序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1681,彰化縣,2007/10/28,二林,3.0,0.35,-,44.4,93,63,47.0,16.07,2.03,14.05,-,-,-,-,-,24.78,-,73.2,93.0,-
1682,彰化縣,2007/10/28,彰化,5.9,0.61,-,35.5,81,79,54.0,39.61,10.37,29.24,2.236,0.25,1.99,-,-,23.71,-,69.97,85.0,-
1683,彰化縣,2007/10/28,線西,6.1,0.63,-,36.2,77,106,69.0,28.16,4.36,23.76,-,-,-,-,-,25.3,-,72.69,78.0,-
1684,彰化縣,2007/10/27,二林,3.3,0.3,-,41.2,60,64,35.0,15.51,1.81,13.7,-,-,-,-,-,24.14,-,67.1,64.0,-
1685,彰化縣,2007/10/27,彰化,4.1,0.41,-,29.7,47,57,34.0,31.04,4.13,26.92,2.07,0.165,1.91,-,-,22.56,-,64.46,54.0,-
1686,彰化縣,2007/10/27,線西,4.6,0.27,-,37.1,56,67,30.0,17.8,1.05,16.69,-,-,-,-,-,24.24,-,64.87,58.0,-
1687,彰化縣,2007/10/26,彰化,3.4,0.47,-,23.9,38,66,42.0,27.92,4.0,23.92,2.112,0.199,1.91,-,-,24.07,-,68.95,58.0,-
1688,彰化縣,2007/10/26,線西,4.3,0.29,-,29.5,43,84,36.0,17.41,1.79,15.59,-,-,-,-,-,25.64,-,72.96,67.0,-
1689,彰化縣,2007/10/26,二林,2.5,0.31,-,32.8,53,62,39.0,14.85,1.82,13.04,-,-,-,-,-,25.43,-,71.53,60.0,-
1690,彰化縣,2007/10/25,二林,4.8,0.42,-,25.3,48,72,46.0,23.37,4.34,19.03,-,-,-,-,-,25.67,-,76.74,61.0,-
1691,彰化縣,2007/10/25,線西,4.9,0.44,-,17.9,33,97,42.0,28.06,6.08,21.97,-,-,-,-,-,25.67,-,78.48,74.0,-
1692,彰化縣,2007/10/25,彰化,7.0,0.59,-,23.9,45,78,50.0,37.12,7.06,30.06,2.317,0.323,1.99,-,-,24.68,-,71.89,64.0,-
1693,彰化縣,2007/10/24,二林,2.1,0.43,-,36.0,81,63,44.0,20.96,5.83,15.14,-,-,-,-,-,25.33,-,72.85,93.0,-
1694,彰化縣,2007/10/24,線西,6.1,0.52,-,23.4,56,93,48.0,34.53,9.78,24.75,-,-,-,-,-,24.88,-,76.63,72.0,-
1695,彰化縣,2007/10/24,彰化,8.6,0.72,-,29.6,67,87,57.0,41.48,8.08,33.39,2.47,0.457,2.01,-,-,24.76,-,69.77,72.0,-
1696,彰化縣,2007/10/23,彰化,9.0,0.73,-,25.4,66,76,48.0,61.01,25.87,35.14,2.454,0.418,2.04,-,-,23.29,-,70.13,75.0,-
1697,彰化縣,2007/10/23,二林,3.6,0.5,-,33.7,76,69,49.0,27.82,6.81,21.01,-,-,-,-,-,24.22,-,69.29,88.0,-
1698,彰化縣,2007/10/23,線西,6.9,0.41,-,20.0,46,84,37.0,34.18,6.76,27.41,-,-,-,-,-,23.84,-,72.64,67.0,-
1699,彰化縣,2007/10/22,線西,6.6,0.43,-,22.5,54,89,45.0,31.76,6.42,25.35,-,-,-,-,-,23.5,-,70.29,70.0,-
1700,彰化縣,2007/10/22,彰化,6.9,0.65,-,21.6,55,78,50.0,56.09,22.64,33.45,2.353,0.347,2.01,-,-,23.08,-,67.34,64.0,-
1701,彰化縣,2007/10/22,二林,4.7,0.82,-,31.6,69,101,81.0,24.4,3.56,20.84,-,-,-,-,-,24.23,-,65.01,76.0,-
1702,彰化縣,2007/10/21,二林,4.1,0.41,-,40.6,76,74,57.0,15.83,1.32,14.49,-,-,-,-,-,23.57,-,60.79,76.0,-
1703,彰化縣,2007/10/21,彰化,8.0,0.61,-,23.0,51,79,54.0,42.61,9.37,33.23,2.317,0.303,2.01,-,-,22.35,-,63.68,64.0,-
1704,彰化縣,2007/10/21,線西,5.6,0.42,-,28.7,50,112,66.0,20.22,2.23,17.96,-,-,-,-,-,22.68,-,64.43,81.0,-
1705,彰化縣,2007/10/20,線西,5.7,0.26,-,50.9,71,93,40.0,14.04,0.8,13.22,-,-,-,-,-,22.06,-,56.38,72.0,-
1706,彰化縣,2007/10/20,二林,2.9,0.3,-,54.2,77,66,49.0,10.8,0.69,10.09,-,-,-,-,-,22.43,-,59.04,75.0,-
1707,彰化縣,2007/10/20,彰化,3.6,0.41,-,42.8,64,71,47.0,24.65,1.84,22.81,2.065,0.146,1.92,-,-,21.43,-,55.66,64.0,-
1708,彰化縣,2007/10/19,線西,4.9,0.23,-,45.5,68,101,28.0,18.02,1.78,16.24,-,-,-,-,-,22.63,-,60.31,76.0,-
1709,彰化縣,2007/10/19,二林,3.8,0.28,-,50.9,72,55,36.0,14.33,0.9,13.4,-,-,-,-,-,23.34,-,60.24,69.0,-
1710,彰化縣,2007/10/19,彰化,4.1,0.4,-,40.7,59,69,37.0,27.88,1.99,25.88,2.064,0.172,1.89,-,-,22.09,-,59.42,64.0,-
1711,彰化縣,2007/10/18,二林,3.7,0.32,-,46.8,67,61,45.0,15.17,0.99,14.17,-,-,-,-,-,23.33,-,63.55,67.0,-
1712,彰化縣,2007/10/18,彰化,-,-,-,-,57,-,-,-,-,-,-,-,-,-,-,-,-,-,53.0,-
1713,彰化縣,2007/10/18,線西,5.8,0.28,-,42.2,57,74,34.0,19.69,2.0,17.66,-,-,-,-,-,22.61,-,63.57,62.0,-
1714,彰化縣,2007/10/17,彰化,3.3,0.41,-,38.1,48,60,37.0,24.47,2.67,21.8,2.075,0.178,1.9,-,-,22.04,-,63.34,55.0,-
1715,彰化縣,2007/10/17,線西,5.6,0.27,-,40.8,51,68,30.0,18.05,1.49,16.55,-,-,-,-,-,22.79,-,63.78,59.0,-
1716,彰化縣,2007/10/17,二林,3.1,0.32,-,47.0,59,52,39.0,11.73,0.59,11.14,-,-,-,-,-,23.25,-,63.61,61.0,-
1717,彰化縣,2007/10/16,線西,5.6,0.38,-,43.2,55,96,42.0,21.43,2.73,18.69,-,-,-,-,-,22.77,-,66.08,73.0,-
1718,彰化縣,2007/10/16,彰化,3.4,0.47,-,39.9,49,77,46.0,22.2,1.83,20.36,2.083,0.17,1.91,-,-,22.16,-,64.21,64.0,-
1719,彰化縣,2007/10/16,二林,3.2,0.39,-,50.5,65,64,48.0,11.83,0.65,11.17,-,-,-,-,-,23.33,-,66.05,66.0,-
1720,彰化縣,2007/10/15,彰化,2.4,0.35,-,37.2,44,42,23.0,17.89,1.87,15.99,2.044,0.152,1.89,-,-,23.03,-,63.21,45.0,-
1721,彰化縣,2007/10/15,線西,5.2,0.27,-,37.5,51,64,22.0,18.47,1.79,16.67,-,-,-,-,-,23.53,-,65.62,57.0,-
1722,彰化縣,2007/10/15,二林,2.2,0.27,-,45.7,59,42,26.0,10.02,0.77,9.21,-,-,-,-,-,24.28,-,66.32,62.0,-
1723,彰化縣,2007/10/14,彰化,2.3,0.33,-,37.3,48,49,23.0,16.03,1.45,14.57,1.981,0.09,1.89,-,-,23.53,-,68.24,49.0,-
1724,彰化縣,2007/10/14,線西,4.0,0.24,-,36.3,49,69,21.0,13.84,0.85,12.97,-,-,-,-,-,24.08,-,71.29,60.0,-
1725,彰化縣,2007/10/14,二林,2.6,0.27,-,41.7,54,45,27.0,10.26,0.9,9.34,-,-,-,-,-,24.77,-,71.4,48.0,-
1726,彰化縣,2007/10/13,線西,5.4,0.35,-,30.3,46,74,26.0,20.39,3.2,17.16,-,-,-,-,-,25.02,-,73.45,62.0,-
1727,彰化縣,2007/10/13,二林,2.8,0.37,-,37.2,56,50,32.0,11.5,0.85,10.66,-,-,-,-,-,25.81,-,73.31,56.0,-
1728,彰化縣,2007/10/13,彰化,3.8,0.49,-,27.2,44,48,28.0,23.26,4.08,19.17,2.067,0.163,1.9,-,-,24.38,-,70.69,48.0,-
1729,彰化縣,2007/10/12,二林,3.7,0.29,-,31.9,51,43,30.0,15.06,1.32,13.73,-,-,-,-,-,25.8,-,77.35,52.0,-
1730,彰化縣,2007/10/12,彰化,4.4,0.44,-,22.0,38,39,27.0,30.32,6.46,23.85,2.113,0.243,1.87,-,-,24.28,-,74.31,42.0,-
1731,彰化縣,2007/10/12,線西,5.0,0.24,-,27.7,44,49,17.0,17.81,1.49,16.32,-,-,-,-,-,24.96,-,78.77,49.0,-
1732,彰化縣,2007/10/11,二林,4.2,0.34,-,30.4,53,68,48.0,15.62,1.36,14.23,-,-,-,-,-,25.67,-,77.21,59.0,-
1733,彰化縣,2007/10/11,線西,5.5,0.21,-,26.8,46,53,18.0,20.5,2.85,17.64,-,-,-,-,-,24.92,-,77.36,52.0,-
1734,彰化縣,2007/10/11,彰化,4.9,0.42,-,19.5,39,51,28.0,31.74,5.91,25.83,2.105,0.283,1.82,-,-,24.13,-,74.22,50.0,-
1735,彰化縣,2007/10/10,二林,3.3,0.34,-,30.5,54,59,33.0,15.19,1.56,13.64,-,-,-,-,-,25.21,-,79.24,62.0,-
1736,彰化縣,2007/10/10,彰化,4.4,0.43,-,22.4,45,45,26.0,29.89,6.46,23.43,2.179,0.21,1.97,-,-,23.8,-,75.42,54.0,-
1737,彰化縣,2007/10/10,線西,5.5,0.27,-,26.3,50,60,23.0,22.69,3.73,18.95,-,-,-,-,-,24.46,-,79.51,55.0,-
1738,彰化縣,2007/10/09,二林,2.5,0.43,-,25.3,42,37,29.0,14.25,1.19,13.1,-,-,-,-,-,24.88,-,79.77,41.0,-
1739,彰化縣,2007/10/09,線西,4.9,0.38,-,16.0,29,36,17.0,24.6,3.6,20.98,-,-,-,-,-,24.1,-,79.6,36.0,-
1740,彰化縣,2007/10/09,彰化,4.6,0.58,-,17.8,31,39,24.0,30.98,6.67,24.31,2.196,0.207,1.99,-,-,23.46,-,75.02,39.0,-
1741,彰化縣,2007/10/08,二林,2.3,0.43,-,46.8,57,62,58.0,8.51,0.77,7.72,-,-,-,-,-,26.4,-,83.17,56.0,-
1742,彰化縣,2007/10/08,線西,3.0,0.46,-,42.0,54,86,62.0,11.65,0.77,10.86,-,-,-,-,-,26.05,-,85.0,68.0,-
1743,彰化縣,2007/10/08,彰化,4.1,0.7,-,37.3,47,78,41.0,21.87,1.46,20.41,2.3,0.295,2.01,-,-,25.09,-,77.39,64.0,-
1744,彰化縣,2007/10/07,線西,2.5,0.24,-,40.6,48,45,28.0,2.74,0.46,2.26,-,-,-,-,-,24.52,-,90.59,45.0,-
1745,彰化縣,2007/10/07,二林,1.1,0.27,-,40.9,48,34,27.0,5.08,0.37,4.67,-,-,-,-,-,25.15,-,86.65,45.0,-
1746,彰化縣,2007/10/07,彰化,1.5,0.34,-,37.7,45,42,8.0,9.0,0.95,8.05,-,-,-,-,-,23.26,-,82.22,42.0,-
1747,彰化縣,2007/10/06,二林,0.6,0.16,-,36.0,40,35,13.0,2.65,0.3,2.37,-,-,-,-,-,27.44,-,85.27,35.0,-
1748,彰化縣,2007/10/06,彰化,2.1,0.2,-,30.7,33,39,6.0,6.94,1.38,5.55,1.823,0.016,1.81,-,-,25.03,-,81.96,39.0,-
1749,彰化縣,2007/10/06,線西,3.3,0.2,-,31.9,38,60,14.0,4.45,1.04,3.38,-,-,-,-,-,27.21,-,87.06,55.0,-
1750,彰化縣,2007/10/05,線西,3.2,0.17,-,26.7,30,95,16.0,10.8,2.29,8.49,-,-,-,-,-,27.28,-,77.52,72.0,-
1751,彰化縣,2007/10/05,彰化,1.6,0.28,-,20.1,23,54,6.0,15.95,2.63,13.33,1.985,0.111,1.87,-,-,26.39,-,72.03,52.0,-
1752,彰化縣,2007/10/05,二林,1.5,0.2,-,28.2,33,43,19.0,7.27,0.7,6.58,-,-,-,-,-,27.57,-,77.21,43.0,-
1753,彰化縣,2007/10/04,線西,4.9,0.23,-,20.9,41,104,25.0,22.84,6.71,16.13,-,-,-,-,-,27.81,-,73.04,77.0,-
1754,彰化縣,2007/10/04,二林,2.6,0.34,-,27.7,55,61,33.0,15.77,3.26,12.51,-,-,-,-,-,28.62,-,75.05,56.0,-
1755,彰化縣,2007/10/04,彰化,4.8,0.44,-,22.4,44,61,-,31.55,11.35,20.2,2.153,0.163,1.99,-,-,27.38,-,69.37,56.0,-
1756,彰化縣,2007/10/03,二林,3.5,0.33,-,35.7,75,63,43.0,15.09,1.99,13.1,-,-,-,-,-,29.34,-,77.44,73.0,-
1757,彰化縣,2007/10/03,彰化,6.5,0.51,-,33.0,69,65,-,29.09,6.77,22.31,2.208,0.233,1.98,-,-,28.11,-,71.39,71.0,-
1758,彰化縣,2007/10/03,線西,5.8,0.31,-,32.5,63,91,36.0,16.99,2.34,14.62,-,-,-,-,-,28.7,-,75.43,70.0,-
1759,彰化縣,2007/10/02,二林,2.8,0.31,-,49.3,82,66,55.0,9.4,0.98,8.42,-,-,-,-,-,29.32,-,77.05,80.0,-
1760,彰化縣,2007/10/02,線西,5.5,0.37,-,47.3,79,88,46.0,14.3,1.44,12.83,-,-,-,-,-,29.13,-,73.83,69.0,-
1761,彰化縣,2007/10/02,彰化,5.5,0.54,-,51.2,77,76,53.0,21.72,1.33,20.36,2.197,0.198,2.0,-,-,28.55,-,69.51,75.0,-
1762,彰化縣,2007/10/01,線西,6.7,0.46,-,35.7,64,108,58.0,19.22,2.06,17.14,-,-,-,-,-,29.24,-,73.52,79.0,-
1763,彰化縣,2007/10/01,二林,3.1,0.39,-,38.9,80,72,58.0,13.71,1.64,12.05,-,-,-,-,-,29.48,-,77.15,78.0,-
1764,彰化縣,2007/10/01,彰化,8.2,0.71,-,39.1,68,87,64.0,37.13,7.03,30.09,2.405,0.298,2.11,-,-,28.72,-,69.78,69.0,-
1765,南投縣,2007/10/31,南投,5.4,0.58,-,32.0,75,63,36.0,29.71,4.2,25.5,1.869,0.21,1.66,-,-,25.21,-,79.33,84.0,-
1766,南投縣,2007/10/31,竹山,3.1,0.51,-,38.2,94,82,56.0,26.31,5.4,20.91,-,-,-,-,-,24.95,-,82.59,100.0,-
1767,南投縣,2007/10/31,埔里,2.4,0.57,-,48.5,87,75,55.0,18.26,2.54,15.72,-,-,-,-,-,25.42,-,70.39,84.0,-
1768,南投縣,2007/10/30,竹山,2.7,0.45,-,36.9,95,81,49.0,22.63,2.83,19.8,-,-,-,-,-,24.99,-,75.43,92.0,-
1769,南投縣,2007/10/30,南投,4.0,0.64,-,31.0,75,70,36.0,31.06,6.38,24.68,1.942,0.278,1.67,-,-,25.51,-,73.29,80.0,-
1770,南投縣,2007/10/30,埔里,2.7,0.52,-,45.7,78,62,43.0,19.1,2.14,16.96,-,-,-,-,-,24.83,-,69.6,78.0,-
1771,南投縣,2007/10/29,南投,3.5,0.66,-,37.3,89,74,45.0,28.04,5.7,22.33,1.882,0.209,1.67,-,-,25.07,-,67.12,92.0,-
1772,南投縣,2007/10/29,竹山,2.2,0.48,-,45.3,89,86,54.0,20.51,2.35,18.16,-,-,-,-,-,24.63,-,71.16,109.0,-
1773,南投縣,2007/10/29,埔里,2.9,0.52,-,46.9,77,65,46.0,20.11,1.95,18.17,-,-,-,-,-,24.04,-,63.27,80.0,-
1774,南投縣,2007/10/28,南投,4.7,0.61,-,37.4,76,90,53.0,26.08,3.24,22.85,1.823,0.138,1.69,-,-,25.4,-,68.54,76.0,-
1775,南投縣,2007/10/28,竹山,3.6,0.52,-,43.8,88,96,70.0,22.06,3.78,18.28,-,-,-,-,-,24.53,-,75.12,81.0,-
1776,南投縣,2007/10/28,埔里,2.5,0.37,-,53.4,78,62,46.0,12.39,1.06,11.34,-,-,-,-,-,23.96,-,56.92,77.0,-
1777,南投縣,2007/10/27,南投,4.5,0.59,-,29.9,57,72,41.0,37.29,7.68,29.61,1.856,0.198,1.66,-,-,24.59,-,67.31,64.0,-
1778,南投縣,2007/10/27,竹山,3.4,0.49,-,36.5,79,77,50.0,23.28,2.29,21.0,-,-,-,-,-,24.22,-,73.43,79.0,-
1779,南投縣,2007/10/27,埔里,2.4,0.5,-,43.2,73,67,52.0,15.76,1.52,14.25,-,-,-,-,-,24.63,-,64.64,73.0,-
1780,南投縣,2007/10/26,埔里,1.9,0.59,-,45.7,79,86,66.0,17.51,2.65,14.87,-,-,-,-,-,24.43,-,68.06,72.0,-
1781,南投縣,2007/10/26,竹山,2.9,0.51,-,34.4,81,74,53.0,23.19,3.41,19.77,-,-,-,-,-,24.95,-,75.8,79.0,-
1782,南投縣,2007/10/26,南投,4.4,0.64,-,30.6,72,67,40.0,29.28,5.46,23.82,1.869,0.226,1.64,-,-,25.17,-,73.48,86.0,-
1783,南投縣,2007/10/25,南投,4.0,0.6,-,40.3,89,78,47.0,24.67,3.9,20.76,1.864,0.265,1.6,-,-,25.74,-,74.21,110.0,-
1784,南投縣,2007/10/25,埔里,2.5,0.67,-,52.9,97,85,66.0,19.34,2.25,17.09,-,-,-,-,-,24.57,-,65.52,106.0,-
1785,南投縣,2007/10/25,竹山,4.0,0.49,-,47.9,110,87,62.0,20.12,1.8,18.32,-,-,-,-,-,25.43,-,77.36,133.0,-
1786,南投縣,2007/10/24,竹山,2.8,0.52,-,53.8,107,78,62.0,18.27,1.09,17.17,-,-,-,-,-,25.17,-,70.92,142.0,-
1787,南投縣,2007/10/24,埔里,2.0,0.64,-,42.0,79,76,56.0,20.83,2.35,18.48,-,-,-,-,-,24.12,-,71.87,94.0,-
1788,南投縣,2007/10/24,南投,3.4,0.73,-,47.7,104,83,61.0,26.64,3.12,23.52,1.964,0.227,1.74,-,-,25.75,-,67.32,128.0,-
1789,南投縣,2007/10/23,竹山,3.5,0.57,-,49.2,99,86,66.0,21.19,1.72,19.47,-,-,-,-,-,24.11,-,74.57,98.0,-
1790,南投縣,2007/10/23,埔里,2.3,0.6,-,41.2,79,86,67.0,19.29,2.05,17.25,-,-,-,-,-,23.09,-,68.58,90.0,-
1791,南投縣,2007/10/23,南投,3.5,0.66,-,39.2,92,89,58.0,27.79,4.12,23.67,1.967,0.245,1.72,-,-,24.34,-,73.44,98.0,-
1792,南投縣,2007/10/22,埔里,2.8,0.57,-,49.3,83,83,63.0,17.4,1.52,15.88,-,-,-,-,-,23.19,-,66.82,87.0,-
1793,南投縣,2007/10/22,竹山,3.3,0.47,-,44.6,84,79,55.0,18.41,1.72,16.69,-,-,-,-,-,24.36,-,72.32,85.0,-
1794,南投縣,2007/10/22,南投,3.8,0.59,-,38.2,81,82,51.0,25.22,3.98,21.24,1.846,0.159,1.69,-,-,24.73,-,68.23,84.0,-
1795,南投縣,2007/10/21,埔里,2.5,0.48,-,44.9,78,77,59.0,16.04,1.6,14.43,-,-,-,-,-,22.98,-,63.99,78.0,-
1796,南投縣,2007/10/21,竹山,-,-,-,-,92,-,-,-,-,-,-,-,-,-,-,-,-,-,79.0,-
1797,南投縣,2007/10/21,南投,4.9,0.68,-,36.3,78,96,62.0,29.94,3.67,26.27,1.881,0.173,1.71,-,-,24.08,-,64.73,80.0,-
1798,南投縣,2007/10/20,埔里,2.3,0.54,-,35.6,74,73,53.0,19.1,2.01,17.1,-,-,-,-,-,21.92,-,70.58,71.0,-
1799,南投縣,2007/10/20,南投,5.4,0.6,-,32.9,69,89,55.0,30.63,3.82,26.81,1.885,0.177,1.71,-,-,22.15,-,63.37,80.0,-
1800,南投縣,2007/10/20,竹山,3.9,0.59,-,37.2,80,92,60.0,23.67,3.02,20.65,-,-,-,-,-,22.61,-,69.32,77.0,-
1801,南投縣,2007/10/19,埔里,1.9,0.51,-,37.2,67,57,42.0,16.88,2.68,14.2,-,-,-,-,-,23.7,-,65.39,63.0,-
1802,南投縣,2007/10/19,竹山,3.6,0.5,-,37.9,80,69,41.0,26.79,3.35,23.44,-,-,-,-,-,23.28,-,67.7,75.0,-
1803,南投縣,2007/10/19,南投,5.1,0.53,-,38.7,70,73,37.0,29.02,3.09,25.92,1.825,0.16,1.67,-,-,23.26,-,63.04,68.0,-
1804,南投縣,2007/10/18,埔里,1.9,0.52,-,30.0,56,64,49.0,16.87,2.44,14.43,-,-,-,-,-,23.06,-,72.31,63.0,-
1805,南投縣,2007/10/18,南投,5.7,0.56,-,19.1,33,67,41.0,32.2,5.7,26.5,1.959,0.241,1.72,-,-,23.46,-,67.8,58.0,-
1806,南投縣,2007/10/18,竹山,4.1,0.54,-,33.6,78,68,45.0,26.07,3.13,22.94,-,-,-,-,-,23.66,-,71.44,79.0,-
1807,南投縣,2007/10/17,竹山,3.6,0.56,-,32.8,72,69,47.0,24.55,2.38,22.17,-,-,-,-,-,22.99,-,72.34,76.0,-
1808,南投縣,2007/10/17,埔里,2.1,0.46,-,38.8,72,63,45.0,14.1,2.02,12.07,-,-,-,-,-,23.34,-,69.88,73.0,-
1809,南投縣,2007/10/17,南投,5.0,0.61,-,30.0,56,64,38.0,25.74,3.04,22.7,1.908,0.182,1.73,-,-,23.11,-,67.78,63.0,-
1810,南投縣,2007/10/16,埔里,2.7,0.48,-,36.3,70,61,44.0,16.53,2.92,13.61,-,-,-,-,-,24.05,-,69.57,72.0,-
1811,南投縣,2007/10/16,南投,4.8,0.64,-,35.6,64,77,43.0,24.4,3.26,21.15,1.893,0.166,1.73,-,-,23.36,-,66.55,67.0,-
1812,南投縣,2007/10/16,竹山,3.3,0.52,-,34.7,74,69,43.0,22.47,2.12,20.35,-,-,-,-,-,23.33,-,71.14,77.0,-
1813,南投縣,2007/10/15,南投,4.8,0.56,-,32.4,53,45,21.0,22.9,3.51,19.39,1.886,0.162,1.72,-,-,24.31,-,66.96,62.0,-
1814,南投縣,2007/10/15,埔里,2.7,0.43,-,35.8,65,51,34.0,13.87,2.11,11.76,-,-,-,-,-,24.85,-,68.67,61.0,-
1815,南投縣,2007/10/15,竹山,3.1,0.41,-,32.8,65,45,25.0,19.57,2.25,17.33,-,-,-,-,-,24.17,-,72.76,73.0,-
1816,南投縣,2007/10/14,南投,3.5,0.46,-,30.6,55,45,21.0,19.08,2.73,16.34,1.77,0.07,1.7,-,-,24.82,-,70.89,57.0,-
1817,南投縣,2007/10/14,埔里,2.0,0.36,-,33.3,59,34,25.0,11.65,1.84,9.8,-,-,-,-,-,25.65,-,66.19,63.0,-
1818,南投縣,2007/10/14,竹山,3.0,0.41,-,31.2,64,49,29.0,18.16,2.02,16.14,-,-,-,-,-,24.86,-,74.86,65.0,-
1819,南投縣,2007/10/13,埔里,2.2,0.38,-,29.2,54,31,20.0,14.72,3.02,11.7,-,-,-,-,-,24.86,-,71.11,60.0,-
1820,南投縣,2007/10/13,南投,3.6,0.52,-,30.1,64,47,27.0,21.69,4.58,17.11,1.875,0.154,1.72,-,-,25.7,-,74.11,77.0,-
1821,南投縣,2007/10/13,竹山,1.9,0.43,-,28.4,64,47,28.0,17.26,4.3,12.96,-,-,-,-,-,25.38,-,78.7,71.0,-
1822,南投縣,2007/10/12,南投,5.8,0.63,-,26.8,62,52,33.0,31.0,7.64,23.36,1.965,0.228,1.74,-,-,25.48,-,78.53,76.0,-
1823,南投縣,2007/10/12,埔里,1.7,0.37,-,19.2,24,32,24.0,24.32,3.89,20.43,-,-,-,-,-,24.28,-,74.66,32.0,-
1824,南投縣,2007/10/12,竹山,2.8,0.51,-,23.2,60,61,41.0,24.62,4.13,20.49,-,-,-,-,-,25.05,-,84.09,61.0,-
1825,南投縣,2007/10/11,南投,8.5,0.66,-,22.5,55,61,35.0,33.78,8.79,24.99,2.019,0.231,1.79,-,-,25.43,-,79.71,66.0,-
1826,南投縣,2007/10/11,埔里,2.7,0.5,-,-,50,57,44.0,-,-,-,-,-,-,-,-,25.16,-,74.9,56.0,-
1827,南投縣,2007/10/11,竹山,3.3,0.59,-,24.3,53,85,56.0,23.21,3.96,19.24,-,-,-,-,-,24.83,-,88.17,68.0,-
1828,南投縣,2007/10/10,竹山,2.6,0.61,-,35.0,80,69,43.0,24.11,6.25,17.86,-,-,-,-,-,25.89,-,81.37,84.0,-
1829,南投縣,2007/10/10,南投,5.0,0.65,-,25.2,59,55,34.0,27.87,6.19,21.68,1.967,0.188,1.78,-,-,25.73,-,77.27,67.0,-
1830,南投縣,2007/10/10,埔里,2.8,0.55,-,-,4,53,43.0,1.65,0.25,1.35,-,-,-,-,-,26.03,-,67.87,52.0,-
1831,南投縣,2007/10/09,南投,7.6,0.81,-,20.3,47,54,32.0,32.28,9.62,22.67,2.026,0.239,1.79,-,-,24.99,-,81.99,52.0,-
1832,南投縣,2007/10/09,竹山,3.6,0.61,-,29.6,69,60,42.0,21.03,3.06,17.97,-,-,-,-,-,25.11,-,86.33,76.0,-
1833,南投縣,2007/10/09,埔里,2.2,0.59,-,-,65,59,50.0,10.02,2.63,7.38,-,-,-,-,-,25.28,-,76.86,54.0,-
1834,南投縣,2007/10/08,南投,2.5,0.76,-,23.7,36,59,43.0,19.53,3.43,16.08,1.999,0.213,1.79,-,-,25.6,-,82.88,54.0,-
1835,南投縣,2007/10/08,竹山,2.5,0.66,-,20.6,31,55,41.0,20.36,3.68,16.68,-,-,-,-,-,25.44,-,84.11,52.0,-
1836,南投縣,2007/10/08,埔里,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.0,-
1837,南投縣,2007/10/07,南投,2.2,0.41,-,34.5,51,33,24.0,10.29,2.8,7.49,-,-,-,-,-,24.42,-,87.24,44.0,-
1838,南投縣,2007/10/07,埔里,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1839,南投縣,2007/10/07,竹山,1.1,0.27,-,37.1,53,30,23.0,6.29,1.16,5.13,-,-,-,-,-,24.21,-,86.54,48.0,-
1840,南投縣,2007/10/06,竹山,0.8,0.14,-,25.5,32,17,8.0,5.49,1.94,3.55,-,-,-,-,-,24.98,-,90.96,29.0,-
1841,南投縣,2007/10/06,埔里,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,23.0,-
1842,南投縣,2007/10/06,南投,2.3,0.2,-,25.2,30,20,23.0,5.95,2.39,3.55,-,-,-,-,-,25.75,-,87.19,28.0,-
1843,南投縣,2007/10/05,竹山,2.6,0.42,-,25.2,61,53,36.0,17.67,2.86,14.81,-,-,-,-,-,26.19,-,82.56,68.0,-
1844,南投縣,2007/10/05,埔里,2.2,0.48,-,25.0,45,56,43.0,16.31,2.42,13.89,-,-,-,-,-,25.2,-,74.9,53.0,-
1845,南投縣,2007/10/05,南投,3.9,0.55,-,16.8,40,46,23.0,24.53,9.27,15.26,1.919,0.193,1.73,-,-,26.81,-,77.9,46.0,-
1846,南投縣,2007/10/04,埔里,1.8,0.44,-,49.4,84,56,45.0,13.16,1.52,11.65,-,-,-,-,-,26.85,-,60.34,85.0,-
1847,南投縣,2007/10/04,竹山,3.2,0.41,-,47.9,92,68,53.0,14.35,2.03,12.32,-,-,-,-,-,27.95,-,75.97,92.0,-
1848,南投縣,2007/10/04,南投,4.0,0.52,-,41.6,91,68,42.0,18.82,3.63,15.19,1.826,0.148,1.68,-,-,28.51,-,70.47,86.0,-
1849,南投縣,2007/10/03,埔里,2.9,0.43,-,50.9,95,56,43.0,14.77,1.71,13.06,-,-,-,-,-,27.27,-,62.2,104.0,-
