序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1806,南投縣,2008/01/19,南投,3.6,0.64,-,31.9,79,67,46.0,27.62,9.22,18.4,1.719,0.234,1.49,-,-,18.41,-,75.62,98.0,-
1807,南投縣,2008/01/18,埔里,1.1,0.5,-,29.3,63,63,42.0,19.99,3.82,16.16,-,-,-,-,-,17.4,-,68.56,70.0,-
1808,南投縣,2008/01/18,南投,4.3,0.63,-,18.5,44,47,29.0,33.33,10.25,23.08,1.737,0.245,1.49,-,-,16.8,-,73.97,50.0,-
1809,南投縣,2008/01/18,竹山,3.2,0.52,-,22.5,53,62,35.0,27.93,7.2,20.73,-,-,-,-,-,16.5,-,78.4,60.0,-
1810,南投縣,2008/01/17,竹山,3.2,0.55,-,14.3,25,44,27.0,27.76,4.84,22.92,-,-,-,-,-,15.41,-,80.54,44.0,-
1811,南投縣,2008/01/17,埔里,0.9,0.48,-,17.1,33,50,36.0,21.33,4.6,16.73,-,-,-,-,-,16.15,-,79.83,50.0,-
1812,南投縣,2008/01/17,南投,4.8,0.65,-,12.0,17,40,23.0,34.67,9.58,25.09,1.765,0.276,1.49,-,-,15.88,-,73.1,40.0,-
1813,南投縣,2008/01/16,埔里,-,0.52,-,11.4,17,48,36.0,18.89,4.89,14.0,-,-,-,-,-,17.14,-,78.72,48.0,-
1814,南投縣,2008/01/16,南投,3.6,0.58,-,16.6,21,29,13.0,25.01,6.63,18.38,1.702,0.197,1.5,-,-,16.1,-,71.97,29.0,-
1815,南投縣,2008/01/16,竹山,2.8,0.42,-,16.2,24,33,19.0,20.59,1.43,19.13,-,-,-,-,-,15.65,-,77.75,33.0,-
1816,南投縣,2008/01/15,南投,3.6,0.57,-,11.2,13,36,18.0,28.23,7.17,21.06,1.849,0.218,1.63,-,-,16.76,-,76.48,36.0,-
1817,南投縣,2008/01/15,埔里,-,0.53,-,17.5,34,41,36.0,21.58,4.75,16.84,-,-,-,-,-,18.86,-,75.72,41.0,-
1818,南投縣,2008/01/15,竹山,3.1,0.47,-,17.6,37,40,25.0,25.47,3.08,22.38,-,-,-,-,-,16.76,-,80.73,45.0,-
1819,南投縣,2008/01/14,南投,3.0,0.53,-,16.2,21,28,12.0,27.71,7.01,20.69,1.749,0.185,1.56,-,-,16.47,-,76.54,28.0,-
1820,南投縣,2008/01/14,埔里,2.1,0.46,-,10.3,16,19,22.0,19.81,6.12,13.69,-,-,-,-,-,18.23,-,85.06,19.0,-
1821,南投縣,2008/01/14,竹山,-,0.4,-,13.5,18,31,19.0,23.35,3.08,20.28,-,-,-,-,-,15.96,-,84.72,31.0,-
1822,南投縣,2008/01/13,埔里,1.3,0.47,-,16.9,31,39,36.0,17.55,2.83,14.72,-,-,-,-,-,20.18,-,75.33,39.0,-
1823,南投縣,2008/01/13,南投,3.2,0.47,-,18.6,25,33,16.0,22.06,5.09,16.97,1.668,0.108,1.56,-,-,18.32,-,75.19,33.0,-
1824,南投縣,2008/01/13,竹山,2.8,0.45,-,19.2,32,37,22.0,20.71,2.44,18.27,-,-,-,-,-,18.32,-,79.86,37.0,-
1825,南投縣,2008/01/12,南投,3.6,0.61,-,25.8,53,69,42.0,26.26,5.59,20.66,1.763,0.192,1.57,-,-,23.41,-,67.17,71.0,-
1826,南投縣,2008/01/12,埔里,1.3,0.59,-,30.3,55,64,49.0,20.43,2.44,17.98,-,-,-,-,-,22.2,-,63.99,57.0,-
1827,南投縣,2008/01/12,竹山,3.6,0.52,-,29.9,60,81,51.0,22.74,2.22,20.52,-,-,-,-,-,23.16,-,70.25,74.0,-
1828,南投縣,2008/01/11,南投,3.8,0.84,-,27.4,66,110,77.0,31.84,7.4,24.45,1.966,0.328,1.64,-,-,23.28,-,67.42,80.0,-
1829,南投縣,2008/01/11,埔里,2.2,0.77,-,29.2,62,96,73.0,28.07,4.96,23.11,-,-,-,-,-,21.76,-,63.33,73.0,-
1830,南投縣,2008/01/11,竹山,3.5,0.67,-,32.5,71,112,82.0,28.6,7.1,21.51,-,-,-,-,-,23.06,-,69.57,81.0,-
1831,南投縣,2008/01/10,竹山,5.3,0.65,-,34.6,77,124,95.0,26.83,2.09,24.75,-,-,-,-,-,21.83,-,75.35,100.0,-
1832,南投縣,2008/01/10,南投,5.0,0.78,-,32.5,67,126,94.0,27.1,2.95,24.15,2.05,0.297,1.75,-,-,22.22,-,72.6,88.0,-
1833,南投縣,2008/01/10,埔里,4.4,0.66,-,36.7,71,100,76.0,22.98,2.58,20.4,-,-,-,-,-,20.92,-,66.43,81.0,-
1834,南投縣,2008/01/09,南投,5.5,1.08,-,27.9,62,152,113.0,41.73,8.32,33.41,2.362,0.482,1.88,-,-,22.24,-,70.45,101.0,-
1835,南投縣,2008/01/09,竹山,4.5,0.87,-,37.3,87,159,122.0,34.5,5.69,28.81,-,-,-,-,-,21.66,-,74.47,104.0,-
1836,南投縣,2008/01/09,埔里,1.7,0.76,-,28.6,65,82,65.0,26.76,4.28,22.47,-,-,-,-,-,20.5,-,64.22,77.0,-
1837,南投縣,2008/01/08,南投,6.0,0.95,-,24.2,60,122,81.0,42.75,8.92,33.83,2.338,0.493,1.85,-,-,21.88,-,70.41,86.0,-
1838,南投縣,2008/01/08,竹山,4.3,0.71,-,28.2,73,125,89.0,32.07,4.34,27.73,-,-,-,-,-,21.58,-,72.76,88.0,-
1839,南投縣,2008/01/08,埔里,2.7,0.65,-,20.8,44,69,49.0,27.18,4.83,22.35,-,-,-,-,-,20.47,-,63.86,60.0,-
1840,南投縣,2008/01/07,南投,4.1,0.79,-,18.8,46,92,56.0,41.44,13.45,27.98,2.176,0.339,1.84,-,-,22.44,-,65.35,71.0,-
1841,南投縣,2008/01/07,埔里,2.3,0.61,-,27.0,61,66,45.0,29.08,6.16,22.92,-,-,-,-,-,20.95,-,61.32,72.0,-
1842,南投縣,2008/01/07,竹山,3.3,0.58,-,23.8,57,95,61.0,29.52,5.35,24.18,-,-,-,-,-,21.93,-,69.39,72.0,-
1843,南投縣,2008/01/06,竹山,2.9,0.54,-,24.6,53,91,55.0,24.53,3.34,21.19,-,-,-,-,-,19.54,-,71.65,70.0,-
1844,南投縣,2008/01/06,埔里,1.1,0.6,-,20.5,45,58,45.0,23.87,4.0,19.86,-,-,-,-,-,18.6,-,59.68,54.0,-
1845,南投縣,2008/01/06,南投,3.5,0.75,-,20.8,55,89,56.0,36.26,10.97,25.3,2.054,0.245,1.81,-,-,19.68,-,68.81,75.0,-
1846,南投縣,2008/01/05,竹山,2.8,0.6,-,32.0,62,84,51.0,30.12,7.82,22.3,-,-,-,-,-,17.32,-,74.1,69.0,-
1847,南投縣,2008/01/05,埔里,-,0.67,-,25.0,57,74,56.0,26.12,4.67,21.45,-,-,-,-,-,16.55,-,65.22,65.0,-
1848,南投縣,2008/01/05,南投,3.1,0.74,-,17.7,46,75,46.0,38.43,14.23,24.2,2.096,0.292,1.8,-,-,17.23,-,73.32,62.0,-
1849,南投縣,2008/01/04,埔里,2.5,0.74,-,25.8,59,99,75.0,29.91,5.85,24.06,-,-,-,-,-,15.2,-,66.87,74.0,-
1850,南投縣,2008/01/04,竹山,3.2,0.59,-,28.5,61,97,60.0,27.57,4.57,23.0,-,-,-,-,-,16.46,-,74.8,77.0,-
1851,南投縣,2008/01/04,南投,3.7,0.67,-,20.9,52,85,53.0,34.55,10.3,24.25,2.057,0.271,1.79,-,-,16.56,-,73.03,68.0,-
1852,南投縣,2008/01/03,埔里,2.6,0.78,-,25.6,61,102,72.0,28.81,5.32,23.48,-,-,-,-,-,14.2,-,64.79,76.0,-
1853,南投縣,2008/01/03,竹山,4.5,0.65,-,27.7,64,107,67.0,30.62,7.61,23.0,-,-,-,-,-,15.09,-,69.96,78.0,-
1854,南投縣,2008/01/03,南投,4.5,0.8,-,26.7,57,94,58.0,38.34,12.62,25.73,2.212,0.35,1.86,-,-,15.23,-,67.08,72.0,-
1855,南投縣,2008/01/02,南投,7.0,0.64,-,19.2,29,79,42.0,33.76,9.49,24.26,1.996,0.221,1.78,-,-,13.17,-,53.4,64.0,-
1856,南投縣,2008/01/02,埔里,2.9,0.67,-,22.8,52,87,61.0,26.91,5.09,21.82,-,-,-,-,-,14.67,-,57.83,68.0,-
1857,南投縣,2008/01/02,竹山,5.6,0.59,-,19.6,41,85,50.0,30.36,7.04,23.32,-,-,-,-,-,13.23,-,57.48,68.0,-
1858,南投縣,2008/01/01,竹山,5.6,0.46,-,20.8,38,83,49.0,21.14,2.01,19.12,-,-,-,-,-,13.37,-,57.15,66.0,-
1859,南投縣,2008/01/01,南投,6.2,0.48,-,19.0,29,79,36.0,22.22,4.3,17.92,1.907,0.156,1.75,-,-,13.64,-,50.69,64.0,-
1860,南投縣,2008/01/01,埔里,3.0,0.57,-,22.4,46,82,55.0,22.39,3.36,19.03,-,-,-,-,-,14.74,-,57.42,66.0,-
1861,雲林縣,2008/01/31,斗六,2.9,0.66,-,10.3,15,36,23.0,27.67,3.87,23.8,-,-,-,-,-,14.8,-,78.05,36.0,-
1862,雲林縣,2008/01/31,崙背,3.8,0.54,-,18.2,25,25,18.0,17.88,1.95,15.91,-,-,-,-,-,15.0,-,76.55,25.0,-
1863,雲林縣,2008/01/31,臺西,3.6,0.48,-,26.4,34,28,11.0,10.86,0.67,10.15,-,-,-,-,-,15.85,-,80.09,28.0,-
1864,雲林縣,2008/01/30,崙背,6.9,0.64,-,16.1,28,52,25.0,24.67,5.01,19.65,-,-,-,-,-,16.97,-,77.48,51.0,-
1865,雲林縣,2008/01/30,斗六,4.0,0.64,-,18.3,36,53,37.0,32.65,9.98,22.67,-,-,-,-,-,17.27,-,76.7,52.0,-
1866,雲林縣,2008/01/30,臺西,4.9,0.54,-,21.7,34,33,16.0,13.81,1.52,12.25,-,-,-,-,-,17.39,-,82.78,33.0,-
1867,雲林縣,2008/01/29,臺西,4.5,0.36,-,21.2,27,29,12.0,18.19,4.3,13.86,-,-,-,-,-,19.47,-,85.62,29.0,-
1868,雲林縣,2008/01/29,斗六,3.3,0.52,-,11.6,26,56,35.0,35.91,12.19,23.72,-,-,-,-,-,18.37,-,82.16,53.0,-
1869,雲林縣,2008/01/29,崙背,4.7,0.44,-,15.1,28,51,25.0,26.0,6.44,19.57,-,-,-,-,-,18.23,-,82.11,50.0,-
1870,雲林縣,2008/01/28,斗六,3.2,0.49,-,11.5,26,49,37.0,33.55,8.2,25.35,-,-,-,-,-,17.67,-,83.5,49.0,-
1871,雲林縣,2008/01/28,臺西,2.6,0.25,-,25.4,27,22,9.0,9.35,1.68,7.65,-,-,-,-,-,20.41,-,86.93,22.0,-
1872,雲林縣,2008/01/28,崙背,4.5,0.36,-,15.9,23,36,21.0,19.87,3.77,16.11,-,-,-,-,-,17.98,-,82.27,36.0,-
1873,雲林縣,2008/01/27,臺西,1.9,0.24,-,30.6,35,22,8.0,6.65,0.7,5.9,-,-,-,-,-,19.57,-,81.75,22.0,-
1874,雲林縣,2008/01/27,斗六,1.4,0.37,-,15.5,24,31,22.0,20.51,3.14,17.37,-,-,-,-,-,16.75,-,82.66,31.0,-
1875,雲林縣,2008/01/27,崙背,3.1,0.32,-,23.1,28,27,13.0,13.85,1.5,12.32,-,-,-,-,-,17.0,-,79.78,27.0,-
1876,雲林縣,2008/01/26,崙背,3.3,0.33,-,20.4,30,28,18.0,15.41,1.91,13.5,-,-,-,-,-,17.77,-,88.48,28.0,-
1877,雲林縣,2008/01/26,臺西,2.6,0.24,-,31.0,38,21,7.0,8.45,1.35,7.11,-,-,-,-,-,20.64,-,89.64,21.0,-
1878,雲林縣,2008/01/26,斗六,1.7,0.54,-,10.6,19,36,29.0,37.12,12.53,24.59,-,-,-,-,-,17.29,-,91.49,36.0,-
1879,雲林縣,2008/01/25,斗六,3.6,0.66,-,10.5,19,64,52.0,37.22,7.03,30.19,-,-,-,-,-,16.13,-,79.75,57.0,-
1880,雲林縣,2008/01/25,臺西,4.7,0.35,-,26.4,33,41,21.0,12.4,0.73,11.64,-,-,-,-,-,17.71,-,79.29,41.0,-
1881,雲林縣,2008/01/25,崙背,4.9,0.5,-,15.4,21,52,32.0,26.63,4.99,21.64,-,-,-,-,-,16.88,-,76.71,51.0,-
1882,雲林縣,2008/01/24,臺西,5.4,0.64,-,32.9,37,55,35.0,9.24,1.21,8.02,-,-,-,-,-,16.37,-,77.82,52.0,-
1883,雲林縣,2008/01/24,斗六,5.0,0.79,-,14.6,21,64,42.0,26.45,3.53,22.91,-,-,-,-,-,16.21,-,71.37,57.0,-
1884,雲林縣,2008/01/24,崙背,6.6,0.78,-,21.3,23,69,39.0,17.2,2.26,14.93,-,-,-,-,-,16.01,-,72.51,60.0,-
1885,雲林縣,2008/01/23,斗六,3.7,0.52,-,13.3,28,55,33.0,29.67,6.23,23.43,-,-,-,-,-,18.8,-,75.11,52.0,-
1886,雲林縣,2008/01/23,崙背,5.9,0.56,-,15.9,22,54,21.0,22.72,4.6,18.12,-,-,-,-,-,18.64,-,75.64,52.0,-
1887,雲林縣,2008/01/23,臺西,2.8,0.34,-,28.6,34,30,16.0,9.67,0.93,8.69,-,-,-,-,-,19.32,-,82.09,30.0,-
1888,雲林縣,2008/01/22,斗六,3.4,0.47,-,22.7,47,61,36.0,25.72,3.75,21.97,-,-,-,-,-,20.03,-,74.97,56.0,-
1889,雲林縣,2008/01/22,臺西,2.2,0.28,-,40.9,51,31,12.0,6.65,0.74,5.89,-,-,-,-,-,20.68,-,82.39,31.0,-
1890,雲林縣,2008/01/22,崙背,5.7,0.41,-,23.1,29,50,20.0,16.69,1.25,15.45,-,-,-,-,-,19.63,-,77.53,50.0,-
1891,雲林縣,2008/01/21,臺西,2.6,0.3,-,32.3,42,37,21.0,10.63,1.48,9.15,-,-,-,-,-,21.11,-,83.39,37.0,-
1892,雲林縣,2008/01/21,崙背,6.4,0.45,-,16.1,29,-,38.0,25.7,4.94,20.76,-,-,-,-,-,19.92,-,77.58,28.0,-
1893,雲林縣,2008/01/21,斗六,3.7,0.55,-,18.5,42,84,51.0,35.15,9.06,26.09,-,-,-,-,-,20.12,-,76.53,67.0,-
1894,雲林縣,2008/01/20,崙背,3.6,0.4,-,25.4,40,-,50.0,15.51,2.06,13.45,-,-,-,-,-,20.65,-,79.85,39.0,-
1895,雲林縣,2008/01/20,斗六,3.3,0.54,-,23.7,48,92,61.0,25.52,3.57,21.95,-,-,-,-,-,20.97,-,76.35,71.0,-
1896,雲林縣,2008/01/20,臺西,7.6,0.31,-,36.7,45,67,33.0,13.22,1.81,11.42,-,-,-,-,-,21.58,-,85.77,58.0,-
1897,雲林縣,2008/01/19,臺西,3.7,0.37,-,32.3,52,41,21.0,15.64,2.33,13.28,-,-,-,-,-,19.77,-,82.14,41.0,-
1898,雲林縣,2008/01/19,斗六,3.3,0.6,-,29.0,66,68,43.0,30.83,9.78,21.05,-,-,-,-,-,18.78,-,77.05,78.0,-
1899,雲林縣,2008/01/19,崙背,3.9,0.42,-,29.0,53,-,23.0,18.82,4.59,14.24,-,-,-,-,-,19.08,-,77.49,56.0,-
1900,雲林縣,2008/01/18,崙背,5.9,0.42,-,23.4,35,48,19.0,20.63,4.17,16.46,-,-,-,-,-,18.14,-,71.64,48.0,-
1901,雲林縣,2008/01/18,臺西,3.1,0.29,-,35.7,49,31,13.0,10.75,1.02,9.7,-,-,-,-,-,17.12,-,76.43,31.0,-
1902,雲林縣,2008/01/18,斗六,3.3,0.47,-,19.9,46,51,30.0,30.12,6.59,23.53,-,-,-,-,-,17.22,-,74.65,54.0,-
1903,雲林縣,2008/01/17,崙背,3.6,0.38,-,22.4,28,37,17.0,15.48,1.67,13.82,-,-,-,-,-,16.75,-,70.79,37.0,-
1904,雲林縣,2008/01/17,臺西,5.2,0.35,-,26.2,37,40,14.0,18.09,1.92,16.17,-,-,-,-,-,15.17,-,74.88,40.0,-
1905,雲林縣,2008/01/17,斗六,3.5,0.49,-,14.8,25,44,26.0,28.09,4.47,23.62,-,-,-,-,-,16.13,-,76.55,44.0,-
1906,雲林縣,2008/01/16,崙背,2.6,0.33,-,25.0,26,41,14.0,12.38,1.39,10.97,-,-,-,-,-,16.61,-,70.55,41.0,-
1907,雲林縣,2008/01/16,臺西,2.3,0.28,-,34.1,37,40,11.0,8.46,1.02,7.44,-,-,-,-,-,15.05,-,73.93,40.0,-
1908,雲林縣,2008/01/16,斗六,2.9,0.34,-,21.0,24,33,17.0,19.03,2.31,16.72,-,-,-,-,-,16.48,-,72.04,33.0,-
1909,雲林縣,2008/01/15,斗六,3.3,0.38,-,19.7,29,35,22.0,22.96,3.86,19.09,-,-,-,-,-,17.54,-,75.58,36.0,-
1910,雲林縣,2008/01/15,崙背,4.0,0.38,-,23.3,26,43,15.0,18.1,2.53,15.58,-,-,-,-,-,17.94,-,71.72,43.0,-
1911,雲林縣,2008/01/15,臺西,3.0,0.31,-,34.5,45,30,12.0,11.64,0.81,10.75,-,-,-,-,-,16.57,-,76.43,30.0,-
1912,雲林縣,2008/01/14,斗六,2.3,0.36,-,18.4,22,25,18.0,21.39,2.76,18.63,-,-,-,-,-,17.03,-,76.72,25.0,-
1913,雲林縣,2008/01/14,臺西,2.3,0.25,-,34.1,36,32,10.0,10.15,0.88,9.23,-,-,-,-,-,16.03,-,76.49,32.0,-
1914,雲林縣,2008/01/14,崙背,2.8,0.3,-,23.1,27,29,12.0,15.09,2.02,13.08,-,-,-,-,-,17.27,-,72.03,29.0,-
1915,雲林縣,2008/01/13,臺西,2.2,0.26,-,38.5,42,32,11.0,8.81,0.84,7.97,-,-,-,-,-,17.81,-,78.81,32.0,-
1916,雲林縣,2008/01/13,崙背,3.0,0.36,-,25.7,31,47,14.0,13.87,1.63,12.23,-,-,-,-,-,18.65,-,74.19,47.0,-
1917,雲林縣,2008/01/13,斗六,2.4,0.37,-,23.7,31,32,20.0,17.93,2.11,15.82,-,-,-,-,-,19.01,-,74.48,32.0,-
1918,雲林縣,2008/01/12,崙背,4.3,0.53,-,28.1,43,95,55.0,15.29,1.55,13.75,-,-,-,-,-,24.08,-,74.4,72.0,-
1919,雲林縣,2008/01/12,臺西,3.2,0.35,-,44.2,51,51,32.0,8.79,0.59,8.16,-,-,-,-,-,23.33,-,79.95,50.0,-
1920,雲林縣,2008/01/12,斗六,3.9,0.49,-,32.3,61,75,53.0,24.07,4.04,20.03,-,-,-,-,-,24.16,-,66.29,66.0,-
1921,雲林縣,2008/01/11,斗六,5.1,0.72,-,33.8,69,114,91.0,30.06,4.88,25.17,-,-,-,-,-,24.27,-,66.08,82.0,-
1922,雲林縣,2008/01/11,崙背,4.1,0.68,-,39.9,76,127,86.0,21.2,4.02,17.17,-,-,-,-,-,24.08,-,73.08,88.0,-
1923,雲林縣,2008/01/11,臺西,10.3,0.57,-,54.9,85,118,84.0,21.83,2.27,19.56,-,-,-,-,-,22.83,-,79.13,84.0,-
1924,雲林縣,2008/01/10,臺西,16.9,0.64,-,48.4,57,110,82.0,25.08,9.16,15.91,-,-,-,-,-,22.59,-,83.36,80.0,-
1925,雲林縣,2008/01/10,斗六,4.8,0.79,-,32.4,67,152,134.0,28.08,3.86,24.22,-,-,-,-,-,22.75,-,76.21,101.0,-
1926,雲林縣,2008/01/10,崙背,4.1,0.66,-,37.1,54,135,102.0,13.31,1.33,11.97,-,-,-,-,-,22.79,-,80.16,92.0,-
1927,雲林縣,2008/01/09,崙背,5.8,0.97,-,38.6,75,185,137.0,26.69,5.0,21.68,-,-,-,-,-,22.28,-,78.21,118.0,-
1928,雲林縣,2008/01/09,斗六,6.0,1.0,-,32.6,72,167,145.0,38.96,5.86,33.11,-,-,-,-,-,22.7,-,72.59,108.0,-
1929,雲林縣,2008/01/09,臺西,4.8,0.83,-,50.9,81,151,115.0,18.38,1.68,16.7,-,-,-,-,-,21.91,-,82.07,100.0,-
1930,雲林縣,2008/01/08,斗六,6.2,0.88,-,26.7,60,134,101.0,49.2,15.14,34.07,-,-,-,-,-,22.15,-,73.73,92.0,-
1931,雲林縣,2008/01/08,崙背,5.5,0.76,-,32.2,62,138,93.0,28.15,6.37,21.81,-,-,-,-,-,21.75,-,79.03,94.0,-
1932,雲林縣,2008/01/08,臺西,6.7,0.65,-,44.9,68,121,85.0,19.33,2.84,16.48,-,-,-,-,-,21.95,-,84.7,86.0,-
1933,雲林縣,2008/01/07,崙背,4.1,0.5,-,24.5,47,93,61.0,21.0,3.56,17.42,-,-,-,-,-,21.61,-,76.11,72.0,-
1934,雲林縣,2008/01/07,臺西,4.1,0.41,-,37.8,59,76,48.0,13.64,1.21,12.43,-,-,-,-,-,21.23,-,83.77,63.0,-
1935,雲林縣,2008/01/07,斗六,4.5,0.64,-,21.5,48,100,71.0,37.86,10.59,27.27,-,-,-,-,-,22.52,-,68.54,75.0,-
1936,雲林縣,2008/01/06,崙背,4.2,0.49,-,24.1,42,88,52.0,19.86,1.76,18.09,-,-,-,-,-,19.17,-,76.55,69.0,-
1937,雲林縣,2008/01/06,斗六,3.9,0.63,-,24.4,57,93,68.0,31.73,7.41,24.32,-,-,-,-,-,19.78,-,72.1,72.0,-
1938,雲林縣,2008/01/06,臺西,5.6,0.37,-,36.0,46,69,42.0,15.74,1.4,14.38,-,-,-,-,-,19.12,-,83.22,60.0,-
1939,雲林縣,2008/01/05,斗六,3.8,0.62,-,22.8,49,82,59.0,36.71,10.56,26.15,-,-,-,-,-,17.99,-,74.5,66.0,-
1940,雲林縣,2008/01/05,臺西,3.1,0.29,-,35.8,55,-,29.0,12.48,0.81,11.63,-,-,-,-,-,18.14,-,79.4,5.0,-
1941,雲林縣,2008/01/05,崙背,4.7,0.42,-,22.3,42,69,36.0,22.07,3.13,18.94,-,-,-,-,-,18.46,-,75.46,60.0,-
1942,雲林縣,2008/01/04,臺西,3.6,0.3,-,28.7,49,-,22.0,19.49,4.63,14.86,-,-,-,-,-,16.62,-,81.15,6.0,-
1943,雲林縣,2008/01/04,崙背,4.0,0.43,-,23.9,40,59,31.0,26.53,7.58,18.93,-,-,-,-,-,17.07,-,76.48,54.0,-
1944,雲林縣,2008/01/04,斗六,3.5,0.59,-,19.8,46,81,60.0,34.9,10.22,24.68,-,-,-,-,-,17.11,-,74.2,66.0,-
1945,雲林縣,2008/01/03,臺西,5.3,0.32,-,27.8,49,50,30.0,17.32,1.56,15.73,-,-,-,-,-,13.92,-,67.36,50.0,-
1946,雲林縣,2008/01/03,斗六,6.2,0.64,-,20.4,52,95,66.0,44.26,14.52,29.74,-,-,-,-,-,15.83,-,66.42,72.0,-
1947,雲林縣,2008/01/03,崙背,4.3,0.41,-,25.1,47,73,38.0,21.25,3.75,17.5,-,-,-,-,-,-,-,-,62.0,-
1948,雲林縣,2008/01/02,斗六,6.5,0.54,-,19.9,41,83,56.0,29.21,3.98,25.24,-,-,-,-,-,13.72,-,53.47,66.0,-
1949,雲林縣,2008/01/02,臺西,12.0,0.4,-,25.3,42,78,36.0,18.35,0.76,17.55,-,-,-,-,-,11.1,-,58.29,64.0,-
1950,雲林縣,2008/01/02,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1951,雲林縣,2008/01/01,臺西,8.5,0.34,-,31.0,43,84,31.0,14.51,0.97,13.56,-,-,-,-,-,11.17,-,55.03,67.0,-
1952,雲林縣,2008/01/01,崙背,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1953,雲林縣,2008/01/01,斗六,5.8,0.41,-,26.4,40,75,46.0,19.68,1.88,17.79,-,-,-,-,-,14.25,-,50.27,62.0,-
1954,嘉義縣,2008/01/31,新港,1.4,0.55,-,14.3,21,34,20.0,18.51,3.42,15.08,-,-,-,-,-,13.33,-,76.08,34.0,-
1955,嘉義縣,2008/01/31,朴子,3.0,0.56,-,14.3,22,49,15.0,19.23,2.34,16.89,-,-,-,-,-,14.77,-,76.78,49.0,-
1956,嘉義縣,2008/01/30,新港,3.8,0.57,-,20.5,33,61,33.0,25.54,6.92,18.62,-,-,-,-,-,15.63,-,75.47,56.0,-
1957,嘉義縣,2008/01/30,朴子,4.3,0.59,-,21.0,33,64,26.0,23.5,6.08,17.42,-,-,-,-,-,16.89,-,77.28,57.0,-
1958,嘉義縣,2008/01/29,朴子,2.7,0.41,-,18.0,27,55,25.0,25.61,6.42,19.19,-,-,-,-,-,17.97,-,82.45,52.0,-
1959,嘉義縣,2008/01/29,新港,2.7,0.44,-,15.4,26,58,35.0,28.38,5.78,22.6,-,-,-,-,-,16.89,-,79.1,54.0,-
1960,嘉義縣,2008/01/28,新港,3.1,0.35,-,13.3,23,45,28.0,19.85,4.28,15.58,-,-,-,-,-,16.42,-,79.45,45.0,-
1961,嘉義縣,2008/01/28,朴子,2.4,0.33,-,14.4,21,41,21.0,17.04,2.69,14.35,-,-,-,-,-,17.64,-,81.63,41.0,-
1962,嘉義縣,2008/01/27,朴子,2.4,0.38,-,18.4,26,41,15.0,16.53,1.92,14.61,-,-,-,-,-,16.88,-,79.01,41.0,-
1963,嘉義縣,2008/01/27,新港,2.0,0.31,-,19.8,26,33,19.0,14.43,3.1,11.32,-,-,-,-,-,15.62,-,77.32,33.0,-
1964,嘉義縣,2008/01/26,新港,4.2,0.35,-,17.0,28,35,23.0,18.63,4.53,14.1,-,-,-,-,-,16.22,-,84.45,35.0,-
1965,嘉義縣,2008/01/26,朴子,1.1,0.32,-,18.9,28,36,17.0,13.82,1.74,12.08,-,-,-,-,-,17.33,-,88.04,36.0,-
1966,嘉義縣,2008/01/25,新港,-,0.56,-,13.9,21,61,42.0,28.13,4.93,23.2,-,-,-,-,-,15.0,-,76.62,56.0,-
1967,嘉義縣,2008/01/25,朴子,3.7,0.53,-,12.9,19,66,34.0,25.3,3.42,21.88,-,-,-,-,-,16.29,-,77.99,58.0,-
1968,嘉義縣,2008/01/24,新港,2.3,0.73,-,18.7,22,73,48.0,17.55,3.02,14.53,-,-,-,-,-,14.57,-,71.16,62.0,-
1969,嘉義縣,2008/01/24,朴子,7.0,0.82,-,16.3,20,133,44.0,21.74,3.04,18.71,-,-,-,-,-,16.0,-,71.58,92.0,-
1970,嘉義縣,2008/01/23,朴子,4.6,0.5,-,15.3,25,95,25.0,21.18,2.88,18.3,-,-,-,-,-,18.68,-,74.87,72.0,-
1971,嘉義縣,2008/01/23,新港,2.0,0.48,-,14.3,22,60,29.0,21.08,3.86,17.22,-,-,-,-,-,17.26,-,73.8,55.0,-
1972,嘉義縣,2008/01/22,朴子,3.3,0.36,-,28.9,44,68,20.0,13.44,1.91,11.53,-,-,-,-,-,19.6,-,75.88,59.0,-
1973,嘉義縣,2008/01/22,新港,-,0.41,-,22.1,33,57,29.0,17.91,3.12,14.79,-,-,-,-,-,18.56,-,73.76,54.0,-
1974,嘉義縣,2008/01/21,朴子,4.8,0.44,-,18.3,34,99,37.0,22.11,4.62,17.49,-,-,-,-,-,19.74,-,77.57,74.0,-
1975,嘉義縣,2008/01/21,新港,2.2,0.44,-,17.7,31,104,45.0,22.69,4.06,18.63,-,-,-,-,-,18.97,-,73.89,77.0,-
