序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
164,臺北市,2007/09/03,古亭,2.9,0.85,-,18.4,38,44,25.0,42.8,14.99,27.81,2.223,0.349,1.87,-,-,27.45,-,82.5,49.0,-
165,臺北市,2007/09/03,士林,4.4,0.87,-,31.3,76,52,31.0,38.46,7.18,31.29,-,-,-,-,-,27.91,-,74.23,97.0,-
166,臺北市,2007/09/03,萬華,3.0,0.89,-,29.3,61,42,25.0,34.37,7.51,26.86,-,-,-,-,-,28.8,-,73.04,80.0,-
167,臺北市,2007/09/03,陽明,4.6,0.2,393.06,42.1,62,20,18.0,7.44,1.1,6.32,-,-,-,-,-,22.46,-,84.24,61.0,-
168,臺北市,2007/09/03,中山,4.7,1.06,-,21.9,49,48,36.0,50.73,13.02,37.7,2.594,0.533,2.06,-,-,28.21,-,81.75,68.0,-
169,臺北市,2007/09/02,松山,3.5,0.6,401.62,30.5,64,38,30.0,31.55,6.74,24.8,2.172,0.261,1.91,-,-,27.99,-,73.37,80.0,-
170,臺北市,2007/09/02,古亭,1.9,0.6,-,26.9,57,42,27.0,28.63,7.45,21.17,2.069,0.197,1.87,-,-,27.74,-,79.13,72.0,-
171,臺北市,2007/09/02,士林,3.6,0.62,-,29.9,67,47,28.0,29.34,6.79,22.55,-,-,-,-,-,28.14,-,72.57,82.0,-
172,臺北市,2007/09/02,萬華,2.0,0.63,-,31.9,60,40,29.0,23.11,3.71,19.4,-,-,-,-,-,28.91,-,71.44,73.0,-
173,臺北市,2007/09/02,陽明,5.0,0.2,393.34,40.1,61,22,19.0,8.36,1.62,6.74,-,-,-,-,-,22.35,-,84.28,68.0,-
174,臺北市,2007/09/02,中山,3.8,0.65,-,26.1,53,46,27.0,32.6,6.08,26.52,2.28,0.287,1.99,-,-,28.58,-,78.58,69.0,-
175,臺北市,2007/09/01,松山,5.4,0.59,402.1,34.6,82,48,35.0,32.48,8.79,23.68,2.166,0.276,1.89,-,-,29.2,-,66.9,89.0,-
176,臺北市,2007/09/01,古亭,3.5,0.72,-,25.7,61,51,34.0,36.4,12.82,23.58,2.118,0.262,1.86,-,-,28.62,-,74.4,79.0,-
177,臺北市,2007/09/01,士林,5.5,0.59,-,39.1,81,54,32.0,27.95,5.39,22.57,-,-,-,-,-,28.93,-,68.76,92.0,-
178,臺北市,2007/09/01,萬華,3.8,0.88,-,30.3,65,50,33.0,35.68,9.31,26.36,-,-,-,-,-,29.53,-,68.16,83.0,-
179,臺北市,2007/09/01,陽明,4.6,0.22,396.23,50.6,67,30,26.0,9.4,1.9,7.5,-,-,-,-,-,22.52,-,84.41,71.0,-
180,臺北市,2007/09/01,中山,5.2,0.83,-,24.4,58,57,39.0,44.1,11.84,32.26,2.403,0.401,2.0,-,-,29.46,-,75.12,76.0,-
181,新北市,2007/09/30,三重,4.0,1.19,-,-,-,40,16.0,71.95,58.05,13.9,2.279,0.526,1.75,-,-,28.64,-,77.39,40.0,-
182,新北市,2007/09/30,永和,3.1,0.46,-,6.8,10,15,7.0,19.38,11.3,8.08,-,-,-,-,-,28.85,-,76.39,15.0,-
183,新北市,2007/09/30,板橋,2.7,0.37,-,8.8,12,17,7.0,20.67,10.94,9.74,1.947,0.177,1.77,-,-,29.05,-,70.47,17.0,-
184,新北市,2007/09/30,新店,2.4,0.19,-,11.8,15,13,3.0,9.37,4.55,4.82,-,-,-,-,-,28.32,-,77.41,14.0,-
185,新北市,2007/09/30,淡水,3.3,0.21,-,10.8,13,18,3.0,7.96,2.71,5.25,-,-,-,-,-,28.65,-,73.5,18.0,-
186,新北市,2007/09/30,萬里,2.0,0.12,-,17.0,20,36,8.0,7.86,1.84,6.0,-,-,-,-,-,26.11,-,92.46,36.0,-
187,新北市,2007/09/30,汐止,6.1,0.22,-,8.7,14,17,5.0,14.71,5.59,9.12,-,-,-,-,-,28.29,-,85.57,17.0,-
188,新北市,2007/09/30,土城,2.1,0.27,-,8.9,13,11,4.0,11.31,4.16,7.15,2.009,0.163,1.85,-,-,29.17,-,70.83,13.0,-
189,新北市,2007/09/30,新莊,3.0,0.27,-,6.5,11,14,4.0,14.88,5.56,9.33,-,-,-,-,-,28.33,-,75.23,14.0,-
190,新北市,2007/09/30,林口,2.7,0.14,-,10.4,14,32,7.0,9.29,2.89,6.39,-,-,-,-,-,26.4,-,79.65,32.0,-
191,新北市,2007/09/30,菜寮,3.8,0.33,-,7.1,10,17,4.0,15.13,6.01,9.12,-,-,-,-,-,29.17,-,75.25,17.0,-
192,新北市,2007/09/29,三重,4.0,1.39,-,-,-,36,16.0,82.85,66.33,16.52,2.374,0.624,1.75,-,-,29.16,-,73.85,36.0,-
193,新北市,2007/09/29,永和,1.5,0.48,-,9.2,14,15,7.0,17.64,10.94,6.7,-,-,-,-,-,29.7,-,70.21,15.0,-
194,新北市,2007/09/29,新莊,2.4,0.3,-,9.1,12,14,4.0,15.35,6.07,9.26,-,-,-,-,-,29.24,-,69.53,14.0,-
195,新北市,2007/09/29,板橋,1.0,0.39,-,10.9,15,16,8.0,19.7,10.16,9.54,1.957,0.186,1.77,-,-,29.96,-,64.49,16.0,-
196,新北市,2007/09/29,新店,2.3,0.18,-,14.5,20,17,6.0,8.35,3.75,4.58,-,-,-,-,-,29.44,-,71.42,19.0,-
197,新北市,2007/09/29,萬里,1.9,0.1,-,17.9,21,17,6.0,6.08,1.43,4.65,-,-,-,-,-,26.82,-,89.57,21.0,-
198,新北市,2007/09/29,菜寮,2.9,0.34,-,10.6,14,17,2.0,15.36,7.18,8.16,-,-,-,-,-,29.7,-,71.19,17.0,-
199,新北市,2007/09/29,汐止,1.7,0.2,-,12.3,17,14,5.0,10.8,4.86,5.92,-,-,-,-,-,29.42,-,76.89,18.0,-
200,新北市,2007/09/29,土城,2.0,0.29,-,11.8,16,13,5.0,11.53,4.34,7.2,2.101,0.25,1.85,-,-,30.19,-,65.03,15.0,-
201,新北市,2007/09/29,林口,2.8,0.18,-,12.9,17,31,7.0,9.73,3.42,6.3,-,-,-,-,-,27.14,-,74.95,31.0,-
202,新北市,2007/09/29,淡水,3.8,0.17,-,10.8,13,23,8.0,8.88,3.71,5.18,-,-,-,-,-,29.25,-,69.75,23.0,-
203,新北市,2007/09/28,三重,3.4,1.44,-,-,-,36,18.0,86.92,63.69,23.23,2.473,0.674,1.8,-,-,29.69,-,66.55,36.0,-
204,新北市,2007/09/28,永和,1.9,0.6,-,12.6,17,15,8.0,22.36,11.04,11.33,-,-,-,-,-,29.81,-,65.6,15.0,-
205,新北市,2007/09/28,新莊,2.2,0.37,-,12.9,20,15,6.0,17.09,4.68,12.41,-,-,-,-,-,29.36,-,64.98,19.0,-
206,新北市,2007/09/28,板橋,1.6,0.48,-,12.8,17,21,10.0,24.66,8.88,15.78,2.089,0.258,1.83,-,-,30.02,-,60.4,21.0,-
207,新北市,2007/09/28,新店,1.9,0.24,-,19.9,23,15,6.0,9.62,3.21,6.4,-,-,-,-,-,29.29,-,68.34,21.0,-
208,新北市,2007/09/28,萬里,2.0,0.16,-,18.8,27,13,7.0,8.83,2.97,5.85,-,-,-,-,-,27.34,-,81.42,26.0,-
209,新北市,2007/09/28,菜寮,2.2,0.45,-,14.9,20,16,6.0,18.47,5.7,12.77,-,-,-,-,-,30.15,-,63.93,21.0,-
210,新北市,2007/09/28,汐止,2.6,0.27,-,15.2,20,17,6.0,14.92,4.56,10.36,-,-,-,-,-,29.51,-,72.44,19.0,-
211,新北市,2007/09/28,土城,2.0,0.34,-,15.6,22,14,8.0,14.23,3.21,11.01,2.119,0.188,1.93,-,-,30.17,-,61.23,20.0,-
212,新北市,2007/09/28,林口,1.9,0.24,-,18.2,24,34,11.0,14.14,3.6,10.54,-,-,-,-,-,27.36,-,69.49,34.0,-
213,新北市,2007/09/28,淡水,2.3,0.22,-,15.1,19,23,5.0,8.72,2.53,6.18,-,-,-,-,-,29.0,-,68.25,23.0,-
214,新北市,2007/09/27,三重,3.3,1.48,-,-,-,43,21.0,91.12,64.12,27.0,2.494,0.696,1.8,-,-,29.54,-,67.48,43.0,-
215,新北市,2007/09/27,永和,3.3,0.61,-,14.5,20,21,12.0,23.25,10.03,13.22,-,-,-,-,-,29.59,-,67.17,21.0,-
216,新北市,2007/09/27,新莊,3.1,0.38,-,16.3,23,21,9.0,16.55,2.89,13.64,-,-,-,-,-,29.26,-,65.86,25.0,-
217,新北市,2007/09/27,板橋,2.5,0.46,-,18.2,23,23,12.0,23.22,6.81,16.4,2.064,0.242,1.82,-,-,29.79,-,61.95,23.0,-
218,新北市,2007/09/27,新店,1.9,0.23,-,23.8,28,20,8.0,9.97,2.09,7.88,-,-,-,-,-,29.24,-,68.91,26.0,-
219,新北市,2007/09/27,萬里,2.8,0.16,-,25.2,31,24,10.0,10.12,2.67,7.43,-,-,-,-,-,28.2,-,79.69,29.0,-
220,新北市,2007/09/27,菜寮,2.6,0.41,-,20.1,27,23,8.0,16.99,3.45,13.53,-,-,-,-,-,29.99,-,65.12,25.0,-
221,新北市,2007/09/27,汐止,5.4,0.28,-,17.3,23,23,11.0,16.88,4.11,12.78,-,-,-,-,-,29.16,-,75.09,23.0,-
222,新北市,2007/09/27,土城,1.7,0.32,-,21.4,28,19,10.0,13.07,2.26,10.81,2.126,0.225,1.9,-,-,30.01,-,62.39,27.0,-
223,新北市,2007/09/27,林口,2.0,0.25,-,22.2,30,42,13.0,15.0,3.19,11.8,-,-,-,-,-,27.26,-,70.21,42.0,-
224,新北市,2007/09/27,淡水,2.4,0.18,-,21.4,24,29,9.0,8.03,1.91,6.1,-,-,-,-,-,28.96,-,67.71,29.0,-
225,新北市,2007/09/26,三重,4.3,1.46,-,-,-,51,29.0,79.48,50.76,28.72,2.488,0.68,1.81,-,-,28.41,-,73.93,50.0,-
226,新北市,2007/09/26,永和,5.3,0.74,-,12.4,15,34,21.0,32.12,13.31,18.81,-,-,-,-,-,27.75,-,78.45,35.0,-
227,新北市,2007/09/26,新莊,4.7,0.42,-,19.5,25,32,16.0,19.23,3.04,16.19,-,-,-,-,-,27.69,-,74.16,32.0,-
228,新北市,2007/09/26,板橋,4.7,0.52,-,19.0,25,36,20.0,26.79,7.08,19.71,2.066,0.232,1.83,-,-,27.87,-,72.33,36.0,-
229,新北市,2007/09/26,新店,2.8,0.31,-,22.9,29,33,17.0,14.49,2.81,11.67,-,-,-,-,-,27.29,-,79.41,33.0,-
230,新北市,2007/09/26,萬里,1.8,0.16,-,35.9,42,42,15.0,5.74,0.73,4.98,-,-,-,-,-,27.15,-,86.41,42.0,-
231,新北市,2007/09/26,菜寮,3.9,0.47,-,23.9,30,35,16.0,19.55,4.34,15.21,-,-,-,-,-,28.83,-,72.16,35.0,-
232,新北市,2007/09/26,汐止,5.5,0.31,-,19.2,25,32,17.0,19.67,2.97,16.7,-,-,-,-,-,27.14,-,87.82,32.0,-
233,新北市,2007/09/26,土城,3.0,0.4,-,23.6,30,32,19.0,15.89,2.32,13.56,2.159,0.24,1.92,-,-,28.17,-,71.87,32.0,-
234,新北市,2007/09/26,林口,2.8,0.28,-,25.4,33,55,20.0,15.24,2.48,12.77,-,-,-,-,-,26.16,-,76.79,52.0,-
235,新北市,2007/09/26,淡水,1.9,0.32,-,22.4,30,34,14.0,11.55,2.46,9.08,-,-,-,-,-,26.46,-,80.46,34.0,-
236,新北市,2007/09/25,三重,3.2,1.43,-,-,-,49,26.0,80.89,52.72,28.17,2.402,0.59,1.81,-,-,28.71,-,68.52,49.0,-
237,新北市,2007/09/25,菜寮,3.0,0.39,-,28.3,36,32,15.0,13.51,2.14,11.37,-,-,-,-,-,28.99,-,66.57,33.0,-
238,新北市,2007/09/25,永和,3.8,0.5,-,-,16,31,17.0,19.91,7.17,12.74,-,-,-,-,-,28.49,-,70.16,31.0,-
239,新北市,2007/09/25,新莊,3.3,0.31,-,25.3,33,29,13.0,12.74,1.37,11.35,-,-,-,-,-,28.08,-,68.4,31.0,-
240,新北市,2007/09/25,板橋,2.3,0.42,-,25.3,32,31,16.0,19.33,4.15,15.18,2.003,0.164,1.84,-,-,28.68,-,64.35,31.0,-
241,新北市,2007/09/25,萬里,2.7,0.18,-,32.5,41,48,15.0,7.65,1.68,5.97,-,-,-,-,-,27.35,-,82.45,48.0,-
242,新北市,2007/09/25,淡水,2.4,0.36,-,22.9,31,33,13.0,12.23,2.97,9.27,-,-,-,-,-,27.1,-,72.54,33.0,-
243,新北市,2007/09/25,汐止,5.8,0.3,-,27.6,36,30,15.0,11.84,1.55,10.28,-,-,-,-,-,28.06,-,78.4,34.0,-
244,新北市,2007/09/25,土城,2.2,0.36,-,28.1,36,29,17.0,11.72,1.13,10.6,2.103,0.175,1.93,-,-,28.85,-,64.59,34.0,-
245,新北市,2007/09/25,林口,2.1,0.22,-,31.3,38,45,15.0,8.71,0.74,7.99,-,-,-,-,-,26.47,-,70.17,45.0,-
246,新北市,2007/09/25,新店,2.8,0.26,-,30.4,37,31,14.0,9.69,1.26,8.41,-,-,-,-,-,28.29,-,69.9,34.0,-
247,新北市,2007/09/24,三重,3.0,1.22,-,-,-,37,17.0,67.81,45.91,21.9,2.272,0.513,1.76,-,-,28.75,-,72.76,37.0,-
248,新北市,2007/09/24,菜寮,2.6,0.38,-,18.4,21,19,6.0,14.77,3.77,11.0,-,-,-,-,-,29.32,-,69.75,20.0,-
249,新北市,2007/09/24,永和,1.9,0.42,-,12.3,16,17,8.0,16.62,7.64,8.98,-,-,-,-,-,28.88,-,72.36,17.0,-
250,新北市,2007/09/24,新莊,2.4,0.31,-,15.7,19,16,5.0,13.11,2.19,10.91,-,-,-,-,-,28.47,-,71.68,18.0,-
251,新北市,2007/09/24,板橋,1.9,0.38,-,15.8,17,17,9.0,19.06,6.35,12.71,1.95,0.161,1.79,-,-,29.01,-,68.15,19.0,-
252,新北市,2007/09/24,萬里,3.5,0.14,-,31.7,37,32,8.0,7.32,1.35,5.96,-,-,-,-,-,27.49,-,81.94,35.0,-
253,新北市,2007/09/24,淡水,-,-,-,-,27,28,8.0,-,-,-,-,-,-,-,-,28.39,-,72.63,28.0,-
254,新北市,2007/09/24,汐止,2.5,0.21,-,23.2,27,18,7.0,7.47,1.57,5.9,-,-,-,-,-,28.63,-,78.01,26.0,-
255,新北市,2007/09/24,土城,1.3,0.29,-,17.9,21,12,5.0,10.17,1.76,8.4,2.028,0.157,1.87,-,-,29.0,-,70.75,20.0,-
256,新北市,2007/09/24,林口,2.2,0.2,-,20.9,24,40,9.0,9.41,1.83,7.56,-,-,-,-,-,26.55,-,75.88,40.0,-
257,新北市,2007/09/24,新店,2.0,0.21,-,20.1,23,16,4.0,8.56,2.23,6.32,-,-,-,-,-,28.15,-,77.72,22.0,-
258,新北市,2007/09/23,三重,1.8,0.99,-,-,-,27,13.0,58.75,42.76,15.99,2.092,0.383,1.71,-,-,28.6,-,77.16,27.0,-
259,新北市,2007/09/23,菜寮,0.8,0.37,-,14.3,20,10,3.0,13.56,4.66,8.9,-,-,-,-,-,29.39,-,73.52,19.0,-
260,新北市,2007/09/23,永和,1.6,0.39,-,11.7,15,8,6.0,15.33,7.27,8.06,-,-,-,-,-,28.78,-,76.83,6.0,-
261,新北市,2007/09/23,新莊,2.0,0.31,-,13.3,20,10,3.0,11.91,2.55,9.37,-,-,-,-,-,28.48,-,74.95,18.0,-
262,新北市,2007/09/23,板橋,1.7,0.33,-,16.3,20,11,7.0,15.93,5.55,10.38,1.902,0.129,1.77,-,-,29.02,-,70.9,18.0,-
263,新北市,2007/09/23,萬里,3.8,0.08,-,19.7,24,21,5.0,6.03,2.43,3.6,-,-,-,-,-,27.76,-,86.42,23.0,-
264,新北市,2007/09/23,淡水,1.8,0.15,-,18.4,21,17,4.0,3.67,1.16,2.5,-,-,-,-,-,28.65,-,75.88,19.0,-
265,新北市,2007/09/23,汐止,1.6,0.19,-,18.6,22,9,5.0,6.43,1.94,4.5,-,-,-,-,-,28.72,-,81.82,20.0,-
266,新北市,2007/09/23,土城,1.5,0.29,-,18.1,23,8,4.0,8.64,1.61,7.04,1.983,0.13,1.85,-,-,28.95,-,73.49,20.0,-
267,新北市,2007/09/23,林口,1.6,0.19,-,17.2,23,27,6.0,7.76,1.73,6.01,-,-,-,-,-,26.59,-,79.37,27.0,-
268,新北市,2007/09/23,新店,1.8,0.19,-,21.5,23,11,2.0,6.12,2.27,3.85,-,-,-,-,-,28.4,-,79.37,20.0,-
269,新北市,2007/09/22,三重,2.8,1.36,-,-,-,34,17.0,84.42,63.12,21.3,2.327,0.552,1.77,-,-,26.98,-,86.95,34.0,-
270,新北市,2007/09/22,菜寮,2.1,0.41,-,12.1,16,11,3.0,17.07,5.56,11.51,-,-,-,-,-,27.76,-,84.17,15.0,-
271,新北市,2007/09/22,永和,3.3,0.6,-,7.3,9,11,6.0,29.67,15.5,14.17,-,-,-,-,-,27.12,-,88.53,11.0,-
272,新北市,2007/09/22,新莊,2.5,0.38,-,8.1,12,13,4.0,20.62,5.02,15.6,-,-,-,-,-,26.53,-,88.39,13.0,-
273,新北市,2007/09/22,板橋,2.9,0.48,-,10.5,12,13,6.0,26.97,10.4,16.57,2.029,0.21,1.82,-,-,27.1,-,83.97,13.0,-
274,新北市,2007/09/22,萬里,1.3,0.07,-,23.9,27,30,5.0,3.8,1.85,1.95,-,-,-,-,-,26.67,-,93.27,30.0,-
275,新北市,2007/09/22,淡水,2.1,0.24,-,16.2,20,18,2.0,9.62,3.98,5.63,-,-,-,-,-,26.76,-,86.29,19.0,-
276,新北市,2007/09/22,汐止,4.6,0.2,-,16.4,22,12,5.0,13.01,4.04,8.97,-,-,-,-,-,27.6,-,90.32,21.0,-
277,新北市,2007/09/22,土城,1.5,0.41,-,12.0,15,7,3.0,18.15,3.61,14.54,2.22,0.307,1.91,-,-,26.92,-,86.58,15.0,-
278,新北市,2007/09/22,林口,2.6,0.22,-,14.8,19,30,7.0,12.65,3.29,9.36,-,-,-,-,-,24.86,-,89.73,30.0,-
279,新北市,2007/09/22,新店,2.2,0.34,-,15.8,21,12,1.0,16.81,6.89,9.93,-,-,-,-,-,26.9,-,89.46,21.0,-
280,新北市,2007/09/21,板橋,3.1,0.55,-,9.3,14,12,7.0,30.61,15.56,15.05,2.065,0.265,1.8,-,-,27.11,-,77.91,16.0,-
281,新北市,2007/09/21,三重,3.4,1.65,-,-,-,36,18.0,102.29,80.96,21.33,2.553,0.778,1.78,-,-,27.09,-,80.68,36.0,-
282,新北市,2007/09/21,菜寮,2.6,0.51,-,10.3,12,14,5.0,20.85,9.14,11.71,-,-,-,-,-,27.73,-,78.13,15.0,-
283,新北市,2007/09/21,永和,4.4,0.68,-,4.6,9,13,8.0,39.91,24.15,15.77,-,-,-,-,-,26.88,-,84.04,13.0,-
284,新北市,2007/09/21,新莊,3.5,0.46,-,8.5,13,11,8.0,25.19,10.81,14.38,-,-,-,-,-,26.7,-,81.05,12.0,-
285,新北市,2007/09/21,萬里,1.8,0.09,-,20.1,23,17,2.0,5.99,1.98,4.01,-,-,-,-,-,25.7,-,90.43,25.0,-
286,新北市,2007/09/21,淡水,2.0,0.22,-,14.7,17,13,2.0,9.32,4.22,5.08,-,-,-,-,-,25.88,-,84.96,20.0,-
287,新北市,2007/09/21,汐止,6.2,0.23,-,10.2,13,14,6.0,22.04,9.09,12.94,-,-,-,-,-,26.72,-,89.45,18.0,-
288,新北市,2007/09/21,土城,2.5,0.42,-,11.2,17,10,4.0,21.63,8.28,13.34,2.188,0.306,1.88,-,-,27.1,-,80.22,17.0,-
289,新北市,2007/09/21,林口,1.9,0.18,-,14.1,16,26,6.0,10.96,3.26,7.7,-,-,-,-,-,24.74,-,85.56,26.0,-
290,新北市,2007/09/21,新店,2.7,0.35,-,12.3,19,14,1.0,21.87,10.88,10.99,-,-,-,-,-,26.72,-,85.86,19.0,-
291,新北市,2007/09/20,板橋,4.1,0.91,-,19.3,39,43,25.0,39.24,15.7,23.54,2.5,0.506,1.99,-,-,28.44,-,70.75,54.0,-
292,新北市,2007/09/20,三重,3.3,1.97,-,-,-,52,35.0,120.82,89.96,30.85,2.918,0.901,2.02,-,-,28.14,-,76.14,51.0,-
293,新北市,2007/09/20,菜寮,2.8,1.13,-,13.8,31,35,19.0,47.61,24.53,23.08,-,-,-,-,-,28.89,-,72.34,45.0,-
294,新北市,2007/09/20,永和,3.2,1.29,-,9.5,16,27,17.0,35.74,15.86,19.88,-,-,-,-,-,28.28,-,75.26,33.0,-
295,新北市,2007/09/20,新莊,3.4,1.01,-,17.2,36,42,26.0,39.99,19.35,20.64,-,-,-,-,-,27.97,-,75.74,46.0,-
296,新北市,2007/09/20,萬里,3.6,0.34,-,25.3,35,34,23.0,8.95,2.14,6.81,-,-,-,-,-,27.44,-,81.08,41.0,-
297,新北市,2007/09/20,淡水,2.6,0.65,-,18.4,32,48,20.0,24.45,11.83,12.62,-,-,-,-,-,27.41,-,81.46,48.0,-
298,新北市,2007/09/20,汐止,3.8,0.63,-,16.4,28,36,21.0,34.58,20.26,14.31,-,-,-,-,-,28.35,-,80.22,36.0,-
299,新北市,2007/09/20,土城,2.8,0.83,-,23.5,50,37,22.0,36.86,17.35,19.52,2.547,0.501,2.05,-,-,28.22,-,74.08,82.0,-
300,新北市,2007/09/20,林口,3.2,0.77,-,14.4,27,69,31.0,40.81,20.41,20.4,-,-,-,-,-,25.98,-,80.96,60.0,-
301,新北市,2007/09/20,新店,2.4,0.58,-,22.9,40,32,16.0,19.68,5.32,14.36,-,-,-,-,-,27.77,-,78.9,63.0,-
302,新北市,2007/09/19,板橋,5.7,1.59,-,13.5,21,27,22.0,70.93,29.4,41.52,3.044,0.908,2.14,-,-,25.47,-,86.0,31.0,-
303,新北市,2007/09/19,三重,5.3,2.68,-,-,-,45,32.0,161.12,109.88,51.24,3.309,1.155,2.15,-,-,25.12,-,89.73,45.0,-
304,新北市,2007/09/19,菜寮,5.3,1.84,-,11.5,21,33,24.0,87.66,42.32,45.34,-,-,-,-,-,25.91,-,86.95,33.0,-
305,新北市,2007/09/19,永和,4.8,1.88,-,8.3,12,27,19.0,80.14,43.41,36.73,-,-,-,-,-,25.37,-,91.54,27.0,-
306,新北市,2007/09/19,新莊,6.9,1.48,-,13.4,21,32,25.0,66.07,22.33,43.74,-,-,-,-,-,24.91,-,90.68,32.0,-
307,新北市,2007/09/19,萬里,2.3,0.41,-,34.8,42,18,11.0,11.28,1.87,9.4,-,-,-,-,-,24.72,-,91.7,40.0,-
308,新北市,2007/09/19,淡水,2.7,1.15,-,14.9,27,49,21.0,49.59,15.19,34.41,-,-,-,-,-,24.28,-,91.0,49.0,-
309,新北市,2007/09/19,汐止,4.7,0.83,-,17.1,27,26,19.0,46.59,18.39,28.21,-,-,-,-,-,25.58,-,93.16,27.0,-
310,新北市,2007/09/19,土城,3.3,1.0,-,14.9,24,19,15.0,47.4,17.56,29.83,2.673,0.581,2.09,-,-,25.1,-,90.06,31.0,-
311,新北市,2007/09/19,林口,5.1,1.0,-,14.1,19,58,27.0,44.5,11.26,33.22,-,-,-,-,-,23.31,-,91.33,54.0,-
312,新北市,2007/09/19,新店,3.0,0.91,-,13.8,19,19,8.0,41.75,15.03,26.72,-,-,-,-,-,24.9,-,95.49,22.0,-
313,新北市,2007/09/18,板橋,2.5,0.24,-,26.7,29,10,4.0,9.59,0.76,8.78,1.946,0.105,1.84,-,-,26.01,-,86.88,34.0,-
314,新北市,2007/09/18,三重,1.5,0.73,-,-,-,26,14.0,47.95,29.78,18.16,1.958,0.223,1.74,-,-,25.72,-,90.0,26.0,-
315,新北市,2007/09/18,菜寮,3.1,0.33,-,26.1,30,13,3.0,13.49,4.51,8.99,-,-,-,-,-,26.47,-,88.1,29.0,-
316,新北市,2007/09/18,永和,2.6,0.61,-,19.6,25,12,5.0,26.34,12.98,13.36,-,-,-,-,-,25.99,-,91.39,12.0,-
317,新北市,2007/09/18,新莊,5.0,0.21,-,25.7,27,12,22.0,9.79,2.63,7.13,-,-,-,-,-,25.64,-,90.27,31.0,-
318,新北市,2007/09/18,萬里,1.4,0.19,-,36.6,42,34,5.0,2.64,0.48,2.05,-,-,-,-,-,25.74,-,91.76,40.0,-
319,新北市,2007/09/18,淡水,1.5,0.19,-,30.9,36,24,3.0,3.77,0.52,3.28,-,-,-,-,-,24.97,-,89.63,37.0,-
320,新北市,2007/09/18,汐止,1.7,0.25,-,30.7,34,13,3.0,7.87,1.74,6.12,-,-,-,-,-,26.75,-,91.6,38.0,-
321,新北市,2007/09/18,土城,2.5,0.24,-,28.7,35,6,3.0,8.73,0.99,7.72,2.036,0.118,1.92,-,-,25.91,-,89.25,37.0,-
322,新北市,2007/09/18,林口,1.8,0.16,-,22.9,27,27,3.0,4.89,0.72,4.17,-,-,-,-,-,23.74,-,94.08,27.0,-
323,新北市,2007/09/18,新店,1.9,0.28,-,27.6,33,12,0.0,8.89,1.13,7.75,-,-,-,-,-,25.71,-,94.37,36.0,-
324,新北市,2007/09/17,板橋,2.4,0.49,-,36.6,39,37,23.0,18.46,1.61,16.84,2.175,0.251,1.92,-,-,26.32,-,79.81,38.0,-
325,新北市,2007/09/17,三重,2.9,1.62,-,-,-,58,32.0,116.65,76.35,40.31,2.521,0.651,1.87,-,-,26.3,-,81.26,54.0,-
326,新北市,2007/09/17,菜寮,2.0,0.64,-,31.9,41,39,22.0,27.62,5.47,22.15,-,-,-,-,-,26.8,-,80.04,42.0,-
327,新北市,2007/09/17,永和,4.2,1.8,-,17.6,31,44,30.0,79.95,41.98,37.97,-,-,-,-,-,26.21,-,86.09,44.0,-
328,新北市,2007/09/17,新莊,2.4,0.39,-,36.2,38,36,23.0,14.38,1.05,13.32,-,-,-,-,-,25.83,-,82.63,38.0,-
329,新北市,2007/09/17,萬里,1.4,0.21,-,57.5,65,62,19.0,2.29,0.41,1.81,-,-,-,-,-,26.1,-,85.64,56.0,-
330,新北市,2007/09/17,淡水,1.6,0.28,-,44.5,46,40,18.0,6.34,0.65,5.66,-,-,-,-,-,24.99,-,84.04,43.0,-
331,新北市,2007/09/17,汐止,2.5,0.39,-,33.5,37,35,19.0,18.63,2.56,16.07,-,-,-,-,-,26.5,-,89.01,42.0,-
332,新北市,2007/09/17,土城,2.6,0.49,-,33.2,35,37,23.0,24.19,4.03,20.14,2.243,0.28,1.96,-,-,25.96,-,84.05,39.0,-
333,新北市,2007/09/17,林口,1.7,0.22,-,33.2,36,58,22.0,6.08,0.64,5.44,-,-,-,-,-,23.89,-,86.55,54.0,-
334,新北市,2007/09/17,新店,2.3,0.62,-,23.0,30,37,21.0,27.96,4.18,23.78,-,-,-,-,-,25.45,-,90.54,40.0,-
335,新北市,2007/09/16,板橋,3.4,0.63,-,46.9,66,73,47.0,23.19,1.44,21.73,2.224,0.263,1.96,-,-,27.96,-,62.95,65.0,-
336,新北市,2007/09/16,三重,4.3,1.54,-,-,-,86,70.0,102.05,53.23,48.82,2.528,0.559,1.97,-,-,27.7,-,69.05,68.0,-
337,新北市,2007/09/16,菜寮,3.4,0.73,-,45.1,62,74,51.0,29.38,3.71,25.68,-,-,-,-,-,28.33,-,65.33,62.0,-
