序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1691,彰化縣,2008/03/26,二林,2.1,0.45,-,57.3,83,88,70.0,12.46,1.64,10.82,-,-,-,-,21.82,-,68.41,72.0,-
1692,彰化縣,2008/03/25,彰化,8.1,0.77,-,40.3,75,123,79.0,39.92,3.84,36.08,2.405,0.377,2.03,-,22.18,-,59.55,86.0,-
1693,彰化縣,2008/03/25,線西,6.1,0.56,-,48.3,86,124,74.0,23.35,2.23,21.1,-,-,-,-,21.38,-,63.68,87.0,-
1694,彰化縣,2008/03/25,二林,3.9,0.61,-,52.3,94,104,78.0,22.15,4.46,17.7,-,-,-,-,21.14,-,69.81,84.0,-
1695,彰化縣,2008/03/24,彰化,7.3,0.63,-,38.0,74,104,59.0,42.43,5.21,37.21,2.234,0.24,1.99,-,21.43,-,50.16,78.0,-
1696,彰化縣,2008/03/24,線西,8.1,0.44,-,51.2,81,119,55.0,26.23,1.84,24.36,-,-,-,-,21.14,-,49.78,84.0,-
1697,彰化縣,2008/03/24,二林,5.6,0.48,-,54.0,93,99,51.0,21.83,1.97,19.86,-,-,-,-,21.03,-,56.89,88.0,-
1698,彰化縣,2008/03/23,彰化,2.9,0.56,-,28.2,41,52,30.0,28.1,4.88,23.2,2.108,0.155,1.95,-,21.01,-,61.3,51.0,-
1699,彰化縣,2008/03/23,線西,3.4,0.37,-,42.1,51,52,26.0,11.9,1.1,10.77,-,-,-,-,20.84,-,57.82,51.0,-
1700,彰化縣,2008/03/23,二林,1.9,0.43,-,42.3,54,47,21.0,10.88,1.55,9.33,-,-,-,-,20.36,-,68.43,51.0,-
1701,彰化縣,2008/03/22,彰化,5.9,0.54,-,38.0,66,120,74.0,25.86,2.62,23.23,2.146,0.191,1.95,-,23.74,-,68.16,85.0,-
1702,彰化縣,2008/03/22,線西,4.8,0.38,-,49.1,67,124,70.0,11.65,1.37,10.29,-,-,-,-,23.05,-,74.43,87.0,-
1703,彰化縣,2008/03/22,二林,2.9,0.36,-,54.9,77,90,54.0,7.2,0.92,6.27,-,-,-,-,23.31,-,74.48,78.0,-
1704,彰化縣,2008/03/21,彰化,5.6,0.56,-,32.0,57,148,76.0,36.18,6.35,29.82,2.295,0.275,2.02,-,22.1,-,70.58,99.0,-
1705,彰化縣,2008/03/21,線西,4.6,0.39,-,39.6,62,163,86.0,18.65,1.87,16.76,-,-,-,-,21.61,-,75.91,106.0,-
1706,彰化縣,2008/03/21,二林,2.7,0.39,-,44.8,69,107,59.0,11.93,1.15,10.79,-,-,-,-,21.93,-,75.39,78.0,-
1707,彰化縣,2008/03/20,彰化,6.6,0.54,-,32.5,63,100,54.0,45.86,10.39,35.46,2.213,0.277,1.94,-,20.98,-,60.99,75.0,-
1708,彰化縣,2008/03/20,線西,7.2,0.37,-,40.8,64,107,56.0,21.81,1.76,20.05,-,-,-,-,20.48,-,63.7,78.0,-
1709,彰化縣,2008/03/20,二林,3.1,0.36,-,36.7,41,81,43.0,14.8,1.68,13.12,-,-,-,-,20.63,-,66.91,66.0,-
1710,彰化縣,2008/03/19,彰化,4.8,0.52,-,31.1,51,77,45.0,30.61,5.82,24.79,2.131,0.22,1.91,-,22.69,-,63.15,64.0,-
1711,彰化縣,2008/03/19,線西,4.7,0.38,-,38.1,50,83,54.0,17.85,1.84,15.99,-,-,-,-,21.93,-,67.9,66.0,-
1712,彰化縣,2008/03/19,二林,3.6,0.42,-,41.9,59,67,42.0,14.5,1.16,13.31,-,-,-,-,22.35,-,69.02,59.0,-
1713,彰化縣,2008/03/18,彰化,8.0,0.62,-,19.2,44,85,62.0,46.35,12.6,33.75,2.3,0.344,1.96,-,23.9,-,70.8,68.0,-
1714,彰化縣,2008/03/18,線西,5.6,0.44,-,25.9,47,85,68.0,27.3,3.52,23.78,-,-,-,-,22.94,-,77.09,68.0,-
1715,彰化縣,2008/03/18,二林,4.8,0.44,-,32.1,57,75,52.0,19.56,2.96,16.6,-,-,-,-,23.45,-,77.42,62.0,-
1716,彰化縣,2008/03/17,彰化,6.3,0.64,-,24.9,41,90,58.0,37.73,8.59,29.14,2.265,0.292,1.97,-,22.69,-,69.44,70.0,-
1717,彰化縣,2008/03/17,線西,4.8,0.37,-,33.8,47,98,67.0,17.83,1.78,16.06,-,-,-,-,22.03,-,76.11,74.0,-
1718,彰化縣,2008/03/17,二林,2.7,0.41,-,35.0,52,86,51.0,13.95,2.09,11.86,-,-,-,-,22.24,-,76.54,68.0,-
1719,彰化縣,2008/03/16,彰化,7.2,0.72,-,28.5,58,107,58.0,44.83,13.76,31.07,2.396,0.337,2.06,-,21.59,-,72.35,78.0,-
1720,彰化縣,2008/03/16,線西,5.9,0.52,-,33.8,61,122,74.0,28.11,7.55,20.55,-,-,-,-,20.91,-,79.78,86.0,-
1721,彰化縣,2008/03/16,二林,3.2,0.48,-,36.4,68,91,49.0,23.37,6.19,17.18,-,-,-,-,21.16,-,78.13,70.0,-
1722,彰化縣,2008/03/15,彰化,4.8,0.51,-,32.6,55,93,48.0,36.39,7.86,28.53,2.157,0.223,1.93,-,19.9,-,70.48,72.0,-
1723,彰化縣,2008/03/15,線西,5.4,0.33,-,39.2,59,101,52.0,21.0,1.7,19.29,-,-,-,-,19.65,-,74.92,76.0,-
1724,彰化縣,2008/03/15,二林,4.6,0.4,-,43.6,61,81,42.0,15.73,1.18,14.54,-,-,-,-,19.99,-,75.52,66.0,-
1725,彰化縣,2008/03/14,彰化,3.9,0.65,-,23.6,30,93,69.0,35.56,6.53,29.02,-,-,-,-,19.75,-,73.11,72.0,-
1726,彰化縣,2008/03/14,線西,5.6,0.49,-,32.0,39,97,89.0,23.11,3.44,19.68,-,-,-,-,19.21,-,78.49,74.0,-
1727,彰化縣,2008/03/14,二林,3.9,0.53,-,33.6,39,78,64.0,19.9,2.5,17.39,-,-,-,-,19.69,-,78.54,64.0,-
1728,彰化縣,2008/03/13,彰化,4.5,0.59,-,30.1,57,93,58.0,29.04,2.31,26.73,2.203,0.301,1.9,-,22.91,-,68.85,72.0,-
1729,彰化縣,2008/03/13,線西,3.9,0.46,-,25.0,58,115,72.0,24.2,2.53,21.67,-,-,-,-,-,-,77.87,82.0,-
1730,彰化縣,2008/03/13,二林,1.4,0.42,-,37.2,66,78,47.0,13.23,1.0,12.18,-,-,-,-,21.96,-,77.08,69.0,-
1731,彰化縣,2008/03/12,彰化,6.7,0.67,-,24.8,51,73,45.0,43.13,10.91,32.22,2.195,0.303,1.89,-,21.66,-,73.16,62.0,-
1732,彰化縣,2008/03/12,線西,4.7,0.32,-,34.1,56,64,32.0,21.28,2.92,18.4,-,-,-,-,-,-,80.83,57.0,-
1733,彰化縣,2008/03/12,二林,3.1,0.43,-,36.6,61,71,51.0,17.37,2.82,14.53,-,-,-,-,21.39,-,78.96,60.0,-
1734,彰化縣,2008/03/11,彰化,4.7,0.56,-,22.6,45,73,48.0,39.66,9.57,30.09,2.185,0.277,1.91,-,20.44,-,73.72,62.0,-
1735,彰化縣,2008/03/11,線西,5.3,0.34,-,30.5,55,71,40.0,23.74,2.07,21.66,-,-,-,-,-,-,80.64,60.0,-
1736,彰化縣,2008/03/11,二林,4.5,0.44,-,32.2,56,62,39.0,20.01,2.58,17.43,-,-,-,-,20.35,-,79.37,56.0,-
1737,彰化縣,2008/03/10,彰化,4.8,0.66,-,16.9,25,79,61.0,43.47,7.09,36.39,2.21,0.28,1.93,-,19.11,-,75.46,64.0,-
1738,彰化縣,2008/03/10,線西,4.6,0.42,-,31.4,41,72,48.0,25.69,1.61,24.07,-,-,-,-,20.5,-,79.91,61.0,-
1739,彰化縣,2008/03/10,二林,4.5,0.54,-,31.1,43,66,52.0,23.77,1.79,21.96,-,-,-,-,19.08,-,80.88,58.0,-
1740,彰化縣,2008/03/09,彰化,3.2,0.48,-,30.3,51,81,61.0,25.01,2.82,22.18,2.04,0.167,1.87,-,18.09,-,71.31,66.0,-
1741,彰化縣,2008/03/09,線西,4.3,0.33,-,37.3,55,75,48.0,18.8,1.37,17.44,-,-,-,-,19.18,-,77.51,62.0,-
1742,彰化縣,2008/03/09,二林,4.7,0.46,-,37.9,51,72,51.0,18.7,1.57,17.1,-,-,-,-,18.31,-,75.89,61.0,-
1743,彰化縣,2008/03/08,彰化,3.7,0.49,-,23.4,42,86,55.0,33.11,5.99,27.12,2.069,0.189,1.88,-,17.5,-,72.98,68.0,-
1744,彰化縣,2008/03/08,線西,4.5,0.31,-,37.8,53,76,42.0,18.19,1.6,16.59,-,-,-,-,18.56,-,79.25,63.0,-
1745,彰化縣,2008/03/08,二林,3.7,0.42,-,37.4,53,67,42.0,16.11,1.3,14.81,-,-,-,-,17.65,-,78.08,58.0,-
1746,彰化縣,2008/03/07,彰化,8.2,0.74,-,-,25,117,75.0,49.0,14.79,34.21,2.378,0.404,1.97,-,19.07,-,68.79,84.0,-
1747,彰化縣,2008/03/07,線西,5.2,0.47,-,35.9,60,117,62.0,26.83,4.56,22.27,-,-,-,-,19.43,-,75.32,84.0,-
1748,彰化縣,2008/03/07,二林,4.7,0.57,-,33.3,57,100,58.0,28.56,8.84,19.72,-,-,-,-,18.69,-,77.36,75.0,-
1749,彰化縣,2008/03/06,彰化,8.2,0.81,-,18.7,44,109,66.0,63.97,21.13,42.84,-,-,-,-,18.66,-,62.01,80.0,-
1750,彰化縣,2008/03/06,線西,7.6,0.52,-,33.5,64,102,54.0,40.71,8.73,31.96,-,-,-,-,18.11,-,67.79,76.0,-
1751,彰化縣,2008/03/06,二林,4.9,0.51,-,40.7,84,99,63.0,29.76,6.86,22.88,-,-,-,-,17.71,-,70.92,84.0,-
1752,彰化縣,2008/03/05,彰化,6.9,0.55,-,27.1,49,91,52.0,42.49,8.46,34.03,2.156,0.226,1.93,-,16.69,-,52.61,70.0,-
1753,彰化縣,2008/03/05,線西,7.1,0.3,-,41.1,59,84,35.0,23.24,1.82,21.39,-,-,-,-,16.88,-,53.87,67.0,-
1754,彰化縣,2008/03/05,二林,5.9,0.4,-,44.1,58,72,40.0,19.63,1.74,17.89,-,-,-,-,16.9,-,56.12,61.0,-
1755,彰化縣,2008/03/04,彰化,8.2,0.59,-,29.0,55,139,64.0,46.68,12.96,33.72,2.298,0.302,2.0,-,16.64,-,51.07,94.0,-
1756,彰化縣,2008/03/04,線西,9.6,0.36,-,46.6,72,140,53.0,23.23,2.06,21.13,-,-,-,-,16.83,-,53.99,95.0,-
1757,彰化縣,2008/03/04,二林,8.6,0.47,-,44.6,66,129,52.0,22.85,1.81,21.04,-,-,-,-,16.76,-,55.34,90.0,-
1758,彰化縣,2008/03/03,彰化,7.5,0.62,-,27.6,51,154,72.0,44.78,9.55,35.23,2.281,0.295,1.99,-,19.57,-,45.57,102.0,-
1759,彰化縣,2008/03/03,線西,7.3,0.39,-,43.8,66,162,62.0,22.5,1.52,20.96,-,-,-,-,19.45,-,56.57,106.0,-
1760,彰化縣,2008/03/03,二林,5.0,0.46,-,45.6,67,143,59.0,18.24,1.66,16.58,-,-,-,-,19.09,-,54.68,96.0,-
1761,彰化縣,2008/03/02,彰化,6.9,0.72,-,30.1,61,130,81.0,46.85,10.44,36.41,2.291,0.27,2.02,-,18.22,-,68.53,90.0,-
1762,彰化縣,2008/03/02,線西,5.6,0.43,-,50.7,74,132,65.0,18.45,0.96,17.47,-,-,-,-,18.55,-,76.96,91.0,-
1763,彰化縣,2008/03/02,二林,2.9,0.44,-,49.6,75,104,62.0,12.48,1.2,11.29,-,-,-,-,17.75,-,74.25,77.0,-
1764,彰化縣,2008/03/01,彰化,5.7,0.55,-,29.4,53,102,61.0,39.08,5.84,33.24,2.185,0.256,1.93,-,17.09,-,61.87,76.0,-
1765,彰化縣,2008/03/01,線西,5.8,0.33,-,47.2,70,95,46.0,19.14,2.18,16.94,-,-,-,-,17.29,-,64.41,72.0,-
1766,彰化縣,2008/03/01,二林,4.7,0.43,-,46.4,69,84,48.0,17.01,1.51,15.49,-,-,-,-,16.9,-,66.78,67.0,-
1767,南投縣,2008/03/31,南投,3.9,0.64,-,18.0,29,-,28.0,33.21,5.73,27.48,2.024,0.237,1.79,-,16.73,-,83.92,27.0,-
1768,南投縣,2008/03/31,埔里,2.1,0.56,-,16.7,20,28,24.0,18.31,1.71,16.59,-,-,-,-,19.33,-,86.11,28.0,-
1769,南投縣,2008/03/31,竹山,1.8,0.52,-,12.0,17,47,23.0,29.15,3.51,25.64,-,-,-,-,16.93,-,87.98,47.0,-
1770,南投縣,2008/03/30,南投,3.8,0.65,-,25.0,38,102,81.0,24.58,2.46,22.13,1.955,0.138,1.82,-,23.77,-,76.34,76.0,-
1771,南投縣,2008/03/30,埔里,2.2,0.62,-,30.6,48,93,72.0,18.06,1.66,16.39,-,-,-,-,23.48,-,71.74,72.0,-
1772,南投縣,2008/03/30,竹山,2.7,0.55,-,20.7,45,93,5.0,27.45,3.49,23.95,-,-,-,-,23.75,-,80.48,72.0,-
1773,南投縣,2008/03/29,南投,5.0,0.73,-,49.8,87,136,101.0,23.15,1.51,21.61,2.067,0.219,1.85,-,24.7,-,65.01,93.0,-
1774,南投縣,2008/03/29,埔里,4.0,0.65,-,44.6,71,103,72.0,19.16,1.23,17.92,-,-,-,-,23.06,-,61.72,76.0,-
1775,南投縣,2008/03/29,竹山,5.2,0.53,-,57.6,102,122,5.0,21.29,1.6,19.69,-,-,-,-,24.0,-,68.15,104.0,-
1776,南投縣,2008/03/28,南投,5.8,0.71,-,33.5,66,105,70.0,28.0,1.97,26.02,2.07,0.261,1.81,-,21.49,-,63.14,78.0,-
1777,南投縣,2008/03/28,埔里,2.4,0.62,-,42.4,75,88,60.0,21.39,2.39,19.0,-,-,-,-,20.0,-,55.83,73.0,-
1778,南投縣,2008/03/28,竹山,4.1,0.5,-,40.5,78,-,45.0,25.85,3.43,22.42,-,-,-,-,20.93,-,67.15,74.0,-
1779,南投縣,2008/03/27,南投,4.2,0.57,-,37.0,77,75,47.0,23.9,2.95,20.96,1.974,0.193,1.78,-,21.09,-,55.11,88.0,-
1780,南投縣,2008/03/27,埔里,3.2,0.54,-,40.7,78,70,47.0,20.04,2.55,17.48,-,-,-,-,19.19,-,52.25,90.0,-
1781,南投縣,2008/03/27,竹山,2.7,0.49,-,43.9,79,44,57.0,24.82,3.02,21.79,-,-,-,-,20.5,-,60.51,87.0,-
1782,南投縣,2008/03/26,南投,4.2,0.61,-,36.8,64,88,61.0,24.65,1.9,22.73,1.935,0.187,1.75,-,20.81,-,62.35,72.0,-
1783,南投縣,2008/03/26,埔里,2.7,0.52,-,42.9,66,57,38.0,18.06,1.7,16.34,-,-,-,-,18.22,-,61.0,80.0,-
1784,南投縣,2008/03/26,竹山,3.7,0.51,-,42.5,73,81,58.0,22.06,2.49,19.56,-,-,-,-,20.08,-,67.62,83.0,-
1785,南投縣,2008/03/25,南投,6.0,0.7,-,40.8,83,115,75.0,23.61,2.06,21.55,1.979,0.222,1.76,-,21.03,-,63.83,82.0,-
1786,南投縣,2008/03/25,埔里,3.9,0.53,-,46.3,83,78,52.0,17.11,2.53,14.57,-,-,-,-,18.63,-,58.59,86.0,-
1787,南投縣,2008/03/25,竹山,3.9,0.52,-,50.9,92,107,74.0,18.23,2.4,15.82,-,-,-,-,20.24,-,68.33,90.0,-
1788,南投縣,2008/03/24,南投,5.1,0.81,-,29.6,66,94,59.0,32.97,5.19,27.77,2.256,0.334,1.92,-,20.49,-,70.46,72.0,-
1789,南投縣,2008/03/24,埔里,2.0,0.57,-,32.7,48,71,49.0,17.14,1.98,15.16,-,-,-,-,18.98,-,74.12,60.0,-
1790,南投縣,2008/03/24,竹山,4.2,0.67,-,36.2,74,95,66.0,25.74,3.43,22.3,-,-,-,-,19.83,-,78.75,90.0,-
1791,南投縣,2008/03/23,南投,3.4,0.64,-,29.0,41,52,26.0,22.91,3.79,19.11,1.898,0.159,1.74,-,20.44,-,75.93,51.0,-
1792,南投縣,2008/03/23,埔里,1.0,0.46,-,41.5,52,24,24.0,11.66,0.96,10.7,-,-,-,-,20.42,-,76.08,46.0,-
1793,南投縣,2008/03/23,竹山,2.5,0.58,-,34.9,53,42,31.0,20.23,2.34,17.89,-,-,-,-,20.14,-,82.92,62.0,-
1794,南投縣,2008/03/22,南投,6.5,0.62,-,43.3,83,122,73.0,22.36,2.56,19.8,1.932,0.19,1.74,-,23.32,-,67.7,86.0,-
1795,南投縣,2008/03/22,埔里,2.9,0.55,-,46.3,76,96,60.0,15.76,0.97,14.78,-,-,-,-,22.23,-,61.19,78.0,-
1796,南投縣,2008/03/22,竹山,3.9,0.48,-,45.6,89,128,87.0,19.11,2.72,16.4,-,-,-,-,22.62,-,74.21,89.0,-
1797,南投縣,2008/03/21,南投,5.5,0.54,-,38.5,66,114,63.0,22.98,1.85,21.11,1.917,0.175,1.74,-,22.94,-,62.87,82.0,-
1798,南投縣,2008/03/21,埔里,3.1,0.54,-,53.4,77,113,69.0,15.09,1.44,13.65,-,-,-,-,21.34,-,62.75,82.0,-
1799,南投縣,2008/03/21,竹山,4.1,0.44,-,44.3,74,112,66.0,18.41,0.88,17.52,-,-,-,-,22.06,-,69.58,81.0,-
1800,南投縣,2008/03/20,南投,5.6,0.63,-,44.2,91,106,64.0,25.92,2.85,23.07,2.012,0.224,1.79,-,21.3,-,65.51,93.0,-
1801,南投縣,2008/03/20,埔里,3.9,0.61,-,50.8,91,99,65.0,19.1,3.06,16.05,-,-,-,-,20.96,-,63.59,96.0,-
1802,南投縣,2008/03/20,竹山,4.7,0.55,-,52.8,106,111,72.0,24.2,4.79,19.39,-,-,-,-,20.86,-,70.88,101.0,-
1803,南投縣,2008/03/19,南投,5.9,0.7,-,30.6,58,76,46.0,27.88,4.59,23.29,2.055,0.275,1.78,-,22.98,-,65.31,63.0,-
1804,南投縣,2008/03/19,埔里,2.8,0.44,-,36.8,66,53,38.0,15.36,1.69,13.67,-,-,-,-,23.48,-,61.74,60.0,-
1805,南投縣,2008/03/19,竹山,4.1,0.59,-,33.9,75,80,53.0,27.61,4.63,22.96,-,-,-,-,22.95,-,70.56,72.0,-
1806,南投縣,2008/03/18,南投,7.0,0.73,-,26.0,67,89,65.0,34.05,5.77,28.28,2.086,0.292,1.79,-,23.97,-,72.86,75.0,-
1807,南投縣,2008/03/18,埔里,4.2,0.52,-,34.3,65,92,64.0,16.6,1.82,14.77,-,-,-,-,23.18,-,67.72,71.0,-
1808,南投縣,2008/03/18,竹山,5.7,0.57,-,33.7,80,94,77.0,29.0,5.22,23.78,-,-,-,-,23.37,-,77.84,94.0,-
1809,南投縣,2008/03/17,南投,4.2,0.76,-,19.9,43,91,60.0,33.22,6.88,26.34,2.101,0.243,1.86,-,22.12,-,73.09,70.0,-
1810,南投縣,2008/03/17,埔里,2.6,0.65,-,32.5,63,91,61.0,20.71,2.67,18.04,-,-,-,-,21.01,-,68.02,70.0,-
1811,南投縣,2008/03/17,竹山,3.2,0.61,-,25.7,52,99,71.0,27.98,5.16,22.82,-,-,-,-,21.65,-,76.93,74.0,-
1812,南投縣,2008/03/16,南投,4.2,0.68,-,29.1,67,105,68.0,28.03,6.13,21.9,1.971,0.181,1.79,-,21.59,-,72.72,78.0,-
1813,南投縣,2008/03/16,埔里,2.3,0.58,-,36.6,67,91,61.0,17.49,1.94,15.55,-,-,-,-,20.61,-,68.12,70.0,-
1814,南投縣,2008/03/16,竹山,3.7,0.53,-,38.0,79,102,71.0,20.95,3.59,17.36,-,-,-,-,21.17,-,76.29,77.0,-
1815,南投縣,2008/03/15,南投,5.0,0.7,-,29.8,64,107,71.0,31.22,3.81,27.4,2.027,0.231,1.8,-,20.39,-,73.86,78.0,-
1816,南投縣,2008/03/15,埔里,2.3,0.63,-,34.7,69,97,69.0,20.29,2.47,17.82,-,-,-,-,20.74,-,69.65,77.0,-
1817,南投縣,2008/03/15,竹山,4.9,0.66,-,32.9,74,126,89.0,31.3,4.96,26.33,-,-,-,-,19.92,-,78.68,88.0,-
1818,南投縣,2008/03/14,南投,5.3,0.89,-,18.7,29,93,71.0,38.84,7.9,30.93,2.106,0.31,1.8,-,20.26,-,77.01,72.0,-
1819,南投縣,2008/03/14,埔里,1.4,0.6,-,21.8,36,69,52.0,21.19,2.55,18.64,-,-,-,-,20.37,-,72.12,60.0,-
1820,南投縣,2008/03/14,竹山,4.9,0.7,-,24.8,49,101,78.0,33.35,5.07,28.28,-,-,-,-,20.55,-,78.55,76.0,-
1821,南投縣,2008/03/13,南投,4.3,0.55,-,33.3,70,87,66.0,22.2,3.13,19.06,1.889,0.159,1.73,-,22.01,-,70.99,74.0,-
1822,南投縣,2008/03/13,埔里,3.5,0.5,-,43.7,74,82,60.0,15.11,1.69,13.42,-,-,-,-,21.05,-,63.31,70.0,-
1823,南投縣,2008/03/13,竹山,3.8,0.47,-,40.4,81,91,68.0,21.09,2.55,18.54,-,-,-,-,21.5,-,74.71,76.0,-
1824,南投縣,2008/03/12,南投,5.1,0.75,-,32.9,74,97,70.0,32.5,5.75,26.75,2.131,0.332,1.8,-,21.71,-,72.12,82.0,-
1825,南投縣,2008/03/12,埔里,3.7,0.6,-,43.7,90,91,65.0,21.52,2.47,19.05,-,-,-,-,20.81,-,62.85,90.0,-
1826,南投縣,2008/03/12,竹山,3.7,0.53,-,39.1,83,103,79.0,23.45,3.25,20.2,-,-,-,-,21.2,-,77.02,84.0,-
1827,南投縣,2008/03/11,南投,4.2,0.81,-,21.0,51,90,62.0,40.35,8.44,31.91,2.188,0.378,1.81,-,20.89,-,74.14,70.0,-
1828,南投縣,2008/03/11,埔里,2.7,0.52,-,32.0,65,52,36.0,20.03,4.52,15.51,-,-,-,-,20.64,-,60.71,67.0,-
1829,南投縣,2008/03/11,竹山,3.7,0.7,-,31.3,80,99,67.0,35.61,9.57,26.03,-,-,-,-,20.68,-,78.19,80.0,-
1830,南投縣,2008/03/10,南投,4.6,0.96,-,12.7,29,108,81.0,44.19,9.22,34.97,2.258,0.38,1.88,-,19.27,-,81.44,79.0,-
1831,南投縣,2008/03/10,埔里,2.3,0.47,-,23.7,37,48,36.0,16.79,1.99,14.81,-,-,-,-,19.37,-,69.73,48.0,-
1832,南投縣,2008/03/10,竹山,3.8,0.71,-,19.1,46,111,87.0,37.67,6.27,31.4,-,-,-,-,19.41,-,82.45,80.0,-
1833,南投縣,2008/03/09,南投,3.6,0.64,-,26.7,58,96,68.0,23.21,3.68,19.53,1.953,0.186,1.77,-,18.49,-,70.77,73.0,-
1834,南投縣,2008/03/09,埔里,2.5,0.55,-,42.5,69,76,58.0,17.9,1.59,16.3,-,-,-,-,19.11,-,53.03,63.0,-
1835,南投縣,2008/03/09,竹山,3.3,0.59,-,32.9,75,109,74.0,28.64,5.29,23.35,-,-,-,-,18.51,-,74.16,80.0,-
1836,南投縣,2008/03/08,南投,4.3,0.73,-,28.3,65,133,91.0,27.02,4.98,22.04,2.066,0.269,1.8,-,18.33,-,74.35,92.0,-
1837,南投縣,2008/03/08,埔里,3.2,0.66,-,44.7,78,110,80.0,21.3,1.73,19.56,-,-,-,-,18.31,-,56.63,80.0,-
1838,南投縣,2008/03/08,竹山,3.2,0.62,-,34.8,80,139,91.0,28.69,3.44,25.25,-,-,-,-,18.3,-,77.39,94.0,-
1839,南投縣,2008/03/07,南投,4.9,0.74,-,39.1,79,129,88.0,24.24,3.03,21.2,2.087,0.309,1.78,-,18.84,-,67.18,90.0,-
1840,南投縣,2008/03/07,埔里,4.0,0.7,-,49.7,93,133,94.0,23.92,1.83,22.1,-,-,-,-,17.45,-,58.4,95.0,-
1841,南投縣,2008/03/07,竹山,4.7,0.58,-,47.6,82,136,89.0,25.99,2.69,23.3,-,-,-,-,18.32,-,69.84,93.0,-
1842,南投縣,2008/03/06,南投,-,-,-,-,99,-,-,-,-,-,-,-,-,-,-,-,-,95.0,-
1843,南投縣,2008/03/06,埔里,3.4,0.62,-,50.8,97,116,76.0,25.37,1.92,23.45,-,-,-,-,16.36,-,57.07,100.0,-
1844,南投縣,2008/03/06,竹山,4.7,0.54,-,60.0,108,138,85.0,23.49,1.78,21.71,-,-,-,-,17.73,-,64.8,113.0,-
1845,南投縣,2008/03/05,南投,-,-,-,-,58,-,-,-,-,-,-,-,-,-,-,-,-,66.0,-
1846,南投縣,2008/03/05,埔里,3.2,0.62,-,45.2,84,96,57.0,23.68,2.28,21.4,-,-,-,-,16.05,-,49.76,88.0,-
1847,南投縣,2008/03/05,竹山,3.9,0.53,-,45.0,90,118,65.0,22.31,1.8,20.52,-,-,-,-,17.1,-,60.41,92.0,-
1848,南投縣,2008/03/04,南投,4.6,0.61,-,29.7,63,106,53.0,30.9,5.34,25.56,1.95,0.207,1.74,-,16.4,-,51.97,78.0,-
1849,南投縣,2008/03/04,埔里,3.6,0.55,-,38.8,72,91,48.0,22.65,2.68,19.97,-,-,-,-,15.75,-,45.34,71.0,-
1850,南投縣,2008/03/04,竹山,4.2,0.51,-,42.4,79,118,55.0,24.08,2.57,21.51,-,-,-,-,16.48,-,49.57,84.0,-
1851,南投縣,2008/03/03,南投,4.1,0.64,-,29.7,61,112,48.0,31.89,6.03,25.85,1.959,0.197,1.76,-,18.53,-,48.74,81.0,-
1852,南投縣,2008/03/03,埔里,2.8,0.51,-,35.2,66,76,40.0,20.47,2.49,17.98,-,-,-,-,17.58,-,47.87,63.0,-
1853,南投縣,2008/03/03,竹山,3.1,0.48,-,39.4,76,98,40.0,22.19,2.4,19.79,-,-,-,-,18.54,-,49.97,74.0,-
1854,南投縣,2008/03/02,南投,4.9,0.68,-,30.2,61,115,80.0,29.84,5.67,24.17,1.969,0.172,1.8,-,19.22,-,63.79,82.0,-
1855,南投縣,2008/03/02,埔里,2.7,0.57,-,33.5,63,62,47.0,18.61,2.48,16.13,-,-,-,-,18.37,-,57.05,64.0,-
1856,南投縣,2008/03/02,竹山,3.2,0.52,-,36.4,75,95,63.0,22.12,2.67,19.46,-,-,-,-,18.85,-,64.5,72.0,-
1857,南投縣,2008/03/01,南投,5.5,0.88,-,23.9,55,117,83.0,43.82,11.25,32.57,2.198,0.34,1.86,-,18.37,-,67.26,84.0,-
1858,南投縣,2008/03/01,埔里,1.9,0.66,-,27.1,57,79,61.0,23.12,2.58,20.54,-,-,-,-,17.72,-,66.29,64.0,-
1859,南投縣,2008/03/01,竹山,3.7,0.74,-,31.0,71,126,85.0,37.06,8.56,28.49,-,-,-,-,17.89,-,72.13,88.0,-
1860,雲林縣,2008/03/31,斗六,2.2,0.46,-,21.6,31,45,31.0,26.23,3.7,22.53,-,-,-,-,17.59,-,82.75,45.0,-
1861,雲林縣,2008/03/31,崙背,3.3,0.42,-,34.3,40,41,26.0,17.32,1.06,16.26,-,-,-,-,17.81,-,76.23,41.0,-
1862,雲林縣,2008/03/31,臺西,4.2,0.41,-,41.2,46,59,20.0,18.02,1.01,16.99,-,-,-,-,16.74,-,78.43,54.0,-
1863,雲林縣,2008/03/30,斗六,3.3,0.52,-,23.0,37,71,50.0,21.25,2.46,18.79,-,-,-,-,24.71,-,77.18,60.0,-
