序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1693,彰化縣,2007/11/06,彰化,1.7,0.31,-,24.6,28,25,18.0,20.12,3.07,17.06,1.974,0.105,1.87,-,20.9,-,74.65,26.0,-
1694,彰化縣,2007/11/06,線西,2.7,0.2,-,28.6,31,21,12.0,13.15,1.27,11.85,-,-,-,-,22.87,-,80.27,21.0,-
1695,彰化縣,2007/11/06,二林,0.9,0.19,-,32.0,34,22,15.0,9.01,1.14,7.83,-,-,-,-,22.08,-,78.14,30.0,-
1696,彰化縣,2007/11/05,彰化,1.8,0.35,-,30.4,35,35,21.0,19.59,1.62,17.96,2.005,0.123,1.88,-,20.86,-,75.07,35.0,-
1697,彰化縣,2007/11/05,線西,1.8,0.22,-,38.2,44,35,12.0,9.59,0.92,8.68,-,-,-,-,22.71,-,79.18,35.0,-
1698,彰化縣,2007/11/05,二林,0.7,0.22,-,39.9,46,30,17.0,8.5,0.57,7.87,-,-,-,-,22.12,-,76.39,41.0,-
1699,彰化縣,2007/11/04,彰化,1.8,0.32,-,30.1,43,52,32.0,19.66,1.72,17.93,2.006,0.098,1.91,-,20.95,-,65.08,51.0,-
1700,彰化縣,2007/11/04,線西,3.8,0.2,-,34.5,44,66,25.0,12.53,0.99,11.51,-,-,-,-,22.45,-,67.1,58.0,-
1701,彰化縣,2007/11/04,二林,1.7,0.21,-,38.2,49,57,29.0,9.3,0.93,8.34,-,-,-,-,22.16,-,68.86,54.0,-
1702,彰化縣,2007/11/03,彰化,2.9,0.34,-,25.0,35,50,28.0,24.36,3.61,20.75,2.026,0.119,1.91,-,20.77,-,63.87,50.0,-
1703,彰化縣,2007/11/03,線西,4.4,0.23,-,30.6,40,60,26.0,16.41,1.8,14.6,-,-,-,-,22.29,-,63.95,55.0,-
1704,彰化縣,2007/11/03,二林,2.4,0.26,-,35.7,48,54,31.0,11.76,1.33,10.43,-,-,-,-,22.15,-,66.5,52.0,-
1705,彰化縣,2007/11/02,彰化,2.9,0.43,-,24.0,31,52,24.0,26.54,3.73,22.81,2.052,0.151,1.9,-,19.98,-,67.65,51.0,-
1706,彰化縣,2007/11/02,線西,3.5,0.3,-,32.2,37,52,25.0,14.68,0.92,13.73,-,-,-,-,21.46,-,69.9,51.0,-
1707,彰化縣,2007/11/02,二林,2.1,0.3,-,35.9,41,46,24.0,11.09,1.1,9.98,-,-,-,-,21.23,-,71.19,46.0,-
1708,彰化縣,2007/11/01,彰化,3.4,0.45,-,26.1,33,90,30.0,22.11,2.76,19.35,2.068,0.157,1.91,-,22.9,-,71.36,70.0,-
1709,彰化縣,2007/11/01,線西,3.4,0.34,-,31.6,37,88,26.0,17.52,2.39,15.09,-,-,-,-,24.38,-,76.31,69.0,-
1710,彰化縣,2007/11/01,二林,3.0,0.35,-,35.4,44,69,30.0,12.43,1.05,11.34,-,-,-,-,24.34,-,75.66,60.0,-
1711,南投縣,2007/11/30,南投,3.0,0.72,-,23.2,59,84,55.0,31.44,9.39,22.05,1.935,0.236,1.7,-,16.31,-,69.82,68.0,-
1712,南投縣,2007/11/30,埔里,1.4,0.49,-,22.5,50,66,45.0,20.2,3.19,17.01,-,-,-,-,15.48,-,65.57,58.0,-
1713,南投縣,2007/11/30,竹山,2.2,0.59,-,23.6,55,76,55.0,24.72,5.11,19.61,-,-,-,-,15.99,-,73.8,63.0,-
1714,南投縣,2007/11/29,南投,8.4,0.7,-,25.2,50,102,58.0,30.25,4.86,25.39,1.938,0.25,1.69,-,16.64,-,67.5,76.0,-
1715,南投縣,2007/11/29,埔里,1.9,0.46,-,22.9,50,53,42.0,17.77,2.32,15.45,-,-,-,-,16.68,-,72.78,55.0,-
1716,南投縣,2007/11/29,竹山,4.7,0.63,-,26.9,62,89,60.0,25.05,2.71,22.34,-,-,-,-,16.14,-,76.85,72.0,-
1717,南投縣,2007/11/28,南投,4.6,0.59,-,15.3,26,52,28.0,29.55,7.27,22.28,1.93,0.244,1.69,-,16.17,-,78.68,51.0,-
1718,南投縣,2007/11/28,埔里,1.3,0.39,-,8.5,11,17,17.0,14.4,2.79,11.61,-,-,-,-,15.7,-,85.71,17.0,-
1719,南投縣,2007/11/28,竹山,2.1,0.44,-,14.0,22,39,29.0,24.74,3.86,20.88,-,-,-,-,14.99,-,91.28,39.0,-
1720,南投縣,2007/11/27,南投,3.1,0.51,-,23.7,33,35,11.0,21.39,5.53,15.87,1.765,0.164,1.6,-,18.12,-,81.18,35.0,-
1721,南投縣,2007/11/27,埔里,1.5,0.36,-,16.5,22,19,17.0,13.04,2.8,10.24,-,-,-,-,18.86,-,80.49,25.0,-
1722,南投縣,2007/11/27,竹山,1.3,0.34,-,24.7,33,-,10.0,15.86,1.58,14.28,-,-,-,-,17.53,-,86.88,30.0,-
1723,南投縣,2007/11/26,南投,3.8,0.79,-,18.6,23,163,128.0,28.92,5.85,23.07,1.929,0.268,1.66,-,22.67,-,80.26,106.0,-
1724,南投縣,2007/11/26,埔里,2.9,0.71,-,24.5,47,165,143.0,26.88,3.42,23.46,-,-,-,-,21.75,-,78.1,108.0,-
1725,南投縣,2007/11/26,竹山,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,28.0,-
1726,南投縣,2007/11/25,南投,3.3,0.84,-,36.9,91,171,138.0,29.99,6.32,23.67,1.977,0.262,1.72,-,23.02,-,70.52,110.0,-
1727,南投縣,2007/11/25,埔里,2.5,0.52,-,25.3,57,118,98.0,24.37,2.84,21.53,-,-,-,-,20.01,-,73.18,84.0,-
1728,南投縣,2007/11/25,竹山,3.6,0.7,-,54.7,101,185,157.0,-,-,-,-,-,-,-,23.42,-,70.93,110.0,-
1729,南投縣,2007/11/24,南投,3.7,0.77,-,30.2,78,137,104.0,31.77,10.8,20.97,1.976,0.254,1.72,-,22.0,-,72.41,94.0,-
1730,南投縣,2007/11/24,埔里,2.2,0.43,-,31.5,65,102,83.0,21.73,2.7,19.03,-,-,-,-,20.61,-,67.31,76.0,-
1731,南投縣,2007/11/24,竹山,3.0,0.68,-,35.9,83,132,108.0,27.4,4.94,22.46,-,-,-,-,21.83,-,75.38,91.0,-
1732,南投縣,2007/11/23,南投,4.7,0.83,-,24.9,67,135,97.0,38.57,12.51,26.06,2.155,0.366,1.79,-,21.93,-,75.79,92.0,-
1733,南投縣,2007/11/23,埔里,1.3,0.4,-,41.9,72,108,84.0,20.89,1.9,19.0,-,-,-,-,21.13,-,66.03,79.0,-
1734,南投縣,2007/11/23,竹山,3.2,0.64,-,32.2,80,140,112.0,29.65,6.16,23.49,-,-,-,-,21.59,-,79.16,95.0,-
1735,南投縣,2007/11/22,南投,4.3,0.79,-,28.9,77,109,72.0,35.63,9.84,25.79,2.087,0.353,1.73,-,22.0,-,72.25,93.0,-
1736,南投縣,2007/11/22,埔里,2.9,0.47,-,43.4,86,104,77.0,23.04,2.72,20.33,-,-,-,-,21.21,-,68.61,85.0,-
1737,南投縣,2007/11/22,竹山,4.3,0.64,-,35.7,85,113,79.0,32.02,7.68,24.34,-,-,-,-,21.69,-,75.4,92.0,-
1738,南投縣,2007/11/21,南投,4.2,0.67,-,15.6,40,68,41.0,34.68,9.47,25.21,1.946,0.248,1.7,-,20.41,-,73.99,59.0,-
1739,南投縣,2007/11/21,埔里,2.5,0.39,-,24.6,49,57,40.0,22.49,3.32,19.17,-,-,-,-,21.72,-,64.14,54.0,-
1740,南投縣,2007/11/21,竹山,4.3,0.63,-,24.2,67,79,50.0,36.0,7.86,28.14,-,-,-,-,20.75,-,75.84,77.0,-
1741,南投縣,2007/11/20,南投,4.0,0.57,-,20.8,43,43,22.0,26.95,5.64,21.3,1.829,0.189,1.64,-,21.01,-,71.69,48.0,-
1742,南投縣,2007/11/20,埔里,2.4,0.53,-,23.7,45,62,43.0,20.21,2.53,17.69,-,-,-,-,21.34,-,65.47,56.0,-
1743,南投縣,2007/11/20,竹山,2.8,0.5,-,27.5,68,53,32.0,24.41,3.28,21.15,-,-,-,-,20.99,-,74.43,74.0,-
1744,南投縣,2007/11/19,南投,4.7,0.56,-,30.5,63,46,25.0,24.31,4.35,19.95,1.798,0.177,1.62,-,20.99,-,71.53,79.0,-
1745,南投縣,2007/11/19,埔里,1.4,0.54,-,31.2,59,62,42.0,17.0,2.18,14.82,-,-,-,-,21.29,-,70.2,66.0,-
1746,南投縣,2007/11/19,竹山,3.3,0.5,-,25.3,52,53,30.0,22.01,2.74,19.27,-,-,-,-,20.3,-,77.45,70.0,-
1747,南投縣,2007/11/18,南投,3.7,0.73,-,23.1,46,86,56.0,22.01,4.32,17.69,1.79,0.152,1.64,-,22.25,-,76.23,68.0,-
1748,南投縣,2007/11/18,埔里,1.2,0.52,-,33.8,61,77,62.0,15.73,1.88,13.85,-,-,-,-,22.01,-,69.37,64.0,-
1749,南投縣,2007/11/18,竹山,2.3,0.68,-,27.9,59,88,69.0,23.24,3.84,19.4,-,-,-,-,21.96,-,79.34,69.0,-
1750,南投縣,2007/11/17,南投,4.3,0.71,-,36.3,85,119,86.0,25.79,4.7,21.09,1.886,0.239,1.65,-,23.45,-,74.26,97.0,-
1751,南投縣,2007/11/17,埔里,2.1,0.63,-,44.2,82,109,85.0,19.97,2.65,17.32,-,-,-,-,21.82,-,70.31,88.0,-
1752,南投縣,2007/11/17,竹山,4.0,0.6,-,39.7,89,117,98.0,24.41,3.1,21.31,-,-,-,-,22.9,-,78.81,103.0,-
1753,南投縣,2007/11/16,南投,3.7,0.72,-,35.9,86,103,74.0,30.93,6.98,23.95,2.002,0.279,1.72,-,23.25,-,73.04,107.0,-
1754,南投縣,2007/11/16,埔里,2.3,0.66,-,47.1,86,102,77.0,20.98,2.35,18.63,-,-,-,-,21.98,-,64.01,105.0,-
1755,南投縣,2007/11/16,竹山,3.5,0.56,-,44.9,93,107,85.0,23.67,2.29,21.37,-,-,-,-,22.63,-,76.69,114.0,-
1756,南投縣,2007/11/15,南投,3.6,0.67,-,36.6,82,97,69.0,26.55,3.77,22.78,1.893,0.231,1.66,-,23.04,-,68.62,92.0,-
1757,南投縣,2007/11/15,埔里,2.6,0.59,-,45.3,83,101,76.0,20.74,2.91,17.82,-,-,-,-,21.77,-,64.79,87.0,-
1758,南投縣,2007/11/15,竹山,2.6,0.47,-,42.9,88,91,71.0,21.84,2.07,19.77,-,-,-,-,22.36,-,73.05,93.0,-
1759,南投縣,2007/11/14,南投,4.2,0.79,-,29.1,76,92,63.0,42.06,12.79,29.26,2.017,0.295,1.72,-,22.23,-,70.88,95.0,-
1760,南投縣,2007/11/14,埔里,2.7,0.55,-,40.7,79,91,65.0,22.56,3.44,19.12,-,-,-,-,21.4,-,65.22,83.0,-
1761,南投縣,2007/11/14,竹山,2.9,0.5,-,41.4,87,86,67.0,23.91,2.8,21.12,-,-,-,-,21.78,-,73.06,93.0,-
1762,南投縣,2007/11/13,南投,3.9,0.69,-,28.3,71,74,50.0,34.51,8.52,25.99,1.936,0.289,1.65,-,22.23,-,68.3,81.0,-
1763,南投縣,2007/11/13,埔里,1.8,0.4,-,43.0,73,69,48.0,16.26,1.96,14.31,-,-,-,-,21.58,-,61.27,81.0,-
1764,南投縣,2007/11/13,竹山,3.6,0.5,-,34.2,76,85,54.0,30.63,6.84,23.79,-,-,-,-,21.87,-,72.19,88.0,-
1765,南投縣,2007/11/12,南投,4.2,0.56,-,27.3,55,64,38.0,30.37,6.46,23.91,1.805,0.176,1.63,-,22.01,-,63.16,64.0,-
1766,南投縣,2007/11/12,埔里,2.0,0.42,-,34.4,65,60,41.0,17.36,2.15,15.21,-,-,-,-,21.71,-,62.28,69.0,-
1767,南投縣,2007/11/12,竹山,3.3,0.46,-,28.9,69,77,49.0,29.71,4.82,24.9,-,-,-,-,21.89,-,70.49,77.0,-
1768,南投縣,2007/11/11,南投,4.1,0.5,-,31.2,52,58,35.0,20.93,3.54,17.39,1.681,0.098,1.58,-,22.31,-,66.41,57.0,-
1769,南投縣,2007/11/11,埔里,2.7,0.44,-,30.8,61,49,37.0,16.02,2.51,13.52,-,-,-,-,22.41,-,66.68,63.0,-
1770,南投縣,2007/11/11,竹山,2.5,0.45,-,31.7,66,64,44.0,20.06,2.07,17.98,-,-,-,-,22.05,-,73.22,73.0,-
1771,南投縣,2007/11/10,南投,4.3,0.53,-,30.9,54,59,34.0,24.22,3.61,20.61,1.743,0.129,1.61,-,22.15,-,71.96,56.0,-
1772,南投縣,2007/11/10,埔里,3.0,0.43,-,26.7,52,52,40.0,16.81,2.44,14.37,-,-,-,-,22.75,-,72.58,51.0,-
1773,南投縣,2007/11/10,竹山,2.7,0.46,-,31.4,62,55,39.0,21.13,2.33,18.8,-,-,-,-,22.01,-,76.35,72.0,-
1774,南投縣,2007/11/09,南投,4.5,0.52,-,26.6,51,49,24.0,25.02,3.94,21.09,1.793,0.204,1.59,-,22.65,-,74.88,57.0,-
1775,南投縣,2007/11/09,埔里,0.9,0.38,-,25.8,45,49,37.0,14.85,2.13,12.72,-,-,-,-,22.94,-,74.25,49.0,-
1776,南投縣,2007/11/09,竹山,3.1,0.41,-,27.9,60,55,31.0,22.82,1.81,21.0,-,-,-,-,22.37,-,79.97,74.0,-
1777,南投縣,2007/11/08,南投,4.9,0.57,-,12.9,26,49,25.0,31.43,8.89,22.55,1.944,0.291,1.65,-,22.23,-,85.29,49.0,-
1778,南投縣,2007/11/08,埔里,1.1,0.39,-,19.9,42,35,26.0,18.52,6.93,11.59,-,-,-,-,23.0,-,77.26,49.0,-
1779,南投縣,2007/11/08,竹山,3.1,0.46,-,16.0,37,49,35.0,27.2,4.88,22.32,-,-,-,-,22.14,-,87.79,49.0,-
1780,南投縣,2007/11/07,南投,4.2,0.61,-,11.8,16,47,24.0,35.29,10.12,25.18,1.971,0.329,1.64,-,21.92,-,83.84,47.0,-
1781,南投縣,2007/11/07,埔里,1.7,0.55,-,8.2,15,34,24.0,27.55,14.19,13.36,-,-,-,-,22.1,-,82.63,34.0,-
1782,南投縣,2007/11/07,竹山,3.3,0.56,-,9.4,19,54,41.0,32.36,7.77,24.6,-,-,-,-,21.81,-,88.38,52.0,-
1783,南投縣,2007/11/06,南投,4.2,0.65,-,14.9,21,32,14.0,29.94,7.49,22.44,1.888,0.25,1.64,-,22.13,-,81.27,32.0,-
1784,南投縣,2007/11/06,埔里,1.7,0.53,-,10.3,17,36,27.0,22.88,6.28,16.6,-,-,-,-,21.97,-,82.38,36.0,-
1785,南投縣,2007/11/06,竹山,2.9,0.44,-,18.5,33,34,23.0,24.51,4.38,20.12,-,-,-,-,21.69,-,85.1,38.0,-
1786,南投縣,2007/11/05,南投,3.5,0.59,-,16.0,32,39,18.0,28.81,6.6,22.21,1.872,0.216,1.66,-,21.82,-,80.33,39.0,-
1787,南投縣,2007/11/05,埔里,2.6,0.57,-,17.0,32,52,38.0,23.18,5.52,17.66,-,-,-,-,21.76,-,78.15,51.0,-
1788,南投縣,2007/11/05,竹山,2.6,0.47,-,19.8,43,39,25.0,25.42,3.91,21.51,-,-,-,-,21.55,-,82.52,49.0,-
1789,南投縣,2007/11/04,南投,3.1,0.5,-,21.5,48,47,26.0,24.7,6.02,18.68,1.789,0.126,1.66,-,21.85,-,71.63,49.0,-
1790,南投縣,2007/11/04,埔里,1.9,0.43,-,28.0,53,45,33.0,16.74,2.7,14.04,-,-,-,-,22.87,-,66.12,56.0,-
1791,南投縣,2007/11/04,竹山,2.3,0.43,-,28.8,64,51,32.0,22.74,4.29,18.45,-,-,-,-,22.06,-,73.11,66.0,-
1792,南投縣,2007/11/03,南投,5.0,0.57,-,23.2,49,57,29.0,30.01,5.61,24.4,1.835,0.173,1.66,-,21.95,-,69.34,69.0,-
1793,南投縣,2007/11/03,埔里,2.4,0.47,-,36.9,57,61,42.0,15.11,1.63,13.48,-,-,-,-,22.46,-,70.88,59.0,-
1794,南投縣,2007/11/03,竹山,3.6,0.58,-,23.9,57,64,37.0,31.2,7.2,24.0,-,-,-,-,21.68,-,74.24,66.0,-
1795,南投縣,2007/11/02,南投,5.0,0.65,-,21.1,29,47,20.0,28.34,4.47,23.87,1.902,0.249,1.65,-,21.43,-,71.09,47.0,-
1796,南投縣,2007/11/02,埔里,2.4,0.62,-,25.4,42,63,44.0,16.73,1.85,14.88,-,-,-,-,22.72,-,72.31,56.0,-
1797,南投縣,2007/11/02,竹山,3.1,0.48,-,21.6,29,54,26.0,23.52,2.88,20.64,-,-,-,-,20.96,-,77.22,52.0,-
1798,南投縣,2007/11/01,南投,5.2,0.63,-,24.6,46,76,29.0,23.6,2.72,20.88,1.881,0.199,1.68,-,24.55,-,75.1,63.0,-
1799,南投縣,2007/11/01,埔里,2.0,0.46,-,32.8,54,51,39.0,14.16,2.29,11.87,-,-,-,-,24.81,-,70.14,51.0,-
1800,南投縣,2007/11/01,竹山,3.4,0.53,-,25.3,51,67,36.0,21.78,2.7,19.07,-,-,-,-,24.01,-,80.66,58.0,-
1801,雲林縣,2007/11/30,斗六,4.1,0.6,-,22.8,54,91,56.0,30.02,5.78,24.24,-,-,-,-,17.41,-,66.89,70.0,-
1802,雲林縣,2007/11/30,崙背,4.6,0.33,-,30.9,49,69,33.0,18.74,2.19,16.54,-,-,-,-,18.19,-,64.92,60.0,-
1803,雲林縣,2007/11/30,臺西,4.7,0.27,-,40.5,58,55,27.0,13.11,1.58,11.53,-,-,-,-,18.79,-,65.93,52.0,-
1804,雲林縣,2007/11/29,斗六,6.4,0.55,-,27.5,54,107,66.0,24.48,4.05,20.43,-,-,-,-,16.93,-,69.72,78.0,-
1805,雲林縣,2007/11/29,崙背,7.5,0.47,-,38.0,52,148,59.0,15.25,1.38,13.86,-,-,-,-,17.45,-,62.83,99.0,-
1806,雲林縣,2007/11/29,臺西,7.5,0.4,-,48.5,68,91,53.0,10.48,1.02,9.46,-,-,-,-,17.54,-,63.33,70.0,-
1807,雲林縣,2007/11/28,斗六,3.4,0.37,-,18.4,25,44,33.0,21.66,3.73,17.93,-,-,-,-,15.98,-,86.23,44.0,-
1808,雲林縣,2007/11/28,崙背,4.0,0.31,-,30.0,32,56,29.0,12.15,0.91,11.24,-,-,-,-,17.04,-,74.24,53.0,-
1809,雲林縣,2007/11/28,臺西,4.3,0.27,-,40.2,44,57,30.0,7.29,1.33,5.96,-,-,-,-,19.24,-,71.33,54.0,-
1810,雲林縣,2007/11/27,斗六,2.0,0.31,-,29.3,37,25,11.0,13.63,1.79,11.84,-,-,-,-,18.22,-,83.15,33.0,-
1811,雲林縣,2007/11/27,崙背,2.0,0.3,-,34.6,41,27,12.0,9.11,0.78,8.31,-,-,-,-,18.75,-,78.84,36.0,-
1812,雲林縣,2007/11/27,臺西,-,0.28,-,42.9,53,36,-,6.12,1.53,4.59,-,-,-,-,22.16,-,79.29,36.0,-
1813,雲林縣,2007/11/26,斗六,3.3,0.55,-,17.6,25,115,78.0,27.54,5.8,21.73,-,-,-,-,22.84,-,83.12,82.0,-
1814,雲林縣,2007/11/26,崙背,3.1,0.3,-,23.9,36,81,22.0,15.75,2.99,12.77,-,-,-,-,22.64,-,84.54,66.0,-
1815,雲林縣,2007/11/26,臺西,-,0.17,-,39.3,50,36,14.0,7.73,1.27,6.47,-,-,-,-,24.27,-,86.77,36.0,-
1816,雲林縣,2007/11/25,斗六,4.7,0.73,-,39.1,96,167,118.0,28.61,5.29,23.33,-,-,-,-,23.62,-,72.1,108.0,-
1817,雲林縣,2007/11/25,崙背,3.9,0.38,-,31.2,69,79,42.0,18.5,2.31,16.19,-,-,-,-,23.03,-,75.03,77.0,-
1818,雲林縣,2007/11/25,臺西,2.4,0.23,-,36.2,55,46,18.0,13.0,1.53,11.47,-,-,-,-,23.72,-,79.36,46.0,-
1819,雲林縣,2007/11/24,斗六,4.6,0.79,-,31.0,75,152,99.0,41.16,15.44,25.72,-,-,-,-,22.73,-,70.88,101.0,-
1820,雲林縣,2007/11/24,崙背,4.2,0.37,-,29.0,62,84,38.0,20.2,1.91,18.28,-,-,-,-,22.43,-,70.71,74.0,-
1821,雲林縣,2007/11/24,臺西,1.9,0.22,-,41.3,63,54,20.0,11.39,1.09,10.27,-,-,-,-,22.85,-,76.08,52.0,-
1822,雲林縣,2007/11/23,斗六,4.8,0.68,-,26.0,63,129,81.0,38.75,12.23,26.52,-,-,-,-,22.31,-,75.64,90.0,-
1823,雲林縣,2007/11/23,崙背,4.1,0.42,-,21.1,44,83,33.0,26.4,3.98,22.42,-,-,-,-,21.83,-,76.35,66.0,-
1824,雲林縣,2007/11/23,臺西,2.7,0.22,-,36.1,54,42,19.0,13.01,2.21,10.8,-,-,-,-,22.29,-,78.97,42.0,-
1825,雲林縣,2007/11/22,斗六,4.8,0.66,-,29.8,74,120,73.0,35.0,8.45,26.55,-,-,-,-,22.29,-,71.68,90.0,-
1826,雲林縣,2007/11/22,崙背,4.3,0.34,-,31.9,58,71,30.0,18.36,1.64,16.72,-,-,-,-,22.26,-,70.16,70.0,-
1827,雲林縣,2007/11/22,臺西,2.8,0.23,-,44.0,63,52,22.0,9.93,0.58,9.32,-,-,-,-,22.43,-,74.43,51.0,-
1828,雲林縣,2007/11/21,斗六,4.6,0.6,-,23.7,57,93,62.0,30.92,5.57,25.34,-,-,-,-,21.44,-,72.02,72.0,-
1829,雲林縣,2007/11/21,崙背,5.5,0.44,-,31.7,44,92,40.0,19.98,1.77,18.19,-,-,-,-,21.34,-,71.66,71.0,-
1830,雲林縣,2007/11/21,臺西,4.7,0.33,-,48.9,60,68,35.0,11.44,0.62,10.83,-,-,-,-,21.8,-,73.84,59.0,-
1831,雲林縣,2007/11/20,斗六,3.2,0.41,-,24.8,52,63,31.0,22.32,2.53,19.79,-,-,-,-,21.63,-,71.5,58.0,-
1832,雲林縣,2007/11/20,崙背,3.7,0.3,-,28.9,40,87,21.0,15.21,1.48,13.72,-,-,-,-,21.12,-,74.34,68.0,-
1833,雲林縣,2007/11/20,臺西,3.1,0.24,-,43.8,55,34,16.0,8.12,0.45,7.66,-,-,-,-,21.64,-,76.81,34.0,-
1834,雲林縣,2007/11/19,斗六,3.3,0.41,-,28.9,52,59,27.0,19.11,2.85,16.27,-,-,-,-,21.22,-,72.83,63.0,-
1835,雲林縣,2007/11/19,崙背,3.3,0.28,-,30.7,43,71,19.0,13.64,1.86,11.78,-,-,-,-,21.13,-,74.73,60.0,-
1836,雲林縣,2007/11/19,臺西,2.7,0.2,-,43.5,50,29,11.0,7.58,1.23,6.34,-,-,-,-,21.71,-,77.94,29.0,-
1837,雲林縣,2007/11/18,斗六,3.5,0.65,-,27.3,55,92,60.0,22.81,4.87,17.94,-,-,-,-,23.0,-,76.18,71.0,-
1838,雲林縣,2007/11/18,崙背,4.5,0.54,-,28.0,47,120,43.0,16.63,2.28,14.35,-,-,-,-,22.72,-,77.25,85.0,-
1839,雲林縣,2007/11/18,臺西,2.2,0.42,-,44.0,55,55,25.0,7.43,0.79,6.61,-,-,-,-,23.48,-,80.85,52.0,-
1840,雲林縣,2007/11/17,斗六,4.1,0.65,-,39.6,88,134,94.0,25.41,3.55,21.86,-,-,-,-,23.83,-,78.21,96.0,-
1841,雲林縣,2007/11/17,崙背,4.3,0.43,-,39.6,89,92,55.0,21.73,4.79,16.95,-,-,-,-,23.08,-,84.83,100.0,-
1842,雲林縣,2007/11/17,臺西,3.9,0.32,-,45.1,75,65,40.0,13.27,2.67,10.56,-,-,-,-,24.2,-,85.39,58.0,-
1843,雲林縣,2007/11/16,斗六,4.1,0.6,-,40.1,82,104,69.0,27.12,5.13,21.99,-,-,-,-,23.65,-,74.06,106.0,-
1844,雲林縣,2007/11/16,崙背,4.2,0.5,-,30.6,69,110,62.0,24.29,4.44,19.85,-,-,-,-,23.16,-,80.6,86.0,-
1845,雲林縣,2007/11/16,臺西,5.1,0.42,-,37.8,71,87,50.0,21.92,5.25,16.68,-,-,-,-,23.95,-,85.07,68.0,-
1846,雲林縣,2007/11/15,斗六,3.1,0.53,-,42.0,79,91,61.0,20.47,2.09,18.38,-,-,-,-,23.61,-,68.79,86.0,-
1847,雲林縣,2007/11/15,崙背,2.9,0.49,-,27.5,61,94,49.0,26.19,7.31,18.87,-,-,-,-,22.92,-,80.8,72.0,-
1848,雲林縣,2007/11/15,臺西,5.9,0.37,-,31.7,59,68,36.0,20.04,5.06,14.98,-,-,-,-,23.5,-,85.42,59.0,-
1849,雲林縣,2007/11/14,斗六,4.9,0.68,-,33.4,79,111,73.0,36.51,9.03,27.48,-,-,-,-,22.81,-,70.81,88.0,-
1850,雲林縣,2007/11/14,崙背,4.4,0.41,-,28.9,62,73,37.0,25.12,4.38,20.73,-,-,-,-,22.49,-,75.91,62.0,-
1851,雲林縣,2007/11/14,臺西,3.6,0.26,-,38.3,62,51,24.0,14.12,2.38,11.74,-,-,-,-,23.56,-,79.42,50.0,-
1852,雲林縣,2007/11/13,斗六,5.0,0.57,-,32.2,76,96,59.0,35.61,8.05,27.56,-,-,-,-,22.49,-,67.91,86.0,-
1853,雲林縣,2007/11/13,崙背,4.6,0.38,-,29.3,64,75,35.0,26.24,2.93,23.29,-,-,-,-,22.05,-,70.35,62.0,-
1854,雲林縣,2007/11/13,臺西,2.9,0.26,-,37.3,61,54,26.0,14.18,2.04,12.14,-,-,-,-,22.5,-,74.48,52.0,-
1855,雲林縣,2007/11/12,斗六,3.5,0.42,-,28.9,60,81,48.0,25.73,3.87,21.86,-,-,-,-,22.35,-,66.11,72.0,-
1856,雲林縣,2007/11/12,崙背,4.5,0.31,-,33.9,52,82,33.0,17.87,1.78,16.08,-,-,-,-,22.08,-,65.12,66.0,-
1857,雲林縣,2007/11/12,臺西,2.9,0.25,-,45.1,62,54,26.0,12.08,1.65,10.42,-,-,-,-,22.03,-,69.37,52.0,-
1858,雲林縣,2007/11/11,斗六,3.2,0.45,-,35.2,62,74,51.0,18.45,3.1,15.35,-,-,-,-,22.76,-,67.85,71.0,-
1859,雲林縣,2007/11/11,崙背,4.3,0.34,-,40.0,50,108,44.0,14.25,1.32,12.92,-,-,-,-,22.19,-,66.95,79.0,-
1860,雲林縣,2007/11/11,臺西,4.2,0.31,-,50.0,65,69,38.0,11.79,1.04,10.74,-,-,-,-,22.38,-,70.48,60.0,-
1861,雲林縣,2007/11/10,斗六,3.5,0.39,-,35.8,61,65,40.0,18.58,2.58,16.01,-,-,-,-,22.8,-,72.02,73.0,-
1862,雲林縣,2007/11/10,崙背,3.9,0.33,-,41.9,53,103,41.0,15.12,2.19,12.93,-,-,-,-,22.59,-,71.75,76.0,-
1863,雲林縣,2007/11/10,臺西,4.3,0.31,-,49.3,68,65,34.0,12.27,0.53,11.68,-,-,-,-,23.42,-,74.18,58.0,-
1864,雲林縣,2007/11/09,斗六,3.4,0.33,-,30.1,54,53,32.0,18.04,1.78,16.27,-,-,-,-,23.23,-,75.96,67.0,-
1865,雲林縣,2007/11/09,崙背,2.5,0.25,-,37.7,50,74,24.0,13.18,1.81,11.36,-,-,-,-,22.8,-,75.53,62.0,-
1866,雲林縣,2007/11/09,臺西,4.0,0.26,-,45.6,63,46,21.0,12.98,0.85,12.07,-,-,-,-,23.9,-,77.59,46.0,-
