序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1752,彰化縣,2007/05/04,線西,6.6,0.62,-,39.3,84,109,66.0,33.53,7.98,25.55,-,-,-,-,-,25.05,-,66.72,80.0,-
1753,彰化縣,2007/05/04,二林,3.8,0.45,-,40.4,78,103,78.0,-,-,-,-,-,-,-,-,25.16,-,73.94,91.0,-
1754,彰化縣,2007/05/04,彰化,7.0,0.78,-,35.5,73,105,75.0,46.59,11.7,34.89,2.452,0.369,2.08,-,-,25.91,-,63.81,93.0,-
1755,彰化縣,2007/05/03,二林,3.9,0.54,-,64.4,109,117,92.0,11.73,0.69,11.02,-,-,-,-,-,25.34,-,75.83,104.0,-
1756,彰化縣,2007/05/03,彰化,10.0,0.99,-,39.5,92,132,95.0,67.79,23.55,44.24,2.674,0.523,2.15,-,-,26.18,-,65.78,97.0,-
1757,彰化縣,2007/05/03,線西,6.4,0.62,-,57.4,101,130,80.0,24.63,3.34,21.26,-,-,-,-,-,24.87,-,73.36,90.0,-
1758,彰化縣,2007/05/02,二林,5.3,0.5,-,49.7,76,74,59.0,16.57,1.26,15.27,-,-,-,-,-,25.1,-,77.86,70.0,-
1759,彰化縣,2007/05/02,線西,8.5,0.62,-,48.0,94,88,59.0,26.21,4.45,21.76,-,-,-,-,-,24.48,-,78.06,69.0,-
1760,彰化縣,2007/05/02,彰化,10.3,1.01,-,30.0,56,99,75.0,56.79,10.07,46.73,2.561,0.426,2.13,-,-,25.4,-,75.59,74.0,-
1761,彰化縣,2007/05/01,線西,4.4,0.47,-,46.9,70,48,29.0,11.02,0.8,10.2,-,-,-,-,-,24.89,-,74.18,48.0,-
1762,彰化縣,2007/05/01,二林,3.5,0.46,-,45.3,70,46,35.0,11.45,0.85,10.58,-,-,-,-,-,25.47,-,75.42,69.0,-
1763,彰化縣,2007/05/01,彰化,5.1,0.67,-,32.2,62,48,38.0,31.75,4.49,27.25,2.138,0.171,1.97,-,-,25.78,-,72.31,64.0,-
1764,南投縣,2007/05/31,竹山,1.6,0.29,-,36.3,68,41,22.0,8.6,1.13,7.44,-,-,-,-,-,27.04,-,81.34,75.0,-
1765,南投縣,2007/05/31,埔里,1.4,0.27,-,39.7,67,37,27.0,10.77,2.84,7.93,-,-,-,-,-,26.96,-,68.37,78.0,-
1766,南投縣,2007/05/31,南投,1.8,0.4,-,33.8,65,46,21.0,12.34,2.15,10.18,1.791,0.085,1.71,-,-,27.6,-,77.39,67.0,-
1767,南投縣,2007/05/30,埔里,1.8,0.28,-,30.7,52,27,16.0,10.63,3.13,7.5,-,-,-,-,-,25.95,-,71.27,60.0,-
1768,南投縣,2007/05/30,竹山,2.0,0.25,-,33.3,66,33,15.0,10.36,2.61,7.72,-,-,-,-,-,27.29,-,80.54,66.0,-
1769,南投縣,2007/05/30,南投,1.8,0.39,-,30.1,58,40,16.0,13.88,2.75,11.11,1.949,0.114,1.84,-,-,27.33,-,79.03,66.0,-
1770,南投縣,2007/05/29,南投,1.5,0.28,-,22.0,41,28,9.0,12.29,3.46,8.83,1.957,0.053,1.9,-,-,27.67,-,75.66,40.0,-
1771,南投縣,2007/05/29,埔里,1.6,0.21,-,23.6,44,25,13.0,11.15,3.52,7.63,-,-,-,-,-,25.82,-,73.46,45.0,-
1772,南投縣,2007/05/29,竹山,1.4,0.2,-,25.7,51,25,10.0,9.34,1.94,7.4,-,-,-,-,-,27.76,-,76.89,46.0,-
1773,南投縣,2007/05/28,竹山,0.9,0.21,-,18.8,35,28,11.0,8.65,2.92,5.73,-,-,-,-,-,27.48,-,80.39,38.0,-
1774,南投縣,2007/05/28,南投,1.3,0.28,-,20.0,36,30,11.0,12.51,3.6,8.9,-,-,-,-,-,28.52,-,72.49,37.0,-
1775,南投縣,2007/05/28,埔里,1.7,0.23,-,18.2,35,26,15.0,10.71,3.81,6.9,-,-,-,-,-,26.08,-,71.85,36.0,-
1776,南投縣,2007/05/27,埔里,1.7,0.18,-,28.0,44,27,18.0,5.99,2.01,3.99,-,-,-,-,-,27.67,-,61.67,47.0,-
1777,南投縣,2007/05/27,竹山,2.1,0.22,-,26.3,52,35,17.0,9.31,3.36,5.96,-,-,-,-,-,28.82,-,75.81,56.0,-
1778,南投縣,2007/05/27,南投,2.1,0.28,-,27.2,49,34,16.0,13.33,4.95,8.38,-,-,-,-,-,30.2,-,68.04,45.0,-
1779,南投縣,2007/05/26,南投,2.2,0.29,-,27.5,53,40,19.0,12.95,2.49,10.47,-,-,-,-,-,30.05,-,70.07,55.0,-
1780,南投縣,2007/05/26,竹山,2.1,0.22,-,28.0,57,36,18.0,8.58,1.79,6.79,-,-,-,-,-,28.89,-,75.01,61.0,-
1781,南投縣,2007/05/26,埔里,2.0,0.26,-,31.6,59,35,24.0,10.07,3.37,6.7,-,-,-,-,-,28.01,-,66.54,59.0,-
1782,南投縣,2007/05/25,竹山,1.7,0.25,-,23.9,49,38,17.0,9.91,1.6,8.33,-,-,-,-,-,29.29,-,73.14,51.0,-
1783,南投縣,2007/05/25,埔里,2.0,0.3,-,21.1,37,32,17.0,11.84,4.11,7.73,-,-,-,-,-,27.65,-,62.09,37.0,-
1784,南投縣,2007/05/25,南投,2.0,0.32,-,24.6,50,38,16.0,13.68,2.43,11.26,-,-,-,-,-,30.12,-,67.3,54.0,-
1785,南投縣,2007/05/24,南投,1.3,0.29,-,25.7,54,36,15.0,11.75,3.94,7.81,-,-,-,-,-,29.33,-,71.4,60.0,-
1786,南投縣,2007/05/24,竹山,2.0,0.24,-,30.4,59,34,14.0,9.28,1.98,7.29,-,-,-,-,-,28.86,-,75.61,66.0,-
1787,南投縣,2007/05/24,埔里,1.9,0.28,-,27.4,52,31,17.0,9.72,3.64,6.08,-,-,-,-,-,27.58,-,67.06,52.0,-
1788,南投縣,2007/05/23,埔里,1.8,0.35,-,18.4,26,22,12.0,11.2,3.29,7.9,-,-,-,-,-,24.96,-,78.06,33.0,-
1789,南投縣,2007/05/23,竹山,2.1,0.33,-,27.5,51,29,12.0,12.47,1.95,10.52,-,-,-,-,-,26.32,-,83.96,58.0,-
1790,南投縣,2007/05/23,南投,1.4,0.48,-,20.6,42,32,14.0,18.28,4.86,13.42,2.079,0.144,1.94,-,-,26.44,-,82.84,47.0,-
1791,南投縣,2007/05/22,竹山,1.7,0.3,-,32.4,58,25,13.0,9.76,1.46,8.3,-,-,-,-,-,25.07,-,84.9,68.0,-
1792,南投縣,2007/05/22,埔里,1.6,0.34,-,36.3,59,27,21.0,9.87,1.93,7.94,-,-,-,-,-,25.52,-,72.44,61.0,-
1793,南投縣,2007/05/22,南投,1.7,0.44,-,27.2,54,36,18.0,16.05,3.71,12.34,2.117,0.098,2.02,-,-,25.84,-,81.8,63.0,-
1794,南投縣,2007/05/21,竹山,2.6,0.3,-,33.6,56,24,15.0,10.17,1.23,8.91,-,-,-,-,-,25.08,-,81.97,56.0,-
1795,南投縣,2007/05/21,埔里,2.1,0.29,-,44.1,67,19,15.0,10.0,1.57,8.43,-,-,-,-,-,24.35,-,73.17,63.0,-
1796,南投縣,2007/05/21,南投,4.5,0.51,-,31.1,42,30,14.0,19.59,4.37,15.2,2.103,0.114,1.99,-,-,25.37,-,79.65,43.0,-
1797,南投縣,2007/05/20,竹山,2.7,0.47,-,22.9,34,41,27.0,19.0,2.0,17.0,-,-,-,-,-,22.69,-,93.25,41.0,-
1798,南投縣,2007/05/20,埔里,1.7,0.36,-,31.2,38,17,17.0,11.67,1.84,9.83,-,-,-,-,-,21.88,-,86.23,36.0,-
1799,南投縣,2007/05/20,南投,2.5,0.57,-,21.5,28,46,26.0,22.3,3.33,18.97,2.217,0.105,2.11,-,-,23.08,-,88.52,46.0,-
1800,南投縣,2007/05/19,竹山,2.4,0.41,-,24.4,52,41,27.0,18.9,3.17,15.72,-,-,-,-,-,24.74,-,86.89,54.0,-
1801,南投縣,2007/05/19,埔里,1.7,0.37,-,24.7,38,23,22.0,12.98,2.06,10.92,-,-,-,-,-,22.97,-,85.14,37.0,-
1802,南投縣,2007/05/19,南投,2.7,0.58,-,20.8,40,42,22.0,25.62,5.52,20.1,2.221,0.139,2.08,-,-,24.83,-,85.53,43.0,-
1803,南投縣,2007/05/18,竹山,3.0,0.35,-,41.8,78,77,51.0,11.68,1.61,10.07,-,-,-,-,-,26.89,-,81.67,85.0,-
1804,南投縣,2007/05/18,埔里,1.7,0.36,-,39.8,62,62,47.0,10.01,1.51,8.5,-,-,-,-,-,25.22,-,76.1,62.0,-
1805,南投縣,2007/05/18,南投,2.7,0.45,-,44.5,74,82,46.0,12.23,1.82,10.41,-,-,-,-,-,27.09,-,78.82,73.0,-
1806,南投縣,2007/05/17,竹山,3.3,0.35,-,34.7,56,57,38.0,15.44,2.83,12.6,-,-,-,-,-,26.76,-,81.35,56.0,-
1807,南投縣,2007/05/17,埔里,1.8,0.34,-,29.5,46,40,31.0,12.52,2.5,10.02,-,-,-,-,-,25.45,-,74.88,48.0,-
1808,南投縣,2007/05/17,南投,3.4,0.55,-,29.0,48,61,36.0,21.32,4.16,17.17,-,-,-,-,-,26.97,-,78.42,56.0,-
1809,南投縣,2007/05/16,竹山,3.1,0.34,-,33.7,56,55,37.0,13.37,1.0,12.35,-,-,-,-,-,27.24,-,74.13,61.0,-
1810,南投縣,2007/05/16,埔里,2.2,0.35,-,41.5,65,51,38.0,11.65,2.48,9.17,-,-,-,-,-,26.39,-,65.64,64.0,-
1811,南投縣,2007/05/16,南投,2.0,0.38,-,31.9,51,53,32.0,11.16,1.6,9.54,-,-,-,-,-,28.25,-,67.61,52.0,-
1812,南投縣,2007/05/15,竹山,3.4,0.48,-,50.4,99,82,57.0,18.16,2.31,15.85,-,-,-,-,-,26.63,-,73.96,113.0,-
1813,南投縣,2007/05/15,埔里,2.9,0.51,-,47.6,84,66,48.0,14.76,1.9,12.87,-,-,-,-,-,26.04,-,63.77,91.0,-
1814,南投縣,2007/05/15,南投,3.3,0.62,-,43.5,92,81,55.0,24.96,4.88,20.08,2.167,0.095,2.07,-,-,27.55,-,67.11,97.0,-
1815,南投縣,2007/05/14,竹山,3.4,0.51,-,45.3,81,95,56.0,16.56,1.36,15.19,-,-,-,-,-,26.67,-,70.42,83.0,-
1816,南投縣,2007/05/14,埔里,2.6,0.49,-,48.6,80,67,47.0,15.56,2.35,13.21,-,-,-,-,-,25.95,-,61.33,79.0,-
1817,南投縣,2007/05/14,南投,5.3,0.69,-,39.9,74,112,60.0,24.45,3.54,20.85,2.215,0.094,2.12,-,-,27.25,-,67.34,81.0,-
1818,南投縣,2007/05/13,竹山,4.1,0.47,-,55.6,94,112,71.0,14.86,1.67,13.18,-,-,-,-,-,26.52,-,73.58,91.0,-
1819,南投縣,2007/05/13,埔里,2.1,0.43,-,61.8,90,74,57.0,10.6,1.75,8.84,-,-,-,-,-,26.12,-,60.14,92.0,-
1820,南投縣,2007/05/13,南投,4.1,0.63,-,55.1,94,125,69.0,16.67,1.53,15.14,2.111,0.036,2.08,-,-,27.31,-,68.62,88.0,-
1821,南投縣,2007/05/12,竹山,3.4,0.37,-,53.4,97,94,66.0,13.65,1.19,12.45,-,-,-,-,-,26.14,-,75.28,103.0,-
1822,南投縣,2007/05/12,埔里,2.5,0.49,-,71.8,97,93,71.0,12.6,1.83,10.77,-,-,-,-,-,26.18,-,62.69,96.0,-
1823,南投縣,2007/05/12,南投,3.5,0.54,-,49.0,87,121,73.0,19.24,3.22,16.01,2.194,0.046,2.15,-,-,26.63,-,72.45,92.0,-
1824,南投縣,2007/05/11,竹山,3.4,0.4,-,72.3,117,97,67.0,14.63,1.9,12.73,-,-,-,-,-,26.18,-,73.64,112.0,-
1825,南投縣,2007/05/11,埔里,3.2,0.54,-,83.1,132,89,67.0,16.14,2.24,13.89,-,-,-,-,-,25.48,-,60.15,128.0,-
1826,南投縣,2007/05/11,南投,3.7,0.59,-,70.5,119,114,71.0,17.64,1.73,15.91,2.219,0.103,2.12,-,-,26.84,-,68.4,112.0,-
1827,南投縣,2007/05/10,竹山,3.6,0.43,-,68.0,120,85,61.0,15.11,1.41,13.7,-,-,-,-,-,25.5,-,69.51,127.0,-
1828,南投縣,2007/05/10,埔里,3.1,0.55,-,70.9,123,81,60.0,16.85,2.27,14.59,-,-,-,-,-,24.82,-,58.89,132.0,-
1829,南投縣,2007/05/10,南投,3.9,0.63,-,65.9,116,102,65.0,18.85,2.53,16.31,2.188,0.095,2.09,-,-,26.02,-,67.31,126.0,-
1830,南投縣,2007/05/09,竹山,3.6,0.46,-,67.8,109,88,64.0,15.21,1.12,14.09,-,-,-,-,-,25.51,-,64.06,112.0,-
1831,南投縣,2007/05/09,埔里,4.1,0.62,-,70.1,126,90,65.0,19.04,2.57,16.47,-,-,-,-,-,24.79,-,59.03,142.0,-
1832,南投縣,2007/05/09,南投,5.1,0.74,-,54.9,111,98,63.0,26.09,2.26,23.83,2.279,0.14,2.14,-,-,25.9,-,61.42,102.0,-
1833,南投縣,2007/05/08,竹山,4.2,0.53,-,70.3,118,95,68.0,16.71,0.77,15.95,-,-,-,-,-,24.69,-,63.66,126.0,-
1834,南投縣,2007/05/08,埔里,4.2,0.62,-,62.3,114,77,54.0,20.11,2.94,17.17,-,-,-,-,-,23.31,-,55.38,136.0,-
1835,南投縣,2007/05/08,南投,5.2,0.73,-,55.7,104,93,61.0,25.71,3.11,22.6,2.251,0.129,2.12,-,-,25.11,-,58.38,127.0,-
1836,南投縣,2007/05/07,竹山,3.9,0.54,-,61.9,104,78,50.0,15.8,1.53,14.22,-,-,-,-,-,24.81,-,61.18,99.0,-
1837,南投縣,2007/05/07,埔里,2.9,0.55,-,55.9,99,57,39.0,15.37,3.24,12.13,-,-,-,-,-,24.05,-,54.14,103.0,-
1838,南投縣,2007/05/07,南投,3.8,0.69,-,48.5,96,79,45.0,26.8,4.91,21.94,2.217,0.103,2.11,-,-,25.43,-,58.89,97.0,-
1839,南投縣,2007/05/06,竹山,2.9,0.46,-,37.2,64,29,21.0,13.06,0.72,12.35,-,-,-,-,-,24.14,-,83.13,64.0,-
1840,南投縣,2007/05/06,埔里,1.7,0.43,-,38.1,68,24,20.0,11.47,1.71,9.77,-,-,-,-,-,22.73,-,77.35,71.0,-
1841,南投縣,2007/05/06,南投,2.6,0.59,-,33.3,62,37,20.0,19.66,3.99,15.67,-,-,-,-,-,24.53,-,79.26,67.0,-
1842,南投縣,2007/05/05,竹山,1.9,0.3,-,27.1,37,46,33.0,12.62,1.05,11.58,-,-,-,-,-,24.88,-,83.11,46.0,-
1843,南投縣,2007/05/05,埔里,1.8,0.31,-,25.2,32,38,29.0,13.53,3.83,9.71,-,-,-,-,-,23.02,-,76.26,38.0,-
1844,南投縣,2007/05/05,南投,1.4,0.46,-,22.9,37,57,32.0,15.98,2.14,13.83,2.161,0.081,2.08,-,-,25.13,-,80.97,54.0,-
1845,南投縣,2007/05/04,竹山,4.5,0.51,-,51.5,103,95,68.0,20.86,1.21,19.63,-,-,-,-,-,25.1,-,70.98,119.0,-
1846,南投縣,2007/05/04,埔里,3.0,0.53,-,56.1,96,81,58.0,16.04,1.86,14.17,-,-,-,-,-,23.76,-,64.71,104.0,-
1847,南投縣,2007/05/04,南投,3.3,0.6,-,42.2,91,95,57.0,26.48,4.18,22.3,2.236,0.141,2.1,-,-,25.51,-,67.01,104.0,-
1848,南投縣,2007/05/03,竹山,3.9,0.52,-,55.6,105,86,61.0,18.11,2.24,15.87,-,-,-,-,-,25.56,-,71.39,105.0,-
1849,南投縣,2007/05/03,埔里,3.2,0.49,-,53.8,97,61,39.0,14.95,1.63,13.31,-,-,-,-,-,24.46,-,58.21,101.0,-
1850,南投縣,2007/05/03,南投,4.4,0.7,-,49.9,104,102,58.0,25.93,2.35,23.58,2.276,0.131,2.15,-,-,26.12,-,64.59,108.0,-
1851,南投縣,2007/05/02,竹山,3.9,0.58,-,43.3,89,73,55.0,21.44,2.69,18.75,-,-,-,-,-,25.05,-,76.16,109.0,-
1852,南投縣,2007/05/02,埔里,2.2,0.51,-,35.3,66,47,-,14.14,2.75,11.39,-,-,-,-,-,24.05,-,64.28,88.0,-
1853,南投縣,2007/05/02,南投,4.7,0.82,-,39.3,84,96,-,31.37,5.51,25.86,2.419,0.187,2.23,-,-,25.59,-,71.65,101.0,-
1854,南投縣,2007/05/01,竹山,3.4,0.55,-,31.3,64,57,39.0,17.65,2.25,15.38,-,-,-,-,-,25.02,-,82.75,66.0,-
1855,南投縣,2007/05/01,埔里,1.9,0.37,-,25.3,47,34,-,13.04,3.38,9.66,-,-,-,-,-,24.4,-,73.66,43.0,-
1856,南投縣,2007/05/01,南投,5.8,0.85,-,31.7,63,70,-,29.83,4.63,25.2,2.306,0.129,2.18,-,-,25.68,-,76.16,62.0,-
1857,雲林縣,2007/05/31,崙背,2.4,0.23,-,46.3,78,65,42.0,12.2,2.7,9.48,-,-,-,-,-,29.02,-,76.65,84.0,-
1858,雲林縣,2007/05/31,臺西,3.6,0.24,-,48.7,71,51,38.0,7.1,0.7,6.35,-,-,-,-,-,29.04,-,76.15,50.0,-
1859,雲林縣,2007/05/31,斗六,3.0,0.33,-,42.7,74,42,30.0,16.19,4.51,11.67,-,-,-,-,-,29.2,-,73.65,86.0,-
1860,雲林縣,2007/05/30,臺西,2.1,0.13,-,32.4,51,23,17.0,6.77,0.58,6.16,-,-,-,-,-,28.99,-,75.66,23.0,-
1861,雲林縣,2007/05/30,斗六,3.0,0.27,-,27.5,52,28,20.0,15.71,4.47,11.24,-,-,-,-,-,28.79,-,75.45,56.0,-
1862,雲林縣,2007/05/30,崙背,1.7,0.12,-,31.6,45,33,20.0,8.91,2.35,6.56,-,-,-,-,-,29.41,-,73.53,54.0,-
1863,雲林縣,2007/05/29,臺西,2.4,0.11,-,22.2,33,22,11.0,9.27,1.54,7.72,-,-,-,-,-,29.08,-,76.08,22.0,-
1864,雲林縣,2007/05/29,斗六,1.9,0.24,-,22.8,42,27,15.0,11.8,3.43,8.37,-,-,-,-,-,29.64,-,68.42,41.0,-
1865,雲林縣,2007/05/29,崙背,0.8,0.1,-,18.8,30,31,15.0,11.85,6.06,5.8,-,-,-,-,-,29.14,-,74.53,31.0,-
1866,雲林縣,2007/05/28,崙背,0.7,0.1,-,18.1,29,33,19.0,12.46,4.08,8.38,-,-,-,-,-,29.26,-,77.2,33.0,-
1867,雲林縣,2007/05/28,臺西,2.1,0.11,-,19.0,27,27,17.0,8.42,0.88,7.57,-,-,-,-,-,29.38,-,78.9,27.0,-
1868,雲林縣,2007/05/28,斗六,2.0,0.26,-,17.0,30,28,17.0,13.32,4.43,8.89,-,-,-,-,-,29.37,-,72.37,28.0,-
1869,雲林縣,2007/05/27,臺西,2.5,0.15,-,25.3,37,30,18.0,7.08,0.9,6.17,-,-,-,-,-,29.71,-,78.33,30.0,-
1870,雲林縣,2007/05/27,斗六,3.0,0.28,-,22.9,42,37,24.0,12.8,3.82,8.98,-,-,-,-,-,30.66,-,68.74,43.0,-
1871,雲林縣,2007/05/27,崙背,1.4,0.13,-,20.3,33,34,18.0,7.65,2.44,5.23,-,-,-,-,-,29.68,-,76.83,34.0,-
1872,雲林縣,2007/05/26,臺西,2.0,0.15,-,22.5,32,29,15.0,7.24,1.4,5.82,-,-,-,-,-,29.38,-,80.67,29.0,-
1873,雲林縣,2007/05/26,崙背,1.1,0.11,-,20.5,33,35,19.0,7.33,2.24,5.09,-,-,-,-,-,29.57,-,78.68,35.0,-
1874,雲林縣,2007/05/26,斗六,3.1,0.29,-,23.1,44,43,25.0,15.28,3.81,11.47,-,-,-,-,-,30.41,-,72.16,52.0,-
1875,雲林縣,2007/05/25,斗六,2.9,0.34,-,25.9,48,39,24.0,18.2,4.04,14.17,-,-,-,-,-,30.61,-,70.68,51.0,-
1876,雲林縣,2007/05/25,臺西,1.3,0.16,-,24.0,34,33,17.0,6.95,0.65,6.3,-,-,-,-,-,29.46,-,78.8,33.0,-
1877,雲林縣,2007/05/25,崙背,0.8,0.1,-,25.1,42,38,18.0,7.03,2.03,5.0,-,-,-,-,-,29.68,-,77.84,45.0,-
1878,雲林縣,2007/05/24,斗六,2.0,0.35,-,25.6,50,35,20.0,14.69,4.2,10.48,-,-,-,-,-,30.14,-,70.83,57.0,-
1879,雲林縣,2007/05/24,崙背,1.5,0.11,-,28.9,45,31,18.0,6.33,1.59,4.74,-,-,-,-,-,29.21,-,78.27,54.0,-
1880,雲林縣,2007/05/24,臺西,2.3,0.18,-,26.4,36,29,17.0,7.65,1.04,6.61,-,-,-,-,-,29.03,-,79.4,29.0,-
1881,雲林縣,2007/05/23,崙背,2.5,0.21,-,26.0,46,33,16.0,12.7,2.7,10.0,-,-,-,-,-,27.91,-,80.12,56.0,-
1882,雲林縣,2007/05/23,臺西,2.9,0.22,-,28.6,48,27,16.0,11.26,1.48,9.76,-,-,-,-,-,28.04,-,82.06,27.0,-
1883,雲林縣,2007/05/23,斗六,2.8,0.39,-,29.5,51,29,15.0,16.14,4.75,11.39,-,-,-,-,-,28.09,-,75.49,50.0,-
1884,雲林縣,2007/05/22,崙背,2.0,0.24,-,45.0,62,53,36.0,8.49,1.18,7.3,-,-,-,-,-,26.91,-,83.23,73.0,-
1885,雲林縣,2007/05/22,斗六,3.1,0.36,-,35.7,54,34,23.0,16.0,3.18,12.82,-,-,-,-,-,26.54,-,80.31,66.0,-
1886,雲林縣,2007/05/22,臺西,3.0,0.27,-,50.5,62,45,29.0,8.7,0.66,8.07,-,-,-,-,-,27.29,-,80.6,45.0,-
1887,雲林縣,2007/05/21,崙背,2.5,0.22,-,44.2,69,36,23.0,7.44,1.4,6.04,-,-,-,-,-,25.56,-,83.5,60.0,-
1888,雲林縣,2007/05/21,臺西,8.2,0.25,-,47.4,73,26,18.0,10.57,1.07,9.51,-,-,-,-,-,25.45,-,82.34,26.0,-
1889,雲林縣,2007/05/21,斗六,3.1,0.32,-,36.7,53,27,20.0,12.55,2.7,9.85,-,-,-,-,-,26.16,-,79.84,47.0,-
1890,雲林縣,2007/05/20,臺西,5.6,0.39,-,32.6,49,53,29.0,23.29,4.1,19.19,-,-,-,-,-,23.57,-,87.3,52.0,-
1891,雲林縣,2007/05/20,斗六,2.7,0.47,-,23.1,34,43,31.0,21.47,3.06,18.41,-,-,-,-,-,23.76,-,89.91,43.0,-
1892,雲林縣,2007/05/20,崙背,3.4,0.33,-,28.3,46,56,34.0,16.14,1.8,14.31,-,-,-,-,-,23.47,-,89.81,53.0,-
1893,雲林縣,2007/05/19,崙背,2.8,0.24,-,36.5,55,45,25.0,12.75,0.91,11.81,-,-,-,-,-,25.8,-,80.98,56.0,-
1894,雲林縣,2007/05/19,臺西,3.5,0.25,-,46.3,66,37,21.0,12.51,1.31,11.29,-,-,-,-,-,25.85,-,78.42,37.0,-
1895,雲林縣,2007/05/19,斗六,3.6,0.42,-,26.9,48,42,30.0,23.98,4.33,19.65,-,-,-,-,-,26.18,-,80.39,55.0,-
1896,雲林縣,2007/05/18,斗六,3.4,0.48,-,43.7,72,78,54.0,14.56,1.64,12.92,-,-,-,-,-,28.1,-,77.41,68.0,-
1897,雲林縣,2007/05/18,臺西,3.1,0.26,-,57.9,77,58,36.0,7.88,0.49,7.37,-,-,-,-,-,27.06,-,79.46,54.0,-
1898,雲林縣,2007/05/18,崙背,1.6,0.17,-,50.6,74,67,41.0,6.29,1.77,4.52,-,-,-,-,-,27.05,-,81.45,83.0,-
1899,雲林縣,2007/05/17,崙背,1.9,0.21,-,35.8,56,58,36.0,10.11,1.78,8.32,-,-,-,-,-,26.99,-,83.42,66.0,-
1900,雲林縣,2007/05/17,臺西,4.2,0.27,-,43.5,72,45,29.0,-,-,-,-,-,-,-,-,26.87,-,82.71,47.0,-
1901,雲林縣,2007/05/17,斗六,3.3,0.43,-,33.5,53,56,40.0,17.43,2.87,14.57,-,-,-,-,-,28.08,-,76.39,56.0,-
1902,雲林縣,2007/05/16,斗六,2.7,0.46,-,31.1,45,60,40.0,16.28,2.52,13.76,-,-,-,-,-,28.77,-,67.83,55.0,-
1903,雲林縣,2007/05/16,崙背,2.4,0.23,-,31.0,41,73,39.0,7.73,1.52,6.2,-,-,-,-,-,27.88,-,72.06,62.0,-
1904,雲林縣,2007/05/16,臺西,2.5,0.32,-,41.3,44,-,-,9.39,0.96,8.44,-,-,-,-,-,27.54,-,72.5,50.0,-
1905,雲林縣,2007/05/15,臺西,8.3,0.44,-,57.9,88,76,46.0,24.97,3.47,21.52,-,-,-,-,-,26.84,-,75.41,63.0,-
1906,雲林縣,2007/05/15,斗六,5.0,0.57,-,48.2,89,96,63.0,23.4,5.15,18.25,-,-,-,-,-,28.04,-,69.96,93.0,-
1907,雲林縣,2007/05/15,崙背,3.2,0.37,-,48.3,77,99,59.0,11.49,1.59,9.9,-,-,-,-,-,26.98,-,75.81,74.0,-
1908,雲林縣,2007/05/14,斗六,4.1,0.54,-,43.8,71,125,69.0,18.07,2.54,15.49,-,-,-,-,-,27.58,-,70.6,88.0,-
1909,雲林縣,2007/05/14,崙背,2.9,0.36,-,53.9,71,120,53.0,7.33,0.83,6.5,-,-,-,-,-,26.45,-,76.51,85.0,-
1910,雲林縣,2007/05/14,臺西,5.8,0.37,-,64.1,70,102,46.0,23.97,5.38,18.63,-,-,-,-,-,26.18,-,77.24,76.0,-
1911,雲林縣,2007/05/13,斗六,3.7,0.48,-,55.6,89,116,73.0,14.41,2.51,11.9,-,-,-,-,-,27.62,-,70.57,84.0,-
1912,雲林縣,2007/05/13,崙背,3.7,0.38,-,63.4,87,128,72.0,7.08,1.25,5.83,-,-,-,-,-,26.68,-,75.51,89.0,-
1913,雲林縣,2007/05/13,臺西,7.0,0.41,-,69.2,88,115,63.0,10.21,0.43,9.8,-,-,-,-,-,26.36,-,75.64,82.0,-
1914,雲林縣,2007/05/12,臺西,3.0,0.26,-,64.6,70,76,47.0,10.23,1.17,9.11,-,-,-,-,-,26.54,-,73.45,63.0,-
1915,雲林縣,2007/05/12,斗六,2.9,0.45,-,48.6,78,97,68.0,18.26,3.26,15.0,-,-,-,-,-,27.25,-,70.36,74.0,-
1916,雲林縣,2007/05/12,崙背,2.6,0.25,-,62.4,83,98,61.0,6.81,0.75,6.02,-,-,-,-,-,26.78,-,75.11,83.0,-
1917,雲林縣,2007/05/11,斗六,3.8,0.51,-,65.4,94,94,66.0,17.21,1.43,15.78,-,-,-,-,-,27.49,-,68.79,89.0,-
1918,雲林縣,2007/05/11,崙背,2.9,0.32,-,66.3,91,109,64.0,10.59,0.95,9.63,-,-,-,-,-,26.61,-,75.89,92.0,-
1919,雲林縣,2007/05/11,臺西,2.9,0.28,-,66.0,91,83,51.0,-,-,-,-,-,-,-,-,26.09,-,76.47,66.0,-
1920,雲林縣,2007/05/10,斗六,3.9,0.49,-,61.3,103,88,63.0,18.63,2.27,16.36,-,-,-,-,-,26.44,-,67.76,107.0,-
1921,雲林縣,2007/05/10,臺西,7.0,0.38,-,52.0,74,88,56.0,29.5,3.17,26.32,-,-,-,-,-,25.4,-,72.36,69.0,-
