序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
177,臺北市,2013/09/05,古亭,1.8,0.36,-,24.8,30,42,19.0,17.65,2.96,14.69,1.947,0.121,1.83,2.91,27.49,68.71,42.0
178,臺北市,2013/09/05,中山,2.5,0.59,-,26.1,36,55,28.0,29.92,6.35,23.57,2.109,0.197,1.91,2.14,27.99,68.1,52.0
179,臺北市,2013/09/05,大同,3.1,1.2,-,-,-,49,25.0,60.61,28.84,31.77,2.374,0.416,1.96,-,-,-,49.0
180,臺北市,2013/09/05,萬華,2.5,0.43,-,26.0,38,37,20.0,26.64,4.32,22.32,-,-,-,2.76,27.85,67.95,37.0
181,臺北市,2013/09/05,陽明,1.2,0.16,381.88,50.4,52,19,13.0,2.47,1.16,1.31,-,-,-,-,20.76,96.27,45.0
182,臺北市,2013/09/05,士林,2.2,0.25,-,42.9,48,37,19.0,14.14,3.41,10.75,-,-,-,2.56,27.65,67.66,43.0
183,臺北市,2013/09/04,松山,1.9,0.39,408.8,34.0,44,38,20.0,18.86,2.75,16.12,2.03,0.144,1.89,2.03,26.19,61.31,41.0
184,臺北市,2013/09/04,古亭,1.9,0.42,-,21.3,31,44,19.0,21.21,4.14,17.07,2.015,0.141,1.87,2.53,26.28,65.88,44.0
185,臺北市,2013/09/04,中山,1.8,0.59,-,28.3,35,63,29.0,33.14,8.89,24.25,2.09,0.188,1.9,1.78,27.42,60.48,56.0
186,臺北市,2013/09/04,大同,2.8,1.0,-,-,-,55,28.0,62.76,30.58,32.18,2.282,0.34,1.94,-,-,-,52.0
187,臺北市,2013/09/04,萬華,1.2,0.41,-,29.2,36,43,18.0,24.51,4.13,20.38,-,-,-,2.5,27.12,61.12,43.0
188,臺北市,2013/09/04,陽明,0.8,0.15,385.44,49.3,54,21,11.0,-,-,-,-,-,-,-,19.43,92.02,48.0
189,臺北市,2013/09/04,士林,1.3,0.34,-,38.3,46,42,20.0,15.4,2.97,12.43,-,-,-,1.87,26.58,63.51,42.0
190,臺北市,2013/09/03,松山,2.6,0.63,427.41,37.1,66,44,30.0,29.24,4.58,24.66,2.254,0.26,1.99,1.23,25.55,64.51,80.0
191,臺北市,2013/09/03,古亭,2.2,0.65,-,24.3,48,52,27.0,28.93,4.78,24.15,2.132,0.228,1.9,1.85,25.58,68.1,52.0
192,臺北市,2013/09/03,中山,2.6,0.66,-,35.6,55,65,40.0,29.92,5.56,24.36,2.181,0.221,1.96,1.74,26.69,63.19,58.0
193,臺北市,2013/09/03,大同,2.9,1.64,-,-,-,61,37.0,68.78,33.68,35.1,2.564,0.545,2.02,-,-,-,56.0
194,臺北市,2013/09/03,萬華,2.7,0.59,-,36.9,60,51,28.0,25.44,2.6,22.84,-,-,-,1.62,26.48,63.49,63.0
195,臺北市,2013/09/03,陽明,1.7,0.18,376.71,62.5,68,26,17.0,-,-,-,-,-,-,-,19.48,95.18,63.0
196,臺北市,2013/09/03,士林,2.4,0.46,-,45.7,71,50,29.0,19.01,3.2,15.8,-,-,-,1.79,25.99,64.85,66.0
197,臺北市,2013/09/02,松山,1.9,0.64,427.16,32.0,61,42,25.0,31.55,6.83,24.73,2.328,0.321,2.01,1.5,25.67,63.78,57.0
198,臺北市,2013/09/02,古亭,2.4,0.66,-,24.2,45,48,21.0,29.18,7.08,22.09,2.195,0.246,1.95,1.8,25.48,70.42,48.0
199,臺北市,2013/09/02,中山,3.9,0.96,-,21.2,49,67,36.0,49.95,14.68,35.27,2.439,0.368,2.07,1.64,26.15,66.19,58.0
200,臺北市,2013/09/02,大同,3.9,1.87,-,-,-,54,30.0,71.86,33.53,38.33,2.84,0.658,2.18,-,-,-,52.0
201,臺北市,2013/09/02,萬華,2.9,0.8,-,26.1,51,43,25.0,35.53,5.68,29.85,-,-,-,1.32,26.21,65.57,47.0
202,臺北市,2013/09/02,陽明,1.6,0.17,369.36,55.6,64,21,15.0,3.76,1.36,2.4,-,-,-,-,19.11,92.05,59.0
203,臺北市,2013/09/02,士林,2.6,0.54,-,34.7,62,50,25.0,21.87,3.95,17.92,-,-,-,1.66,25.53,69.67,57.0
204,臺北市,2013/09/01,松山,1.4,0.54,419.59,28.4,43,22,18.0,28.7,3.48,25.22,2.12,0.176,1.94,1.53,24.1,87.56,47.0
205,臺北市,2013/09/01,古亭,1.3,0.58,-,30.5,48,29,18.0,26.53,4.89,21.64,2.081,0.168,1.91,2.33,23.78,97.78,47.0
206,臺北市,2013/09/01,中山,1.8,0.7,-,25.4,43,44,28.0,36.85,8.76,28.09,2.229,0.223,2.01,1.76,24.55,89.03,44.0
207,臺北市,2013/09/01,大同,2.3,1.44,-,-,-,36,24.0,50.34,25.51,24.83,2.408,0.396,2.01,-,-,-,36.0
208,臺北市,2013/09/01,萬華,2.0,0.6,-,30.4,46,28,19.0,26.04,4.35,21.7,-,-,-,2.04,24.37,89.24,43.0
209,臺北市,2013/09/01,陽明,1.1,0.18,386.15,54.2,58,7,4.0,2.83,1.21,1.62,-,-,-,-,19.18,100.0,50.0
210,臺北市,2013/09/01,士林,1.8,0.42,-,41.3,56,27,15.0,15.65,3.04,12.6,-,-,-,2.44,23.95,87.74,52.0
211,新北市,2013/09/30,板橋,1.6,0.5,-,28.5,35,31,15.0,21.98,3.1,18.88,2.037,0.191,1.85,2.24,26.43,82.62,35.0
212,新北市,2013/09/30,三重,3.0,1.69,-,-,-,55,23.0,99.13,63.35,35.79,2.608,0.646,1.96,-,26.66,80.12,52.0
213,新北市,2013/09/30,菜寮,1.6,0.48,-,31.9,36,28,19.0,17.61,2.89,14.73,-,-,-,2.5,26.32,80.21,36.0
214,新北市,2013/09/30,永和,0.7,0.61,-,30.6,34,24,17.0,21.47,6.52,14.95,1.962,0.162,1.8,-,25.82,92.02,24.0
215,新北市,2013/09/30,新莊,2.1,0.47,-,33.3,42,27,20.0,20.01,4.02,15.99,-,-,-,3.08,26.1,86.21,41.0
216,新北市,2013/09/30,新店,1.8,0.42,-,30.1,33,17,9.0,17.88,3.48,14.39,-,-,-,1.47,24.93,87.15,34.0
217,新北市,2013/09/30,淡水,1.3,0.23,-,43.4,51,30,18.0,3.84,0.6,3.2,-,-,-,-,-,-,46.0
218,新北市,2013/09/30,汐止,2.8,0.23,-,41.6,48,27,15.0,8.5,0.53,7.96,-,-,-,2.66,25.47,91.29,44.0
219,新北市,2013/09/30,土城,2.0,0.39,-,32.4,35,25,14.0,13.43,1.72,11.71,2.013,0.133,1.88,1.01,26.18,89.54,34.0
220,新北市,2013/09/30,林口,1.1,0.2,-,36.1,44,23,21.0,7.81,0.99,6.82,-,-,-,1.87,23.98,92.61,44.0
221,新北市,2013/09/30,萬里,1.5,0.21,-,52.9,59,75,15.0,4.64,1.19,3.44,-,-,-,6.28,25.72,84.42,62.0
222,新北市,2013/09/29,板橋,2.3,0.34,-,25.3,29,29,15.0,14.37,2.15,12.22,1.952,0.123,1.83,2.86,28.7,68.66,32.0
223,新北市,2013/09/29,三重,2.4,1.22,-,-,-,43,26.0,70.42,45.16,25.26,2.432,0.474,1.96,-,28.69,70.7,43.0
224,新北市,2013/09/29,菜寮,1.7,0.31,-,28.4,32,26,19.0,10.13,0.99,9.13,-,-,-,3.07,28.3,68.68,30.0
225,新北市,2013/09/29,永和,2.5,0.42,-,25.0,28,25,17.0,15.29,4.99,10.29,1.89,0.114,1.78,-,28.38,76.93,25.0
226,新北市,2013/09/29,新莊,2.0,0.26,-,30.6,35,29,20.0,10.55,2.02,8.53,-,-,-,3.97,28.24,70.02,34.0
227,新北市,2013/09/29,新店,1.4,0.29,-,27.1,31,28,13.0,9.96,2.2,7.77,-,-,-,2.11,28.82,67.14,30.0
228,新北市,2013/09/29,淡水,1.3,0.22,-,27.7,31,27,18.0,5.79,1.51,4.26,-,-,-,-,-,-,29.0
229,新北市,2013/09/29,汐止,3.4,0.21,-,25.3,31,25,15.0,11.84,2.26,9.58,-,-,-,2.2,27.04,83.21,32.0
230,新北市,2013/09/29,土城,2.3,0.29,-,27.9,32,28,15.0,10.12,1.98,8.14,1.992,0.116,1.88,1.72,29.19,68.46,30.0
231,新北市,2013/09/29,林口,2.0,0.19,-,29.8,33,23,21.0,7.05,1.2,5.86,-,-,-,3.1,26.74,74.57,31.0
232,新北市,2013/09/29,萬里,2.9,0.18,-,32.2,44,54,13.0,7.84,2.25,5.59,-,-,-,3.94,25.73,85.41,52.0
233,新北市,2013/09/28,板橋,1.2,0.39,-,28.8,35,33,14.0,18.56,3.27,15.28,1.981,0.156,1.83,2.62,27.6,72.76,34.0
234,新北市,2013/09/28,三重,3.6,1.37,-,-,-,48,22.0,72.71,43.0,29.71,2.545,0.557,1.99,-,27.64,72.21,48.0
235,新北市,2013/09/28,菜寮,2.8,0.33,-,33.5,39,32,16.0,11.45,0.97,10.5,-,-,-,3.28,27.21,72.72,35.0
236,新北市,2013/09/28,永和,2.5,0.47,-,29.1,33,29,12.0,18.03,5.29,12.74,1.909,0.124,1.78,-,27.1,81.48,29.0
237,新北市,2013/09/28,新莊,2.9,0.3,-,33.8,41,34,19.0,14.14,1.88,12.24,-,-,-,4.08,27.25,73.8,38.0
238,新北市,2013/09/28,新店,1.5,0.33,-,31.9,37,32,10.0,12.25,2.16,10.09,-,-,-,1.95,27.42,73.73,34.0
239,新北市,2013/09/28,淡水,1.8,0.26,-,31.7,39,30,16.0,8.56,2.04,6.52,-,-,-,-,-,-,34.0
240,新北市,2013/09/28,汐止,4.2,0.24,-,27.1,35,30,12.0,14.47,2.22,12.25,-,-,-,1.83,25.98,85.98,34.0
241,新北市,2013/09/28,土城,2.1,0.34,-,32.9,40,32,14.0,10.93,1.56,9.36,2.039,0.147,1.89,1.6,28.08,73.2,38.0
242,新北市,2013/09/28,林口,2.6,0.22,-,34.4,41,28,19.0,10.52,1.99,8.53,-,-,-,3.2,25.9,77.86,37.0
243,新北市,2013/09/28,萬里,1.4,0.13,-,39.3,47,57,9.0,6.63,1.42,5.19,-,-,-,3.8,25.4,83.85,54.0
244,新北市,2013/09/27,板橋,2.0,0.38,-,34.7,43,38,13.0,17.7,2.78,14.92,1.972,0.139,1.83,2.85,26.31,66.22,38.0
245,新北市,2013/09/27,三重,2.7,1.39,-,-,-,58,23.0,85.21,49.37,35.84,2.554,0.558,2.0,-,26.55,66.52,54.0
246,新北市,2013/09/27,菜寮,1.8,0.35,-,37.7,44,40,17.0,15.31,2.31,13.0,-,-,-,3.33,26.06,66.75,40.0
247,新北市,2013/09/27,永和,2.0,0.51,-,34.6,39,33,15.0,18.88,6.02,12.86,1.919,0.127,1.79,-,25.93,75.26,33.0
248,新北市,2013/09/27,新莊,2.5,0.31,-,40.0,49,39,19.0,13.81,1.48,12.33,-,-,-,4.66,26.02,67.97,44.0
249,新北市,2013/09/27,新店,1.7,0.33,-,38.6,45,36,12.0,12.6,2.56,10.04,-,-,-,2.38,26.25,68.08,39.0
250,新北市,2013/09/27,淡水,1.3,0.26,-,38.5,45,35,15.0,8.85,2.17,6.68,-,-,-,-,-,-,38.0
251,新北市,2013/09/27,汐止,3.7,0.3,-,27.1,37,37,16.0,23.79,4.16,19.63,-,-,-,1.48,24.78,79.72,37.0
252,新北市,2013/09/27,土城,1.6,0.32,-,39.9,48,39,16.0,9.55,1.45,8.1,2.002,0.13,1.87,2.11,26.73,68.16,43.0
253,新北市,2013/09/27,林口,2.6,0.22,-,40.5,46,39,22.0,11.07,1.79,9.28,-,-,-,3.91,24.5,73.29,40.0
254,新北市,2013/09/27,萬里,1.2,0.12,-,51.0,53,88,11.0,4.55,0.81,3.74,-,-,-,4.93,25.02,72.43,69.0
255,新北市,2013/09/26,板橋,0.9,0.41,-,30.8,41,45,14.0,20.04,3.17,16.86,2.01,0.177,1.83,2.4,25.71,66.99,45.0
256,新北市,2013/09/26,三重,3.2,1.61,-,-,-,63,25.0,109.33,71.06,38.27,2.572,0.62,1.95,-,25.87,65.54,56.0
257,新北市,2013/09/26,菜寮,1.7,0.34,-,36.3,44,43,16.0,14.5,2.24,12.27,-,-,-,3.05,25.47,65.01,43.0
258,新北市,2013/09/26,永和,1.6,0.5,-,31.6,40,41,13.0,19.7,5.63,14.07,1.926,0.132,1.79,-,25.21,76.24,41.0
259,新北市,2013/09/26,新莊,2.0,0.33,-,38.4,45,42,18.0,14.04,2.01,12.03,-,-,-,4.01,25.3,68.16,42.0
260,新北市,2013/09/26,新店,1.5,0.27,-,37.4,42,41,12.0,12.38,2.32,10.06,-,-,-,2.19,25.07,73.02,41.0
261,新北市,2013/09/26,淡水,1.3,0.19,-,42.2,49,44,14.0,5.45,1.17,4.26,-,-,-,-,-,-,44.0
262,新北市,2013/09/26,汐止,2.2,0.19,-,37.6,45,43,13.0,11.11,0.78,10.37,-,-,-,1.92,24.97,73.8,43.0
263,新北市,2013/09/26,土城,1.1,0.31,-,34.0,40,44,15.0,12.59,1.58,11.01,1.995,0.131,1.86,1.42,25.7,73.03,44.0
264,新北市,2013/09/26,林口,1.9,0.18,-,37.6,49,42,24.0,12.62,2.5,10.13,-,-,-,3.01,23.23,76.18,43.0
265,新北市,2013/09/26,萬里,1.0,0.12,-,49.6,53,115,11.0,4.22,1.37,2.86,-,-,-,6.76,25.13,68.82,82.0
266,新北市,2013/09/25,板橋,2.7,0.4,-,27.0,38,40,20.0,18.22,3.53,14.68,1.988,0.17,1.82,2.47,28.6,66.48,40.0
267,新北市,2013/09/25,三重,3.8,1.4,-,-,-,58,29.0,78.79,48.66,30.12,2.524,0.572,1.95,-,28.59,68.53,54.0
268,新北市,2013/09/25,菜寮,2.4,0.38,-,30.1,40,37,22.0,12.61,1.93,10.68,-,-,-,2.95,28.2,67.84,37.0
269,新北市,2013/09/25,永和,2.1,0.53,-,27.7,36,36,20.0,19.24,6.62,12.62,1.949,0.185,1.76,-,28.1,76.15,36.0
270,新北市,2013/09/25,新莊,3.2,0.32,-,32.6,44,38,24.0,13.13,2.33,10.8,-,-,-,3.78,28.14,68.07,41.0
271,新北市,2013/09/25,新店,1.4,0.33,-,30.8,40,37,20.0,12.83,3.38,9.46,-,-,-,1.97,28.44,67.46,38.0
272,新北市,2013/09/25,淡水,2.0,0.25,-,31.4,43,41,20.0,10.02,2.45,7.56,-,-,-,-,-,-,41.0
273,新北市,2013/09/25,汐止,6.3,0.26,-,22.9,36,38,20.0,18.71,5.24,13.48,-,-,-,1.9,27.11,80.95,38.0
274,新北市,2013/09/25,土城,2.3,0.29,-,33.0,45,38,20.0,10.74,2.25,8.49,1.987,0.134,1.85,1.78,28.92,66.91,44.0
275,新北市,2013/09/25,林口,2.2,0.2,-,32.9,41,38,28.0,9.54,1.85,7.7,-,-,-,3.02,26.64,73.74,39.0
276,新北市,2013/09/25,萬里,1.0,0.14,-,37.9,45,93,17.0,5.34,1.51,3.83,-,-,-,4.22,26.13,82.03,72.0
277,新北市,2013/09/24,板橋,1.5,0.39,-,22.2,28,27,13.0,17.52,4.04,13.48,1.957,0.158,1.8,2.51,29.78,60.37,27.0
278,新北市,2013/09/24,三重,4.5,1.36,-,-,-,45,21.0,80.0,52.74,27.26,2.508,0.556,1.95,-,29.55,66.11,45.0
279,新北市,2013/09/24,菜寮,3.1,0.32,-,25.1,32,28,14.0,13.06,1.87,11.2,-,-,-,3.44,29.17,64.16,30.0
280,新北市,2013/09/24,永和,1.8,0.46,-,22.5,27,26,12.0,15.55,5.52,10.04,1.903,0.155,1.75,-,29.4,68.58,26.0
281,新北市,2013/09/24,新莊,3.2,0.31,-,26.5,34,29,16.0,13.78,2.71,11.07,-,-,-,4.27,29.22,64.29,32.0
282,新北市,2013/09/24,新店,1.5,0.25,-,28.8,33,26,10.0,10.1,3.27,6.83,-,-,-,2.61,29.83,59.48,29.0
283,新北市,2013/09/24,淡水,1.7,0.25,-,25.5,33,27,15.0,8.32,2.18,6.11,-,-,-,-,-,-,30.0
284,新北市,2013/09/24,汐止,3.5,0.2,-,19.9,27,27,12.0,15.67,4.5,11.17,-,-,-,1.87,28.44,74.37,27.0
285,新北市,2013/09/24,土城,1.4,0.3,-,26.3,32,30,12.0,10.53,2.71,7.81,1.992,0.144,1.85,1.55,30.42,59.83,30.0
286,新北市,2013/09/24,林口,3.7,0.18,-,27.2,35,25,20.0,9.74,1.77,7.97,-,-,-,3.82,27.43,70.77,32.0
287,新北市,2013/09/24,萬里,1.9,0.15,-,23.8,34,49,9.0,9.37,2.57,6.81,-,-,-,2.03,26.49,80.55,49.0
288,新北市,2013/09/23,板橋,1.1,0.43,-,14.5,15,21,10.0,18.86,6.23,12.64,1.966,0.181,1.79,1.98,29.59,66.31,21.0
289,新北市,2013/09/23,三重,1.9,1.41,-,-,-,41,17.0,80.4,58.44,21.95,2.525,0.569,1.96,-,29.02,74.12,41.0
290,新北市,2013/09/23,菜寮,0.5,0.38,-,16.6,20,21,12.0,14.9,5.0,9.91,-,-,-,3.23,28.87,69.9,21.0
291,新北市,2013/09/23,永和,1.1,0.57,-,16.2,17,21,11.0,18.14,9.27,8.87,1.877,0.152,1.73,-,29.15,74.71,21.0
292,新北市,2013/09/23,新莊,1.7,0.36,-,17.2,21,22,13.0,15.99,4.21,11.78,-,-,-,3.8,29.15,68.75,22.0
293,新北市,2013/09/23,新店,0.8,0.26,-,21.0,22,18,6.0,10.2,3.17,7.02,-,-,-,2.54,29.42,67.9,26.0
294,新北市,2013/09/23,淡水,1.6,0.12,-,22.9,27,19,13.0,3.48,0.86,2.59,-,-,-,-,-,-,25.0
295,新北市,2013/09/23,汐止,2.9,0.2,-,14.6,16,18,8.0,14.72,5.37,9.36,-,-,-,1.53,28.15,79.41,22.0
296,新北市,2013/09/23,土城,1.2,0.38,-,16.8,20,22,9.0,14.01,4.87,9.14,2.021,0.181,1.84,1.42,29.91,67.97,22.0
297,新北市,2013/09/23,林口,2.2,0.2,-,18.7,22,20,16.0,10.56,2.78,7.77,-,-,-,3.42,27.22,76.79,21.0
298,新北市,2013/09/23,萬里,2.1,0.11,-,19.8,26,29,7.0,7.87,3.17,4.7,-,-,-,2.75,27.39,77.22,29.0
299,新北市,2013/09/22,板橋,1.4,0.33,-,16.6,19,14,9.0,14.54,4.02,10.52,1.866,0.109,1.76,2.3,28.96,72.15,17.0
300,新北市,2013/09/22,三重,1.7,0.95,-,-,-,36,18.0,67.43,47.36,20.08,2.221,0.359,1.86,-,28.08,78.83,36.0
301,新北市,2013/09/22,菜寮,0.9,0.31,-,18.6,21,15,13.0,10.28,1.59,9.1,-,-,-,4.11,28.16,75.46,19.0
302,新北市,2013/09/22,永和,1.3,0.23,-,21.8,25,14,8.0,6.91,3.14,3.77,1.759,0.048,1.71,-,28.39,80.47,14.0
303,新北市,2013/09/22,新莊,1.1,0.2,-,22.9,26,18,11.0,8.86,2.33,6.53,-,-,-,5.03,28.45,75.15,25.0
304,新北市,2013/09/22,新店,0.6,0.15,-,26.8,30,13,5.0,5.09,1.55,3.53,-,-,-,4.46,28.71,73.79,28.0
305,新北市,2013/09/22,淡水,1.7,0.1,-,24.0,27,18,11.0,1.97,1.04,0.99,-,-,-,-,-,-,26.0
306,新北市,2013/09/22,汐止,1.8,0.14,-,22.1,23,13,7.0,4.98,0.92,4.1,-,-,-,3.23,27.8,81.97,21.0
307,新北市,2013/09/22,土城,1.5,0.18,-,22.8,25,16,6.0,5.33,1.1,4.22,1.849,0.061,1.79,2.05,29.19,74.13,23.0
308,新北市,2013/09/22,林口,1.3,0.14,-,21.7,26,15,13.0,5.85,1.13,4.72,-,-,-,4.83,26.22,83.99,25.0
309,新北市,2013/09/22,萬里,4.8,0.09,-,22.3,26,31,7.0,5.94,1.49,4.44,-,-,-,4.15,27.3,79.23,31.0
310,新北市,2013/09/21,板橋,0.6,0.18,-,15.8,17,18,7.0,8.1,2.36,5.74,1.789,0.058,1.73,3.7,28.76,77.59,18.0
311,新北市,2013/09/21,三重,2.2,0.67,-,-,-,39,14.0,51.65,37.93,13.72,2.074,0.224,1.85,-,28.05,83.83,39.0
312,新北市,2013/09/21,菜寮,1.0,0.18,-,17.4,19,22,11.0,7.33,2.46,4.87,-,-,-,5.02,28.13,80.85,22.0
313,新北市,2013/09/21,永和,1.1,0.18,-,17.8,18,17,9.0,6.37,3.02,3.35,1.706,0.025,1.68,-,28.12,86.21,17.0
314,新北市,2013/09/21,新莊,1.4,0.15,-,18.4,19,20,9.0,7.07,1.75,5.31,-,-,-,7.18,28.19,83.84,20.0
315,新北市,2013/09/21,新店,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,20.0
316,新北市,2013/09/21,淡水,1.3,0.05,-,21.5,22,19,11.0,1.66,0.79,0.84,-,-,-,-,-,-,19.0
317,新北市,2013/09/21,汐止,2.2,0.09,-,18.7,20,22,7.0,4.18,1.83,2.35,-,-,-,4.18,27.91,86.58,22.0
318,新北市,2013/09/21,土城,1.2,0.16,-,18.5,19,20,6.0,4.93,1.75,3.18,1.844,0.061,1.78,2.56,28.82,79.98,20.0
319,新北市,2013/09/21,林口,1.0,0.08,-,18.8,19,18,13.0,4.14,1.52,2.63,-,-,-,6.51,26.23,88.79,18.0
320,新北市,2013/09/21,萬里,1.2,0.05,-,22.3,24,74,13.0,1.43,0.66,0.75,-,-,-,6.97,26.89,86.61,62.0
321,新北市,2013/09/20,板橋,1.5,0.3,-,16.5,21,23,10.0,13.72,4.18,9.54,1.898,0.112,1.79,2.67,27.83,81.31,23.0
322,新北市,2013/09/20,三重,2.2,1.11,-,-,-,46,18.0,77.13,55.85,21.28,2.3,0.407,1.89,-,28.68,78.3,46.0
323,新北市,2013/09/20,菜寮,1.2,0.26,-,20.9,27,25,13.0,9.34,3.19,6.21,-,-,-,3.17,28.23,76.67,26.0
324,新北市,2013/09/20,永和,1.5,0.37,-,15.7,20,20,9.0,14.82,5.93,8.89,1.858,0.11,1.75,-,27.13,91.98,20.0
325,新北市,2013/09/20,新莊,1.5,0.22,-,20.9,25,23,12.0,9.22,1.43,7.78,-,-,-,4.24,27.78,83.06,24.0
326,新北市,2013/09/20,新店,1.0,0.24,-,17.4,21,18,5.0,10.91,3.3,7.61,-,-,-,1.69,26.34,85.0,19.0
327,新北市,2013/09/20,淡水,1.5,0.09,-,26.1,33,26,12.0,3.64,1.62,2.02,-,-,-,-,-,-,30.0
328,新北市,2013/09/20,汐止,3.5,0.13,-,23.3,32,27,7.0,6.5,1.5,5.0,-,-,-,2.78,26.98,91.26,30.0
329,新北市,2013/09/20,土城,1.3,0.25,-,19.3,25,21,8.0,8.12,1.67,6.45,1.924,0.094,1.83,1.36,27.41,87.67,23.0
330,新北市,2013/09/20,林口,0.7,0.09,-,23.2,30,21,15.0,5.62,1.81,3.82,-,-,-,3.7,26.21,86.1,28.0
331,新北市,2013/09/20,萬里,1.3,0.07,-,30.6,38,83,12.0,2.95,0.78,2.15,-,-,-,6.37,26.41,87.26,66.0
332,新北市,2013/09/19,板橋,1.4,0.32,-,16.7,22,30,14.0,14.97,3.44,11.53,1.896,0.111,1.79,2.76,28.59,77.34,30.0
333,新北市,2013/09/19,三重,2.3,1.23,-,-,-,55,24.0,67.65,46.95,20.7,2.401,0.446,1.96,-,28.99,75.65,52.0
334,新北市,2013/09/19,菜寮,2.1,0.29,-,22.1,24,33,17.0,9.38,1.53,7.85,-,-,-,3.37,28.57,74.65,33.0
335,新北市,2013/09/19,永和,2.0,0.45,-,17.1,21,31,13.0,14.37,5.24,9.12,1.85,0.114,1.74,-,28.1,86.13,31.0
336,新北市,2013/09/19,新莊,2.3,0.25,-,22.5,26,32,16.0,9.93,2.13,7.8,-,-,-,4.37,28.43,78.24,32.0
337,新北市,2013/09/19,新店,1.1,0.28,-,18.7,25,22,8.0,11.01,2.92,8.09,-,-,-,1.86,28.37,76.62,22.0
338,新北市,2013/09/19,淡水,1.5,0.2,-,18.5,24,29,13.0,8.18,2.68,5.5,-,-,-,-,-,-,29.0
339,新北市,2013/09/19,汐止,3.5,0.2,-,19.6,22,33,10.0,9.02,1.45,7.56,-,-,-,2.28,27.25,89.44,33.0
340,新北市,2013/09/19,土城,1.7,0.29,-,18.5,26,30,11.0,9.51,1.96,7.55,1.951,0.113,1.84,1.69,28.87,78.45,30.0
341,新北市,2013/09/19,林口,1.6,0.15,-,23.1,25,27,19.0,5.8,1.36,4.44,-,-,-,3.69,27.03,80.14,27.0
342,新北市,2013/09/19,萬里,2.1,0.11,-,29.8,33,94,13.0,5.13,1.81,3.32,-,-,-,4.09,26.63,86.94,72.0
343,新北市,2013/09/18,板橋,2.0,0.58,-,14.8,27,30,16.0,27.94,9.31,18.63,2.103,0.274,1.83,1.87,27.69,75.85,30.0
344,新北市,2013/09/18,三重,2.7,1.6,-,-,-,49,21.0,96.71,68.69,28.02,2.609,0.638,1.97,-,27.42,81.63,49.0
345,新北市,2013/09/18,菜寮,1.7,0.46,-,18.7,31,30,17.0,20.58,5.34,15.23,-,-,-,2.84,27.2,80.36,30.0
346,新北市,2013/09/18,永和,1.4,0.71,-,15.7,28,25,12.0,28.17,13.6,14.57,2.048,0.242,1.81,-,27.28,84.5,25.0
347,新北市,2013/09/18,新莊,2.8,0.47,-,18.6,32,30,15.0,23.33,5.69,17.64,-,-,-,3.51,27.42,79.45,31.0
348,新北市,2013/09/18,新店,1.2,0.39,-,18.8,23,25,13.0,17.92,4.99,12.93,-,-,-,1.63,27.15,76.7,25.0
349,新北市,2013/09/18,淡水,1.4,0.31,-,18.5,29,22,14.0,12.92,2.86,10.06,-,-,-,-,-,-,37.0
350,新北市,2013/09/18,汐止,3.1,0.26,-,13.5,22,25,10.0,22.7,6.43,16.27,-,-,-,1.6,26.2,91.11,27.0
351,新北市,2013/09/18,土城,0.8,0.37,-,19.7,32,28,12.0,14.45,3.53,10.92,2.051,0.19,1.86,1.44,27.92,76.31,30.0
352,新北市,2013/09/18,林口,2.6,0.25,-,19.9,32,30,19.0,14.71,2.96,11.74,-,-,-,3.14,25.5,87.48,30.0
353,新北市,2013/09/18,萬里,2.2,0.09,-,33.6,44,66,9.0,5.53,1.45,4.08,-,-,-,4.05,26.42,84.83,58.0
354,新北市,2013/09/17,板橋,2.6,0.44,-,35.8,48,46,21.0,19.79,3.09,16.7,2.031,0.179,1.85,2.65,27.98,63.59,46.0
355,新北市,2013/09/17,三重,3.0,1.44,-,-,-,62,28.0,94.4,56.05,38.35,2.605,0.602,2.0,-,28.47,64.15,56.0
356,新北市,2013/09/17,菜寮,2.1,0.37,-,41.2,49,44,22.0,12.32,1.39,10.93,-,-,-,3.13,27.81,63.52,44.0
357,新北市,2013/09/17,永和,2.5,0.51,-,36.6,42,41,18.0,19.19,5.92,13.27,1.957,0.156,1.8,-,27.62,72.24,41.0
358,新北市,2013/09/17,新莊,3.5,0.36,-,44.2,54,47,22.0,14.32,1.83,12.5,-,-,-,4.1,27.83,64.23,47.0
359,新北市,2013/09/17,新店,1.8,0.35,-,39.0,49,45,22.0,13.56,2.23,11.33,-,-,-,2.0,27.4,67.1,45.0
360,新北市,2013/09/17,淡水,2.0,0.31,-,40.7,52,37,22.0,9.53,1.78,7.75,-,-,-,-,-,-,45.0
