序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
169,臺北市,2008/06/02,松山,4.3,0.73,400.6,20.3,29,45,24.0,36.16,5.72,30.45,2.24,0.295,1.94,-,24.23,-,87.26,45.0,-
170,臺北市,2008/06/02,古亭,4.0,0.99,-,24.7,37,54,34.0,45.44,11.05,34.38,2.361,0.376,1.99,-,24.24,-,91.86,52.0,-
171,臺北市,2008/06/02,中山,3.9,1.03,-,20.9,31,53,-,50.44,12.79,37.64,2.412,0.386,2.03,-,23.9,-,89.09,52.0,-
172,臺北市,2008/06/02,萬華,3.4,0.97,-,26.4,37,43,29.0,36.74,5.77,30.97,-,-,-,-,24.37,-,90.02,43.0,-
173,臺北市,2008/06/02,陽明,1.6,0.26,389.89,45.7,57,13,9.0,4.52,0.37,4.11,-,-,-,-,19.16,-,87.86,49.0,-
174,臺北市,2008/06/02,士林,2.0,0.71,-,18.7,31,50,23.0,34.75,5.46,29.29,-,-,-,-,24.24,-,88.51,50.0,-
175,臺北市,2008/06/01,松山,7.9,0.68,403.89,18.4,28,70,36.0,38.68,8.14,30.55,2.206,0.249,1.96,-,23.6,-,86.57,60.0,-
176,臺北市,2008/06/01,古亭,4.7,0.79,-,25.0,41,68,39.0,41.54,9.5,32.03,2.256,0.263,1.99,-,23.92,-,88.68,59.0,-
177,臺北市,2008/06/01,中山,7.6,0.81,-,23.2,36,80,-,52.24,17.39,34.84,2.213,0.251,1.96,-,23.57,-,85.94,65.0,-
178,臺北市,2008/06/01,萬華,6.5,0.98,-,23.7,39,65,40.0,40.59,8.16,32.41,-,-,-,-,24.26,-,85.64,58.0,-
179,臺北市,2008/06/01,陽明,1.5,0.26,390.02,46.8,51,21,13.0,5.23,0.8,4.43,-,-,-,-,18.68,-,88.08,46.0,-
180,臺北市,2008/06/01,士林,5.5,0.67,-,20.8,30,74,31.0,32.55,3.87,28.68,-,-,-,-,24.03,-,84.53,62.0,-
181,新北市,2008/06/30,板橋,4.2,0.81,-,20.5,46,32,18.0,43.76,16.13,27.63,2.537,0.536,2.0,-,27.89,-,76.68,60.0,-
182,新北市,2008/06/30,三重,3.9,1.98,-,-,-,46,26.0,127.1,87.12,39.98,2.776,0.915,1.86,-,28.32,-,76.38,46.0,-
183,新北市,2008/06/30,菜寮,3.1,1.01,-,16.0,37,31,15.0,49.67,21.9,27.77,-,-,-,-,28.35,-,76.23,38.0,-
184,新北市,2008/06/30,永和,3.5,1.4,-,11.5,22,34,21.0,53.66,25.77,27.89,-,-,-,-,27.97,-,79.32,34.0,-
185,新北市,2008/06/30,新莊,6.2,0.77,-,21.7,50,35,18.0,39.15,11.68,27.47,-,-,-,-,27.24,-,80.49,56.0,-
186,新北市,2008/06/30,新店,1.8,0.41,-,27.9,50,30,9.0,19.17,3.47,15.69,-,-,-,-,27.43,-,84.72,60.0,-
187,新北市,2008/06/30,淡水,3.2,0.66,-,14.8,32,38,17.0,31.17,10.07,21.1,-,-,-,-,-,-,-,38.0,-
188,新北市,2008/06/30,汐止,3.4,0.53,-,12.3,26,30,16.0,33.15,11.87,21.28,-,-,-,-,28.04,-,87.9,40.0,-
189,新北市,2008/06/30,土城,4.1,0.78,-,22.4,52,32,15.0,45.66,19.66,25.99,2.449,0.483,1.97,-,27.03,-,83.99,90.0,-
190,新北市,2008/06/30,林口,4.9,0.47,-,17.1,38,32,13.0,35.03,10.05,24.98,-,-,-,-,25.98,-,83.71,43.0,-
191,新北市,2008/06/30,萬里,2.0,0.19,-,26.9,41,19,9.0,8.8,2.62,6.19,-,-,-,-,27.39,-,85.02,37.0,-
192,新北市,2008/06/29,板橋,3.4,0.88,-,18.2,41,30,16.0,50.29,22.96,27.33,2.599,0.505,2.1,-,27.8,-,76.22,53.0,-
193,新北市,2008/06/29,三重,2.5,1.36,-,-,-,42,23.0,93.44,62.38,31.06,2.407,0.575,1.83,-,27.68,-,76.16,42.0,-
194,新北市,2008/06/29,菜寮,2.8,0.74,-,17.5,41,28,11.0,39.76,16.62,23.14,-,-,-,-,27.84,-,76.08,52.0,-
195,新北市,2008/06/29,永和,2.7,0.92,-,14.7,31,23,16.0,42.28,20.04,22.25,-,-,-,-,27.55,-,77.84,23.0,-
196,新北市,2008/06/29,新莊,3.9,0.69,-,22.9,51,27,14.0,34.68,13.03,21.65,-,-,-,-,27.12,-,79.19,60.0,-
197,新北市,2008/06/29,新店,1.9,0.3,-,28.7,50,25,6.0,14.54,2.36,12.18,-,-,-,-,27.02,-,83.33,75.0,-
198,新北市,2008/06/29,淡水,3.2,0.57,-,13.3,29,38,11.0,27.58,9.47,18.11,-,-,-,-,-,-,-,46.0,-
199,新北市,2008/06/29,汐止,3.0,0.47,-,16.1,35,24,13.0,30.08,9.83,20.25,-,-,-,-,28.11,-,84.88,52.0,-
200,新北市,2008/06/29,土城,3.0,0.64,-,22.2,50,24,12.0,36.42,14.81,21.61,2.306,0.339,1.97,-,26.89,-,83.49,73.0,-
201,新北市,2008/06/29,林口,6.0,0.41,-,15.7,33,28,10.0,28.27,7.22,21.05,-,-,-,-,26.13,-,81.51,44.0,-
202,新北市,2008/06/29,萬里,2.9,0.26,-,21.6,37,17,6.0,14.37,4.06,10.3,-,-,-,-,27.09,-,84.79,44.0,-
203,新北市,2008/06/28,板橋,3.5,0.69,-,18.5,37,27,14.0,38.03,16.38,21.65,2.402,0.438,1.96,-,28.86,-,70.55,46.0,-
204,新北市,2008/06/28,三重,3.1,1.67,-,-,-,44,23.0,104.63,69.84,34.78,2.521,0.713,1.81,-,29.18,-,70.15,44.0,-
205,新北市,2008/06/28,菜寮,3.1,0.74,-,18.7,40,31,13.0,37.54,14.87,22.67,-,-,-,-,29.11,-,70.58,48.0,-
206,新北市,2008/06/28,永和,3.1,0.89,-,13.9,28,26,17.0,39.78,19.12,20.67,-,-,-,-,28.43,-,74.48,26.0,-
207,新北市,2008/06/28,新莊,6.6,0.59,-,21.9,44,32,17.0,33.22,13.45,19.77,-,-,-,-,28.38,-,72.91,50.0,-
208,新北市,2008/06/28,新店,1.7,0.29,-,26.9,46,29,8.0,13.67,3.28,10.39,-,-,-,-,27.76,-,80.93,48.0,-
209,新北市,2008/06/28,淡水,3.5,0.47,-,17.1,32,42,14.0,26.74,9.43,17.31,-,-,-,-,-,-,-,42.0,-
210,新北市,2008/06/28,汐止,2.8,0.42,-,21.3,42,28,13.0,27.26,8.25,19.02,-,-,-,-,28.66,-,80.63,53.0,-
211,新北市,2008/06/28,土城,2.8,0.44,-,19.8,41,24,9.0,28.27,12.75,15.52,2.099,0.229,1.87,-,27.9,-,77.67,48.0,-
212,新北市,2008/06/28,林口,6.3,0.39,-,19.0,38,31,12.0,26.09,7.2,18.89,-,-,-,-,27.49,-,73.45,45.0,-
213,新北市,2008/06/28,萬里,2.7,0.24,-,28.6,51,18,7.0,13.37,2.83,10.54,-,-,-,-,27.33,-,81.33,62.0,-
214,新北市,2008/06/27,板橋,3.6,0.71,-,21.0,41,37,22.0,36.74,11.29,25.45,2.35,0.441,1.91,-,29.25,-,72.28,56.0,-
215,新北市,2008/06/27,三重,4.8,1.95,-,-,-,63,37.0,121.38,81.97,39.41,2.721,0.858,1.86,-,29.37,-,73.49,56.0,-
216,新北市,2008/06/27,菜寮,3.2,1.08,-,18.2,41,45,23.0,50.73,21.8,28.92,-,-,-,-,29.37,-,74.1,54.0,-
217,新北市,2008/06/27,永和,2.9,1.2,-,15.1,30,37,25.0,46.98,21.48,25.51,-,-,-,-,29.22,-,75.07,37.0,-
218,新北市,2008/06/27,新莊,4.3,0.89,-,25.1,50,43,27.0,39.18,13.88,25.29,-,-,-,-,28.34,-,77.99,59.0,-
219,新北市,2008/06/27,新店,2.0,0.39,-,29.7,56,41,16.0,18.34,3.61,14.72,-,-,-,-,28.57,-,81.14,73.0,-
220,新北市,2008/06/27,淡水,3.3,0.64,-,16.4,33,51,21.0,36.63,13.64,23.0,-,-,-,-,-,-,-,50.0,-
221,新北市,2008/06/27,汐止,4.8,0.46,-,17.0,31,38,23.0,32.14,9.52,22.62,-,-,-,-,29.07,-,81.96,38.0,-
222,新北市,2008/06/27,土城,3.3,0.54,-,23.8,48,35,18.0,29.68,11.43,18.24,2.2,0.305,1.9,-,28.39,-,79.29,64.0,-
223,新北市,2008/06/27,林口,4.0,0.71,-,21.0,44,46,22.0,38.91,11.44,27.47,-,-,-,-,27.19,-,81.97,52.0,-
224,新北市,2008/06/27,萬里,2.7,0.18,-,23.1,36,25,12.0,11.43,1.96,9.47,-,-,-,-,27.28,-,86.06,34.0,-
225,新北市,2008/06/26,板橋,6.2,1.09,-,24.7,59,59,36.0,58.15,17.63,40.52,2.824,0.739,2.09,-,29.31,-,73.09,70.0,-
226,新北市,2008/06/26,三重,4.6,1.71,-,-,-,61,37.0,123.72,79.62,44.1,2.628,0.761,1.87,-,29.32,-,73.46,56.0,-
227,新北市,2008/06/26,菜寮,4.5,1.06,-,25.4,54,52,29.0,49.85,18.93,30.92,-,-,-,-,29.36,-,73.64,63.0,-
228,新北市,2008/06/26,永和,4.2,1.55,-,18.8,38,50,32.0,61.99,26.71,35.28,-,-,-,-,29.75,-,71.39,50.0,-
229,新北市,2008/06/26,新莊,5.9,0.88,-,29.4,70,53,33.0,43.36,11.14,32.22,-,-,-,-,28.16,-,79.62,74.0,-
230,新北市,2008/06/26,新店,3.8,0.46,-,36.2,70,50,24.0,21.29,3.55,17.73,-,-,-,-,29.41,-,77.28,98.0,-
231,新北市,2008/06/26,淡水,3.1,0.53,-,19.9,40,53,21.0,25.15,6.1,19.06,-,-,-,-,-,-,-,52.0,-
232,新北市,2008/06/26,汐止,7.9,0.36,-,21.0,32,41,22.0,25.19,6.17,19.03,-,-,-,-,30.06,-,77.33,41.0,-
233,新北市,2008/06/26,土城,5.5,0.88,-,32.7,90,56,34.0,42.54,12.83,29.71,2.594,0.578,2.02,-,28.82,-,78.62,86.0,-
234,新北市,2008/06/26,林口,3.8,0.51,-,25.9,54,50,24.0,30.05,5.05,25.0,-,-,-,-,27.4,-,82.14,73.0,-
235,新北市,2008/06/26,萬里,1.9,0.17,-,29.3,44,26,14.0,9.15,2.33,6.82,-,-,-,-,28.27,-,82.73,40.0,-
236,新北市,2008/06/25,板橋,6.0,0.77,-,30.5,59,64,32.0,39.91,7.58,32.33,2.437,0.452,1.99,-,30.56,-,68.35,68.0,-
237,新北市,2008/06/25,三重,6.4,1.63,-,-,-,68,38.0,99.02,54.88,44.14,2.645,0.757,1.89,-,30.56,-,69.49,59.0,-
238,新北市,2008/06/25,菜寮,7.9,0.77,-,34.9,65,57,31.0,33.69,6.64,27.05,-,-,-,-,30.61,-,68.86,76.0,-
239,新北市,2008/06/25,永和,4.7,1.18,-,29.6,62,54,34.0,42.13,14.41,27.72,-,-,-,-,30.51,-,70.62,52.0,-
240,新北市,2008/06/25,新莊,7.7,0.64,-,36.9,73,52,32.0,29.97,3.06,26.91,-,-,-,-,29.88,-,71.68,92.0,-
241,新北市,2008/06/25,新店,4.5,0.44,-,40.5,77,57,28.0,19.33,2.85,16.47,-,-,-,-,29.86,-,77.87,106.0,-
242,新北市,2008/06/25,淡水,4.0,0.5,-,22.1,41,62,25.0,28.08,9.28,18.79,-,-,-,-,-,-,-,56.0,-
243,新北市,2008/06/25,汐止,5.2,0.42,-,30.5,56,50,28.0,22.5,3.63,18.87,-,-,-,-,30.18,-,78.65,62.0,-
244,新北市,2008/06/25,土城,5.5,0.74,-,34.4,75,55,35.0,37.99,8.34,29.64,2.48,0.463,2.02,-,29.85,-,75.24,96.0,-
245,新北市,2008/06/25,林口,6.5,0.46,-,27.6,54,55,26.0,29.86,4.34,25.52,-,-,-,-,28.75,-,74.71,52.0,-
246,新北市,2008/06/25,萬里,3.3,0.27,-,37.4,63,38,20.0,11.52,2.58,8.95,-,-,-,-,28.34,-,82.33,64.0,-
247,新北市,2008/06/24,板橋,5.6,0.57,-,31.6,58,54,28.0,27.46,3.32,24.14,2.312,0.37,1.94,-,30.47,-,65.66,59.0,-
248,新北市,2008/06/24,三重,8.0,1.82,-,-,-,70,40.0,121.14,77.24,43.9,2.724,0.843,1.88,-,30.7,-,66.52,60.0,-
249,新北市,2008/06/24,菜寮,8.7,0.84,-,24.8,50,56,29.0,41.28,10.82,30.47,-,-,-,-,30.61,-,66.67,61.0,-
250,新北市,2008/06/24,永和,6.7,1.33,-,25.0,45,60,39.0,52.17,17.23,34.93,-,-,-,-,30.39,-,68.74,55.0,-
251,新北市,2008/06/24,新莊,15.1,0.53,-,31.2,57,52,29.0,29.77,6.37,23.4,-,-,-,-,30.16,-,67.55,64.0,-
252,新北市,2008/06/24,新店,4.8,0.41,-,44.7,75,53,28.0,18.16,1.87,16.3,-,-,-,-,29.86,-,74.4,81.0,-
253,新北市,2008/06/24,淡水,5.8,0.38,-,17.6,36,52,22.0,31.64,12.51,19.13,-,-,-,-,-,-,-,51.0,-
254,新北市,2008/06/24,汐止,6.7,0.54,-,33.0,71,50,33.0,30.07,5.71,24.36,-,-,-,-,30.23,-,75.93,89.0,-
255,新北市,2008/06/24,土城,5.9,0.5,-,31.8,62,48,25.0,28.42,6.43,21.99,2.221,0.287,1.93,-,29.77,-,70.46,64.0,-
256,新北市,2008/06/24,林口,8.9,0.36,-,21.8,46,53,22.0,29.15,6.17,22.99,-,-,-,-,28.32,-,73.77,54.0,-
257,新北市,2008/06/24,萬里,4.2,0.33,-,46.2,83,37,24.0,14.93,2.66,12.28,-,-,-,-,28.15,-,79.5,98.0,-
258,新北市,2008/06/23,板橋,9.6,0.71,-,32.3,74,55,33.0,37.55,9.3,28.25,2.448,0.423,2.03,-,30.95,-,61.47,93.0,-
259,新北市,2008/06/23,三重,7.5,1.69,-,-,-,68,46.0,123.52,73.31,50.21,2.599,0.693,1.91,-,30.7,-,62.99,59.0,-
260,新北市,2008/06/23,菜寮,7.1,0.83,-,37.7,85,55,33.0,37.27,8.18,29.1,-,-,-,-,30.81,-,61.81,114.0,-
261,新北市,2008/06/23,永和,6.3,1.54,-,30.6,66,53,39.0,60.53,24.52,36.01,-,-,-,-,31.04,-,59.52,52.0,-
262,新北市,2008/06/23,新莊,13.2,0.7,-,31.5,86,57,35.0,40.48,10.74,29.75,-,-,-,-,30.76,-,64.09,94.0,-
263,新北市,2008/06/23,新店,4.3,0.48,-,47.9,98,53,29.0,20.55,2.14,18.38,-,-,-,-,30.34,-,66.11,124.0,-
264,新北市,2008/06/23,淡水,5.3,0.39,-,21.2,42,47,24.0,40.1,19.01,21.1,-,-,-,-,-,-,-,47.0,-
265,新北市,2008/06/23,汐止,11.8,0.61,-,48.2,102,61,44.0,36.06,5.22,30.83,-,-,-,-,30.42,-,71.17,124.0,-
266,新北市,2008/06/23,土城,9.2,0.64,-,33.9,75,50,30.0,34.05,8.4,25.65,2.349,0.367,1.98,-,30.25,-,65.98,86.0,-
267,新北市,2008/06/23,林口,10.7,0.46,-,25.9,57,51,25.0,37.81,8.11,29.7,-,-,-,-,28.98,-,66.97,62.0,-
268,新北市,2008/06/23,萬里,5.0,0.3,-,51.2,80,40,29.0,12.15,1.23,10.89,-,-,-,-,27.6,-,77.59,74.0,-
269,新北市,2008/06/22,板橋,7.7,0.58,-,30.2,55,53,29.0,34.34,10.6,23.74,2.29,0.297,1.99,-,30.29,-,61.82,63.0,-
270,新北市,2008/06/22,三重,8.8,1.43,-,-,-,66,43.0,109.2,68.41,40.79,2.404,0.577,1.83,-,30.45,-,64.5,58.0,-
271,新北市,2008/06/22,菜寮,9.9,0.68,-,34.7,66,56,32.0,35.35,11.45,23.9,-,-,-,-,30.57,-,63.6,83.0,-
272,新北市,2008/06/22,永和,5.5,0.97,-,28.8,53,47,34.0,39.79,13.44,26.35,-,-,-,-,30.61,-,62.92,47.0,-
273,新北市,2008/06/22,新莊,12.2,0.53,-,36.0,76,54,32.0,32.03,10.98,21.06,-,-,-,-,30.95,-,61.66,89.0,-
274,新北市,2008/06/22,新店,4.6,0.39,-,48.8,86,50,27.0,15.33,1.34,13.99,-,-,-,-,30.13,-,67.08,98.0,-
275,新北市,2008/06/22,淡水,5.2,0.41,-,25.4,47,55,29.0,19.3,3.31,15.99,-,-,-,-,-,-,-,52.0,-
276,新北市,2008/06/22,汐止,7.8,0.44,-,44.7,84,51,33.0,23.69,3.65,20.04,-,-,-,-,30.24,-,72.64,92.0,-
277,新北市,2008/06/22,土城,6.2,0.51,-,35.1,67,46,27.0,24.58,5.78,18.79,2.22,0.261,1.96,-,29.81,-,65.84,73.0,-
278,新北市,2008/06/22,林口,8.5,0.38,-,34.1,67,56,32.0,23.48,3.1,20.38,-,-,-,-,28.93,-,67.63,73.0,-
279,新北市,2008/06/22,萬里,4.9,0.35,-,41.3,77,46,27.0,15.34,1.78,13.56,-,-,-,-,27.55,-,82.27,79.0,-
280,新北市,2008/06/21,板橋,10.5,0.58,-,27.2,57,48,28.0,29.34,9.54,19.8,2.402,0.382,2.02,-,30.19,-,68.55,52.0,-
281,新北市,2008/06/21,三重,9.0,2.03,-,-,-,64,42.0,141.08,97.44,43.64,2.685,0.852,1.83,-,30.79,-,65.57,57.0,-
282,新北市,2008/06/21,菜寮,8.7,0.83,-,26.3,56,52,28.0,42.48,15.95,26.54,-,-,-,-,30.51,-,66.78,54.0,-
283,新北市,2008/06/21,永和,6.0,1.27,-,21.9,44,51,34.0,49.49,20.08,29.41,-,-,-,-,30.45,-,69.64,50.0,-
284,新北市,2008/06/21,新莊,16.8,0.53,-,27.7,60,50,28.0,31.71,10.57,21.14,-,-,-,-,30.3,-,66.49,56.0,-
285,新北市,2008/06/21,新店,3.0,0.44,-,37.4,70,53,28.0,18.19,2.55,15.63,-,-,-,-,30.03,-,76.61,65.0,-
286,新北市,2008/06/21,淡水,4.8,0.44,-,19.0,38,50,22.0,25.53,9.27,16.27,-,-,-,-,-,-,-,50.0,-
287,新北市,2008/06/21,汐止,5.5,0.54,-,36.9,81,50,31.0,28.74,7.5,21.24,-,-,-,-,30.21,-,77.16,83.0,-
288,新北市,2008/06/21,土城,5.1,0.54,-,28.4,58,46,27.0,30.08,12.82,17.26,2.218,0.287,1.93,-,29.42,-,75.01,55.0,-
289,新北市,2008/06/21,林口,9.5,0.38,-,21.8,47,44,23.0,28.56,7.19,21.37,-,-,-,-,27.92,-,73.8,46.0,-
290,新北市,2008/06/21,萬里,4.8,0.36,-,37.3,65,35,23.0,15.55,2.6,12.95,-,-,-,-,27.86,-,82.29,68.0,-
291,新北市,2008/06/20,板橋,9.7,0.64,-,21.7,43,48,27.0,36.14,11.06,25.08,2.521,0.484,2.04,-,29.97,-,69.03,56.0,-
292,新北市,2008/06/20,三重,7.1,1.79,-,-,-,64,38.0,133.72,95.78,37.94,2.748,0.821,1.93,-,30.17,-,68.79,57.0,-
293,新北市,2008/06/20,菜寮,7.8,0.87,-,17.5,36,47,27.0,44.75,17.78,26.97,-,-,-,-,30.12,-,69.04,49.0,-
294,新北市,2008/06/20,永和,6.8,1.54,-,16.2,31,50,34.0,59.27,25.02,34.25,-,-,-,-,30.12,-,69.26,50.0,-
295,新北市,2008/06/20,新莊,18.1,0.54,-,24.4,51,49,30.0,35.25,11.8,23.45,-,-,-,-,30.59,-,67.07,60.0,-
296,新北市,2008/06/20,新店,5.4,0.47,-,34.2,70,48,23.0,23.61,4.65,18.96,-,-,-,-,29.76,-,75.61,75.0,-
297,新北市,2008/06/20,淡水,4.7,0.57,-,12.7,25,43,19.0,28.58,11.05,17.53,-,-,-,-,-,-,-,43.0,-
298,新北市,2008/06/20,汐止,7.5,0.49,-,36.3,78,44,28.0,29.64,5.75,23.89,-,-,-,-,30.02,-,74.92,75.0,-
299,新北市,2008/06/20,土城,7.2,0.54,-,24.0,48,44,26.0,36.63,13.18,23.45,2.277,0.33,1.95,-,29.48,-,73.43,54.0,-
300,新北市,2008/06/20,林口,9.7,0.35,-,15.6,32,41,22.0,30.39,9.17,21.22,-,-,-,-,28.67,-,71.98,41.0,-
301,新北市,2008/06/20,萬里,4.5,0.28,-,43.4,74,30,20.0,11.15,1.6,9.54,-,-,-,-,27.92,-,79.98,79.0,-
302,新北市,2008/06/19,板橋,6.8,0.93,-,28.7,63,50,30.0,46.26,12.63,33.64,2.717,0.624,2.09,-,28.26,-,74.15,70.0,-
303,新北市,2008/06/19,三重,5.8,2.13,-,-,-,56,37.0,124.79,78.37,46.42,2.812,0.955,1.86,-,29.01,-,70.37,53.0,-
304,新北市,2008/06/19,菜寮,5.0,1.01,-,31.4,72,41,27.0,42.04,13.63,28.41,-,-,-,-,28.86,-,71.2,86.0,-
305,新北市,2008/06/19,永和,5.4,1.44,-,24.4,56,44,33.0,52.6,20.84,31.77,-,-,-,-,28.67,-,73.98,44.0,-
306,新北市,2008/06/19,新莊,7.3,0.79,-,31.4,71,45,30.0,37.46,9.5,27.96,-,-,-,-,27.81,-,76.85,75.0,-
307,新北市,2008/06/19,新店,4.7,0.48,-,36.4,75,44,20.0,23.31,4.28,19.03,-,-,-,-,28.11,-,80.89,100.0,-
308,新北市,2008/06/19,淡水,3.4,0.53,-,20.6,40,43,21.0,23.67,4.82,18.85,-,-,-,-,-,-,-,48.0,-
309,新北市,2008/06/19,汐止,6.3,0.47,-,33.2,67,37,23.0,26.36,6.46,19.9,-,-,-,-,28.96,-,79.6,73.0,-
310,新北市,2008/06/19,土城,5.6,0.7,-,30.5,72,48,29.0,41.03,12.18,28.86,2.397,0.409,1.99,-,27.43,-,81.31,76.0,-
311,新北市,2008/06/19,林口,5.5,0.48,-,26.8,51,44,25.0,30.01,5.01,25.0,-,-,-,-,26.3,-,80.92,58.0,-
312,新北市,2008/06/19,萬里,3.7,0.22,-,34.4,58,20,13.0,9.78,2.04,7.73,-,-,-,-,27.25,-,81.78,56.0,-
313,新北市,2008/06/18,板橋,5.8,0.88,-,29.3,63,45,28.0,40.76,10.26,30.5,2.656,0.589,2.07,-,27.98,-,74.1,81.0,-
314,新北市,2008/06/18,三重,3.1,1.87,-,-,-,52,32.0,118.9,73.77,45.13,2.673,0.796,1.88,-,28.34,-,73.26,51.0,-
315,新北市,2008/06/18,菜寮,3.4,0.9,-,28.1,61,36,21.0,38.8,10.9,27.9,-,-,-,-,28.33,-,73.27,76.0,-
316,新北市,2008/06/18,永和,4.5,1.35,-,18.2,37,41,29.0,51.97,24.17,27.8,-,-,-,-,27.99,-,76.33,41.0,-
317,新北市,2008/06/18,新莊,5.3,0.71,-,33.7,78,43,28.0,34.4,8.08,26.32,-,-,-,-,27.21,-,77.84,91.0,-
318,新北市,2008/06/18,新店,3.9,0.42,-,34.0,57,39,18.0,20.46,3.15,17.31,-,-,-,-,27.53,-,82.28,63.0,-
319,新北市,2008/06/18,淡水,3.5,0.64,-,23.0,50,50,21.0,32.16,11.6,20.56,-,-,-,-,-,-,-,52.0,-
320,新北市,2008/06/18,汐止,6.2,0.55,-,20.3,42,35,19.0,36.49,14.95,21.54,-,-,-,-,28.44,-,81.79,46.0,-
321,新北市,2008/06/18,土城,7.0,0.72,-,31.2,64,45,28.0,41.35,13.76,27.59,2.473,0.461,2.01,-,27.21,-,81.11,90.0,-
322,新北市,2008/06/18,林口,4.0,0.49,-,29.2,64,40,22.0,28.68,5.92,22.76,-,-,-,-,25.52,-,83.72,66.0,-
323,新北市,2008/06/18,萬里,2.9,0.23,-,30.5,47,22,11.0,10.11,1.67,8.42,-,-,-,-,27.35,-,80.69,43.0,-
324,新北市,2008/06/17,板橋,5.7,0.91,-,22.5,52,33,18.0,41.29,12.05,29.24,2.625,0.615,2.01,-,27.96,-,74.03,76.0,-
325,新北市,2008/06/17,三重,4.2,2.01,-,-,-,51,35.0,121.73,79.23,42.5,2.987,0.946,2.04,-,28.01,-,75.58,50.0,-
326,新北市,2008/06/17,菜寮,4.0,1.09,-,20.6,48,34,19.0,49.35,18.31,31.04,-,-,-,-,28.08,-,75.47,82.0,-
327,新北市,2008/06/17,永和,4.1,1.33,-,14.3,34,33,22.0,53.73,26.57,27.16,-,-,-,-,27.69,-,78.71,33.0,-
328,新北市,2008/06/17,新莊,7.9,0.81,-,23.5,57,35,20.0,39.27,13.34,25.94,-,-,-,-,27.28,-,78.31,94.0,-
329,新北市,2008/06/17,新店,2.6,0.43,-,27.0,52,31,12.0,21.66,4.77,16.89,-,-,-,-,27.3,-,84.4,86.0,-
330,新北市,2008/06/17,淡水,3.2,0.71,-,15.6,31,47,20.0,40.92,14.94,25.98,-,-,-,-,-,-,-,47.0,-
331,新北市,2008/06/17,汐止,4.9,0.53,-,15.7,32,27,15.0,37.41,16.31,21.11,-,-,-,-,27.82,-,85.35,35.0,-
332,新北市,2008/06/17,土城,4.6,0.68,-,25.2,56,31,16.0,38.65,16.04,22.61,2.397,0.42,1.98,-,27.35,-,80.34,98.0,-
333,新北市,2008/06/17,林口,3.9,0.55,-,24.4,51,34,16.0,31.76,8.15,23.62,-,-,-,-,25.79,-,82.78,59.0,-
334,新北市,2008/06/17,萬里,2.8,0.21,-,24.9,38,18,6.0,10.09,2.81,7.28,-,-,-,-,26.6,-,84.23,42.0,-
335,新北市,2008/06/16,板橋,4.0,0.72,-,14.2,26,25,15.0,37.13,9.59,27.53,2.537,0.472,2.07,-,26.79,-,80.36,30.0,-
336,新北市,2008/06/16,三重,4.4,2.03,-,-,-,45,31.0,125.63,87.75,37.88,2.833,0.916,1.92,-,27.3,-,78.73,45.0,-
337,新北市,2008/06/16,菜寮,3.0,0.87,-,14.2,27,28,15.0,43.14,15.88,27.26,-,-,-,-,27.22,-,79.59,36.0,-
338,新北市,2008/06/16,永和,4.0,1.18,-,9.0,15,28,19.0,53.28,25.3,27.98,-,-,-,-,26.81,-,82.2,28.0,-
339,新北市,2008/06/16,新莊,5.5,0.69,-,16.6,34,29,17.0,34.21,10.34,23.87,-,-,-,-,26.25,-,82.72,42.0,-
340,新北市,2008/06/16,新店,2.1,0.41,-,19.0,30,24,7.0,26.51,4.41,22.09,-,-,-,-,25.9,-,90.1,35.0,-
341,新北市,2008/06/16,淡水,2.2,0.52,-,16.3,32,44,14.0,25.96,8.31,17.66,-,-,-,-,-,-,-,44.0,-
342,新北市,2008/06/16,汐止,3.3,0.49,-,14.8,28,27,16.0,30.79,10.67,20.12,-,-,-,-,27.42,-,88.78,32.0,-
343,新北市,2008/06/16,土城,4.0,0.64,-,13.3,24,27,14.0,42.54,16.37,26.17,2.417,0.417,2.0,-,26.13,-,87.11,32.0,-
344,新北市,2008/06/16,林口,2.8,0.5,-,13.7,26,32,15.0,33.82,9.85,23.97,-,-,-,-,24.55,-,88.76,32.0,-
345,新北市,2008/06/16,萬里,2.3,0.19,-,20.9,31,17,7.0,11.82,3.22,8.6,-,-,-,-,26.57,-,87.41,31.0,-
346,新北市,2008/06/15,板橋,4.3,0.62,-,15.4,32,23,9.0,31.9,14.79,17.11,2.33,0.337,1.99,-,27.55,-,71.72,34.0,-
347,新北市,2008/06/15,三重,3.4,1.67,-,-,-,39,24.0,103.49,73.67,29.83,2.616,0.725,1.89,-,27.67,-,73.32,39.0,-
