序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
623,臺中市,2013/10/19,大里,3.1,0.4,417.11,30.7,63,46,28.0,21.8,3.47,18.33,1.988,0.171,1.82,2.02,25.89,66.68,73.0
624,臺中市,2013/10/18,西屯,2.0,0.32,-,32.8,62,43,23.0,20.88,4.5,16.38,2.003,0.171,1.83,2.46,24.63,68.94,69.0
625,臺中市,2013/10/18,忠明,3.0,0.47,-,32.1,65,40,21.0,29.57,6.56,23.0,2.065,0.198,1.87,1.44,25.2,63.68,76.0
626,臺中市,2013/10/18,豐原,2.6,0.29,-,36.8,61,42,18.0,12.36,2.18,10.17,1.938,0.14,1.8,1.88,23.52,67.22,70.0
627,臺中市,2013/10/18,沙鹿,2.4,0.26,-,32.7,57,37,25.0,15.02,1.78,13.2,-,-,-,3.71,24.04,71.21,61.0
628,臺中市,2013/10/18,大里,2.8,0.5,424.21,35.7,81,48,28.0,24.63,4.26,20.37,2.08,0.231,1.85,1.77,25.23,65.53,91.0
629,臺中市,2013/10/17,西屯,3.8,0.27,-,38.3,60,45,22.0,16.99,3.04,13.95,1.938,0.123,1.81,3.02,23.59,61.17,69.0
630,臺中市,2013/10/17,忠明,2.6,0.42,-,38.4,67,44,22.0,24.47,4.11,20.35,2.018,0.162,1.86,1.77,23.96,57.34,80.0
631,臺中市,2013/10/17,豐原,3.1,0.36,-,39.1,67,53,18.0,13.0,1.61,11.4,2.018,0.189,1.83,1.92,22.19,61.78,72.0
632,臺中市,2013/10/17,沙鹿,2.3,0.23,-,38.5,56,41,22.0,12.99,1.63,11.36,-,-,-,3.76,23.1,62.6,60.0
633,臺中市,2013/10/17,大里,3.2,0.44,424.03,33.8,68,55,31.0,22.42,3.75,18.68,2.042,0.206,1.84,1.97,23.55,63.14,78.0
634,臺中市,2013/10/16,西屯,1.4,0.19,-,48.0,61,58,26.0,9.22,1.27,7.95,1.872,0.076,1.8,5.63,22.95,56.14,60.0
635,臺中市,2013/10/16,忠明,2.6,0.32,-,47.1,61,58,24.0,14.88,1.54,13.33,1.914,0.094,1.82,2.77,23.5,51.55,61.0
636,臺中市,2013/10/16,豐原,1.9,0.22,-,47.3,58,47,19.0,6.62,1.03,5.58,1.882,0.081,1.8,3.14,22.08,52.62,54.0
637,臺中市,2013/10/16,沙鹿,2.1,0.21,-,48.8,59,55,28.0,10.76,1.38,9.38,-,-,-,6.62,22.49,57.51,59.0
638,臺中市,2013/10/16,大里,2.4,0.36,411.43,43.3,59,62,30.0,16.89,1.95,14.94,1.915,0.119,1.8,3.04,24.32,51.45,59.0
639,臺中市,2013/10/15,西屯,2.4,0.16,-,44.9,57,62,25.0,9.43,1.22,8.21,1.838,0.071,1.77,5.36,26.05,61.47,56.0
640,臺中市,2013/10/15,忠明,2.3,0.27,-,39.6,56,59,25.0,13.94,1.39,12.55,1.905,0.102,1.8,2.51,26.71,56.74,55.0
641,臺中市,2013/10/15,豐原,2.3,0.19,-,43.7,55,51,22.0,6.31,1.19,5.11,1.831,0.064,1.77,3.02,25.26,60.98,51.0
642,臺中市,2013/10/15,沙鹿,2.5,0.19,-,46.9,59,63,31.0,9.73,0.87,8.85,-,-,-,6.64,25.5,63.63,56.0
643,臺中市,2013/10/15,大里,1.9,0.27,409.88,40.7,56,53,30.0,13.66,2.24,11.42,1.844,0.104,1.74,2.92,27.27,58.38,55.0
644,臺中市,2013/10/14,西屯,2.8,0.36,-,30.3,62,62,28.0,21.46,3.78,17.68,2.022,0.188,1.83,1.96,27.98,69.49,63.0
645,臺中市,2013/10/14,忠明,3.3,0.54,-,31.9,75,66,31.0,26.91,4.37,22.54,2.066,0.185,1.88,1.65,28.57,65.69,83.0
646,臺中市,2013/10/14,豐原,3.0,0.32,-,38.5,61,59,24.0,11.85,1.93,9.92,1.916,0.132,1.78,1.79,27.15,68.97,63.0
647,臺中市,2013/10/14,沙鹿,2.8,0.37,-,26.8,53,60,33.0,20.48,3.34,17.14,-,-,-,2.8,27.05,73.04,58.0
648,臺中市,2013/10/14,大里,3.3,0.54,428.53,32.9,73,65,35.0,26.82,4.5,22.33,2.106,0.275,1.83,1.61,28.74,66.49,84.0
649,臺中市,2013/10/13,西屯,2.8,0.4,-,30.2,61,54,-,22.13,4.85,17.28,2.076,0.185,1.89,1.86,28.06,67.8,55.0
650,臺中市,2013/10/13,忠明,2.4,0.52,-,32.2,68,51,29.0,26.51,5.21,21.29,2.061,0.174,1.89,1.53,28.67,63.3,62.0
651,臺中市,2013/10/13,豐原,3.5,0.41,-,37.1,57,62,28.0,11.4,1.73,9.67,1.929,0.124,1.81,1.74,27.19,71.75,56.0
652,臺中市,2013/10/13,沙鹿,2.4,0.33,-,30.5,55,54,31.0,15.82,1.97,13.85,-,-,-,3.02,26.75,70.85,54.0
653,臺中市,2013/10/13,大里,3.9,0.57,429.53,30.6,71,64,37.0,26.44,3.99,22.45,2.119,0.221,1.9,1.58,28.75,65.94,66.0
654,臺中市,2013/10/12,西屯,2.2,0.28,-,37.3,66,39,21.0,12.39,1.39,11.0,1.876,0.092,1.78,2.26,27.63,71.06,64.0
655,臺中市,2013/10/12,忠明,2.6,0.42,-,34.6,72,39,21.0,21.49,2.52,18.97,1.94,0.121,1.82,1.47,28.28,66.01,78.0
656,臺中市,2013/10/12,豐原,2.7,0.34,-,37.3,68,45,18.0,10.66,1.9,8.76,1.899,0.119,1.78,1.59,26.95,72.62,75.0
657,臺中市,2013/10/12,沙鹿,1.4,0.26,-,42.8,66,39,27.0,9.59,0.78,8.81,-,-,-,3.56,27.2,71.52,63.0
658,臺中市,2013/10/12,大里,3.2,0.61,430.41,32.2,80,59,37.0,29.08,6.75,22.33,2.136,0.25,1.89,1.45,28.27,69.77,82.0
659,臺中市,2013/10/11,西屯,3.5,0.32,-,21.7,42,44,25.0,17.35,2.47,14.88,1.948,0.153,1.8,2.81,27.44,75.72,44.0
660,臺中市,2013/10/11,忠明,2.6,0.44,-,22.2,44,42,26.0,22.94,4.17,18.78,2.008,0.186,1.82,1.75,27.93,71.19,42.0
661,臺中市,2013/10/11,豐原,1.8,0.27,-,20.2,37,48,18.0,11.7,2.63,9.07,1.882,0.115,1.77,1.73,26.56,78.68,48.0
662,臺中市,2013/10/11,沙鹿,2.7,0.28,-,22.2,42,45,29.0,16.76,3.25,13.51,-,-,-,4.1,26.76,77.42,45.0
663,臺中市,2013/10/11,大里,3.5,0.53,419.39,21.1,48,51,29.0,25.99,5.26,20.72,2.072,0.261,1.81,1.77,28.22,71.47,50.0
664,臺中市,2013/10/10,西屯,2.8,0.24,-,24.2,45,34,17.0,13.03,1.97,11.07,1.841,0.091,1.75,3.05,27.15,77.99,46.0
665,臺中市,2013/10/10,忠明,2.2,0.35,-,25.1,49,33,20.0,17.56,3.08,14.49,1.922,0.132,1.79,1.86,27.6,72.89,52.0
666,臺中市,2013/10/10,豐原,2.1,0.21,-,25.2,44,41,14.0,8.6,1.12,7.45,1.837,0.082,1.76,1.99,26.29,77.87,49.0
667,臺中市,2013/10/10,沙鹿,2.3,0.22,-,26.4,43,35,24.0,11.0,1.39,9.61,-,-,-,4.11,26.61,79.98,40.0
668,臺中市,2013/10/10,大里,3.0,0.42,422.81,23.8,56,43,-,23.01,5.03,17.98,2.023,0.215,1.81,1.83,27.98,73.2,57.0
669,臺中市,2013/10/09,西屯,3.9,0.42,-,28.7,59,65,41.0,21.33,2.86,18.48,2.065,0.229,1.84,2.7,27.78,75.66,58.0
670,臺中市,2013/10/09,忠明,3.8,0.53,-,35.7,69,68,42.0,22.62,3.06,19.55,2.114,0.242,1.87,1.82,28.18,70.49,70.0
671,臺中市,2013/10/09,豐原,1.9,0.4,-,31.8,53,76,35.0,11.47,1.49,9.98,1.97,0.173,1.8,1.71,26.48,78.35,63.0
672,臺中市,2013/10/09,沙鹿,3.1,0.33,-,30.1,49,58,41.0,16.82,2.18,14.64,-,-,-,3.5,27.28,79.53,54.0
673,臺中市,2013/10/09,大里,4.4,0.61,432.04,39.5,85,65,-,21.96,2.2,19.76,2.101,0.272,1.83,1.7,28.6,69.77,94.0
674,臺中市,2013/10/08,西屯,3.8,0.39,-,45.8,81,60,41.0,17.6,1.2,16.42,2.039,0.221,1.82,2.1,27.88,72.08,74.0
675,臺中市,2013/10/08,忠明,3.8,0.53,-,52.8,81,60,44.0,16.24,1.55,14.69,1.998,0.162,1.84,1.54,28.21,67.96,78.0
676,臺中市,2013/10/08,豐原,4.1,0.44,-,50.2,79,68,43.0,12.83,1.89,10.94,2.014,0.193,1.82,1.84,26.55,76.75,81.0
677,臺中市,2013/10/08,沙鹿,4.7,0.41,-,49.8,76,63,50.0,16.03,1.4,14.63,-,-,-,2.07,27.72,72.49,71.0
678,臺中市,2013/10/08,大里,4.7,0.54,424.71,47.7,79,67,51.0,18.31,1.83,16.48,2.028,0.21,1.82,1.59,28.2,69.27,76.0
679,臺中市,2013/10/07,西屯,3.7,0.34,-,32.0,62,45,26.0,19.75,4.01,15.72,2.002,0.185,1.82,2.03,27.49,71.63,68.0
680,臺中市,2013/10/07,忠明,2.8,0.49,-,33.8,62,37,23.0,22.72,5.85,16.87,2.07,0.189,1.88,1.64,27.91,67.64,68.0
681,臺中市,2013/10/07,豐原,4.1,0.3,-,40.2,62,46,24.0,10.89,2.25,8.64,1.911,0.116,1.79,2.31,26.77,70.27,63.0
682,臺中市,2013/10/07,沙鹿,3.9,0.36,-,40.9,66,47,34.0,15.58,1.63,13.94,-,-,-,2.66,27.86,67.73,66.0
683,臺中市,2013/10/07,大里,3.9,0.49,432.51,30.9,60,-,30.0,21.97,5.35,16.63,2.051,0.208,1.84,1.86,27.88,67.73,62.0
684,臺中市,2013/10/06,西屯,0.8,0.22,-,26.2,33,32,15.0,14.22,4.92,9.3,1.813,0.074,1.74,5.24,25.57,83.64,33.0
685,臺中市,2013/10/06,忠明,1.9,0.35,-,27.0,37,27,15.0,16.94,5.64,11.3,1.872,0.092,1.78,2.25,25.47,80.54,36.0
686,臺中市,2013/10/06,豐原,1.5,0.14,-,28.6,32,19,10.0,4.69,1.22,3.47,1.758,0.024,1.73,3.95,24.03,87.66,33.0
687,臺中市,2013/10/06,沙鹿,1.9,0.19,-,29.9,35,35,23.0,8.16,1.21,6.95,-,-,-,6.16,25.75,80.65,35.0
688,臺中市,2013/10/06,大里,0.9,0.29,410.99,24.9,33,26,17.0,15.23,3.98,11.25,1.85,0.089,1.76,3.3,25.26,78.93,33.0
689,臺中市,2013/10/05,西屯,1.7,0.2,-,37.8,49,43,22.0,13.02,2.93,10.07,1.852,0.082,1.77,5.32,24.74,79.79,43.0
690,臺中市,2013/10/05,忠明,2.3,0.31,-,39.0,46,44,20.0,14.42,2.55,11.88,1.892,0.104,1.79,2.41,25.01,73.46,44.0
691,臺中市,2013/10/05,豐原,1.4,0.21,-,35.0,46,38,13.0,7.93,1.8,6.13,1.862,0.082,1.78,3.61,23.35,77.63,40.0
692,臺中市,2013/10/05,沙鹿,1.9,0.22,-,45.6,52,46,31.0,7.99,0.44,7.51,-,-,-,6.74,24.53,82.92,46.0
693,臺中市,2013/10/05,大里,2.0,0.37,422.7,34.6,49,48,28.0,17.92,6.22,11.7,1.929,0.147,1.78,3.26,25.33,71.6,50.0
694,臺中市,2013/10/04,西屯,1.4,0.21,-,46.9,58,48,20.0,10.26,1.54,8.71,1.827,0.069,1.76,5.09,24.89,62.83,55.0
695,臺中市,2013/10/04,忠明,2.5,0.29,-,48.2,61,45,20.0,14.81,1.62,13.2,1.876,0.093,1.78,2.82,25.3,58.24,59.0
696,臺中市,2013/10/04,豐原,1.8,0.21,-,48.9,59,44,17.0,6.38,1.08,5.3,1.869,0.079,1.79,2.99,23.76,60.08,57.0
697,臺中市,2013/10/04,沙鹿,1.9,0.19,-,48.9,58,46,24.0,9.08,0.55,8.47,-,-,-,6.59,24.59,64.61,53.0
698,臺中市,2013/10/04,大里,2.0,0.35,412.57,45.5,62,47,22.0,15.54,0.74,14.82,1.883,0.113,1.77,2.66,25.82,58.12,60.0
699,臺中市,2013/10/03,西屯,1.4,0.28,-,53.3,60,67,32.0,10.65,1.85,8.8,1.886,0.09,1.8,5.01,25.06,55.76,60.0
700,臺中市,2013/10/03,忠明,2.6,0.33,-,54.2,63,64,29.0,14.74,1.57,13.17,1.963,0.142,1.82,2.45,25.59,50.91,61.0
701,臺中市,2013/10/03,豐原,1.5,0.23,-,52.8,58,62,24.0,7.16,2.19,4.97,1.881,0.078,1.8,2.42,23.91,52.67,57.0
702,臺中市,2013/10/03,沙鹿,1.9,0.25,-,58.0,66,66,38.0,9.38,1.32,8.06,-,-,-,6.62,24.89,58.41,61.0
703,臺中市,2013/10/03,大里,2.2,0.38,417.65,50.5,68,59,41.0,15.45,1.36,14.05,1.929,0.143,1.79,2.63,25.58,55.55,68.0
704,臺中市,2013/10/02,西屯,1.4,0.25,-,54.9,82,58,31.0,9.92,1.44,8.47,1.883,0.082,1.8,5.37,26.45,65.85,76.0
705,臺中市,2013/10/02,忠明,3.0,0.34,-,54.2,82,59,29.0,15.04,1.97,13.06,1.916,0.104,1.81,2.61,27.01,61.12,80.0
706,臺中市,2013/10/02,豐原,2.1,0.26,-,50.1,80,56,26.0,7.6,1.55,6.05,1.887,0.083,1.81,2.39,25.51,65.03,76.0
707,臺中市,2013/10/02,沙鹿,2.9,0.26,-,55.2,81,69,39.0,11.42,1.39,10.03,-,-,-,6.64,25.97,67.81,73.0
708,臺中市,2013/10/02,大里,3.1,0.36,419.18,48.3,81,53,35.0,17.11,3.33,13.78,1.901,0.118,1.78,2.98,27.51,61.53,80.0
709,臺中市,2013/10/01,西屯,2.0,0.24,-,36.5,58,37,18.0,12.22,1.7,10.52,1.888,0.103,1.79,3.59,27.61,75.39,57.0
710,臺中市,2013/10/01,忠明,2.8,0.35,-,28.3,48,32,20.0,18.9,2.68,16.21,1.989,0.113,1.88,1.91,27.9,71.34,60.0
711,臺中市,2013/10/01,豐原,1.3,0.25,-,33.5,51,35,13.0,6.9,1.22,5.67,1.87,0.096,1.77,1.89,26.9,75.45,48.0
712,臺中市,2013/10/01,沙鹿,2.3,0.25,-,36.5,51,39,25.0,12.25,1.33,10.91,-,-,-,4.7,26.96,77.93,48.0
713,臺中市,2013/10/01,大里,2.7,0.51,419.8,30.5,66,40,28.0,22.03,2.9,19.12,2.056,0.234,1.82,1.87,28.93,69.38,66.0
714,臺南市,2013/10/31,新營,3.7,0.42,-,50.4,96,135,53.0,15.6,0.57,14.98,2.098,0.138,1.96,2.04,24.65,76.65,110.0
715,臺南市,2013/10/31,善化,5.5,0.38,439.79,47.6,93,114,45.0,17.05,0.84,16.15,-,-,-,2.66,24.39,75.02,93.0
716,臺南市,2013/10/31,安南,4.0,0.39,-,52.9,102,137,56.0,19.53,1.84,17.67,2.139,0.186,1.95,2.32,25.05,73.07,111.0
717,臺南市,2013/10/31,臺南,5.4,0.51,-,55.8,94,109,54.0,19.18,1.29,17.9,2.104,0.244,1.86,-,25.64,72.24,89.0
718,臺南市,2013/10/30,新營,3.9,0.44,-,47.1,87,111,50.0,17.94,2.08,15.86,2.217,0.146,2.07,1.27,24.69,74.43,88.0
719,臺南市,2013/10/30,善化,5.2,0.38,439.7,49.1,85,80,40.0,16.69,1.43,15.25,-,-,-,1.66,23.93,73.62,91.0
720,臺南市,2013/10/30,安南,3.5,0.46,-,49.8,85,96,48.0,-,-,-,2.188,0.231,1.96,1.43,24.95,70.48,88.0
721,臺南市,2013/10/30,臺南,5.1,0.51,-,56.2,80,78,45.0,17.84,1.5,16.35,2.067,0.223,1.85,-,25.33,70.1,79.0
722,臺南市,2013/10/29,新營,2.9,0.4,-,42.3,84,111,44.0,16.65,1.98,14.67,2.177,0.125,2.05,1.68,23.61,74.38,99.0
723,臺南市,2013/10/29,善化,4.1,0.35,445.89,39.3,77,82,34.0,15.68,0.82,14.86,-,-,-,1.74,22.12,74.62,77.0
724,臺南市,2013/10/29,安南,3.2,0.39,-,50.5,90,95,45.0,19.82,3.42,16.41,-,-,-,1.84,23.84,69.72,82.0
725,臺南市,2013/10/29,臺南,4.8,0.51,-,51.1,85,91,46.0,19.38,1.45,17.92,2.081,0.236,1.85,-,24.4,68.46,83.0
726,臺南市,2013/10/28,新營,2.6,0.47,-,42.2,78,113,45.0,16.43,1.29,15.14,2.178,0.13,2.05,1.33,23.06,71.55,82.0
727,臺南市,2013/10/28,善化,3.8,0.4,445.75,43.6,78,80,34.0,16.62,1.19,15.42,-,-,-,1.6,20.75,73.29,72.0
728,臺南市,2013/10/28,安南,4.0,0.46,-,46.1,84,103,48.0,22.27,3.34,18.93,2.13,0.196,1.93,1.59,23.38,67.27,78.0
729,臺南市,2013/10/28,臺南,3.4,0.57,-,50.3,82,94,48.0,20.3,1.59,18.7,2.111,0.247,1.86,-,23.85,66.4,78.0
730,臺南市,2013/10/27,新營,4.0,0.47,-,43.1,80,132,58.0,17.14,1.83,15.31,2.112,0.122,1.99,1.5,21.9,71.17,91.0
731,臺南市,2013/10/27,善化,3.8,0.5,442.38,42.2,80,105,47.0,19.04,2.09,16.95,-,-,-,1.53,19.57,71.76,78.0
732,臺南市,2013/10/27,安南,4.3,0.48,-,48.3,89,115,59.0,20.66,2.58,18.08,2.19,0.187,2.0,1.54,22.17,66.67,82.0
733,臺南市,2013/10/27,臺南,5.2,0.62,-,50.5,89,109,64.0,21.46,1.54,19.91,2.106,0.222,1.88,-,22.65,65.77,80.0
734,臺南市,2013/10/26,新營,3.1,0.42,-,45.2,70,132,44.0,15.73,1.33,14.4,1.987,0.088,1.9,2.85,21.12,68.94,91.0
735,臺南市,2013/10/26,善化,4.9,0.42,429.87,42.7,70,107,38.0,-,-,-,-,-,-,3.47,19.93,67.71,78.0
736,臺南市,2013/10/26,安南,7.7,0.43,-,47.2,76,149,49.0,18.01,2.0,16.01,2.053,0.131,1.92,2.96,21.69,63.8,100.0
737,臺南市,2013/10/26,臺南,3.9,0.52,-,46.5,75,139,53.0,19.42,1.12,18.25,2.026,0.184,1.84,-,22.11,63.21,94.0
738,臺南市,2013/10/25,新營,3.7,0.43,-,50.8,62,167,56.0,13.75,0.55,13.15,1.975,0.086,1.89,3.0,21.65,67.6,108.0
739,臺南市,2013/10/25,善化,5.3,0.41,434.13,45.5,65,136,46.0,17.82,1.15,16.67,-,-,-,3.96,20.41,67.05,93.0
740,臺南市,2013/10/25,安南,5.5,0.42,-,52.8,66,169,59.0,16.4,1.66,14.74,2.037,0.13,1.91,3.27,22.37,62.29,110.0
741,臺南市,2013/10/25,臺南,4.0,0.52,-,52.4,67,157,65.0,17.74,0.9,16.8,2.016,0.188,1.83,-,22.67,62.11,104.0
742,臺南市,2013/10/24,新營,2.6,0.29,-,46.2,62,115,37.0,12.07,0.57,11.47,1.94,0.078,1.86,3.4,22.44,75.76,82.0
743,臺南市,2013/10/24,善化,3.8,0.28,429.31,44.3,63,89,34.0,15.45,1.11,14.34,-,-,-,4.82,21.67,72.25,70.0
744,臺南市,2013/10/24,安南,5.4,0.27,-,51.5,70,108,37.0,13.54,1.56,11.98,1.973,0.103,1.87,4.1,23.0,69.52,79.0
745,臺南市,2013/10/24,臺南,2.8,0.35,-,51.2,68,102,41.0,14.0,1.01,12.98,1.944,0.154,1.79,-,23.35,69.68,76.0
746,臺南市,2013/10/23,新營,2.7,0.38,-,40.2,69,148,50.0,17.27,1.27,15.99,2.009,0.096,1.91,2.87,22.74,75.85,99.0
747,臺南市,2013/10/23,善化,4.3,0.39,433.2,43.7,72,117,42.0,16.34,1.13,15.2,-,-,-,3.83,21.75,73.09,84.0
748,臺南市,2013/10/23,安南,4.4,0.36,-,47.4,72,153,53.0,15.2,1.47,13.73,2.031,0.117,1.91,3.22,23.1,70.77,102.0
749,臺南市,2013/10/23,臺南,3.6,0.45,-,47.2,71,132,53.0,16.82,1.25,15.55,2.012,0.183,1.83,-,23.47,70.57,91.0
750,臺南市,2013/10/22,新營,2.0,0.38,-,50.2,71,153,52.0,11.98,0.67,11.27,1.957,0.077,1.88,3.13,22.94,73.6,102.0
751,臺南市,2013/10/22,善化,3.8,0.37,430.31,47.2,72,136,45.0,15.72,0.94,14.75,-,-,-,4.29,22.37,71.41,93.0
752,臺南市,2013/10/22,安南,4.0,0.38,-,50.1,70,163,57.0,14.11,1.3,12.8,2.018,0.124,1.9,3.5,23.39,68.53,106.0
753,臺南市,2013/10/22,臺南,3.9,0.49,-,48.8,70,148,61.0,15.17,1.08,14.05,2.002,0.182,1.82,-,23.6,68.99,99.0
754,臺南市,2013/10/21,新營,1.8,0.28,-,39.0,62,104,30.0,13.47,1.04,12.43,1.932,0.067,1.87,2.79,24.22,75.64,77.0
755,臺南市,2013/10/21,善化,3.8,0.28,428.38,35.0,61,88,26.0,14.44,0.86,13.63,-,-,-,3.66,26.79,72.97,69.0
756,臺南市,2013/10/21,安南,1.4,0.28,-,36.5,64,110,33.0,15.85,2.42,13.43,1.997,0.098,1.9,2.91,24.74,70.75,80.0
757,臺南市,2013/10/21,臺南,3.5,0.39,-,38.3,64,102,35.0,17.11,2.31,14.81,1.992,0.173,1.82,-,25.01,71.16,76.0
758,臺南市,2013/10/20,新營,2.5,0.26,-,34.6,63,118,32.0,12.56,1.05,11.49,1.948,0.067,1.88,2.62,24.88,77.63,84.0
759,臺南市,2013/10/20,善化,4.2,0.26,429.09,33.9,66,95,25.0,15.71,1.81,13.89,-,-,-,3.3,30.06,74.53,72.0
760,臺南市,2013/10/20,安南,2.2,0.25,-,35.7,66,109,26.0,14.92,2.16,12.76,1.986,0.09,1.9,2.81,25.52,72.34,80.0
761,臺南市,2013/10/20,臺南,4.2,0.35,-,35.5,66,101,33.0,16.65,1.83,14.82,1.97,0.156,1.81,-,25.81,72.59,76.0
762,臺南市,2013/10/19,新營,3.6,0.32,-,37.1,78,93,31.0,15.84,2.16,13.66,2.015,0.1,1.92,1.88,25.55,76.78,81.0
763,臺南市,2013/10/19,善化,4.5,0.31,431.97,41.3,91,77,28.0,17.23,1.49,15.75,-,-,-,2.26,30.42,74.05,110.0
764,臺南市,2013/10/19,安南,7.2,0.38,-,42.7,90,81,31.0,19.12,2.26,16.86,2.092,0.171,1.92,2.18,26.13,71.26,90.0
765,臺南市,2013/10/19,臺南,5.9,0.42,-,38.5,76,77,35.0,20.19,2.16,18.04,2.015,0.198,1.82,-,26.34,71.66,74.0
766,臺南市,2013/10/18,新營,3.1,0.35,-,39.5,89,90,33.0,17.35,2.22,15.12,2.038,0.117,1.92,1.88,25.07,73.99,86.0
767,臺南市,2013/10/18,善化,4.3,0.3,438.04,41.1,89,69,27.0,18.86,2.56,16.3,-,-,-,2.1,29.37,72.87,92.0
768,臺南市,2013/10/18,安南,4.9,0.37,-,47.1,99,86,31.0,23.17,4.47,18.69,2.165,0.226,1.94,1.99,25.59,69.51,96.0
769,臺南市,2013/10/18,臺南,5.2,0.45,-,47.1,94,77,37.0,21.12,1.46,19.66,2.088,0.246,1.84,-,25.86,69.14,95.0
770,臺南市,2013/10/17,新營,3.5,0.36,-,31.3,65,93,32.0,18.89,1.46,17.43,2.097,0.126,1.97,2.01,23.66,69.73,72.0
771,臺南市,2013/10/17,善化,4.2,0.3,434.95,39.9,80,75,26.0,18.35,1.08,17.23,-,-,-,2.24,27.51,70.05,82.0
772,臺南市,2013/10/17,安南,4.3,0.32,-,38.7,76,89,29.0,20.37,3.04,17.32,2.107,0.175,1.93,2.05,24.13,65.65,71.0
773,臺南市,2013/10/17,臺南,4.5,0.43,-,39.7,72,85,37.0,20.49,2.34,18.14,2.052,0.211,1.84,-,24.72,63.6,72.0
774,臺南市,2013/10/16,新營,3.9,0.32,-,41.8,65,125,36.0,15.34,1.22,14.11,2.013,0.081,1.93,3.26,23.71,65.23,88.0
775,臺南市,2013/10/16,善化,4.6,0.3,433.04,40.6,71,114,34.0,18.94,1.16,17.75,-,-,-,4.0,27.72,65.71,82.0
776,臺南市,2013/10/16,安南,3.2,0.3,-,43.2,71,157,40.0,17.21,1.99,15.21,2.042,0.134,1.91,3.26,24.58,60.84,104.0
777,臺南市,2013/10/16,臺南,4.8,0.41,-,39.0,68,142,46.0,18.73,1.45,17.26,2.042,0.202,1.84,-,25.07,60.06,96.0
778,臺南市,2013/10/15,新營,3.4,0.3,-,36.3,64,115,33.0,16.21,2.76,13.46,2.027,0.084,1.94,2.38,26.21,75.65,82.0
779,臺南市,2013/10/15,善化,4.1,0.27,426.61,35.4,65,98,26.0,16.75,2.52,14.23,-,-,-,2.59,29.4,74.46,74.0
780,臺南市,2013/10/15,安南,4.4,0.3,-,34.7,62,127,33.0,16.92,3.31,13.62,2.049,0.132,1.92,2.42,26.84,71.69,88.0
781,臺南市,2013/10/15,臺南,3.4,0.38,-,38.6,64,114,40.0,15.02,1.67,13.32,2.003,0.19,1.81,-,27.4,72.11,82.0
782,臺南市,2013/10/14,新營,3.3,0.32,-,40.0,72,90,32.0,10.54,1.12,9.42,2.218,0.083,2.14,1.84,27.28,81.24,71.0
783,臺南市,2013/10/14,善化,3.8,0.25,438.78,33.2,45,67,23.0,9.52,0.62,8.89,-,-,-,2.16,29.63,77.74,58.0
784,臺南市,2013/10/14,安南,1.8,0.34,-,45.1,75,84,29.0,13.99,1.87,12.12,2.054,0.163,1.89,1.92,27.99,75.56,68.0
785,臺南市,2013/10/14,臺南,3.8,0.4,-,50.3,79,79,35.0,12.11,0.77,11.31,1.961,0.168,1.79,-,28.32,76.37,75.0
786,臺南市,2013/10/13,新營,3.8,0.34,-,40.1,66,107,39.0,12.06,0.92,11.1,2.181,0.085,2.1,1.52,27.9,77.41,78.0
787,臺南市,2013/10/13,善化,3.6,0.28,437.23,40.6,71,77,28.0,11.27,0.63,10.64,-,-,-,1.86,30.43,75.44,66.0
788,臺南市,2013/10/13,安南,5.7,0.37,-,49.9,74,103,40.0,11.47,1.14,10.3,2.078,0.146,1.93,1.79,28.4,73.98,76.0
789,臺南市,2013/10/13,臺南,4.3,0.46,-,49.1,72,103,46.0,14.85,0.9,13.96,2.035,0.192,1.84,-,28.39,76.87,76.0
790,臺南市,2013/10/12,新營,6.0,0.45,-,46.3,90,100,44.0,19.21,3.36,15.84,2.192,0.137,2.06,1.33,27.89,79.08,83.0
791,臺南市,2013/10/12,善化,6.4,0.39,446.25,43.0,81,76,37.0,18.52,2.52,15.97,-,-,-,1.91,31.16,77.43,91.0
792,臺南市,2013/10/12,安南,5.8,0.52,-,52.4,90,88,46.0,20.07,3.08,16.99,2.226,0.218,2.01,1.66,28.35,76.17,91.0
793,臺南市,2013/10/12,臺南,4.7,0.53,-,56.2,93,87,55.0,20.03,2.69,17.33,2.12,0.229,1.89,-,28.3,79.6,92.0
794,臺南市,2013/10/11,新營,2.7,0.36,-,33.2,63,104,34.0,13.52,1.75,11.76,2.05,0.085,1.97,1.89,27.65,83.02,77.0
795,臺南市,2013/10/11,善化,4.4,0.32,438.37,32.3,63,87,29.0,15.01,1.17,13.8,-,-,-,2.1,30.93,78.04,68.0
796,臺南市,2013/10/11,安南,4.5,0.35,-,38.9,72,90,37.0,14.97,1.57,13.38,2.023,0.139,1.88,2.01,28.55,76.25,70.0
