序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
173,臺北市,2008/02/01,陽明,1.1,0.21,390.38,39.9,40,5,3.0,2.79,0.95,1.85,-,-,-,-,9.92,-,92.96,34.0,-
174,臺北市,2008/02/01,士林,1.9,0.38,-,28.1,31,18,6.0,15.18,2.87,12.3,-,-,-,-,16.16,-,80.21,32.0,-
175,新北市,2008/02/29,板橋,7.3,0.93,-,13.6,28,89,47.0,56.08,19.5,36.59,2.809,0.621,2.19,-,14.26,-,70.63,70.0,-
176,新北市,2008/02/29,三重,8.5,2.41,-,-,-,114,59.0,214.43,156.88,57.55,3.151,1.133,2.02,-,14.83,-,69.15,82.0,-
177,新北市,2008/02/29,菜寮,7.7,1.14,-,13.3,29,87,47.0,77.71,35.38,42.34,-,-,-,-,14.5,-,71.75,68.0,-
178,新北市,2008/02/29,永和,7.2,1.9,-,4.9,9,100,57.0,119.56,70.01,49.56,-,-,-,-,14.33,-,73.51,75.0,-
179,新北市,2008/02/29,新莊,7.6,0.84,-,18.9,38,84,46.0,53.55,20.28,33.27,-,-,-,-,13.57,-,74.3,67.0,-
180,新北市,2008/02/29,新店,4.6,0.81,-,4.8,9,83,41.0,49.59,14.17,35.42,-,-,-,-,13.96,-,79.43,66.0,-
181,新北市,2008/02/29,淡水,4.2,0.76,-,21.4,38,66,36.0,41.24,13.87,27.37,-,-,-,-,-,-,-,58.0,-
182,新北市,2008/02/29,汐止,5.3,0.82,-,11.7,21,80,38.0,64.43,26.61,37.81,-,-,-,-,14.57,-,80.81,65.0,-
183,新北市,2008/02/29,土城,6.8,0.9,-,12.0,28,84,43.0,63.71,28.06,35.66,2.724,0.593,2.13,-,14.11,-,77.16,67.0,-
184,新北市,2008/02/29,林口,4.9,0.46,-,33.0,46,77,-,27.93,5.24,22.7,-,-,-,-,11.74,-,78.73,64.0,-
185,新北市,2008/02/29,萬里,2.3,0.32,-,36.6,50,48,27.0,9.41,1.1,8.3,-,-,-,-,13.86,-,77.23,48.0,-
186,新北市,2008/02/28,板橋,3.8,0.67,-,19.7,27,44,17.0,40.33,9.98,30.34,2.449,0.378,2.07,-,14.25,-,57.3,44.0,-
187,新北市,2008/02/28,三重,5.5,1.64,-,-,-,67,28.0,120.5,74.25,46.25,2.767,0.773,1.99,-,14.61,-,59.0,58.0,-
188,新北市,2008/02/28,菜寮,5.0,0.62,-,24.8,35,41,15.0,38.06,9.28,28.79,-,-,-,-,14.54,-,59.21,41.0,-
189,新北市,2008/02/28,永和,3.8,0.76,-,23.5,31,46,20.0,46.7,18.28,28.41,-,-,-,-,13.94,-,62.26,46.0,-
190,新北市,2008/02/28,新莊,4.6,0.54,-,25.2,36,40,16.0,33.5,5.93,27.57,-,-,-,-,13.59,-,61.52,40.0,-
191,新北市,2008/02/28,新店,0.6,0.37,-,19.0,26,37,12.0,16.26,2.14,14.12,-,-,-,-,13.93,-,64.33,37.0,-
192,新北市,2008/02/28,淡水,2.9,0.63,-,22.6,36,37,15.0,26.31,5.08,21.22,-,-,-,-,-,-,-,37.0,-
193,新北市,2008/02/28,汐止,5.3,0.49,-,21.3,38,48,15.0,40.17,15.41,24.76,-,-,-,-,14.06,-,70.56,48.0,-
194,新北市,2008/02/28,土城,2.8,0.48,-,28.7,37,36,14.0,24.88,5.15,19.71,2.263,0.229,2.03,-,14.25,-,61.54,36.0,-
195,新北市,2008/02/28,林口,4.5,0.32,-,33.3,39,41,-,17.44,1.19,16.26,-,-,-,-,11.47,-,67.34,41.0,-
196,新北市,2008/02/28,萬里,1.2,0.21,-,43.5,53,57,16.0,6.89,1.4,5.47,-,-,-,-,13.9,-,64.67,54.0,-
197,新北市,2008/02/27,板橋,6.4,0.68,-,25.1,28,94,51.0,26.88,2.67,24.19,2.267,0.209,2.06,-,12.02,-,56.98,72.0,-
198,新北市,2008/02/27,三重,7.2,1.89,-,-,-,132,72.0,153.46,105.97,47.48,2.636,0.767,1.87,-,12.41,-,58.76,91.0,-
199,新北市,2008/02/27,菜寮,8.9,0.69,-,26.0,36,95,55.0,29.49,4.48,25.01,-,-,-,-,12.14,-,59.57,72.0,-
200,新北市,2008/02/27,永和,7.4,0.93,-,24.2,28,107,63.0,47.17,18.2,28.98,-,-,-,-,11.96,-,60.74,78.0,-
201,新北市,2008/02/27,新莊,7.7,0.58,-,28.7,33,97,57.0,24.23,1.61,22.63,-,-,-,-,11.28,-,61.1,74.0,-
202,新北市,2008/02/27,新店,5.7,0.57,-,13.1,18,96,55.0,21.38,2.67,18.71,-,-,-,-,11.66,-,67.28,73.0,-
203,新北市,2008/02/27,淡水,6.5,0.71,-,34.6,43,91,53.0,17.3,1.44,15.84,-,-,-,-,-,-,-,70.0,-
204,新北市,2008/02/27,汐止,6.4,0.49,-,34.1,38,100,51.0,18.97,1.65,17.32,-,-,-,-,12.72,-,65.62,75.0,-
205,新北市,2008/02/27,土城,6.6,0.66,-,24.1,26,92,52.0,26.59,2.17,24.41,2.275,0.231,2.04,-,12.12,-,63.97,71.0,-
206,新北市,2008/02/27,林口,6.8,0.42,-,40.3,46,99,-,11.04,0.88,10.17,-,-,-,-,8.81,-,68.15,74.0,-
207,新北市,2008/02/27,萬里,6.8,0.39,-,46.9,57,123,53.0,7.07,0.78,6.28,-,-,-,-,12.49,-,61.23,86.0,-
208,新北市,2008/02/26,板橋,5.3,0.67,-,13.0,24,45,32.0,40.49,11.24,29.25,2.601,0.484,2.12,-,14.06,-,82.78,45.0,-
209,新北市,2008/02/26,三重,4.2,1.9,-,-,-,63,43.0,180.49,135.58,44.91,2.657,0.803,1.85,-,14.54,-,82.45,56.0,-
210,新北市,2008/02/26,菜寮,5.7,0.79,-,11.8,21,43,34.0,52.6,21.7,30.89,-,-,-,-,14.28,-,84.31,43.0,-
211,新北市,2008/02/26,永和,5.3,1.39,-,11.6,24,55,44.0,83.54,49.82,33.72,-,-,-,-,14.31,-,83.56,52.0,-
212,新北市,2008/02/26,新莊,7.6,0.48,-,17.4,33,47,37.0,33.54,9.68,23.84,-,-,-,-,13.37,-,84.73,47.0,-
213,新北市,2008/02/26,新店,4.3,0.63,-,-,10,51,35.0,40.89,13.64,27.25,-,-,-,-,14.32,-,86.53,50.0,-
214,新北市,2008/02/26,淡水,2.9,0.47,-,24.3,37,39,24.0,17.15,2.41,14.71,-,-,-,-,-,-,-,39.0,-
215,新北市,2008/02/26,汐止,3.8,0.61,-,18.1,39,47,32.0,40.46,16.21,24.25,-,-,-,-,14.94,-,89.76,47.0,-
216,新北市,2008/02/26,土城,5.6,0.68,-,11.4,23,45,35.0,44.3,12.67,31.62,2.562,0.471,2.09,-,14.36,-,86.04,45.0,-
217,新北市,2008/02/26,林口,4.0,0.38,-,23.1,43,30,-,21.42,4.26,17.18,-,-,-,-,11.27,-,90.38,44.0,-
218,新北市,2008/02/26,萬里,2.8,0.39,-,28.3,49,47,28.0,14.84,1.78,13.07,-,-,-,-,14.24,-,86.8,47.0,-
219,新北市,2008/02/25,板橋,6.7,0.62,-,20.3,31,55,24.0,37.67,7.81,29.84,2.494,0.458,2.04,-,18.59,-,65.97,52.0,-
220,新北市,2008/02/25,三重,4.1,1.81,-,-,-,74,30.0,133.27,92.1,41.17,2.723,0.843,1.88,-,18.9,-,66.22,62.0,-
221,新北市,2008/02/25,菜寮,3.2,0.65,-,24.7,37,50,22.0,38.43,11.59,26.83,-,-,-,-,18.69,-,67.92,50.0,-
222,新北市,2008/02/25,永和,5.5,1.16,-,22.7,37,67,31.0,67.9,37.47,30.43,-,-,-,-,18.62,-,68.3,58.0,-
223,新北市,2008/02/25,新莊,14.8,0.56,-,23.1,36,56,28.0,42.29,14.4,27.87,-,-,-,-,18.09,-,69.41,53.0,-
224,新北市,2008/02/25,新店,2.6,0.48,-,30.1,40,46,18.0,26.56,8.07,18.49,-,-,-,-,18.78,-,69.94,46.0,-
225,新北市,2008/02/25,淡水,2.7,0.25,-,36.0,44,38,14.0,10.64,1.16,9.44,-,-,-,-,-,-,-,38.0,-
226,新北市,2008/02/25,汐止,3.7,0.63,-,21.5,32,51,18.0,41.46,15.78,25.68,-,-,-,-,19.51,-,71.66,50.0,-
227,新北市,2008/02/25,土城,6.6,0.56,-,-,4,56,27.0,39.64,11.44,28.2,2.48,0.447,2.03,-,18.72,-,69.12,53.0,-
228,新北市,2008/02/25,林口,3.1,0.34,-,28.6,43,48,-,23.81,3.14,20.66,-,-,-,-,15.66,-,75.9,48.0,-
229,新北市,2008/02/25,萬里,1.7,0.3,-,29.4,42,38,16.0,16.18,3.0,13.18,-,-,-,-,18.54,-,72.46,42.0,-
230,新北市,2008/02/24,板橋,1.9,0.41,-,29.4,32,48,19.0,21.51,2.35,19.16,2.089,0.151,1.94,-,15.43,-,65.16,48.0,-
231,新北市,2008/02/24,三重,2.3,1.09,-,-,-,72,33.0,76.59,43.12,33.47,2.258,0.45,1.81,-,15.96,-,64.93,61.0,-
232,新北市,2008/02/24,菜寮,2.3,0.39,-,37.1,43,48,23.0,17.05,1.67,15.36,-,-,-,-,15.86,-,65.0,48.0,-
233,新北市,2008/02/24,永和,1.8,0.4,-,39.5,43,51,26.0,18.1,4.59,13.52,-,-,-,-,15.18,-,69.15,50.0,-
234,新北市,2008/02/24,新莊,3.4,0.37,-,36.7,41,45,21.0,15.77,1.08,14.67,-,-,-,-,14.98,-,68.13,45.0,-
235,新北市,2008/02/24,新店,1.6,0.3,-,43.2,46,39,20.0,8.66,0.67,7.97,-,-,-,-,15.21,-,72.32,42.0,-
236,新北市,2008/02/24,淡水,1.9,0.24,-,42.5,43,39,18.0,6.33,0.66,5.64,-,-,-,-,-,-,-,39.0,-
237,新北市,2008/02/24,汐止,1.3,0.3,-,41.6,47,51,18.0,11.35,1.21,10.14,-,-,-,-,15.75,-,73.78,50.0,-
238,新北市,2008/02/24,土城,1.4,0.37,-,38.4,43,42,20.0,13.06,1.06,12.0,2.091,0.099,1.99,-,15.73,-,69.67,42.0,-
239,新北市,2008/02/24,林口,1.1,0.27,-,43.9,48,46,-,9.68,0.69,9.0,-,-,-,-,13.02,-,73.02,46.0,-
240,新北市,2008/02/24,萬里,1.0,0.19,-,50.6,52,76,18.0,3.43,0.51,2.9,-,-,-,-,15.77,-,66.71,63.0,-
241,新北市,2008/02/23,板橋,7.4,1.4,-,21.6,35,127,93.0,67.86,30.59,37.27,3.028,0.763,2.27,-,18.04,-,77.28,88.0,-
242,新北市,2008/02/23,三重,4.7,2.21,-,-,-,134,99.0,134.8,85.74,49.06,3.095,0.966,2.13,-,18.27,-,77.53,92.0,-
243,新北市,2008/02/23,菜寮,5.5,1.38,-,27.6,47,123,96.0,64.17,31.21,32.96,-,-,-,-,18.26,-,78.15,86.0,-
244,新北市,2008/02/23,永和,4.6,1.1,-,27.3,47,109,88.0,45.99,15.78,30.21,-,-,-,-,17.71,-,80.18,80.0,-
245,新北市,2008/02/23,新莊,7.3,1.38,-,27.2,45,128,104.0,60.83,26.21,34.63,-,-,-,-,17.28,-,81.5,89.0,-
246,新北市,2008/02/23,新店,3.8,0.73,-,33.2,51,69,67.0,21.58,3.56,18.02,-,-,-,-,17.73,-,81.51,60.0,-
247,新北市,2008/02/23,淡水,5.3,0.94,-,31.3,55,108,83.0,32.52,9.3,23.22,-,-,-,-,-,-,-,79.0,-
248,新北市,2008/02/23,汐止,3.9,0.91,-,30.8,53,117,88.0,39.76,12.47,27.29,-,-,-,-,18.01,-,87.06,84.0,-
249,新北市,2008/02/23,土城,7.2,1.02,-,30.0,49,100,80.0,46.6,18.53,28.06,2.695,0.49,2.21,-,18.19,-,79.24,75.0,-
250,新北市,2008/02/23,林口,5.4,0.87,-,31.8,53,116,-,38.41,8.87,29.54,-,-,-,-,15.65,-,82.81,83.0,-
251,新北市,2008/02/23,萬里,4.8,0.57,-,48.4,69,125,80.0,11.5,1.08,10.41,-,-,-,-,17.42,-,81.8,88.0,-
252,新北市,2008/02/22,板橋,14.6,1.76,-,13.0,29,146,94.0,96.73,46.14,50.59,3.77,1.372,2.4,-,19.52,-,72.04,98.0,-
253,新北市,2008/02/22,三重,10.1,3.14,-,-,-,163,110.0,235.17,174.25,60.92,3.963,1.681,2.28,-,19.64,-,73.86,106.0,-
254,新北市,2008/02/22,菜寮,11.3,2.06,-,11.8,26,156,107.0,117.28,67.31,49.97,-,-,-,-,19.51,-,75.41,103.0,-
255,新北市,2008/02/22,永和,11.8,2.71,-,10.3,18,154,108.0,147.33,84.98,62.35,-,-,-,-,19.63,-,74.48,102.0,-
256,新北市,2008/02/22,新莊,20.6,1.51,-,15.0,36,151,108.0,95.98,46.94,49.04,-,-,-,-,18.93,-,76.42,100.0,-
257,新北市,2008/02/22,新店,6.4,1.06,-,16.1,34,90,78.0,59.62,17.89,41.72,-,-,-,-,19.34,-,77.56,70.0,-
258,新北市,2008/02/22,淡水,5.7,0.98,-,20.3,44,137,92.0,49.36,17.9,31.46,-,-,-,-,-,-,-,94.0,-
259,新北市,2008/02/22,汐止,6.9,1.4,-,16.0,40,118,77.0,88.91,39.64,49.27,-,-,-,-,20.14,-,79.52,84.0,-
260,新北市,2008/02/22,土城,13.9,1.32,-,13.2,28,137,90.0,96.16,46.56,49.6,3.357,1.11,2.25,-,19.22,-,77.49,94.0,-
261,新北市,2008/02/22,林口,17.8,1.02,-,13.9,30,140,-,62.87,23.5,39.37,-,-,-,-,17.03,-,79.59,95.0,-
262,新北市,2008/02/22,萬里,4.0,0.57,-,29.5,48,63,50.0,23.06,4.44,18.61,-,-,-,-,18.14,-,83.12,56.0,-
263,新北市,2008/02/21,板橋,4.0,0.81,-,32.0,40,73,46.0,30.68,5.0,25.68,2.327,0.336,1.99,-,19.61,-,71.74,62.0,-
264,新北市,2008/02/21,三重,6.8,1.81,-,-,-,107,72.0,95.79,53.6,42.19,2.707,0.749,1.96,-,20.24,-,70.07,78.0,-
265,新北市,2008/02/21,菜寮,6.2,0.81,-,37.6,46,77,54.0,27.57,4.64,22.93,-,-,-,-,19.94,-,71.68,64.0,-
266,新北市,2008/02/21,永和,4.4,0.97,-,36.1,49,83,56.0,37.45,11.59,25.86,-,-,-,-,19.22,-,75.93,66.0,-
267,新北市,2008/02/21,新莊,6.1,0.69,-,38.3,46,72,50.0,25.19,3.6,21.56,-,-,-,-,19.21,-,73.96,61.0,-
268,新北市,2008/02/21,新店,3.2,0.6,-,40.7,50,59,43.0,19.84,3.84,16.0,-,-,-,-,19.6,-,76.44,54.0,-
269,新北市,2008/02/21,淡水,3.5,0.69,-,39.8,48,58,42.0,18.38,3.15,15.21,-,-,-,-,-,-,-,54.0,-
270,新北市,2008/02/21,汐止,4.0,0.71,-,28.7,41,84,53.0,36.87,8.78,28.09,-,-,-,-,18.86,-,86.66,67.0,-
271,新北市,2008/02/21,土城,3.5,0.76,-,38.2,48,69,45.0,25.76,5.18,20.55,2.364,0.303,2.06,-,19.82,-,74.03,60.0,-
272,新北市,2008/02/21,林口,4.6,0.47,-,46.0,52,-,-,14.69,1.27,13.4,-,-,-,-,17.72,-,76.21,48.0,-
273,新北市,2008/02/21,萬里,3.5,0.5,-,38.7,55,83,56.0,13.79,2.4,11.37,-,-,-,-,17.67,-,84.8,66.0,-
274,新北市,2008/02/20,板橋,2.8,0.59,-,26.1,29,40,23.0,29.06,4.05,25.0,2.233,0.267,1.97,-,16.34,-,77.91,40.0,-
275,新北市,2008/02/20,三重,3.0,1.6,-,-,-,59,34.0,95.49,55.87,39.63,2.591,0.7,1.89,-,17.0,-,75.52,54.0,-
276,新北市,2008/02/20,菜寮,3.4,0.68,-,28.7,34,39,26.0,28.35,4.54,23.81,-,-,-,-,16.8,-,77.48,39.0,-
277,新北市,2008/02/20,永和,3.2,0.69,-,33.0,39,42,27.0,31.45,10.45,21.0,-,-,-,-,15.97,-,82.45,42.0,-
278,新北市,2008/02/20,新莊,3.4,0.59,-,29.8,33,34,25.0,24.64,2.05,22.56,-,-,-,-,15.92,-,79.94,34.0,-
279,新北市,2008/02/20,新店,2.3,0.45,-,33.5,42,28,14.0,18.16,1.97,16.19,-,-,-,-,16.15,-,83.23,43.0,-
280,新北市,2008/02/20,淡水,2.1,0.32,-,42.6,48,26,20.0,7.56,1.32,6.23,-,-,-,-,-,-,-,42.0,-
281,新北市,2008/02/20,汐止,3.1,0.43,-,30.8,37,40,24.0,24.76,2.52,22.22,-,-,-,-,16.06,-,92.78,40.0,-
282,新北市,2008/02/20,土城,3.2,0.54,-,32.3,34,30,20.0,19.4,1.18,18.21,2.222,0.207,2.02,-,16.63,-,80.08,33.0,-
283,新北市,2008/02/20,林口,2.2,0.39,-,38.6,41,-,22.0,14.72,1.41,13.31,-,-,-,-,13.92,-,85.08,40.0,-
284,新北市,2008/02/20,萬里,2.1,0.29,-,53.4,61,56,26.0,4.01,0.83,3.15,-,-,-,-,16.13,-,84.04,53.0,-
285,新北市,2008/02/19,板橋,3.2,0.56,-,23.1,29,18,7.0,32.19,6.11,26.08,2.233,0.275,1.96,-,15.97,-,78.99,30.0,-
286,新北市,2008/02/19,三重,2.8,1.7,-,-,-,40,20.0,109.76,71.57,38.19,2.661,0.773,1.89,-,16.39,-,77.87,40.0,-
287,新北市,2008/02/19,菜寮,2.2,0.63,-,27.5,32,18,9.0,30.91,7.93,22.97,-,-,-,-,16.56,-,77.81,33.0,-
288,新北市,2008/02/19,永和,3.4,0.76,-,27.8,34,17,11.0,38.28,14.56,23.72,-,-,-,-,15.48,-,84.75,17.0,-
289,新北市,2008/02/19,新莊,2.7,0.47,-,27.2,30,16,9.0,24.58,2.95,21.63,-,-,-,-,15.68,-,79.66,32.0,-
290,新北市,2008/02/19,新店,3.5,0.4,-,30.1,34,15,4.0,22.12,3.08,19.03,-,-,-,-,15.49,-,87.35,34.0,-
291,新北市,2008/02/19,淡水,1.1,0.29,-,37.8,40,7,6.0,8.35,1.28,7.06,-,-,-,-,-,-,-,36.0,-
292,新北市,2008/02/19,汐止,3.1,0.3,-,32.3,39,14,7.0,20.75,2.14,18.59,-,-,-,-,15.66,-,93.68,36.0,-
293,新北市,2008/02/19,土城,3.0,0.49,-,28.3,32,11,7.0,21.67,2.56,19.11,2.19,0.204,1.99,-,16.22,-,82.48,34.0,-
294,新北市,2008/02/19,林口,0.8,0.28,-,39.2,45,-,10.0,10.03,1.21,8.78,-,-,-,-,13.23,-,87.72,39.0,-
295,新北市,2008/02/19,萬里,0.9,0.18,-,49.3,50,38,7.0,3.0,0.87,2.11,-,-,-,-,15.39,-,88.16,43.0,-
296,新北市,2008/02/18,板橋,2.5,0.55,-,29.0,35,28,18.0,24.58,2.9,21.67,2.2,0.223,1.98,-,17.37,-,75.45,33.0,-
297,新北市,2008/02/18,三重,2.8,1.59,-,-,-,59,30.0,95.43,57.01,38.42,2.579,0.699,1.88,-,17.89,-,73.95,54.0,-
298,新北市,2008/02/18,菜寮,2.8,0.52,-,36.2,41,30,21.0,20.32,2.06,18.24,-,-,-,-,17.66,-,75.97,38.0,-
299,新北市,2008/02/18,永和,2.2,0.69,-,31.2,39,31,23.0,32.26,9.78,22.48,-,-,-,-,16.94,-,81.32,31.0,-
300,新北市,2008/02/18,新莊,3.1,0.45,-,35.2,42,27,19.0,20.25,1.56,18.68,-,-,-,-,16.92,-,76.91,38.0,-
301,新北市,2008/02/18,新店,3.2,0.38,-,37.1,41,22,11.0,15.5,1.72,13.78,-,-,-,-,16.88,-,83.55,38.0,-
302,新北市,2008/02/18,淡水,2.1,0.3,-,42.6,45,23,16.0,6.43,0.8,5.61,-,-,-,-,-,-,-,43.0,-
303,新北市,2008/02/18,汐止,2.1,0.33,-,35.8,39,33,20.0,18.63,2.82,15.8,-,-,-,-,16.95,-,89.99,40.0,-
304,新北市,2008/02/18,土城,1.8,0.51,-,34.8,39,23,17.0,17.59,1.14,16.45,2.213,0.216,2.0,-,17.7,-,78.67,36.0,-
305,新北市,2008/02/18,林口,1.8,0.28,-,44.6,47,28,15.0,8.28,0.97,7.3,-,-,-,-,14.73,-,83.79,41.0,-
306,新北市,2008/02/18,萬里,1.6,0.25,-,51.8,57,56,22.0,4.61,0.67,3.91,-,-,-,-,16.26,-,88.06,53.0,-
307,新北市,2008/02/17,板橋,2.1,0.47,-,27.4,30,33,18.0,23.42,2.53,20.88,2.173,0.189,1.99,-,17.49,-,72.39,33.0,-
308,新北市,2008/02/17,三重,3.0,1.33,-,-,-,57,31.0,89.33,50.68,38.65,2.426,0.543,1.88,-,17.57,-,73.91,54.0,-
309,新北市,2008/02/17,菜寮,3.2,0.46,-,32.4,34,34,22.0,21.1,1.71,19.36,-,-,-,-,17.41,-,75.69,34.0,-
310,新北市,2008/02/17,永和,1.9,0.6,-,29.3,33,37,23.0,28.51,7.14,21.37,-,-,-,-,17.09,-,77.69,37.0,-
311,新北市,2008/02/17,新莊,3.1,0.41,-,34.1,38,30,19.0,17.38,1.07,16.33,-,-,-,-,16.94,-,75.4,32.0,-
312,新北市,2008/02/17,新店,4.2,0.36,-,34.7,40,32,16.0,13.47,1.28,12.17,-,-,-,-,17.27,-,76.13,37.0,-
313,新北市,2008/02/17,淡水,2.8,0.33,-,38.0,41,29,17.0,10.34,0.99,9.35,-,-,-,-,-,-,-,39.0,-
314,新北市,2008/02/17,汐止,1.9,0.39,-,30.2,36,36,20.0,17.0,1.51,15.48,-,-,-,-,17.01,-,85.53,36.0,-
315,新北市,2008/02/17,土城,1.8,0.48,-,32.3,38,29,18.0,17.85,1.4,16.43,2.197,0.193,2.0,-,17.93,-,73.49,36.0,-
316,新北市,2008/02/17,林口,2.8,0.28,-,39.7,42,42,20.0,11.2,0.89,10.28,-,-,-,-,15.13,-,79.31,42.0,-
317,新北市,2008/02/17,萬里,1.5,0.24,-,47.5,54,55,19.0,5.93,1.27,4.66,-,-,-,-,16.56,-,84.58,52.0,-
318,新北市,2008/02/16,板橋,2.9,0.51,-,30.6,35,53,26.0,23.59,3.08,20.51,2.183,0.236,1.95,-,15.83,-,58.79,52.0,-
319,新北市,2008/02/16,三重,3.2,1.23,-,-,-,81,40.0,80.58,43.65,36.93,2.361,0.515,1.85,-,16.1,-,59.48,66.0,-
320,新北市,2008/02/16,菜寮,3.0,0.56,-,30.9,39,60,32.0,26.77,2.73,24.05,-,-,-,-,15.91,-,60.36,55.0,-
321,新北市,2008/02/16,永和,2.4,0.48,-,39.7,42,55,31.0,20.48,5.7,14.77,-,-,-,-,15.53,-,63.21,52.0,-
322,新北市,2008/02/16,新莊,2.7,0.48,-,34.4,40,52,28.0,19.92,1.24,18.68,-,-,-,-,15.16,-,62.8,51.0,-
323,新北市,2008/02/16,新店,3.4,0.38,-,39.6,45,55,27.0,13.22,1.27,11.94,-,-,-,-,15.42,-,66.93,52.0,-
324,新北市,2008/02/16,淡水,4.0,0.31,-,43.0,45,46,25.0,8.46,0.84,7.6,-,-,-,-,-,-,-,46.0,-
325,新北市,2008/02/16,汐止,2.1,0.42,-,32.9,43,60,29.0,20.85,2.15,18.7,-,-,-,-,15.79,-,69.26,55.0,-
326,新北市,2008/02/16,土城,2.7,0.48,-,36.0,40,48,27.0,16.48,1.36,15.11,2.146,0.165,1.98,-,15.94,-,63.47,48.0,-
327,新北市,2008/02/16,林口,3.0,0.35,-,39.6,45,74,31.0,14.94,1.06,13.86,-,-,-,-,12.99,-,68.04,62.0,-
328,新北市,2008/02/16,萬里,2.4,0.25,-,50.5,55,57,24.0,5.2,0.94,4.26,-,-,-,-,15.73,-,64.03,54.0,-
329,新北市,2008/02/15,板橋,5.1,0.71,-,24.0,30,61,33.0,39.27,7.42,31.84,2.366,0.36,2.01,-,12.0,-,62.87,56.0,-
330,新北市,2008/02/15,三重,5.1,1.91,-,-,-,102,60.0,133.28,82.26,51.02,2.748,0.839,1.91,-,12.55,-,62.78,76.0,-
331,新北市,2008/02/15,菜寮,4.9,0.69,-,30.2,42,61,37.0,29.76,3.24,26.52,-,-,-,-,12.35,-,62.86,56.0,-
332,新北市,2008/02/15,永和,5.0,0.72,-,30.0,34,64,39.0,38.48,10.56,27.92,-,-,-,-,11.79,-,68.3,57.0,-
333,新北市,2008/02/15,新莊,5.4,0.58,-,31.5,45,51,33.0,26.04,2.08,23.96,-,-,-,-,11.34,-,67.92,50.0,-
334,新北市,2008/02/15,新店,4.6,0.5,-,34.4,42,51,26.0,21.98,3.11,18.87,-,-,-,-,11.58,-,70.69,50.0,-
335,新北市,2008/02/15,淡水,4.9,0.6,-,40.5,51,47,26.0,16.85,1.38,15.48,-,-,-,-,-,-,-,48.0,-
336,新北市,2008/02/15,汐止,5.4,0.45,-,34.9,40,55,31.0,23.85,2.21,21.63,-,-,-,-,12.47,-,71.21,52.0,-
337,新北市,2008/02/15,土城,4.8,0.52,-,31.8,36,47,28.0,23.14,1.91,21.22,2.225,0.203,2.02,-,12.06,-,68.44,47.0,-
338,新北市,2008/02/15,林口,4.2,0.39,-,45.9,52,57,30.0,11.38,0.67,10.71,-,-,-,-,9.35,-,69.05,54.0,-
339,新北市,2008/02/15,萬里,4.1,0.28,-,55.5,61,70,25.0,3.89,0.82,3.07,-,-,-,-,12.72,-,60.21,60.0,-
340,新北市,2008/02/14,板橋,2.9,0.72,-,12.7,18,26,17.0,45.39,12.44,32.96,2.438,0.45,1.99,-,11.56,-,77.13,26.0,-
341,新北市,2008/02/14,三重,2.4,1.55,-,-,-,51,32.0,110.71,68.09,42.62,2.633,0.705,1.93,-,11.86,-,78.21,50.0,-
342,新北市,2008/02/14,菜寮,2.7,0.81,-,11.8,17,36,22.0,49.35,12.8,36.55,-,-,-,-,11.84,-,79.46,36.0,-
343,新北市,2008/02/14,永和,2.5,0.77,-,15.2,17,29,20.0,44.68,16.48,28.2,-,-,-,-,11.42,-,80.6,29.0,-
344,新北市,2008/02/14,新莊,2.9,0.72,-,11.8,20,28,20.0,41.69,7.8,33.89,-,-,-,-,10.96,-,81.64,28.0,-
345,新北市,2008/02/14,新店,1.8,0.56,-,16.1,22,26,12.0,31.8,6.05,25.74,-,-,-,-,11.22,-,84.86,27.0,-
346,新北市,2008/02/14,淡水,2.2,0.63,-,15.9,24,28,16.0,29.29,6.29,22.98,-,-,-,-,-,-,-,32.0,-
347,新北市,2008/02/14,汐止,1.7,0.45,-,19.6,26,24,13.0,32.84,8.44,24.4,-,-,-,-,11.89,-,88.81,32.0,-
348,新北市,2008/02/14,土城,2.6,0.58,-,18.0,25,22,13.0,28.68,3.11,25.55,2.327,0.248,2.08,-,11.72,-,80.6,28.0,-
349,新北市,2008/02/14,林口,2.6,0.46,-,19.9,31,39,21.0,27.87,4.73,23.11,-,-,-,-,8.86,-,86.74,39.0,-
350,新北市,2008/02/14,萬里,0.5,0.21,-,45.7,46,43,10.0,2.97,0.66,2.31,-,-,-,-,12.43,-,75.48,43.0,-
351,新北市,2008/02/13,板橋,3.0,0.71,-,15.6,25,47,25.0,38.94,9.46,29.47,2.427,0.45,1.98,-,9.46,-,74.38,47.0,-
352,新北市,2008/02/13,三重,4.6,1.72,-,-,-,77,36.0,124.93,84.29,40.64,2.676,0.798,1.88,-,10.21,-,68.6,64.0,-
