序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
2342,高雄市,2015/03/03,小港,7.4,0.53,-,18.9,74,-,30.52,6.35,24.18,1.83,23.68,74.05
2343,高雄市,2015/03/03,鳳山,-,-,-,-,-,31,-,-,-,-,-,-
2344,高雄市,2015/03/03,鳳山,6.1,0.71,-,18.8,85,-,27.22,5.27,21.95,1.6,24.2,68.19
2345,高雄市,2015/03/03,林園,-,-,-,-,-,26,-,-,-,-,-,-
2346,高雄市,2015/03/03,林園,5,0.37,-,27,38,-,14.88,1.91,12.96,2.48,23.2,74.3
2347,高雄市,2015/03/03,大寮,-,-,-,-,-,27,-,-,-,-,-,-
2348,高雄市,2015/03/03,大寮,6.5,0.41,-,21,61,-,20.36,3.09,17.27,2.04,22.95,75.61
2349,高雄市,2015/03/03,仁武,-,-,-,-,-,42,-,-,-,-,-,-
2350,高雄市,2015/03/03,仁武,8.2,0.62,-,17.7,93,-,35.86,8.73,27.13,2.08,23.45,71.18
2351,高雄市,2015/03/03,橋頭,-,-,-,-,-,41,-,-,-,-,-,-
2352,高雄市,2015/03/03,橋頭,4.4,0.56,-,25.7,69,-,22.35,3.77,18.57,2.52,23.09,-
2353,高雄市,2015/03/03,美濃,-,-,-,-,-,21,-,-,-,-,-,-
2354,高雄市,2015/03/03,美濃,2.2,0.38,-,28,53,-,11.14,1.78,9.36,1.55,23.78,67.46
2355,高雄市,2015/03/02,左營,-,-,-,-,-,25,-,-,-,-,-,-
2356,高雄市,2015/03/02,左營,4.2,0.52,-,26.7,55,-,25.46,5.11,20.34,1.87,19.6,71.13
2357,高雄市,2015/03/02,楠梓,-,-,-,-,-,22,-,-,-,-,-,-
2358,高雄市,2015/03/02,楠梓,3.1,0.57,-,27.1,63,-,22.82,3.94,18.87,1.73,19.68,72.37
2359,高雄市,2015/03/02,前金,-,-,-,-,-,24,-,-,-,-,-,-
2360,高雄市,2015/03/02,前金,3.8,0.62,-,26.3,64,-,24.33,4.17,20.16,1.68,19.97,70.98
2361,高雄市,2015/03/02,前鎮,-,-,-,-,-,23,-,-,-,-,-,-
2362,高雄市,2015/03/02,前鎮,7.2,0.54,-,21.9,57,-,31.44,7.16,24.28,1.48,20.63,69.35
2363,高雄市,2015/03/02,復興,-,-,-,-,-,28,-,-,-,-,-,-
2364,高雄市,2015/03/02,復興,5.5,0.83,-,15.8,57,-,34.28,7.94,26.33,0.86,20.85,67.77
2365,高雄市,2015/03/02,小港,11,0.49,-,21.8,70,-,37.47,11.65,25.82,1.76,21.04,68.83
2366,高雄市,2015/03/02,鳳山,-,-,-,-,-,24,-,-,-,-,-,-
2367,高雄市,2015/03/02,鳳山,6.4,0.83,-,20.6,69,-,37,8.13,28.87,1.35,21.16,64.69
2368,高雄市,2015/03/02,林園,-,-,-,-,-,21,-,-,-,-,-,-
2369,高雄市,2015/03/02,林園,8.1,0.45,-,29.9,38,-,18.85,3.09,15.75,2.22,20.91,69.55
2370,高雄市,2015/03/02,大寮,-,-,-,-,-,27,-,-,-,-,-,-
2371,高雄市,2015/03/02,大寮,8.8,0.69,-,20.2,65,-,35.86,7.17,28.69,1.33,20.68,68.92
2372,高雄市,2015/03/02,仁武,-,-,-,-,-,18,-,-,-,-,-,-
2373,高雄市,2015/03/02,仁武,3.5,0.58,-,24.6,63,-,30.61,7.33,23.29,1.67,19.76,69.01
2374,高雄市,2015/03/02,橋頭,-,-,-,-,-,27,-,-,-,-,-,-
2375,高雄市,2015/03/02,橋頭,3.2,0.57,-,27.5,50,-,22.95,4.82,18.13,2.01,19.42,71.65
2376,高雄市,2015/03/02,美濃,-,-,-,-,-,30,-,-,-,-,-,-
2377,高雄市,2015/03/02,美濃,2.7,0.54,-,29.7,65,-,16.97,2.17,14.8,1.06,21.24,65.49
2378,高雄市,2015/03/01,左營,-,-,-,-,-,29,-,-,-,-,-,-
2379,高雄市,2015/03/01,左營,2.6,0.44,-,25.9,69,-,18.43,2.12,16.31,2.99,21.16,74.59
2380,高雄市,2015/03/01,楠梓,-,-,-,-,-,28,-,-,-,-,-,-
2381,高雄市,2015/03/01,楠梓,3,0.44,-,26,101,-,15.63,1.66,13.96,3.18,21.33,74.74
2382,高雄市,2015/03/01,前金,-,-,-,-,-,29,-,-,-,-,-,-
2383,高雄市,2015/03/01,前金,2.9,0.49,-,26.1,90,-,20.38,2.61,17.77,3.23,21.09,75.06
2384,高雄市,2015/03/01,前鎮,-,-,-,-,-,27,-,-,-,-,-,-
2385,高雄市,2015/03/01,前鎮,3.1,0.56,-,21.9,73,-,23.62,4.02,19.6,2.04,22.2,70.94
2386,高雄市,2015/03/01,復興,-,-,-,-,-,35,-,-,-,-,-,-
2387,高雄市,2015/03/01,復興,2.9,0.65,-,17.9,77,-,24.99,3.89,21.1,1.08,22.09,70.14
2388,高雄市,2015/03/01,小港,-,-,-,-,-,29,-,-,-,-,-,-
2389,高雄市,2015/03/01,小港,1.8,0.56,-,24.7,88,-,24.32,2.96,21.37,2.33,22.71,69.77
2390,高雄市,2015/03/01,鳳山,-,-,-,-,-,30,-,-,-,-,-,-
2391,高雄市,2015/03/01,鳳山,5.5,0.52,-,21.1,96,-,24.19,3.34,20.85,2.44,22.41,68.5
2392,高雄市,2015/03/01,林園,-,-,-,-,-,32,-,-,-,-,-,-
2393,高雄市,2015/03/01,林園,6.2,0.5,-,24,65,-,25.43,3.95,21.48,2.69,22.88,69.78
2394,高雄市,2015/03/01,大寮,-,-,-,-,-,29,-,-,-,-,-,-
2395,高雄市,2015/03/01,大寮,3.2,0.46,-,25.5,77,-,18.89,2.13,16.76,2.06,22.12,71.05
2396,高雄市,2015/03/01,仁武,-,-,-,-,-,30,-,-,-,-,-,-
2397,高雄市,2015/03/01,仁武,3,0.46,-,25.4,97,-,18.85,1.92,16.92,2.9,21.33,71.68
2398,高雄市,2015/03/01,橋頭,-,-,-,-,-,31,-,-,-,-,-,-
2399,高雄市,2015/03/01,橋頭,2.5,0.43,-,27,73,-,16.19,2.22,13.97,3.15,21.37,73.2
2400,高雄市,2015/03/01,美濃,-,-,-,-,-,22,-,-,-,-,-,-
2401,高雄市,2015/03/01,美濃,1.7,0.38,-,28.1,64,-,10.41,1.12,9.29,1.34,23.13,66.67
2402,基隆市,2015/03/31,基隆,-,-,-,-,-,21,-,-,-,-,-,-
2403,基隆市,2015/03/31,基隆,4.5,0.53,-,20.5,30,-,23.3,5.21,18.1,0.88,24.5,81.32
2404,基隆市,2015/03/30,基隆,-,-,-,-,-,21,-,-,-,-,-,-
2405,基隆市,2015/03/30,基隆,5.1,0.61,-,23.5,29,-,25.3,6.22,19.08,0.75,22.87,83.23
2406,基隆市,2015/03/29,基隆,-,-,-,-,-,14,-,-,-,-,-,-
2407,基隆市,2015/03/29,基隆,1.5,0.36,-,36.2,21,-,11.04,2.27,8.77,1.65,20.51,79.26
2408,基隆市,2015/03/28,基隆,-,-,-,-,-,9,-,-,-,-,-,-
2409,基隆市,2015/03/28,基隆,1.3,0.96,-,32.6,17,-,12.69,2,10.7,0.78,16.77,83.71
2410,基隆市,2015/03/27,基隆,-,-,-,-,-,11,-,-,-,-,-,-
2411,基隆市,2015/03/27,基隆,2.5,0.47,-,18.8,16,-,26.71,4.25,22.46,1.02,17.87,96.39
2412,基隆市,2015/03/26,基隆,-,-,-,-,-,12,-,-,-,-,-,-
2413,基隆市,2015/03/26,基隆,1,0.52,-,27.1,16,-,24.42,7.23,17.19,1.09,19.07,95.14
2414,基隆市,2015/03/25,基隆,-,-,-,-,-,11,-,-,-,-,-,-
2415,基隆市,2015/03/25,基隆,0.8,0.2,-,50.7,25,-,5.62,1.17,4.45,1.75,15.89,94.34
2416,基隆市,2015/03/24,基隆,-,-,-,-,-,13,-,-,-,-,-,-
2417,基隆市,2015/03/24,基隆,1.2,0.21,-,53.7,32,-,5.69,1.35,4.33,2.49,16.34,89.68
2418,基隆市,2015/03/23,基隆,-,-,-,-,-,26,-,-,-,-,-,-
2419,基隆市,2015/03/23,基隆,1.2,0.3,-,61.3,63,-,6.37,0.83,5.52,1.78,18.23,88.57
2420,基隆市,2015/03/22,基隆,-,-,-,-,-,37,-,-,-,-,-,-
2421,基隆市,2015/03/22,基隆,2,0.41,-,65.6,74,-,6.61,0.9,5.71,1.52,19.47,76.78
2422,基隆市,2015/03/21,基隆,-,-,-,-,-,9,-,-,-,-,-,-
2423,基隆市,2015/03/21,基隆,1,0.36,-,47.4,18,-,6.55,0.84,5.71,0.88,19.7,98.5
2424,基隆市,2015/03/20,基隆,-,-,-,-,-,27,-,-,-,-,-,-
2425,基隆市,2015/03/20,基隆,5.8,0.42,-,40.5,49,-,14.8,1.9,12.9,0.96,22.37,91.45
2426,基隆市,2015/03/19,基隆,-,-,-,-,-,22,-,-,-,-,-,-
2427,基隆市,2015/03/19,基隆,1.6,0.35,-,27.1,43,-,15.48,3.24,12.24,1.47,23.72,83.58
2428,基隆市,2015/03/18,基隆,-,-,-,-,-,28,-,-,-,-,-,-
2429,基隆市,2015/03/18,基隆,4.9,0.48,-,17.5,39,-,25.96,7.01,18.94,0.94,24.15,86.75
2430,基隆市,2015/03/17,基隆,-,-,-,-,-,28,-,-,-,-,-,-
2431,基隆市,2015/03/17,基隆,5.3,0.54,-,17.4,31,-,32.22,12.01,20.21,0.78,22.69,94.22
2432,基隆市,2015/03/16,基隆,-,-,-,-,-,37,-,-,-,-,-,-
2433,基隆市,2015/03/16,基隆,6.3,0.43,-,21.6,44,-,29.76,7.13,22.63,0.66,21.8,95.89
2434,基隆市,2015/03/15,基隆,-,-,-,-,-,34,-,-,-,-,-,-
2435,基隆市,2015/03/15,基隆,6.7,0.51,-,25.6,39,-,24.78,5.61,19.18,0.72,20.85,89.38
2436,基隆市,2015/03/14,基隆,-,-,-,-,-,27,-,-,-,-,-,-
2437,基隆市,2015/03/14,基隆,4.6,0.57,-,26.3,33,-,29.27,8.5,20.77,0.72,18.9,91.45
2438,基隆市,2015/03/13,基隆,-,-,-,-,-,12,-,-,-,-,-,-
2439,基隆市,2015/03/13,基隆,3,0.65,-,14,20,-,36.97,13.26,23.71,0.74,18,91.63
2440,基隆市,2015/03/12,基隆,-,-,-,-,-,10,-,-,-,-,-,-
2441,基隆市,2015/03/12,基隆,0.5,0.42,-,34.8,15,-,16.11,2.81,13.3,0.69,14.47,96.77
2442,基隆市,2015/03/11,基隆,-,-,-,-,-,9,-,-,-,-,-,-
2443,基隆市,2015/03/11,基隆,0.5,0.22,-,45.2,16,-,6.01,1.02,4.99,1.39,13.84,94.74
2444,基隆市,2015/03/10,基隆,-,-,-,-,-,33,-,-,-,-,-,-
2445,基隆市,2015/03/10,基隆,1.3,0.29,-,49.9,52,-,5.55,0.87,4.66,2.2,14.2,81.92
2446,基隆市,2015/03/09,基隆,-,-,-,-,-,16,-,-,-,-,-,-
2447,基隆市,2015/03/09,基隆,1,0.36,-,40.1,29,-,10,1.48,8.52,2.16,17.67,78.87
2448,基隆市,2015/03/08,基隆,-,-,-,-,-,10,-,-,-,-,-,-
2449,基隆市,2015/03/08,基隆,3.5,0.49,-,21.9,14,-,22.86,3.61,19.25,1.12,18.64,97.23
2450,基隆市,2015/03/07,基隆,-,-,-,-,-,8,-,-,-,-,-,-
2451,基隆市,2015/03/07,基隆,0.5,0.27,-,40.9,13,-,6.6,0.93,5.66,0.87,16.48,97.72
2452,基隆市,2015/03/06,基隆,-,-,-,-,-,3,-,-,-,-,-,-
2453,基隆市,2015/03/06,基隆,0.9,0.28,-,38,7,-,8.32,1.12,7.2,0.87,16.12,96.6
2454,基隆市,2015/03/05,基隆,-,-,-,-,-,4,-,-,-,-,-,-
2455,基隆市,2015/03/05,基隆,0.6,0.29,-,38.4,7,-,8.29,1.27,7.03,1,16.68,98.2
2456,基隆市,2015/03/04,基隆,-,-,-,-,-,22,-,-,-,-,-,-
2457,基隆市,2015/03/04,基隆,1.3,0.45,-,43.4,29,-,7.79,1.4,6.39,1.49,14.85,93.32
2458,基隆市,2015/03/03,基隆,-,-,-,-,-,32,-,-,-,-,-,-
2459,基隆市,2015/03/03,基隆,3,0.61,-,33.6,40,-,22.58,6.56,16.02,1.57,18.9,85.54
2460,基隆市,2015/03/02,基隆,-,-,-,-,-,38,-,-,-,-,-,-
2461,基隆市,2015/03/02,基隆,1.2,0.64,-,24.2,43,-,21.69,6.93,14.75,0.86,15.22,91.38
2462,基隆市,2015/03/01,基隆,-,-,-,-,-,9,-,-,-,-,-,-
2463,基隆市,2015/03/01,基隆,0.9,0.3,-,34.2,17,-,6.21,1.16,5.05,1.27,13.98,89.12
2464,新竹市,2015/03/31,新竹,-,-,-,-,-,25,-,-,-,-,-,-
2465,新竹市,2015/03/31,新竹,4,0.55,-,23.1,41,-,22.27,4.99,17.27,1.89,25.05,75.28
2466,新竹市,2015/03/30,新竹,-,-,-,-,-,32,-,-,-,-,-,-
2467,新竹市,2015/03/30,新竹,3.1,0.76,-,23.1,49,-,30.62,6.31,24.31,1.11,23.2,70.19
2468,新竹市,2015/03/29,新竹,-,-,-,-,-,27,-,-,-,-,-,-
2469,新竹市,2015/03/29,新竹,2.5,0.57,-,34.7,42,-,23.49,3.1,20.38,1.23,21.35,67.36
2470,新竹市,2015/03/28,新竹,-,-,-,-,-,23,-,-,-,-,-,-
2471,新竹市,2015/03/28,新竹,2.5,0.46,-,35.6,38,-,25.14,3.24,21.91,2.26,18.8,65.46
2472,新竹市,2015/03/27,新竹,-,-,-,-,-,20,-,-,-,-,-,-
2473,新竹市,2015/03/27,新竹,1.6,0.47,-,28.2,28,-,22.84,2.01,20.83,1.26,17.77,88.33
2474,新竹市,2015/03/26,新竹,-,-,-,-,-,23,-,-,-,-,-,-
2475,新竹市,2015/03/26,新竹,2.6,0.91,-,9.2,31,-,53.58,20.34,33.24,0.88,17.56,90.16
2476,新竹市,2015/03/25,新竹,-,-,-,-,-,13,-,-,-,-,-,-
2477,新竹市,2015/03/25,新竹,1.4,0.29,-,41.3,19,-,14.45,1.09,13.36,3.67,15.42,83.77
2478,新竹市,2015/03/24,新竹,-,-,-,-,-,17,-,-,-,-,-,-
2479,新竹市,2015/03/24,新竹,4.6,0.26,-,49.2,31,-,10.59,1.25,9.33,5.66,17.36,74.91
2480,新竹市,2015/03/23,新竹,-,-,-,-,-,26,-,-,-,-,-,-
2481,新竹市,2015/03/23,新竹,2.2,0.37,-,50.5,57,-,15.39,0.8,14.56,2.91,17.76,78.3
2482,新竹市,2015/03/22,新竹,-,-,-,-,-,39,-,-,-,-,-,-
2483,新竹市,2015/03/22,新竹,3.1,0.52,-,55.9,78,-,13.48,0.76,12.7,3.64,19.9,68.68
2484,新竹市,2015/03/21,新竹,-,-,-,-,-,25,-,-,-,-,-,-
2485,新竹市,2015/03/21,新竹,1.7,0.44,-,37.6,41,-,15.93,1.07,14.86,2.44,19.71,85.49
2486,新竹市,2015/03/20,新竹,-,-,-,-,-,39,-,-,-,-,-,-
2487,新竹市,2015/03/20,新竹,3.2,0.53,-,26.4,73,-,22.82,1.84,20.98,1.57,21.8,84.81
2488,新竹市,2015/03/19,新竹,-,-,-,-,-,22,-,-,-,-,-,-
2489,新竹市,2015/03/19,新竹,2.4,0.46,-,20.1,46,-,21.45,3.54,17.91,1.51,24.6,73.32
2490,新竹市,2015/03/18,新竹,-,-,-,-,-,20,-,-,-,-,-,-
2491,新竹市,2015/03/18,新竹,2.5,0.33,-,26.7,48,-,14.33,1.63,12.71,2.58,24.83,74.02
2492,新竹市,2015/03/17,新竹,-,-,-,-,-,47,-,-,-,-,-,-
2493,新竹市,2015/03/17,新竹,4.6,0.7,-,16.9,70,-,36.32,7.87,28.44,1.14,23.13,81.94
2494,新竹市,2015/03/16,新竹,-,-,-,-,-,46,-,-,-,-,-,-
2495,新竹市,2015/03/16,新竹,6.8,0.72,-,18.6,70,-,31.06,5.05,26.01,1.07,22.04,81.59
2496,新竹市,2015/03/15,新竹,-,-,-,-,-,52,-,-,-,-,-,-
2497,新竹市,2015/03/15,新竹,3.6,0.7,-,23.7,74,-,31.15,5.71,25.45,1.08,21.71,78.14
2498,新竹市,2015/03/14,新竹,-,-,-,-,-,45,-,-,-,-,-,-
2499,新竹市,2015/03/14,新竹,3.4,0.72,-,28.1,69,-,35.71,11.55,24.16,1.18,19.9,80.01
2500,新竹市,2015/03/13,新竹,-,-,-,-,-,27,-,-,-,-,-,-
2501,新竹市,2015/03/13,新竹,3.6,0.66,-,20.9,46,-,41.02,15.98,25.04,1.1,17.84,80.04
2502,新竹市,2015/03/12,新竹,-,-,-,-,-,18,-,-,-,-,-,-
2503,新竹市,2015/03/12,新竹,2.2,0.43,-,31.3,31,-,23.38,2.1,21.26,2.25,13.89,85.36
2504,新竹市,2015/03/11,新竹,-,-,-,-,-,15,-,-,-,-,-,-
2505,新竹市,2015/03/11,新竹,2,0.4,-,26.2,20,-,24.33,2.07,22.25,2.27,12.78,89.72
2506,新竹市,2015/03/10,新竹,-,-,-,-,-,30,-,-,-,-,-,-
2507,新竹市,2015/03/10,新竹,2,0.36,-,41.9,53,-,13.83,1.01,12.82,4.91,14.12,75.04
2508,新竹市,2015/03/09,新竹,-,-,-,-,-,25,-,-,-,-,-,-
2509,新竹市,2015/03/09,新竹,2.5,0.43,-,33.8,46,-,15.81,2.02,13.79,3.06,17.75,74.18
2510,新竹市,2015/03/08,新竹,-,-,-,-,-,23,-,-,-,-,-,-
2511,新竹市,2015/03/08,新竹,3.1,0.47,-,19.6,32,-,24.76,3.51,21.26,1.16,18.01,84.6
2512,新竹市,2015/03/07,新竹,-,-,-,-,-,21,-,-,-,-,-,-
2513,新竹市,2015/03/07,新竹,3.1,0.38,-,27.1,34,-,19.65,2.15,17.5,2.33,16.63,83.88
2514,新竹市,2015/03/06,新竹,-,-,-,-,-,16,-,-,-,-,-,-
2515,新竹市,2015/03/06,新竹,2.2,0.41,-,29.3,22,-,19.24,2.38,16.86,2.5,15.76,85.75
2516,新竹市,2015/03/05,新竹,-,-,-,-,-,17,-,-,-,-,-,-
2517,新竹市,2015/03/05,新竹,3,0.47,-,22.6,26,-,24.96,4.28,20.68,1.67,16.16,83.96
2518,新竹市,2015/03/04,新竹,-,-,-,-,-,25,-,-,-,-,-,-
2519,新竹市,2015/03/04,新竹,2.8,0.55,-,35.1,40,-,14.72,1.3,13.4,3.57,14.76,80.62
2520,新竹市,2015/03/03,新竹,-,-,-,-,-,49,-,-,-,-,-,-
2521,新竹市,2015/03/03,新竹,3.1,0.68,-,34.4,82,-,24,7.53,16.47,1.71,18.06,79.9
2522,新竹市,2015/03/02,新竹,-,-,-,-,-,36,-,-,-,-,-,-
2523,新竹市,2015/03/02,新竹,3.2,0.83,-,17.8,58,-,38.25,15.78,22.47,1.68,15.17,77.59
2524,新竹市,2015/03/01,新竹,-,-,-,-,-,15,-,-,-,-,-,-
2525,新竹市,2015/03/01,新竹,1.3,0.34,-,28.4,26,-,11.32,1.24,10.07,3.51,14.13,79.03
2526,嘉義市,2015/03/31,嘉義,-,-,-,-,-,20,-,-,-,-,-,-
2527,嘉義市,2015/03/31,嘉義,2.9,0.42,-,27.6,52,-,-,-,-,1.85,26.65,72
2528,嘉義市,2015/03/30,嘉義,-,-,-,-,-,32,-,-,-,-,-,-
2529,嘉義市,2015/03/30,嘉義,4.2,0.48,-,44.2,62,-,13.13,2.05,11.07,1.59,26.2,63.53
2530,嘉義市,2015/03/29,嘉義,-,-,-,-,-,44,-,-,-,-,-,-
2531,嘉義市,2015/03/29,嘉義,3.3,0.56,-,45.6,79,-,17.42,2.8,14.62,1.57,24.19,64.48
2532,嘉義市,2015/03/28,嘉義,-,-,-,-,-,34,-,-,-,-,-,-
2533,嘉義市,2015/03/28,嘉義,4.9,0.64,-,25.5,70,-,28.4,4.87,23.53,1.98,22.54,67.47
2534,嘉義市,2015/03/27,嘉義,-,-,-,-,-,33,-,-,-,-,-,-
2535,嘉義市,2015/03/27,嘉義,3.3,0.52,-,25.9,66,-,20.84,2.92,17.92,2.69,22.19,78.74
2536,嘉義市,2015/03/26,嘉義,-,-,-,-,-,28,-,-,-,-,-,-
2537,嘉義市,2015/03/26,嘉義,4.6,0.53,-,24.9,56,-,23.67,4.16,19.5,2.38,21.21,76.31
2538,嘉義市,2015/03/25,嘉義,-,-,-,-,-,28,-,-,-,-,-,-
2539,嘉義市,2015/03/25,嘉義,3.5,0.51,-,16.9,56,-,26.27,3.67,22.6,1.97,18.78,80.55
2540,嘉義市,2015/03/24,嘉義,-,-,-,-,-,25,-,-,-,-,-,-
2541,嘉義市,2015/03/24,嘉義,4.3,0.47,-,32.8,63,-,19.28,2.47,16.83,2.17,21.09,72.94
2542,嘉義市,2015/03/23,嘉義,-,-,-,-,-,48,-,-,-,-,-,-
2543,嘉義市,2015/03/23,嘉義,3.2,0.55,-,27.8,97,-,20.17,2.21,17.96,2.5,20.55,74.56
2544,嘉義市,2015/03/22,嘉義,-,-,-,-,-,53,-,-,-,-,-,-
2545,嘉義市,2015/03/22,嘉義,4.4,0.65,-,31.9,95,-,19.29,1.72,17.56,2.09,22.95,71.99
2546,嘉義市,2015/03/21,嘉義,-,-,-,-,-,60,-,-,-,-,-,-
2547,嘉義市,2015/03/21,嘉義,3.7,0.71,-,26.1,118,-,21.97,3.15,18.82,2.3,23.65,79.57
2548,嘉義市,2015/03/20,嘉義,-,-,-,-,-,57,-,-,-,-,-,-
2549,嘉義市,2015/03/20,嘉義,2.2,0.54,-,25.1,97,-,16.58,3.95,12.64,1.91,23.7,82.87
2550,嘉義市,2015/03/19,嘉義,-,-,-,-,-,23,-,-,-,-,-,-
2551,嘉義市,2015/03/19,嘉義,2.8,0.38,-,28.4,54,-,13.78,2.98,10.8,1.95,26.5,67.07
2552,嘉義市,2015/03/18,嘉義,-,-,-,-,-,18,-,-,-,-,-,-
2553,嘉義市,2015/03/18,嘉義,3.2,0.28,-,31.5,49,-,10.98,0.93,10.02,2.12,25.95,68.82
2554,嘉義市,2015/03/17,嘉義,-,-,-,-,-,15,-,-,-,-,-,-
2555,嘉義市,2015/03/17,嘉義,2.9,0.35,-,22.1,45,-,12.61,2.14,10.43,1.84,25.93,77.03
2556,嘉義市,2015/03/16,嘉義,-,-,-,-,-,18,-,-,-,-,-,-
2557,嘉義市,2015/03/16,嘉義,1.7,0.43,-,15.7,52,-,17.54,4.57,12.97,1.63,25.1,80.37
2558,嘉義市,2015/03/15,嘉義,-,-,-,-,-,45,-,-,-,-,-,-
2559,嘉義市,2015/03/15,嘉義,2.3,0.52,-,34.6,78,-,14.99,0.94,14.05,1.82,25,73.04
2560,嘉義市,2015/03/14,嘉義,-,-,-,-,-,67,-,-,-,-,-,-
2561,嘉義市,2015/03/14,嘉義,3.4,0.59,-,39.5,115,-,21.12,2.68,18.46,1.54,22.65,72.19
2562,嘉義市,2015/03/13,嘉義,-,-,-,-,-,52,-,-,-,-,-,-
2563,嘉義市,2015/03/13,嘉義,3.8,0.61,-,36.9,95,-,25.02,3.49,21.59,1.75,20.31,73.85
2564,嘉義市,2015/03/12,嘉義,-,-,-,-,-,28,-,-,-,-,-,-
2565,嘉義市,2015/03/12,嘉義,2.1,0.58,-,12.2,52,-,30.81,6.2,24.61,2.04,16.93,82.04
2566,嘉義市,2015/03/11,嘉義,-,-,-,-,-,-,-,-,-,-,-,-
2567,嘉義市,2015/03/09,嘉義,-,-,-,-,-,-,-,-,-,-,-,-
2568,嘉義市,2015/03/08,嘉義,-,-,-,-,-,38,-,-,-,-,-,-
2569,嘉義市,2015/03/08,嘉義,3.1,0.53,-,21.1,75,-,-,-,-,2.17,20.43,78.09
2570,嘉義市,2015/03/07,嘉義,-,-,-,-,-,35,-,-,-,-,-,-
2571,嘉義市,2015/03/07,嘉義,5,0.64,-,20.7,79,-,26.7,4.69,22.01,2.26,21.05,73.52
2572,嘉義市,2015/03/06,嘉義,-,-,-,-,-,32,-,-,-,-,-,-
2573,嘉義市,2015/03/06,嘉義,3.6,0.55,-,22.8,72,-,24.05,3.95,20.11,2.41,20.8,74.22
2574,嘉義市,2015/03/05,嘉義,-,-,-,-,-,37,-,-,-,-,-,-
2575,嘉義市,2015/03/05,嘉義,3.4,0.64,-,24.9,77,-,24.31,4.78,19.53,2.25,20.33,72.74
2576,嘉義市,2015/03/04,嘉義,-,-,-,-,-,51,-,-,-,-,-,-
2577,嘉義市,2015/03/04,嘉義,3.7,0.7,-,25.6,100,-,-,-,-,2.44,20.08,71.33
2578,嘉義市,2015/03/03,嘉義,-,-,-,-,-,52,-,-,-,-,-,-
2579,嘉義市,2015/03/03,嘉義,4.3,0.78,-,29.9,102,-,30.71,5.7,25.01,2.22,23.35,68.42
2580,嘉義市,2015/03/02,嘉義,-,-,-,-,-,38,-,-,-,-,-,-
2581,嘉義市,2015/03/02,嘉義,3.6,0.63,-,22.1,72,-,25.68,2.95,22.72,1.81,19.01,66.64
2582,嘉義市,2015/03/01,嘉義,-,-,-,-,-,29,-,-,-,-,-,-
2583,嘉義市,2015/03/01,嘉義,2.6,0.49,-,20.9,74,-,-,-,-,2.87,20.1,71.33
2584,宜蘭縣,2015/03/31,宜蘭,2.2,0.39,428.26,22.4,40,-,10.04,1.87,8.17,1.32,24.9,73.73
2585,宜蘭縣,2015/03/31,冬山,-,-,-,-,-,22,-,-,-,-,-,-
2586,宜蘭縣,2015/03/31,冬山,3,0.36,-,21.2,40,-,15.8,4.71,11.09,1.33,24.9,78.44
2587,宜蘭縣,2015/03/30,宜蘭,1.8,0.38,423.36,33.4,40,-,9.85,1.28,8.57,1.42,23.45,74.97
2588,宜蘭縣,2015/03/30,冬山,-,-,-,-,-,22,-,-,-,-,-,-
2589,宜蘭縣,2015/03/30,冬山,1.9,0.31,-,30.7,34,-,14.41,3.19,11.22,1.34,23.26,80.24
2590,宜蘭縣,2015/03/29,宜蘭,1.7,0.37,418.25,39.4,40,-,9.21,1.29,7.93,1.58,21.26,72.01
2591,宜蘭縣,2015/03/29,冬山,-,-,-,-,-,20,-,-,-,-,-,-
2592,宜蘭縣,2015/03/29,冬山,2.5,0.32,-,35.1,31,-,13.33,3.53,9.8,1.56,20.71,79.3
2593,宜蘭縣,2015/03/28,宜蘭,1.3,0.35,415.29,38.8,36,-,8.53,1.01,7.53,1.24,18.12,68.67
2594,宜蘭縣,2015/03/28,冬山,-,-,-,-,-,17,-,-,-,-,-,-
2595,宜蘭縣,2015/03/28,冬山,2.6,0.29,-,37.4,29,-,13.96,3.25,10.7,1.37,18.05,75.29
2596,宜蘭縣,2015/03/27,宜蘭,1.8,0.46,422.3,27.4,23,-,14.83,2.89,11.94,1.64,19.49,78.55
2597,宜蘭縣,2015/03/27,冬山,-,-,-,-,-,11,-,-,-,-,-,-
2598,宜蘭縣,2015/03/27,冬山,2.3,0.36,-,27.6,16,-,-,-,-,1.5,19.23,85.7
2599,宜蘭縣,2015/03/26,宜蘭,1.7,0.39,418.59,27.4,24,-,16.11,2.74,13.39,0.93,17.66,90.63
2600,宜蘭縣,2015/03/26,冬山,-,-,-,-,-,10,-,-,-,-,-,-
2601,宜蘭縣,2015/03/26,冬山,2.6,0.34,-,26.4,13,-,-,-,-,1.08,17.47,96.37
2602,宜蘭縣,2015/03/25,宜蘭,0.8,0.27,409.47,43.4,19,-,8.45,0.74,7.69,1.23,15.92,90.55
2603,宜蘭縣,2015/03/25,冬山,-,-,-,-,-,3,-,-,-,-,-,-
