序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
725,臺南市,2008/08/21,安南,4.7,0.24,-,26.2,40,64,28.0,12.27,3.35,8.92,1.879,0.217,1.66,-,30.57,-,72.0,57.0,-
726,臺南市,2008/08/21,臺南,4.8,0.27,-,31.6,46,50,30.0,10.29,1.5,8.79,2.164,0.279,1.88,-,29.01,-,72.45,60.0,-
727,臺南市,2008/08/20,新營,3.4,0.22,-,31.0,51,43,27.0,10.06,1.84,8.22,2.118,0.073,2.05,-,29.2,-,74.84,57.0,-
728,臺南市,2008/08/20,善化,6.6,0.2,389.94,33.4,62,45,23.0,10.99,3.13,7.86,-,-,-,-,29.78,-,79.27,66.0,-
729,臺南市,2008/08/20,安南,4.7,0.19,-,30.1,56,43,22.0,13.93,4.38,9.55,1.82,0.145,1.68,-,30.64,-,76.57,57.0,-
730,臺南市,2008/08/20,臺南,3.6,0.32,-,36.9,61,34,27.0,11.07,1.99,9.08,2.236,0.322,1.91,-,29.66,-,75.07,64.0,-
731,臺南市,2008/08/19,新營,3.1,0.2,-,21.9,31,30,18.0,8.4,1.87,6.53,2.01,0.053,1.96,-,28.92,-,76.3,30.0,-
732,臺南市,2008/08/19,善化,3.7,0.16,381.46,20.7,35,35,15.0,7.07,2.67,4.39,-,-,-,-,29.39,-,81.94,35.0,-
733,臺南市,2008/08/19,安南,3.3,0.21,-,16.3,30,35,14.0,11.98,3.11,8.86,1.801,0.16,1.64,-,30.96,-,76.1,35.0,-
734,臺南市,2008/08/19,臺南,4.9,0.31,-,22.6,38,27,22.0,13.52,4.9,8.62,2.159,0.294,1.86,-,29.39,-,77.27,43.0,-
735,臺南市,2008/08/18,新營,4.1,0.24,-,21.1,38,35,17.0,9.09,2.29,6.81,2.042,0.071,1.97,-,29.01,-,74.59,41.0,-
736,臺南市,2008/08/18,善化,4.1,0.2,381.03,24.4,47,39,16.0,10.72,4.01,6.71,-,-,-,-,-,-,91.2,55.0,-
737,臺南市,2008/08/18,安南,4.4,0.22,-,16.5,30,33,17.0,11.7,2.64,9.06,1.732,0.116,1.62,-,30.66,-,76.88,45.0,-
738,臺南市,2008/08/18,臺南,5.1,0.26,-,23.1,36,25,20.0,8.92,2.72,6.2,2.064,0.244,1.82,-,29.0,-,78.88,52.0,-
739,臺南市,2008/08/17,新營,3.0,0.23,-,19.5,29,34,19.0,8.25,1.89,6.36,2.068,0.073,2.0,-,28.98,-,72.08,34.0,-
740,臺南市,2008/08/17,善化,2.5,0.19,377.15,20.1,33,37,19.0,9.17,2.03,7.14,-,-,-,-,-,-,96.09,37.0,-
741,臺南市,2008/08/17,安南,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,19.0,-
742,臺南市,2008/08/17,臺南,4.4,0.26,-,18.4,27,26,24.0,12.56,3.57,8.99,2.135,0.276,1.86,-,28.32,-,81.38,26.0,-
743,臺南市,2008/08/16,新營,2.1,0.29,-,20.4,25,35,19.0,9.19,1.94,7.24,2.212,0.108,2.1,-,28.44,-,74.62,35.0,-
744,臺南市,2008/08/16,善化,2.1,0.18,379.28,21.1,28,36,18.0,8.63,2.4,6.23,-,-,-,-,-,-,82.43,36.0,-
745,臺南市,2008/08/16,安南,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,16.0,-
746,臺南市,2008/08/16,臺南,4.2,0.26,-,21.5,28,-,23.0,11.82,2.79,9.02,2.094,0.277,1.82,-,28.3,-,79.67,27.0,-
747,臺南市,2008/08/15,新營,3.3,0.3,-,32.2,40,52,26.0,8.46,1.4,7.05,2.172,0.082,2.09,-,28.26,-,74.74,51.0,-
748,臺南市,2008/08/15,善化,2.9,0.19,377.23,33.3,45,42,21.0,9.78,2.71,7.07,-,-,-,-,-,-,72.58,42.0,-
749,臺南市,2008/08/15,安南,3.4,0.32,-,24.1,37,47,26.0,12.43,1.16,11.87,1.884,0.255,1.63,-,29.58,-,77.58,47.0,-
750,臺南市,2008/08/15,臺南,4.8,0.34,-,29.1,42,27,29.0,14.42,1.57,12.84,2.147,0.322,1.83,-,28.02,-,79.79,40.0,-
751,臺南市,2008/08/14,新營,3.2,0.3,-,29.7,44,51,28.0,8.83,1.28,7.52,2.241,0.085,2.16,-,29.25,-,71.5,50.0,-
752,臺南市,2008/08/14,善化,3.3,0.22,378.3,37.6,61,46,25.0,9.51,3.01,6.49,-,-,-,-,29.77,-,75.55,67.0,-
753,臺南市,2008/08/14,安南,3.0,0.33,-,30.0,46,54,28.0,11.79,1.4,10.8,1.949,0.219,1.73,-,30.29,-,76.34,52.0,-
754,臺南市,2008/08/14,臺南,4.0,0.33,-,36.6,51,40,29.0,10.79,1.48,9.27,2.108,0.304,1.8,-,28.92,-,77.26,50.0,-
755,臺南市,2008/08/13,新營,3.2,0.25,-,28.1,39,40,23.0,8.28,1.29,6.97,2.125,0.08,2.05,-,29.06,-,75.36,40.0,-
756,臺南市,2008/08/13,善化,2.3,0.2,381.37,28.2,43,44,23.0,8.98,2.53,6.45,-,-,-,-,30.01,-,79.1,44.0,-
757,臺南市,2008/08/13,安南,2.7,0.22,-,24.9,38,42,22.0,10.3,2.8,8.03,1.775,0.127,1.65,-,30.23,-,79.53,42.0,-
758,臺南市,2008/08/13,臺南,3.2,0.29,-,31.1,43,32,25.0,8.79,1.46,7.31,2.095,0.293,1.8,-,28.84,-,80.49,38.0,-
759,臺南市,2008/08/12,新營,2.5,0.24,-,22.8,35,30,16.0,8.06,1.59,6.47,2.132,0.084,2.05,-,28.73,-,72.58,40.0,-
760,臺南市,2008/08/12,善化,3.4,0.18,385.15,19.6,30,33,15.0,8.05,3.51,4.54,-,-,-,-,29.48,-,78.84,35.0,-
761,臺南市,2008/08/12,安南,3.8,0.26,-,19.3,34,34,18.0,-,-,-,1.867,0.202,1.67,-,29.76,-,78.28,38.0,-
762,臺南市,2008/08/12,臺南,4.0,0.31,-,22.6,34,25,22.0,13.99,4.35,9.65,2.2,0.348,1.85,-,28.26,-,80.52,35.0,-
763,臺南市,2008/08/11,新營,3.2,0.25,-,25.6,35,29,15.0,9.04,1.96,7.07,2.1,0.098,2.0,-,27.28,-,78.03,35.0,-
764,臺南市,2008/08/11,善化,3.3,0.16,372.33,24.8,36,30,12.0,7.28,1.5,5.78,-,-,-,-,27.34,-,85.66,34.0,-
765,臺南市,2008/08/11,安南,4.3,0.4,-,14.2,23,34,16.0,18.55,4.33,14.22,2.072,0.385,1.69,-,27.97,-,83.93,34.0,-
766,臺南市,2008/08/11,臺南,5.4,0.39,-,19.6,30,20,22.0,20.0,3.85,16.16,2.218,0.382,1.84,-,26.67,-,86.06,27.0,-
767,臺南市,2008/08/10,新營,2.7,0.27,-,41.0,62,40,26.0,8.03,0.91,7.11,2.215,0.09,2.12,-,27.72,-,74.27,58.0,-
768,臺南市,2008/08/10,善化,7.1,0.24,384.22,38.9,65,44,27.0,8.47,1.57,6.9,-,-,-,-,28.07,-,80.84,68.0,-
769,臺南市,2008/08/10,安南,3.0,0.25,-,30.7,55,38,21.0,8.75,1.65,7.09,1.801,0.114,1.69,-,29.24,-,76.43,55.0,-
770,臺南市,2008/08/10,臺南,3.7,0.29,-,37.6,60,28,24.0,10.45,1.06,9.38,2.079,0.261,1.82,-,27.97,-,76.42,57.0,-
771,臺南市,2008/08/09,新營,3.3,0.25,-,37.6,58,37,20.0,9.11,1.32,7.79,2.222,0.09,2.13,-,27.23,-,75.93,56.0,-
772,臺南市,2008/08/09,善化,4.0,0.18,378.67,37.9,56,37,21.0,6.69,1.9,4.8,-,-,-,-,27.48,-,82.52,56.0,-
773,臺南市,2008/08/09,安南,3.7,0.29,-,32.5,51,38,20.0,11.7,1.75,9.94,1.872,0.183,1.69,-,28.67,-,76.8,56.0,-
774,臺南市,2008/08/09,臺南,3.8,0.33,-,39.3,56,22,22.0,13.6,1.22,12.38,2.151,0.31,1.84,-,27.42,-,77.26,63.0,-
775,臺南市,2008/08/08,新營,2.6,0.25,-,33.9,45,38,22.0,9.38,1.76,7.62,2.098,0.086,2.01,-,27.41,-,78.67,46.0,-
776,臺南市,2008/08/08,善化,2.4,0.17,376.36,33.4,47,39,19.0,6.34,2.3,4.04,-,-,-,-,28.09,-,82.82,42.0,-
777,臺南市,2008/08/08,安南,3.3,0.26,-,27.4,46,36,20.0,12.36,3.16,9.17,1.886,0.186,1.7,-,28.69,-,79.44,42.0,-
778,臺南市,2008/08/08,臺南,3.8,0.35,-,33.6,53,29,25.0,12.99,2.36,10.63,2.159,0.317,1.84,-,27.35,-,80.88,55.0,-
779,臺南市,2008/08/07,新營,2.8,0.27,-,33.0,53,26,17.0,9.54,1.81,7.74,2.079,0.086,1.99,-,26.45,-,81.55,60.0,-
780,臺南市,2008/08/07,善化,3.8,0.19,377.19,25.1,42,30,11.0,9.27,2.19,7.08,-,-,-,-,27.17,-,85.93,55.0,-
781,臺南市,2008/08/07,安南,3.8,0.3,-,18.5,37,38,15.0,12.81,3.19,9.62,1.925,0.282,1.64,-,28.11,-,82.84,50.0,-
782,臺南市,2008/08/07,臺南,4.3,0.32,-,21.9,42,25,21.0,14.68,2.39,12.29,2.125,0.308,1.82,-,27.09,-,82.16,54.0,-
783,臺南市,2008/08/06,新營,3.0,0.29,-,33.2,58,33,20.0,11.45,1.82,9.63,2.142,0.127,2.02,-,26.82,-,80.88,62.0,-
784,臺南市,2008/08/06,善化,3.1,0.21,389.65,31.5,55,39,18.0,9.45,2.48,6.97,-,-,-,-,27.57,-,85.17,64.0,-
785,臺南市,2008/08/06,安南,3.8,0.29,-,20.4,43,49,16.0,-,-,-,1.969,0.281,1.69,-,28.73,-,79.25,54.0,-
786,臺南市,2008/08/06,臺南,4.8,0.34,-,29.5,51,33,24.0,15.92,2.31,13.61,2.17,0.337,1.83,-,27.8,-,76.16,64.0,-
787,臺南市,2008/08/05,新營,4.1,0.4,-,31.5,61,59,39.0,17.92,3.41,14.5,2.334,0.177,2.16,-,27.02,-,83.72,71.0,-
788,臺南市,2008/08/05,善化,3.0,0.25,398.72,34.6,68,47,25.0,11.56,4.56,7.0,-,-,-,-,28.04,-,85.14,97.0,-
789,臺南市,2008/08/05,安南,5.3,0.41,-,30.8,69,50,30.0,19.58,5.62,13.96,2.006,0.289,1.72,-,28.77,-,81.86,85.0,-
790,臺南市,2008/08/05,臺南,5.1,0.54,-,37.1,75,42,29.0,19.07,2.08,16.97,2.37,0.455,1.92,-,27.64,-,81.54,105.0,-
791,臺南市,2008/08/04,新營,3.6,0.34,-,31.3,46,75,50.0,16.58,3.66,12.91,2.185,0.132,2.05,-,27.29,-,85.48,62.0,-
792,臺南市,2008/08/04,善化,3.1,0.25,390.0,28.9,47,64,46.0,12.91,3.89,9.02,-,-,-,-,27.73,-,88.75,57.0,-
793,臺南市,2008/08/04,安南,5.3,0.37,-,21.4,35,66,42.0,21.64,8.07,13.93,2.005,0.314,1.69,-,28.18,-,88.15,58.0,-
794,臺南市,2008/08/04,臺南,4.5,0.5,-,29.2,42,54,30.0,19.19,5.77,13.42,2.316,0.426,1.89,-,26.97,-,87.96,52.0,-
795,臺南市,2008/08/03,新營,4.7,0.25,-,44.9,60,71,44.0,9.61,1.29,8.33,2.068,0.054,2.01,-,28.77,-,73.63,63.0,-
796,臺南市,2008/08/03,善化,4.2,0.23,385.37,42.0,64,62,45.0,8.02,0.9,7.08,-,-,-,-,29.52,-,79.78,76.0,-
797,臺南市,2008/08/03,安南,4.8,0.22,-,39.8,56,63,45.0,8.14,0.85,7.42,1.783,0.078,1.71,-,30.28,-,75.84,56.0,-
798,臺南市,2008/08/03,臺南,4.4,0.32,-,49.0,61,48,33.0,8.97,0.88,8.05,2.156,0.278,1.88,-,29.17,-,73.53,62.0,-
799,臺南市,2008/08/02,新營,4.8,0.3,-,37.4,63,56,33.0,17.45,3.79,13.66,2.284,0.115,2.17,-,29.1,-,70.84,57.0,-
800,臺南市,2008/08/02,善化,5.4,0.25,393.15,47.7,85,59,-,12.01,2.99,9.02,-,-,-,-,29.74,-,78.86,84.0,-
801,臺南市,2008/08/02,安南,5.3,0.25,-,40.3,70,55,35.0,10.86,2.03,9.07,1.835,0.162,1.67,-,30.54,-,75.26,66.0,-
802,臺南市,2008/08/02,臺南,5.3,0.34,-,50.7,77,43,30.0,12.11,1.34,10.77,2.183,0.32,1.86,-,29.3,-,73.41,72.0,-
803,臺南市,2008/08/01,新營,4.7,0.28,-,27.5,53,46,25.0,20.12,5.4,14.72,2.116,0.107,2.01,-,28.56,-,73.7,66.0,-
804,臺南市,2008/08/01,善化,4.7,0.21,382.0,27.9,60,48,17.0,12.78,2.77,10.01,-,-,-,-,29.36,-,80.26,72.0,-
805,臺南市,2008/08/01,安南,4.7,0.24,-,22.9,49,40,19.0,13.33,5.0,11.23,1.817,0.12,1.7,-,30.03,-,77.11,65.0,-
806,臺南市,2008/08/01,臺南,4.2,0.37,-,31.4,58,32,22.0,15.32,2.56,12.76,2.226,0.369,1.86,-,28.98,-,75.54,74.0,-
807,高雄市,2008/08/31,左營,3.1,0.24,-,34.0,42,37,33.0,6.53,1.62,4.9,1.694,0.061,1.63,-,28.86,-,79.48,38.0,-
808,高雄市,2008/08/31,楠梓,2.4,0.2,-,32.1,41,49,39.0,6.16,1.62,4.55,1.834,0.182,1.65,-,29.23,-,76.55,49.0,-
809,高雄市,2008/08/31,前金,2.9,0.21,-,-,-,42,34.0,5.39,0.75,4.63,1.797,0.051,1.75,-,29.52,-,73.51,42.0,-
810,高雄市,2008/08/31,前鎮,2.4,0.22,-,31.5,41,38,29.0,9.94,1.19,8.73,-,-,-,-,30.33,-,73.29,38.0,-
811,高雄市,2008/08/31,復興,2.6,0.33,-,33.3,43,32,26.0,10.97,3.76,7.21,-,-,-,-,28.89,-,74.99,32.0,-
812,高雄市,2008/08/31,小港,5.4,0.16,-,28.9,40,57,34.0,15.09,4.13,10.96,1.681,0.089,1.59,-,29.99,-,71.56,54.0,-
813,高雄市,2008/08/31,鳳山,2.5,0.34,-,28.8,41,54,34.0,7.92,2.04,5.87,1.689,0.091,1.6,-,29.6,-,72.68,52.0,-
814,高雄市,2008/08/31,林園,5.8,0.18,-,9.2,12,51,33.0,9.48,2.91,6.58,1.899,0.184,1.71,-,29.46,-,80.88,50.0,-
815,高雄市,2008/08/31,大寮,2.3,0.33,-,29.7,48,54,36.0,14.04,2.11,11.93,-,-,-,-,29.53,-,69.95,52.0,-
816,高雄市,2008/08/31,仁武,2.7,0.17,-,30.1,39,37,35.0,11.33,2.95,8.37,1.65,0.034,1.62,-,29.8,-,77.41,-,-
817,高雄市,2008/08/31,橋頭,3.2,0.24,-,31.2,40,42,31.0,10.79,2.0,8.79,-,-,-,-,29.57,-,76.73,42.0,-
818,高雄市,2008/08/31,美濃,1.8,0.21,-,27.7,48,50,32.0,7.74,2.24,5.51,-,-,-,-,29.81,-,78.95,52.0,-
819,高雄市,2008/08/30,左營,3.4,0.22,-,37.6,45,35,30.0,5.84,0.98,4.84,1.695,0.05,1.65,-,29.2,-,82.89,39.0,-
820,高雄市,2008/08/30,楠梓,3.6,0.2,-,31.7,44,50,33.0,10.66,2.46,8.2,1.868,0.19,1.68,-,29.53,-,80.69,50.0,-
821,高雄市,2008/08/30,前金,2.8,0.19,-,-,-,40,32.0,5.13,0.62,4.51,1.796,0.044,1.75,-,29.67,-,78.02,40.0,-
822,高雄市,2008/08/30,前鎮,3.2,0.24,-,32.2,36,44,28.0,10.04,1.2,8.81,-,-,-,-,30.88,-,75.49,44.0,-
823,高雄市,2008/08/30,復興,3.1,0.41,-,34.7,39,38,25.0,13.07,4.59,8.48,-,-,-,-,29.28,-,78.83,38.0,-
824,高雄市,2008/08/30,小港,5.2,0.2,-,30.5,37,44,33.0,13.57,3.66,9.91,1.715,0.109,1.61,-,30.26,-,76.22,44.0,-
825,高雄市,2008/08/30,鳳山,2.0,0.37,-,27.3,36,56,31.0,10.12,4.13,5.99,1.785,0.123,1.66,-,29.5,-,80.95,53.0,-
826,高雄市,2008/08/30,林園,5.7,0.2,-,12.4,16,49,30.0,9.92,2.32,7.6,1.888,0.13,1.76,-,29.47,-,86.17,49.0,-
827,高雄市,2008/08/30,大寮,2.7,0.37,-,33.3,52,60,35.0,13.98,1.33,12.63,-,-,-,-,29.83,-,75.55,55.0,-
828,高雄市,2008/08/30,仁武,4.2,0.21,-,29.5,40,42,34.0,13.53,2.51,11.02,1.746,0.057,1.69,-,30.01,-,82.92,-,-
829,高雄市,2008/08/30,橋頭,3.9,0.25,-,31.3,44,51,30.0,13.14,3.06,10.08,-,-,-,-,29.89,-,80.72,50.0,-
830,高雄市,2008/08/30,美濃,1.9,0.22,-,34.8,55,54,30.0,7.35,2.17,5.19,-,-,-,-,30.4,-,82.77,52.0,-
831,高雄市,2008/08/29,左營,4.3,0.31,-,35.2,46,38,32.0,10.59,1.54,9.06,1.767,0.104,1.66,-,29.09,-,82.5,59.0,-
832,高雄市,2008/08/29,楠梓,5.7,0.26,-,31.4,53,57,40.0,17.07,4.54,12.54,1.937,0.258,1.68,-,29.69,-,78.47,66.0,-
833,高雄市,2008/08/29,前金,3.3,0.24,-,-,-,38,31.0,8.2,0.96,7.22,1.845,0.072,1.77,-,29.62,-,78.0,38.0,-
834,高雄市,2008/08/29,前鎮,5.4,0.29,-,30.1,38,45,29.0,17.04,2.84,14.2,-,-,-,-,30.36,-,77.66,45.0,-
835,高雄市,2008/08/29,復興,4.5,0.49,-,32.8,41,45,26.0,17.92,4.1,13.82,-,-,-,-,28.87,-,81.5,45.0,-
836,高雄市,2008/08/29,小港,9.0,0.3,-,27.7,38,39,32.0,21.45,5.91,15.54,1.765,0.115,1.65,-,29.83,-,77.44,51.0,-
837,高雄市,2008/08/29,鳳山,2.5,0.48,-,28.0,46,58,35.0,12.51,4.96,7.55,1.842,0.214,1.63,-,29.35,-,80.8,54.0,-
838,高雄市,2008/08/29,林園,5.8,0.21,-,10.9,13,48,28.0,10.83,2.22,8.6,1.962,0.216,1.75,-,29.7,-,82.21,48.0,-
839,高雄市,2008/08/29,大寮,7.9,0.38,-,33.0,49,64,37.0,16.28,1.93,14.33,-,-,-,-,29.38,-,75.74,57.0,-
840,高雄市,2008/08/29,仁武,3.8,0.28,-,28.5,47,47,40.0,16.92,2.83,14.1,1.79,0.114,1.68,-,29.99,-,82.17,-,-
841,高雄市,2008/08/29,橋頭,3.4,0.31,-,30.5,50,53,33.0,15.27,2.19,13.08,-,-,-,-,29.75,-,80.62,60.0,-
842,高雄市,2008/08/29,美濃,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,-,63.0,-
843,高雄市,2008/08/28,左營,7.3,0.47,-,39.8,65,71,54.0,18.33,1.72,16.57,2.005,0.225,1.78,-,29.01,-,81.25,75.0,-
844,高雄市,2008/08/28,楠梓,5.9,0.41,-,34.8,67,76,54.0,19.96,2.75,17.21,2.071,0.327,1.74,-,29.05,-,80.36,74.0,-
845,高雄市,2008/08/28,前金,6.9,0.43,-,-,-,64,50.0,14.36,1.91,12.44,2.086,0.197,1.89,-,29.53,-,76.73,57.0,-
846,高雄市,2008/08/28,前鎮,9.8,0.49,-,34.6,57,69,49.0,24.79,2.38,22.41,-,-,-,-,29.97,-,77.13,60.0,-
847,高雄市,2008/08/28,復興,9.4,0.71,-,34.4,52,79,45.0,29.73,4.83,24.9,-,-,-,-,28.73,-,80.26,64.0,-
848,高雄市,2008/08/28,小港,12.6,0.4,-,28.4,50,62,50.0,30.07,5.86,24.22,1.918,0.196,1.72,-,29.66,-,76.74,67.0,-
849,高雄市,2008/08/28,鳳山,3.5,0.57,-,35.1,59,76,51.0,12.22,3.95,8.26,1.984,0.301,1.68,-,28.68,-,81.92,63.0,-
850,高雄市,2008/08/28,林園,5.5,0.32,-,15.6,24,77,45.0,12.99,2.66,10.32,2.029,0.07,1.96,-,29.31,-,82.06,64.0,-
851,高雄市,2008/08/28,大寮,6.3,0.37,-,35.9,56,83,52.0,18.49,2.1,16.39,-,-,-,-,28.63,-,77.33,66.0,-
852,高雄市,2008/08/28,仁武,8.5,0.46,-,32.8,59,72,58.0,25.49,4.11,21.38,2.082,0.32,1.76,-,29.55,-,82.21,-,-
853,高雄市,2008/08/28,橋頭,4.5,0.43,-,35.2,64,71,51.0,19.74,2.16,17.59,-,-,-,-,29.03,-,83.27,71.0,-
854,高雄市,2008/08/28,美濃,1.5,0.23,-,33.0,63,57,36.0,8.16,2.22,5.94,-,-,-,-,29.02,-,82.19,68.0,-
855,高雄市,2008/08/27,左營,4.7,0.24,-,27.9,47,34,27.0,15.75,4.66,11.08,1.843,0.139,1.7,-,29.42,-,73.05,52.0,-
856,高雄市,2008/08/27,楠梓,3.1,0.27,-,28.1,54,46,27.0,16.1,5.17,10.92,1.817,0.155,1.66,-,29.73,-,70.46,65.0,-
857,高雄市,2008/08/27,前金,3.5,0.25,-,-,-,32,23.0,9.68,2.17,7.52,1.912,0.105,1.81,-,29.93,-,68.75,32.0,-
858,高雄市,2008/08/27,前鎮,5.4,0.31,-,20.4,32,30,23.0,15.93,3.51,12.39,-,-,-,-,31.01,-,66.83,30.0,-
859,高雄市,2008/08/27,復興,7.0,0.49,-,23.1,27,29,19.0,21.34,6.66,14.68,-,-,-,-,29.2,-,71.54,29.0,-
860,高雄市,2008/08/27,小港,6.5,0.33,-,20.4,38,39,24.0,21.04,5.12,15.91,1.874,0.209,1.67,-,30.36,-,66.47,48.0,-
861,高雄市,2008/08/27,鳳山,6.3,0.41,-,25.4,58,50,28.0,13.84,6.6,7.24,1.899,0.271,1.63,-,29.81,-,69.3,50.0,-
862,高雄市,2008/08/27,林園,6.7,0.27,-,16.8,36,53,26.0,16.21,3.7,12.51,2.018,0.086,1.93,-,29.94,-,75.58,52.0,-
863,高雄市,2008/08/27,大寮,11.3,0.42,-,26.0,56,56,28.0,25.91,6.86,19.05,-,-,-,-,29.73,-,66.79,68.0,-
864,高雄市,2008/08/27,仁武,6.8,0.27,-,22.4,44,38,28.0,20.98,5.12,15.87,1.922,0.205,1.72,-,30.29,-,71.59,-,-
865,高雄市,2008/08/27,橋頭,3.5,0.28,-,27.3,49,39,21.0,16.02,6.18,9.84,-,-,-,-,29.76,-,72.84,59.0,-
866,高雄市,2008/08/27,美濃,1.9,0.21,-,33.5,59,43,25.0,9.02,2.77,6.25,-,-,-,-,30.06,-,74.63,61.0,-
867,高雄市,2008/08/26,左營,4.5,0.26,-,17.4,29,28,25.0,16.36,6.04,10.32,1.858,0.174,1.68,-,29.1,-,75.76,28.0,-
868,高雄市,2008/08/26,楠梓,3.9,0.27,-,18.8,35,41,25.0,17.5,6.49,11.01,1.821,0.182,1.64,-,29.5,-,72.88,41.0,-
869,高雄市,2008/08/26,前金,4.5,0.26,-,-,-,31,22.0,11.91,2.61,9.3,1.89,0.118,1.77,-,29.6,-,71.42,31.0,-
870,高雄市,2008/08/26,前鎮,6.0,0.28,-,13.3,22,31,21.0,23.63,7.06,16.58,-,-,-,-,30.5,-,70.93,31.0,-
871,高雄市,2008/08/26,復興,9.1,0.49,-,20.1,30,25,18.0,28.05,11.62,16.43,-,-,-,-,28.93,-,75.04,25.0,-
872,高雄市,2008/08/26,小港,9.6,0.27,-,12.6,22,37,24.0,22.28,7.4,14.88,1.832,0.168,1.67,-,29.96,-,71.28,37.0,-
873,高雄市,2008/08/26,鳳山,5.6,0.4,-,18.8,40,48,27.0,14.87,8.81,6.06,1.929,0.252,1.68,-,29.53,-,73.13,48.0,-
874,高雄市,2008/08/26,林園,4.6,0.16,-,18.4,27,40,21.0,10.47,1.49,8.98,1.904,0.09,1.81,-,29.67,-,78.49,40.0,-
875,高雄市,2008/08/26,大寮,3.8,0.35,-,15.8,37,50,25.0,20.52,5.4,15.12,-,-,-,-,29.36,-,71.42,50.0,-
876,高雄市,2008/08/26,仁武,4.8,0.26,-,14.1,26,34,26.0,19.63,6.54,13.08,1.887,0.165,1.72,-,29.88,-,75.63,34.0,-
877,高雄市,2008/08/26,橋頭,3.8,0.28,-,17.3,31,37,19.0,19.65,8.86,10.79,-,-,-,-,29.52,-,75.03,37.0,-
878,高雄市,2008/08/26,美濃,2.5,0.22,-,28.9,61,42,26.0,9.24,1.97,7.27,-,-,-,-,30.18,-,75.15,62.0,-
879,高雄市,2008/08/25,左營,4.5,0.29,-,18.6,28,31,24.0,10.79,2.77,8.01,1.743,0.094,1.65,-,29.41,-,76.06,31.0,-
880,高雄市,2008/08/25,楠梓,3.6,0.25,-,23.8,43,41,25.0,14.17,5.4,8.77,1.744,0.144,1.6,-,29.75,-,74.69,41.0,-
881,高雄市,2008/08/25,前金,4.5,0.21,-,-,-,31,22.0,8.29,1.55,6.72,1.83,0.061,1.77,-,29.78,-,72.68,31.0,-
882,高雄市,2008/08/25,前鎮,6.0,0.19,-,16.5,25,28,22.0,16.25,4.35,11.9,-,-,-,-,30.91,-,70.87,28.0,-
883,高雄市,2008/08/25,復興,6.3,0.54,-,23.2,33,28,17.0,21.25,7.33,13.93,-,-,-,-,28.98,-,76.91,28.0,-
884,高雄市,2008/08/25,小港,9.1,0.16,-,16.6,29,36,24.0,16.86,4.45,12.41,1.67,0.079,1.61,-,30.11,-,72.12,36.0,-
885,高雄市,2008/08/25,鳳山,4.9,0.47,-,20.1,44,48,27.0,13.03,6.68,6.35,1.906,0.232,1.67,-,29.74,-,73.79,48.0,-
886,高雄市,2008/08/25,林園,3.6,0.13,-,22.5,28,37,18.0,6.37,2.35,4.02,1.816,0.065,1.75,-,29.95,-,76.84,37.0,-
887,高雄市,2008/08/25,大寮,5.0,0.28,-,21.3,44,51,26.0,14.97,2.08,12.88,-,-,-,-,29.4,-,72.52,57.0,-
888,高雄市,2008/08/25,仁武,4.4,0.24,-,18.4,36,36,30.0,18.31,4.57,13.74,1.776,0.103,1.67,-,30.06,-,77.36,-,-
889,高雄市,2008/08/25,橋頭,2.8,0.27,-,20.6,37,34,16.0,14.97,6.39,8.58,-,-,-,-,29.8,-,77.06,38.0,-
890,高雄市,2008/08/25,美濃,2.9,0.23,-,27.8,58,43,26.0,9.07,1.66,7.41,-,-,-,-,30.35,-,77.44,64.0,-
891,高雄市,2008/08/24,左營,4.1,0.25,-,19.0,29,31,18.0,8.58,1.78,6.79,1.756,0.087,1.67,-,29.74,-,76.14,32.0,-
892,高雄市,2008/08/24,楠梓,4.8,0.22,-,19.3,32,40,20.0,11.84,3.7,8.14,1.732,0.128,1.6,-,29.75,-,75.68,40.0,-
893,高雄市,2008/08/24,前金,4.3,0.2,-,-,-,31,20.0,8.62,1.9,6.72,1.839,0.063,1.78,-,30.05,-,73.51,31.0,-
894,高雄市,2008/08/24,前鎮,7.3,0.19,-,13.3,19,29,19.0,16.01,5.63,10.38,-,-,-,-,31.09,-,71.95,29.0,-
895,高雄市,2008/08/24,復興,5.9,0.25,-,22.5,27,22,14.0,12.16,4.2,7.97,-,-,-,-,29.12,-,77.68,22.0,-
896,高雄市,2008/08/24,小港,6.7,0.16,-,15.7,21,31,22.0,11.71,4.01,7.7,1.63,0.063,1.58,-,30.05,-,74.63,31.0,-
