序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","平均風向 WD_HR (degress)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1840,南投縣,2008/07/07,竹山,1.3,0.25,-,25.0,52,20,9.0,9.62,1.69,7.93,-,-,-,-,-,25.59,-,84.98,70.0,-
1841,南投縣,2008/07/06,竹山,1.7,0.25,-,28.4,56,32,21.0,9.61,2.12,7.49,-,-,-,-,-,26.49,-,85.95,67.0,-
1842,南投縣,2008/07/06,埔里,2.9,0.29,-,31.1,56,26,21.0,10.13,1.41,8.72,-,-,-,-,-,25.93,-,74.9,69.0,-
1843,南投縣,2008/07/06,南投,2.1,0.3,-,28.1,49,33,19.0,12.15,1.5,10.64,-,-,-,-,-,27.03,-,81.3,56.0,-
1844,南投縣,2008/07/05,竹山,2.0,0.25,-,27.3,57,42,31.0,9.56,2.36,7.2,-,-,-,-,-,27.76,-,83.04,66.0,-
1845,南投縣,2008/07/05,埔里,2.8,0.26,-,35.3,63,33,27.0,9.19,1.23,7.97,-,-,-,-,-,27.61,-,62.44,83.0,-
1846,南投縣,2008/07/05,南投,2.2,0.32,-,30.0,57,52,35.0,11.96,1.17,10.78,1.836,0.052,1.78,-,-,29.15,-,72.9,60.0,-
1847,南投縣,2008/07/04,埔里,2.4,0.2,-,35.4,57,45,37.0,8.45,0.65,7.76,-,-,-,-,-,28.44,-,62.75,58.0,-
1848,南投縣,2008/07/04,竹山,3.4,0.24,-,27.6,52,44,31.0,10.43,1.78,8.64,-,-,-,-,-,28.84,-,75.51,50.0,-
1849,南投縣,2008/07/04,南投,3.6,0.33,-,25.9,49,57,41.0,12.41,1.61,10.79,1.856,0.092,1.76,-,-,29.89,-,67.98,54.0,-
1850,南投縣,2008/07/03,埔里,2.7,0.28,-,36.8,69,61,53.0,10.69,1.54,9.16,-,-,-,-,-,27.99,-,65.96,76.0,-
1851,南投縣,2008/07/03,竹山,2.8,0.23,-,28.6,56,36,25.0,8.94,1.74,7.2,-,-,-,-,-,28.65,-,69.05,67.0,-
1852,南投縣,2008/07/03,南投,3.2,0.34,-,32.1,69,55,42.0,12.82,1.78,11.04,1.849,0.071,1.78,-,-,29.51,-,66.51,71.0,-
1853,南投縣,2008/07/02,南投,4.0,0.29,-,27.5,57,46,31.0,11.17,1.67,9.49,-,-,-,-,-,28.78,-,71.27,60.0,-
1854,南投縣,2008/07/02,埔里,2.8,0.22,-,32.6,57,37,30.0,8.9,1.68,7.22,-,-,-,-,-,26.83,-,68.36,64.0,-
1855,南投縣,2008/07/02,竹山,2.8,0.2,-,29.7,58,33,19.0,8.52,2.45,6.06,-,-,-,-,-,27.93,-,76.42,70.0,-
1856,南投縣,2008/07/01,竹山,2.3,0.24,-,25.2,53,28,14.0,10.03,2.11,7.91,-,-,-,-,-,27.2,-,81.81,53.0,-
1857,南投縣,2008/07/01,南投,3.2,0.27,-,25.0,47,30,15.0,11.17,1.76,9.39,-,-,-,-,-,28.17,-,76.02,54.0,-
1858,南投縣,2008/07/01,埔里,2.5,0.29,-,23.8,48,25,19.0,11.53,1.71,9.82,-,-,-,-,-,25.7,-,74.49,57.0,-
1859,雲林縣,2008/07/31,臺西,3.0,0.14,-,25.1,39,27,26.0,8.43,2.56,5.87,-,-,-,-,-,29.39,-,81.99,27.0,-
1860,雲林縣,2008/07/31,斗六,2.8,0.22,-,23.4,47,26,17.0,11.88,2.08,9.8,-,-,-,-,-,28.38,-,74.6,52.0,-
1861,雲林縣,2008/07/31,崙背,2.6,0.15,-,26.1,40,25,12.0,-,-,-,-,-,-,-,-,29.36,-,72.96,50.0,-
1862,雲林縣,2008/07/30,斗六,1.4,0.25,-,18.4,21,18,11.0,9.22,2.01,7.22,-,-,-,-,-,28.48,-,71.4,19.0,-
1863,雲林縣,2008/07/30,臺西,1.8,0.12,-,23.0,29,17,19.0,6.74,2.81,3.93,-,-,-,-,-,27.81,-,87.19,17.0,-
1864,雲林縣,2008/07/30,崙背,1.7,0.09,-,22.9,28,15,9.0,3.49,0.41,3.11,-,-,-,-,-,27.81,-,78.67,26.0,-
1865,雲林縣,2008/07/29,臺西,1.3,0.13,-,33.0,39,19,-,6.46,2.58,3.88,-,-,-,-,-,27.22,-,88.33,19.0,-
1866,雲林縣,2008/07/29,斗六,1.0,0.21,-,29.7,37,12,12.0,5.79,1.42,4.36,-,-,-,-,-,27.71,-,74.4,33.0,-
1867,雲林縣,2008/07/29,崙背,2.0,0.14,-,31.8,38,18,9.0,5.61,0.7,4.9,-,-,-,-,-,26.9,-,81.9,36.0,-
1868,雲林縣,2008/07/28,臺西,4.6,0.14,-,29.6,36,39,-,8.39,3.08,5.31,-,-,-,-,-,27.03,-,91.09,39.0,-
1869,雲林縣,2008/07/28,崙背,2.0,0.14,-,29.5,36,44,11.0,5.43,1.48,3.95,-,-,-,-,-,26.35,-,88.68,46.0,-
1870,雲林縣,2008/07/28,斗六,1.5,0.18,-,22.6,32,18,14.0,7.52,1.8,5.71,-,-,-,-,-,26.13,-,87.2,32.0,-
1871,雲林縣,2008/07/27,崙背,3.2,0.25,-,20.7,30,203,24.0,8.83,1.39,6.96,-,-,-,-,-,29.53,-,72.37,126.0,-
1872,雲林縣,2008/07/27,臺西,5.0,0.1,-,26.1,28,43,-,6.91,2.15,2.59,-,-,-,-,-,29.82,-,82.79,43.0,-
1873,雲林縣,2008/07/27,斗六,2.2,0.24,-,30.5,56,67,29.0,8.92,1.83,7.43,-,-,-,-,-,29.62,-,70.75,60.0,-
1874,雲林縣,2008/07/26,臺西,11.7,0.2,-,42.0,51,72,-,14.43,4.0,10.43,-,-,-,-,-,30.18,-,83.04,61.0,-
1875,雲林縣,2008/07/26,崙背,1.5,0.27,-,40.2,58,146,56.0,7.82,0.78,7.01,-,-,-,-,-,30.0,-,75.33,98.0,-
1876,雲林縣,2008/07/26,斗六,3.2,0.33,-,45.0,70,81,53.0,10.09,1.36,8.73,-,-,-,-,-,30.6,-,71.94,71.0,-
1877,雲林縣,2008/07/25,斗六,2.6,0.24,-,28.6,44,32,22.0,9.8,1.79,8.01,-,-,-,-,-,30.47,-,68.11,46.0,-
1878,雲林縣,2008/07/25,崙背,1.5,0.11,-,27.5,37,33,22.0,4.11,1.21,2.89,-,-,-,-,-,29.89,-,73.77,34.0,-
1879,雲林縣,2008/07/25,臺西,2.2,0.07,-,29.7,40,28,-,5.59,2.09,3.5,-,-,-,-,-,30.01,-,80.79,28.0,-
1880,雲林縣,2008/07/24,斗六,2.1,0.21,-,24.6,42,29,20.0,9.51,2.79,6.72,-,-,-,-,-,29.99,-,66.43,47.0,-
1881,雲林縣,2008/07/24,臺西,2.0,0.1,-,19.8,29,20,-,5.74,2.28,3.46,-,-,-,-,-,29.63,-,80.65,20.0,-
1882,雲林縣,2008/07/24,崙背,1.9,0.09,-,21.0,29,26,14.0,5.17,1.67,3.49,-,-,-,-,-,29.64,-,72.38,37.0,-
1883,雲林縣,2008/07/23,臺西,1.7,0.07,-,17.6,21,17,-,3.87,1.57,2.31,-,-,-,-,-,29.65,-,81.48,17.0,-
1884,雲林縣,2008/07/23,斗六,1.9,0.25,-,21.7,37,29,18.0,10.14,2.82,7.32,-,-,-,-,-,29.66,-,71.74,36.0,-
1885,雲林縣,2008/07/23,崙背,1.5,0.11,-,17.6,26,25,17.0,4.65,1.21,3.41,-,-,-,-,-,29.34,-,75.61,25.0,-
1886,雲林縣,2008/07/22,臺西,1.9,0.13,-,19.5,26,24,-,5.36,1.31,4.03,-,-,-,-,-,29.53,-,85.75,24.0,-
1887,雲林縣,2008/07/22,斗六,2.1,0.29,-,19.0,32,30,20.0,10.69,2.53,8.16,-,-,-,-,-,29.94,-,73.39,30.0,-
1888,雲林縣,2008/07/22,崙背,1.2,0.13,-,19.2,29,29,18.0,5.66,1.69,3.97,-,-,-,-,-,29.25,-,79.08,29.0,-
1889,雲林縣,2008/07/21,崙背,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-,26.0,-
1890,雲林縣,2008/07/21,斗六,2.0,0.27,-,21.9,37,27,19.0,8.89,1.83,7.06,-,-,-,-,-,30.04,-,69.44,34.0,-
1891,雲林縣,2008/07/21,臺西,1.8,0.12,-,20.0,27,26,-,5.96,2.48,3.48,-,-,-,-,-,29.8,-,84.23,26.0,-
1892,雲林縣,2008/07/20,臺西,1.9,0.14,-,22.8,30,23,-,6.1,2.51,3.59,-,-,-,-,-,29.09,-,82.48,23.0,-
1893,雲林縣,2008/07/20,斗六,2.3,0.28,-,22.0,36,25,16.0,9.58,2.57,7.01,-,-,-,-,-,28.94,-,72.71,37.0,-
1894,雲林縣,2008/07/19,臺西,1.9,0.1,-,26.5,33,19,-,6.62,1.56,5.05,-,-,-,-,-,26.43,-,91.76,19.0,-
1895,雲林縣,2008/07/19,斗六,1.3,0.27,-,25.1,33,14,12.0,10.27,2.69,7.58,-,-,-,-,-,25.88,-,85.21,34.0,-
1896,雲林縣,2008/07/18,臺西,0.8,0.1,-,31.3,38,23,-,4.41,0.66,3.71,-,-,-,-,-,26.22,-,93.76,23.0,-
1897,雲林縣,2008/07/18,崙背,1.6,0.13,-,29.4,36,18,10.0,5.89,1.09,4.8,-,-,-,-,-,24.7,-,91.4,35.0,-
1898,雲林縣,2008/07/18,斗六,1.3,0.19,-,30.7,35,13,11.0,6.26,1.93,4.34,-,-,-,-,-,25.31,-,86.57,31.0,-
1899,雲林縣,2008/07/17,臺西,6.7,-,-,23.3,27,35,12.0,13.1,4.36,8.75,-,-,-,-,-,29.15,-,87.89,35.0,-
1900,雲林縣,2008/07/17,崙背,2.2,0.21,-,23.3,28,42,26.0,8.06,1.53,6.52,-,-,-,-,-,27.57,-,86.05,42.0,-
1901,雲林縣,2008/07/17,斗六,1.7,0.25,-,33.1,44,41,27.0,9.06,1.82,7.24,-,-,-,-,-,27.97,-,83.64,58.0,-
1902,雲林縣,2008/07/16,崙背,2.3,0.25,-,42.6,77,62,43.0,8.48,1.25,7.23,-,-,-,-,-,29.28,-,75.4,99.0,-
1903,雲林縣,2008/07/16,臺西,5.0,-,-,56.3,73,46,27.0,7.48,2.04,5.44,-,-,-,-,-,30.12,-,80.64,46.0,-
1904,雲林縣,2008/07/16,斗六,2.9,0.4,-,51.1,81,60,52.0,11.63,1.69,9.94,-,-,-,-,-,29.28,-,75.01,99.0,-
1905,雲林縣,2008/07/15,臺西,16.9,0.17,-,40.9,77,38,23.0,24.78,11.35,13.44,-,-,-,-,-,30.15,-,79.05,38.0,-
1906,雲林縣,2008/07/15,斗六,3.0,0.28,-,42.9,61,54,42.0,9.99,1.45,8.54,-,-,-,-,-,29.98,-,71.64,72.0,-
1907,雲林縣,2008/07/15,崙背,2.0,0.21,-,41.4,75,49,35.0,6.33,1.31,5.03,-,-,-,-,-,29.19,-,75.18,82.0,-
1908,雲林縣,2008/07/14,斗六,2.4,0.26,-,26.7,48,42,27.0,10.85,1.41,9.43,-,-,-,-,-,29.99,-,70.12,47.0,-
1909,雲林縣,2008/07/14,崙背,2.4,0.22,-,23.1,37,41,22.0,8.14,1.2,6.95,-,-,-,-,-,29.38,-,73.83,42.0,-
1910,雲林縣,2008/07/14,臺西,5.2,0.2,-,22.4,31,33,12.0,10.64,3.93,6.71,-,-,-,-,-,30.0,-,80.88,33.0,-
1911,雲林縣,2008/07/13,斗六,1.9,0.29,-,19.5,34,29,19.0,11.15,2.36,8.79,-,-,-,-,-,28.83,-,74.71,34.0,-
1912,雲林縣,2008/07/13,崙背,2.9,0.19,-,23.0,39,27,15.0,6.78,0.87,5.89,-,-,-,-,-,29.25,-,74.04,52.0,-
1913,雲林縣,2008/07/13,臺西,2.1,0.14,-,24.0,29,25,8.0,6.11,1.69,4.42,-,-,-,-,-,29.65,-,81.52,25.0,-
1914,雲林縣,2008/07/12,臺西,2.9,0.19,-,20.5,28,28,10.0,9.7,2.94,6.77,-,-,-,-,-,29.4,-,79.82,28.0,-
1915,雲林縣,2008/07/12,斗六,2.1,0.28,-,22.0,36,24,16.0,10.58,2.49,8.09,-,-,-,-,-,27.85,-,76.98,36.0,-
1916,雲林縣,2008/07/12,崙背,1.9,0.16,-,22.0,33,24,14.0,6.62,1.15,5.45,-,-,-,-,-,28.18,-,77.45,30.0,-
1917,雲林縣,2008/07/11,斗六,2.1,0.29,-,17.7,30,25,14.0,11.68,2.99,8.7,-,-,-,-,-,27.49,-,78.59,31.0,-
1918,雲林縣,2008/07/11,崙背,2.2,0.13,-,18.3,29,20,12.0,8.09,1.65,6.41,-,-,-,-,-,28.02,-,76.81,29.0,-
1919,雲林縣,2008/07/11,臺西,2.3,0.13,-,20.7,29,26,9.0,5.59,1.49,4.1,-,-,-,-,-,29.2,-,80.17,26.0,-
1920,雲林縣,2008/07/10,斗六,1.9,0.27,-,16.9,28,17,13.0,12.07,3.32,8.74,-,-,-,-,-,27.22,-,81.12,31.0,-
1921,雲林縣,2008/07/10,臺西,2.3,0.13,-,19.6,26,20,6.0,5.7,1.16,4.54,-,-,-,-,-,28.12,-,85.51,20.0,-
1922,雲林縣,2008/07/10,崙背,1.7,0.11,-,19.1,29,-,11.0,6.92,2.06,4.86,-,-,-,-,-,27.18,-,81.68,29.0,-
1923,雲林縣,2008/07/09,崙背,1.6,0.1,-,23.5,33,26,12.0,4.16,0.97,3.18,-,-,-,-,-,27.48,-,76.58,33.0,-
1924,雲林縣,2008/07/09,斗六,2.2,0.25,-,19.8,38,20,11.0,11.3,2.4,8.9,-,-,-,-,-,26.87,-,81.15,46.0,-
1925,雲林縣,2008/07/09,臺西,2.3,0.14,-,23.3,34,15,5.0,6.57,1.21,5.35,-,-,-,-,-,28.34,-,81.3,15.0,-
1926,雲林縣,2008/07/08,崙背,2.4,0.19,-,17.3,33,20,12.0,11.42,2.48,8.94,-,-,-,-,-,26.68,-,80.71,42.0,-
1927,雲林縣,2008/07/08,臺西,2.8,0.14,-,20.9,35,23,6.0,7.63,2.36,5.27,-,-,-,-,-,28.15,-,81.81,23.0,-
1928,雲林縣,2008/07/08,斗六,2.6,0.25,-,19.9,40,22,12.0,14.08,3.16,10.92,-,-,-,-,-,27.06,-,79.47,50.0,-
1929,雲林縣,2008/07/07,臺西,2.9,0.2,-,19.4,30,30,7.0,10.92,2.58,8.34,-,-,-,-,-,27.7,-,83.9,30.0,-
1930,雲林縣,2008/07/07,斗六,2.2,0.29,-,23.1,47,23,15.0,13.57,2.75,10.81,-,-,-,-,-,27.02,-,79.39,64.0,-
1931,雲林縣,2008/07/07,崙背,2.5,0.26,-,18.7,30,27,13.0,11.11,1.83,9.28,-,-,-,-,-,26.61,-,80.85,32.0,-
1932,雲林縣,2008/07/06,臺西,3.2,0.25,-,23.1,40,43,17.0,14.62,3.62,11.0,-,-,-,-,-,28.69,-,85.01,43.0,-
1933,雲林縣,2008/07/06,崙背,3.0,0.25,-,25.9,49,45,24.0,10.67,1.64,9.03,-,-,-,-,-,27.89,-,79.1,61.0,-
1934,雲林縣,2008/07/06,斗六,2.2,0.25,-,26.8,54,32,23.0,12.45,2.81,9.64,-,-,-,-,-,27.85,-,79.41,71.0,-
1935,雲林縣,2008/07/05,臺西,3.4,0.17,-,21.9,38,41,15.0,10.39,2.91,7.49,-,-,-,-,-,29.93,-,83.99,41.0,-
1936,雲林縣,2008/07/05,斗六,2.5,0.26,-,27.4,56,48,37.0,12.32,2.03,10.29,-,-,-,-,-,29.18,-,75.63,67.0,-
1937,雲林縣,2008/07/05,崙背,2.2,0.25,-,23.7,43,48,30.0,10.44,1.82,8.62,-,-,-,-,-,29.23,-,77.38,59.0,-
1938,雲林縣,2008/07/04,斗六,2.4,0.25,-,21.5,35,37,27.0,11.11,2.27,8.85,-,-,-,-,-,30.41,-,65.75,38.0,-
1939,雲林縣,2008/07/04,崙背,3.4,0.15,-,18.5,30,34,21.0,9.3,2.71,6.6,-,-,-,-,-,29.87,-,69.24,34.0,-
1940,雲林縣,2008/07/04,臺西,3.0,0.13,-,20.4,30,36,17.0,7.29,1.92,5.36,-,-,-,-,-,29.84,-,80.99,36.0,-
1941,雲林縣,2008/07/03,臺西,2.6,0.14,-,22.0,30,26,9.0,6.4,1.84,4.56,-,-,-,-,-,29.68,-,76.54,26.0,-
1942,雲林縣,2008/07/03,斗六,2.8,0.3,-,23.1,45,43,32.0,13.59,3.13,10.46,-,-,-,-,-,29.83,-,63.8,49.0,-
1943,雲林縣,2008/07/03,崙背,2.5,0.16,-,19.5,31,36,28.0,8.09,2.09,6.02,-,-,-,-,-,29.11,-,69.22,36.0,-
1944,雲林縣,2008/07/02,崙背,2.6,0.16,-,18.4,31,35,20.0,8.88,2.26,6.61,-,-,-,-,-,29.0,-,73.29,35.0,-
1945,雲林縣,2008/07/02,斗六,3.1,0.3,-,22.1,42,39,26.0,12.82,2.8,10.02,-,-,-,-,-,29.28,-,69.73,46.0,-
1946,雲林縣,2008/07/02,臺西,2.5,0.12,-,18.8,27,27,11.0,7.87,2.52,5.34,-,-,-,-,-,29.4,-,82.17,27.0,-
1947,雲林縣,2008/07/01,臺西,2.6,0.18,-,20.4,36,43,20.0,9.95,2.34,7.61,-,-,-,-,-,29.37,-,81.73,43.0,-
1948,雲林縣,2008/07/01,斗六,2.2,0.25,-,24.0,43,28,21.0,10.24,2.01,8.23,-,-,-,-,-,28.93,-,74.47,47.0,-
1949,雲林縣,2008/07/01,崙背,3.0,0.23,-,21.7,41,42,21.0,12.43,4.06,8.38,-,-,-,-,-,29.28,-,72.24,42.0,-
1950,嘉義縣,2008/07/31,新港,2.4,0.18,-,23.0,37,30,20.0,10.79,3.73,7.06,-,-,-,-,-,28.95,-,69.68,51.0,-
1951,嘉義縣,2008/07/31,朴子,2.9,0.24,-,25.2,42,30,13.0,10.14,2.55,7.59,-,-,-,-,-,28.94,-,75.32,50.0,-
1952,嘉義縣,2008/07/30,新港,1.3,0.11,-,21.4,25,19,12.0,6.03,1.81,4.22,-,-,-,-,-,27.73,-,73.63,22.0,-
1953,嘉義縣,2008/07/30,朴子,2.3,0.2,-,23.1,29,22,8.0,8.68,2.48,6.21,-,-,-,-,-,27.47,-,81.37,26.0,-
1954,嘉義縣,2008/07/29,新港,1.6,0.16,-,31.6,38,16,14.0,4.85,1.97,2.88,-,-,-,-,-,26.87,-,75.32,34.0,-
1955,嘉義縣,2008/07/29,朴子,1.9,0.17,-,34.3,42,23,13.0,6.44,1.56,4.88,-,-,-,-,-,26.66,-,83.89,40.0,-
1956,嘉義縣,2008/07/28,新港,1.7,0.14,-,28.9,36,30,16.0,4.01,2.13,1.87,-,-,-,-,-,26.12,-,81.31,34.0,-
1957,嘉義縣,2008/07/28,朴子,1.8,0.15,-,32.6,40,52,7.0,4.68,1.31,3.37,-,-,-,-,-,26.38,-,87.34,51.0,-
1958,嘉義縣,2008/07/27,新港,2.8,0.22,-,23.0,34,126,29.0,8.22,3.01,6.3,-,-,-,-,-,29.36,-,68.83,88.0,-
1959,嘉義縣,2008/07/27,朴子,5.1,0.21,-,25.0,34,127,21.0,7.3,1.68,6.29,-,-,-,-,-,29.26,-,74.84,88.0,-
1960,嘉義縣,2008/07/26,新港,3.9,0.29,-,44.9,66,132,62.0,8.25,2.33,5.82,-,-,-,-,-,29.99,-,70.23,91.0,-
1961,嘉義縣,2008/07/26,朴子,6.3,0.27,-,48.7,72,78,53.0,7.85,1.12,6.73,-,-,-,-,-,30.08,-,74.51,79.0,-
1962,嘉義縣,2008/07/25,新港,2.6,0.11,-,25.5,34,35,24.0,7.66,1.8,5.86,-,-,-,-,-,29.62,-,69.8,35.0,-
1963,嘉義縣,2008/07/25,朴子,2.4,0.19,-,30.9,42,34,19.0,7.48,1.97,5.5,-,-,-,-,-,29.73,-,73.09,44.0,-
1964,嘉義縣,2008/07/24,新港,2.4,0.15,-,18.1,27,33,22.0,9.17,3.41,5.77,-,-,-,-,-,29.54,-,68.18,33.0,-
1965,嘉義縣,2008/07/24,朴子,1.5,0.16,-,21.3,27,26,12.0,7.71,2.15,5.56,-,-,-,-,-,29.67,-,71.32,26.0,-
1966,嘉義縣,2008/07/23,朴子,2.1,0.2,-,18.6,24,30,14.0,8.92,2.49,6.43,-,-,-,-,-,29.34,-,74.39,30.0,-
1967,嘉義縣,2008/07/23,新港,2.2,0.13,-,16.9,25,27,19.0,8.66,4.22,4.44,-,-,-,-,-,29.26,-,71.02,27.0,-
1968,嘉義縣,2008/07/22,朴子,2.0,0.23,-,20.4,27,32,15.0,9.12,2.25,6.86,-,-,-,-,-,29.25,-,78.17,32.0,-
1969,嘉義縣,2008/07/22,新港,2.0,0.14,-,17.8,26,31,21.0,9.28,4.73,4.57,-,-,-,-,-,29.27,-,73.14,31.0,-
1970,嘉義縣,2008/07/21,新港,1.9,0.15,-,19.3,29,33,20.0,7.65,2.83,4.82,-,-,-,-,-,29.45,-,71.57,33.0,-
1971,嘉義縣,2008/07/21,朴子,2.2,0.24,-,20.2,30,32,16.0,8.7,1.74,6.96,-,-,-,-,-,29.5,-,76.45,32.0,-
1972,嘉義縣,2008/07/20,朴子,2.7,0.25,-,23.9,34,32,14.0,9.56,2.53,7.04,-,-,-,-,-,28.56,-,76.99,32.0,-
1973,嘉義縣,2008/07/20,新港,2.2,0.16,-,20.7,30,27,19.0,7.38,1.44,5.93,-,-,-,-,-,28.5,-,71.99,27.0,-
1974,嘉義縣,2008/07/19,朴子,2.2,0.2,-,28.9,37,26,12.0,8.31,1.6,6.71,-,-,-,-,-,25.9,-,88.14,43.0,-
1975,嘉義縣,2008/07/19,新港,2.9,0.23,-,22.3,31,20,16.0,16.56,5.41,11.15,-,-,-,-,-,25.88,-,79.52,34.0,-
1976,嘉義縣,2008/07/18,朴子,1.7,0.17,-,34.5,41,26,11.0,5.52,1.23,4.29,-,-,-,-,-,25.26,-,89.6,36.0,-
1977,嘉義縣,2008/07/18,新港,2.3,0.16,-,27.5,37,22,16.0,11.46,3.43,8.04,-,-,-,-,-,25.11,-,81.47,35.0,-
1978,嘉義縣,2008/07/17,朴子,3.7,0.23,-,30.0,34,49,23.0,9.34,1.45,7.89,-,-,-,-,-,28.09,-,84.73,49.0,-
1979,嘉義縣,2008/07/17,新港,4.0,0.21,-,24.9,32,43,29.0,10.0,2.78,7.23,-,-,-,-,-,27.86,-,78.96,43.0,-
1980,嘉義縣,2008/07/16,朴子,2.7,0.28,-,49.5,64,60,35.0,10.54,1.31,9.23,-,-,-,-,-,29.12,-,77.19,65.0,-
1981,嘉義縣,2008/07/16,新港,3.3,0.3,-,42.0,63,65,46.0,14.0,2.44,11.55,-,-,-,-,-,28.94,-,72.28,69.0,-
1982,嘉義縣,2008/07/15,新港,3.2,0.2,-,35.8,53,44,33.0,9.23,2.21,7.02,-,-,-,-,-,29.57,-,68.52,53.0,-
1983,嘉義縣,2008/07/15,朴子,4.3,0.21,-,36.9,48,46,24.0,9.5,1.35,8.12,-,-,-,-,-,29.86,-,71.84,58.0,-
1984,嘉義縣,2008/07/14,新港,3.2,0.21,-,23.5,41,41,24.0,9.89,3.52,6.38,-,-,-,-,-,29.64,-,69.27,47.0,-
1985,嘉義縣,2008/07/14,朴子,3.2,0.21,-,26.0,37,38,16.0,8.38,1.48,6.89,-,-,-,-,-,29.95,-,72.37,38.0,-
1986,嘉義縣,2008/07/13,新港,2.2,0.19,-,19.3,31,30,21.0,10.87,4.18,6.7,-,-,-,-,-,29.06,-,70.65,30.0,-
1987,嘉義縣,2008/07/13,朴子,2.1,0.18,-,25.1,33,37,13.0,7.54,1.41,6.12,-,-,-,-,-,29.26,-,74.38,37.0,-
1988,嘉義縣,2008/07/12,新港,2.5,0.16,-,21.0,33,27,20.0,8.4,1.47,6.91,-,-,-,-,-,28.39,-,72.11,30.0,-
1989,嘉義縣,2008/07/12,朴子,2.8,0.25,-,22.8,32,37,14.0,10.81,2.72,8.09,-,-,-,-,-,28.71,-,75.0,37.0,-
1990,嘉義縣,2008/07/11,新港,2.5,0.15,-,17.1,28,28,20.0,12.33,4.2,8.13,-,-,-,-,-,28.49,-,69.88,29.0,-
1991,嘉義縣,2008/07/11,朴子,2.8,0.22,-,21.7,31,63,26.0,12.48,4.02,8.46,-,-,-,-,-,28.86,-,72.85,56.0,-
1992,嘉義縣,2008/07/10,朴子,3.7,0.23,-,19.2,27,27,9.0,9.91,2.43,7.48,-,-,-,-,-,27.51,-,79.96,27.0,-
1993,嘉義縣,2008/07/10,新港,2.2,0.17,-,16.4,25,21,17.0,11.44,4.55,6.88,-,-,-,-,-,27.26,-,75.66,24.0,-
1994,嘉義縣,2008/07/09,新港,2.6,0.11,-,23.5,38,18,14.0,11.06,5.4,5.66,-,-,-,-,-,27.67,-,72.74,45.0,-
1995,嘉義縣,2008/07/09,朴子,2.7,0.22,-,25.6,39,25,10.0,9.4,2.6,6.8,-,-,-,-,-,28.06,-,76.08,44.0,-
1996,嘉義縣,2008/07/08,朴子,3.0,0.26,-,21.3,34,30,11.0,11.8,2.95,8.86,-,-,-,-,-,27.68,-,76.42,48.0,-
1997,嘉義縣,2008/07/08,新港,3.2,0.2,-,19.1,35,29,18.0,14.46,4.21,10.24,-,-,-,-,-,27.03,-,74.32,65.0,-
1998,嘉義縣,2008/07/07,新港,2.8,0.31,-,19.3,39,32,22.0,18.34,5.28,13.06,-,-,-,-,-,26.62,-,76.57,51.0,-
1999,嘉義縣,2008/07/07,朴子,2.9,0.3,-,20.8,39,32,13.0,18.03,5.5,12.53,-,-,-,-,-,26.78,-,82.86,47.0,-
2000,嘉義縣,2008/07/06,新港,3.4,0.31,-,26.1,53,40,27.0,17.69,5.73,11.95,-,-,-,-,-,27.97,-,74.49,73.0,-
2001,嘉義縣,2008/07/06,朴子,3.3,0.28,-,26.5,51,39,19.0,15.28,2.04,13.24,-,-,-,-,-,28.19,-,77.97,80.0,-
2002,嘉義縣,2008/07/05,朴子,2.5,0.22,-,27.3,45,39,17.0,11.97,1.97,9.99,-,-,-,-,-,29.76,-,73.47,56.0,-
2003,嘉義縣,2008/07/05,新港,3.5,0.27,-,25.8,50,45,31.0,15.68,4.58,11.1,-,-,-,-,-,29.26,-,72.57,60.0,-
2004,嘉義縣,2008/07/04,新港,3.4,0.14,-,17.3,29,43,26.0,11.06,4.41,6.65,-,-,-,-,-,29.93,-,68.11,43.0,-
2005,嘉義縣,2008/07/04,朴子,2.9,0.19,-,20.3,28,34,17.0,9.73,2.29,7.43,-,-,-,-,-,30.01,-,72.06,34.0,-
2006,嘉義縣,2008/07/03,朴子,3.1,0.23,-,20.8,32,37,17.0,11.53,3.76,7.78,-,-,-,-,-,29.56,-,68.7,37.0,-
2007,嘉義縣,2008/07/03,新港,2.6,0.21,-,19.2,34,44,28.0,11.5,3.71,7.79,-,-,-,-,-,29.25,-,66.61,44.0,-
2008,嘉義縣,2008/07/02,新港,2.9,0.14,-,19.5,33,48,24.0,11.21,4.19,7.03,-,-,-,-,-,29.22,-,69.59,48.0,-
2009,嘉義縣,2008/07/02,朴子,3.1,0.24,-,20.4,31,36,17.0,10.62,2.74,7.88,-,-,-,-,-,29.45,-,73.36,36.0,-
