序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
169,臺北市,2008/04/02,松山,3.2,1.29,437.15,10.1,22,32,24.0,80.58,34.66,45.92,2.795,0.568,2.23,-,18.82,-,90.5,32.0,-
170,臺北市,2008/04/02,古亭,3.9,1.53,-,12.5,23,42,30.0,82.61,38.64,43.96,2.843,0.688,2.16,-,18.18,-,93.87,42.0,-
171,臺北市,2008/04/02,中山,4.2,1.64,-,10.7,19,45,27.0,101.75,53.11,48.64,3.075,0.719,2.36,-,19.61,-,84.7,45.0,-
172,臺北市,2008/04/02,萬華,4.1,1.68,-,14.1,26,41,32.0,81.19,38.89,42.3,-,-,-,-,18.38,-,95.12,41.0,-
173,臺北市,2008/04/02,陽明,1.3,0.36,401.07,48.8,53,5,3.0,5.9,1.5,4.38,-,-,-,-,13.6,-,90.79,48.0,-
174,臺北市,2008/04/02,士林,2.4,1.1,-,17.2,28,34,20.0,60.58,22.97,37.61,-,-,-,-,18.1,-,92.6,38.0,-
175,臺北市,2008/04/01,松山,3.2,0.87,413.2,23.6,40,41,31.0,57.58,18.45,39.14,2.355,0.317,2.04,-,16.68,-,89.55,41.0,-
176,臺北市,2008/04/01,古亭,2.6,1.0,-,24.7,46,40,32.0,54.17,22.65,31.52,2.269,0.321,1.95,-,16.15,-,92.69,44.0,-
177,臺北市,2008/04/01,中山,3.7,1.16,-,24.6,44,46,32.0,72.09,30.66,41.43,2.472,0.4,2.07,-,17.52,-,83.55,46.0,-
178,臺北市,2008/04/01,萬華,4.8,1.11,-,27.9,47,40,34.0,56.11,20.76,35.35,-,-,-,-,16.37,-,92.92,43.0,-
179,臺北市,2008/04/01,陽明,1.3,0.35,398.09,57.6,61,6,5.0,3.1,0.7,2.37,-,-,-,-,10.97,-,91.05,51.0,-
180,臺北市,2008/04/01,士林,3.7,0.81,-,37.3,55,33,19.0,37.65,11.96,25.69,-,-,-,-,16.46,-,85.56,49.0,-
181,新北市,2008/04/30,板橋,6.8,0.89,-,27.7,44,43,30.0,39.65,4.6,35.05,2.616,0.486,2.13,-,24.97,-,75.12,48.0,-
182,新北市,2008/04/30,三重,3.8,2.31,-,-,-,64,34.0,151.82,95.1,56.72,2.925,0.951,1.97,-,25.2,-,74.75,57.0,-
183,新北市,2008/04/30,菜寮,4.3,1.01,-,29.5,36,41,27.0,43.67,8.46,35.23,-,-,-,-,25.04,-,76.24,41.0,-
184,新北市,2008/04/30,永和,5.1,1.87,-,17.8,25,51,32.0,78.41,34.74,43.67,-,-,-,-,24.85,-,77.57,50.0,-
185,新北市,2008/04/30,新莊,8.0,0.76,-,37.3,52,40,26.0,32.74,2.79,29.95,-,-,-,-,24.45,-,76.92,60.0,-
186,新北市,2008/04/30,新店,4.2,0.73,-,23.2,38,43,23.0,34.75,5.37,29.37,-,-,-,-,24.74,-,82.4,44.0,-
187,新北市,2008/04/30,淡水,2.9,0.45,-,33.7,43,31,14.0,25.16,8.56,16.59,-,-,-,-,-,-,-,41.0,-
188,新北市,2008/04/30,汐止,3.8,0.73,-,23.4,32,38,23.0,36.49,6.15,30.32,-,-,-,-,24.88,-,85.9,38.0,-
189,新北市,2008/04/30,土城,6.5,0.78,-,26.5,49,49,27.0,39.0,7.54,31.46,2.573,0.492,2.08,-,24.67,-,79.2,52.0,-
190,新北市,2008/04/30,林口,3.9,0.34,-,36.7,43,41,21.0,22.1,3.56,18.53,-,-,-,-,22.68,-,84.1,43.0,-
191,新北市,2008/04/30,萬里,2.7,0.37,-,32.5,43,28,9.0,15.43,3.26,12.17,-,-,-,-,23.38,-,88.16,47.0,-
192,新北市,2008/04/29,板橋,2.5,0.69,-,30.8,38,27,18.0,30.68,3.61,27.06,2.263,0.258,2.0,-,22.9,-,79.55,36.0,-
193,新北市,2008/04/29,三重,3.4,1.61,-,-,-,49,24.0,90.28,46.31,43.97,2.623,0.712,1.91,-,23.31,-,78.9,49.0,-
194,新北市,2008/04/29,菜寮,3.8,0.63,-,38.6,44,26,19.0,25.1,2.99,22.11,-,-,-,-,23.2,-,80.12,45.0,-
195,新北市,2008/04/29,永和,3.0,0.86,-,31.6,40,32,18.0,37.08,9.78,27.3,-,-,-,-,22.62,-,82.92,32.0,-
196,新北市,2008/04/29,新莊,3.5,0.55,-,40.9,49,25,17.0,24.14,2.61,21.52,-,-,-,-,22.37,-,81.5,45.0,-
197,新北市,2008/04/29,新店,1.6,0.42,-,35.5,40,22,9.0,19.01,1.72,17.29,-,-,-,-,23.17,-,83.88,42.0,-
198,新北市,2008/04/29,淡水,2.8,0.35,-,32.9,34,19,14.0,17.24,3.37,13.84,-,-,-,-,-,-,-,40.0,-
199,新北市,2008/04/29,汐止,5.0,0.43,-,32.0,41,30,15.0,25.72,2.08,23.63,-,-,-,-,22.64,-,91.9,39.0,-
200,新北市,2008/04/29,土城,2.2,0.61,-,37.7,45,25,14.0,22.81,2.0,20.81,2.334,0.313,2.02,-,22.96,-,81.65,42.0,-
201,新北市,2008/04/29,林口,3.6,0.33,-,42.8,48,24,14.0,18.47,2.09,16.39,-,-,-,-,20.74,-,86.68,47.0,-
202,新北市,2008/04/29,萬里,2.6,0.24,-,58.4,69,22,10.0,6.85,1.43,5.41,-,-,-,-,21.82,-,89.82,59.0,-
203,新北市,2008/04/28,板橋,6.2,0.79,-,27.0,35,60,43.0,38.47,3.89,34.57,2.453,0.346,2.11,-,22.74,-,73.33,55.0,-
204,新北市,2008/04/28,三重,4.7,1.85,-,-,-,71,45.0,112.27,63.23,49.04,2.805,0.838,1.97,-,23.12,-,72.24,60.0,-
205,新北市,2008/04/28,菜寮,4.9,0.77,-,32.3,45,54,39.0,35.79,6.7,29.1,-,-,-,-,23.03,-,73.17,52.0,-
206,新北市,2008/04/28,永和,5.2,1.16,-,25.5,33,56,39.0,55.28,19.01,36.27,-,-,-,-,22.65,-,74.89,53.0,-
207,新北市,2008/04/28,新莊,6.1,0.65,-,33.1,46,54,40.0,31.95,1.78,30.17,-,-,-,-,22.16,-,75.51,52.0,-
208,新北市,2008/04/28,新店,2.6,0.45,-,35.0,46,41,26.0,20.39,2.62,17.76,-,-,-,-,22.68,-,79.97,46.0,-
209,新北市,2008/04/28,淡水,3.4,0.47,-,31.9,42,46,33.0,19.97,1.91,18.03,-,-,-,-,-,-,-,46.0,-
210,新北市,2008/04/28,汐止,3.6,0.5,-,29.5,39,48,31.0,27.96,3.23,24.72,-,-,-,-,22.75,-,82.77,48.0,-
211,新北市,2008/04/28,土城,5.3,0.69,-,28.9,43,56,37.0,32.96,5.13,27.84,2.39,0.341,2.05,-,22.41,-,78.0,53.0,-
212,新北市,2008/04/28,林口,4.0,0.43,-,39.6,49,59,39.0,24.79,1.67,23.09,-,-,-,-,20.38,-,83.04,54.0,-
213,新北市,2008/04/28,萬里,1.2,0.27,-,54.8,63,29,19.0,7.0,1.23,5.77,-,-,-,-,21.51,-,81.66,58.0,-
214,新北市,2008/04/27,板橋,2.1,0.58,-,41.4,54,58,27.0,25.96,2.5,23.46,2.173,0.201,1.97,-,25.5,-,51.35,65.0,-
215,新北市,2008/04/27,三重,2.4,1.37,-,-,-,70,34.0,86.21,41.41,44.79,2.501,0.562,1.94,-,25.55,-,53.3,60.0,-
216,新北市,2008/04/27,菜寮,2.4,0.57,-,47.4,59,56,26.0,23.42,2.32,21.1,-,-,-,-,25.6,-,52.61,61.0,-
217,新北市,2008/04/27,永和,2.1,0.6,-,43.2,50,61,26.0,27.28,6.95,20.33,-,-,-,-,25.03,-,55.16,56.0,-
218,新北市,2008/04/27,新莊,2.4,0.48,-,51.9,73,56,26.0,20.59,1.45,19.14,-,-,-,-,24.76,-,55.62,81.0,-
219,新北市,2008/04/27,新店,1.4,0.31,-,52.5,58,50,19.0,10.05,0.47,9.51,-,-,-,-,25.18,-,58.81,53.0,-
220,新北市,2008/04/27,淡水,1.9,0.25,-,48.3,53,47,24.0,15.28,4.46,10.83,-,-,-,-,-,-,-,49.0,-
221,新北市,2008/04/27,汐止,2.1,0.42,-,35.9,52,52,23.0,20.36,1.85,18.51,-,-,-,-,24.76,-,64.11,51.0,-
222,新北市,2008/04/27,土城,2.4,0.48,-,41.6,63,56,27.0,27.07,5.58,21.48,2.165,0.202,1.96,-,24.62,-,57.6,81.0,-
223,新北市,2008/04/27,林口,2.5,0.31,-,55.9,71,57,26.0,14.88,0.88,13.95,-,-,-,-,22.79,-,60.6,75.0,-
224,新北市,2008/04/27,萬里,1.6,0.25,-,49.7,62,41,19.0,7.1,0.93,6.15,-,-,-,-,22.96,-,66.28,55.0,-
225,新北市,2008/04/26,板橋,6.3,0.83,-,38.9,68,68,41.0,43.73,10.46,33.27,2.519,0.412,2.11,-,24.16,-,44.03,61.0,-
226,新北市,2008/04/26,三重,5.6,1.63,-,-,-,80,44.0,107.32,51.75,55.57,2.646,0.705,1.94,-,24.33,-,44.97,65.0,-
227,新北市,2008/04/26,菜寮,5.2,0.68,-,47.7,76,64,37.0,32.71,5.43,27.28,-,-,-,-,24.14,-,44.76,72.0,-
228,新北市,2008/04/26,永和,5.2,0.87,-,39.7,59,65,37.0,43.88,12.21,31.67,-,-,-,-,23.72,-,45.94,58.0,-
229,新北市,2008/04/26,新莊,6.2,0.69,-,48.1,82,65,37.0,36.51,7.78,28.74,-,-,-,-,23.31,-,48.91,76.0,-
230,新北市,2008/04/26,新店,4.6,0.39,-,53.9,75,52,29.0,15.66,1.28,14.42,-,-,-,-,23.94,-,48.04,67.0,-
231,新北市,2008/04/26,淡水,4.9,0.51,-,40.7,65,57,36.0,34.63,9.39,25.25,-,-,-,-,-,-,-,57.0,-
232,新北市,2008/04/26,汐止,6.8,0.62,-,37.0,74,61,34.0,43.0,11.51,31.49,-,-,-,-,23.35,-,56.38,69.0,-
233,新北市,2008/04/26,土城,6.2,0.72,-,44.9,77,66,36.0,41.16,12.83,28.33,2.468,0.406,2.06,-,23.8,-,48.27,71.0,-
234,新北市,2008/04/26,林口,5.5,0.48,-,49.9,80,67,36.0,27.29,2.79,24.49,-,-,-,-,21.84,-,50.91,77.0,-
235,新北市,2008/04/26,萬里,5.1,0.35,-,68.4,107,56,33.0,11.58,0.92,10.64,-,-,-,-,21.22,-,64.09,103.0,-
236,新北市,2008/04/25,板橋,3.9,0.7,-,37.7,49,54,30.0,35.68,4.27,31.42,2.297,0.289,2.01,-,21.27,-,47.38,52.0,-
237,新北市,2008/04/25,三重,5.7,1.54,-,-,-,65,37.0,88.21,39.48,48.73,2.64,0.709,1.93,-,21.22,-,49.47,58.0,-
238,新北市,2008/04/25,菜寮,5.8,0.68,-,40.3,53,54,30.0,34.31,3.79,30.54,-,-,-,-,21.2,-,48.89,52.0,-
239,新北市,2008/04/25,永和,4.4,0.82,-,39.5,49,59,33.0,39.99,10.97,29.02,-,-,-,-,20.9,-,51.5,54.0,-
240,新北市,2008/04/25,新莊,7.0,0.57,-,43.6,58,53,30.0,31.33,2.46,28.87,-,-,-,-,20.59,-,51.44,53.0,-
241,新北市,2008/04/25,新店,2.7,0.39,-,46.2,60,49,26.0,17.81,2.1,15.72,-,-,-,-,20.82,-,57.5,52.0,-
242,新北市,2008/04/25,淡水,4.9,0.56,-,38.4,57,48,30.0,23.74,2.12,21.61,-,-,-,-,-,-,-,54.0,-
243,新北市,2008/04/25,汐止,9.7,0.53,-,27.1,58,56,29.0,41.71,10.67,31.04,-,-,-,-,19.86,-,66.19,53.0,-
244,新北市,2008/04/25,土城,3.2,0.59,-,41.7,60,53,29.0,29.33,5.94,23.39,2.276,0.282,1.99,-,20.97,-,52.76,54.0,-
245,新北市,2008/04/25,林口,6.2,0.48,-,44.5,61,58,30.0,28.56,2.17,26.38,-,-,-,-,18.85,-,53.83,55.0,-
246,新北市,2008/04/25,萬里,2.1,0.26,-,49.0,66,41,22.0,8.38,0.78,7.58,-,-,-,-,17.93,-,67.43,61.0,-
247,新北市,2008/04/24,板橋,5.2,0.67,-,44.9,49,98,57.0,28.81,2.11,26.69,2.234,0.239,2.0,-,18.79,-,57.15,74.0,-
248,新北市,2008/04/24,三重,5.8,1.87,-,-,-,118,69.0,117.57,61.41,56.16,2.699,0.78,1.92,-,19.26,-,57.4,84.0,-
249,新北市,2008/04/24,菜寮,5.6,0.66,-,55.8,64,98,57.0,21.45,1.02,20.42,-,-,-,-,19.13,-,57.13,74.0,-
250,新北市,2008/04/24,永和,6.2,0.76,-,49.8,58,103,62.0,31.68,6.9,24.78,-,-,-,-,18.56,-,60.36,76.0,-
251,新北市,2008/04/24,新莊,5.1,0.56,-,59.3,63,93,56.0,20.38,1.11,19.27,-,-,-,-,18.22,-,59.58,72.0,-
252,新北市,2008/04/24,新店,5.3,0.49,-,57.0,61,90,53.0,13.85,1.17,12.69,-,-,-,-,18.53,-,65.85,70.0,-
253,新北市,2008/04/24,淡水,5.5,0.7,-,53.6,59,90,56.0,16.88,0.98,15.89,-,-,-,-,-,-,-,70.0,-
254,新北市,2008/04/24,汐止,6.4,0.51,-,51.7,63,98,56.0,24.63,1.34,23.28,-,-,-,-,19.19,-,63.65,74.0,-
255,新北市,2008/04/24,土城,4.7,0.58,-,51.0,60,94,56.0,19.55,1.27,18.25,2.154,0.169,1.99,-,18.36,-,64.63,72.0,-
256,新北市,2008/04/24,林口,6.0,0.48,-,58.4,67,100,60.0,15.77,1.11,14.67,-,-,-,-,16.13,-,68.14,75.0,-
257,新北市,2008/04/24,萬里,4.9,0.38,-,72.9,80,132,51.0,6.94,0.75,6.16,-,-,-,-,18.55,-,61.96,91.0,-
258,新北市,2008/04/23,板橋,5.3,0.82,-,36.4,46,79,55.0,26.08,2.06,24.02,2.243,0.244,2.0,-,20.54,-,63.45,64.0,-
259,新北市,2008/04/23,三重,7.1,2.04,-,-,-,106,64.0,138.79,85.98,52.81,2.685,0.774,1.91,-,21.1,-,61.51,78.0,-
260,新北市,2008/04/23,菜寮,6.1,0.73,-,46.0,63,79,54.0,19.68,1.4,18.24,-,-,-,-,20.83,-,62.24,64.0,-
261,新北市,2008/04/23,永和,5.9,1.1,-,35.2,48,88,63.0,40.39,11.15,29.24,-,-,-,-,20.43,-,65.8,69.0,-
262,新北市,2008/04/23,新莊,6.0,0.64,-,43.2,56,83,57.0,21.95,1.7,20.24,-,-,-,-,19.84,-,66.69,66.0,-
263,新北市,2008/04/23,新店,5.4,0.63,-,43.1,57,80,53.0,17.08,1.65,15.43,-,-,-,-,20.19,-,73.67,65.0,-
264,新北市,2008/04/23,淡水,6.5,0.79,-,45.7,63,79,56.0,14.73,1.44,13.3,-,-,-,-,-,-,-,64.0,-
265,新北市,2008/04/23,汐止,5.6,0.55,-,48.1,68,87,55.0,14.78,0.97,13.81,-,-,-,-,20.61,-,72.81,68.0,-
266,新北市,2008/04/23,土城,5.2,0.71,-,40.0,51,82,54.0,22.94,1.54,21.38,2.244,0.24,2.0,-,20.31,-,68.75,66.0,-
267,新北市,2008/04/23,林口,6.1,0.5,-,54.8,75,80,55.0,8.79,0.52,8.27,-,-,-,-,17.74,-,72.8,67.0,-
268,新北市,2008/04/23,萬里,6.5,0.51,-,64.4,88,111,59.0,6.04,0.97,5.07,-,-,-,-,20.1,-,70.02,80.0,-
269,新北市,2008/04/22,板橋,1.9,0.51,-,36.8,48,28,20.0,20.24,1.83,18.41,2.222,0.225,2.0,-,23.12,-,72.64,42.0,-
270,新北市,2008/04/22,三重,3.2,1.7,-,-,-,55,28.0,104.24,60.85,43.39,2.558,0.705,1.85,-,23.22,-,73.91,52.0,-
271,新北市,2008/04/22,菜寮,2.3,0.73,-,34.6,45,33,21.0,28.09,5.2,22.89,-,-,-,-,23.18,-,74.06,41.0,-
272,新北市,2008/04/22,永和,2.9,1.07,-,29.1,34,37,22.0,44.74,18.44,26.29,-,-,-,-,22.77,-,76.35,37.0,-
273,新北市,2008/04/22,新莊,2.0,0.48,-,41.8,55,25,17.0,17.32,1.62,15.71,-,-,-,-,22.4,-,75.45,48.0,-
274,新北市,2008/04/22,新店,2.1,0.42,-,39.6,46,28,15.0,18.28,1.74,16.5,-,-,-,-,23.05,-,79.76,47.0,-
275,新北市,2008/04/22,淡水,2.1,0.36,-,41.5,44,23,13.0,9.59,1.42,8.14,-,-,-,-,-,-,-,40.0,-
276,新北市,2008/04/22,汐止,2.9,0.36,-,36.2,43,35,14.0,18.85,2.35,16.5,-,-,-,-,22.44,-,85.14,41.0,-
277,新北市,2008/04/22,土城,2.8,0.45,-,39.4,53,29,15.0,20.46,3.22,17.25,2.206,0.239,1.97,-,23.0,-,76.41,47.0,-
278,新北市,2008/04/22,林口,2.5,0.27,-,47.0,49,25,15.0,10.39,1.38,8.97,-,-,-,-,20.08,-,83.74,45.0,-
279,新北市,2008/04/22,萬里,1.7,0.24,-,55.1,63,36,13.0,5.98,1.14,4.84,-,-,-,-,21.54,-,82.77,54.0,-
280,新北市,2008/04/21,板橋,3.3,0.92,-,12.4,15,26,19.0,42.09,11.32,30.77,2.604,0.503,2.1,-,24.61,-,82.4,26.0,-
281,新北市,2008/04/21,三重,4.1,2.12,-,-,-,45,27.0,151.27,111.15,40.12,2.951,0.864,2.09,-,24.8,-,81.95,45.0,-
282,新北市,2008/04/21,菜寮,2.7,0.93,-,14.0,19,26,17.0,43.36,14.89,28.47,-,-,-,-,24.7,-,83.87,26.0,-
283,新北市,2008/04/21,永和,3.9,1.73,-,8.6,13,33,21.0,77.27,44.42,32.85,-,-,-,-,24.37,-,85.41,33.0,-
284,新北市,2008/04/21,新莊,1.9,0.6,-,17.5,24,19,14.0,31.75,6.24,25.5,-,-,-,-,23.87,-,85.63,26.0,-
285,新北市,2008/04/21,新店,2.0,0.7,-,8.7,15,21,11.0,40.17,15.18,24.99,-,-,-,-,24.28,-,91.0,24.0,-
286,新北市,2008/04/21,淡水,1.7,0.45,-,18.3,24,13,9.0,17.96,3.6,14.37,-,-,-,-,-,-,-,33.0,-
287,新北市,2008/04/21,汐止,4.4,0.56,-,10.7,19,26,12.0,41.84,15.61,26.23,-,-,-,-,24.32,-,93.71,31.0,-
288,新北市,2008/04/21,土城,4.9,0.88,-,8.3,13,31,19.0,52.3,21.77,30.53,2.625,0.551,2.08,-,24.15,-,88.78,31.0,-
289,新北市,2008/04/21,林口,2.2,0.32,-,21.1,32,24,12.0,19.62,3.31,16.28,-,-,-,-,21.88,-,91.74,38.0,-
290,新北市,2008/04/21,萬里,1.4,0.26,-,33.4,50,20,7.0,9.48,1.7,7.75,-,-,-,-,23.16,-,91.4,53.0,-
291,新北市,2008/04/20,板橋,1.4,0.56,-,29.4,37,16,8.0,22.8,3.36,19.42,2.146,0.213,1.93,-,26.07,-,68.73,35.0,-
292,新北市,2008/04/20,三重,1.9,1.31,-,-,-,33,16.0,66.44,34.62,31.82,2.509,0.614,1.89,-,26.23,-,68.6,33.0,-
293,新北市,2008/04/20,菜寮,2.3,0.57,-,34.3,45,19,12.0,19.25,2.67,16.57,-,-,-,-,26.28,-,68.86,40.0,-
294,新北市,2008/04/20,永和,2.0,0.52,-,33.1,38,15,9.0,18.13,4.81,13.32,-,-,-,-,25.79,-,71.2,15.0,-
295,新北市,2008/04/20,新莊,1.5,0.42,-,39.4,47,11,7.0,14.29,0.9,13.39,-,-,-,-,25.47,-,70.94,44.0,-
296,新北市,2008/04/20,新店,1.5,0.3,-,37.7,45,10,2.0,7.98,0.92,7.05,-,-,-,-,26.19,-,74.37,40.0,-
297,新北市,2008/04/20,淡水,1.6,0.25,-,36.8,44,7,6.0,6.25,0.95,5.28,-,-,-,-,-,-,-,38.0,-
298,新北市,2008/04/20,汐止,2.4,0.38,-,30.8,39,21,7.0,16.61,3.2,13.37,-,-,-,-,25.66,-,79.53,37.0,-
299,新北市,2008/04/20,土城,1.6,0.47,-,33.7,43,11,5.0,17.23,2.71,14.5,2.159,0.195,1.97,-,26.29,-,70.52,41.0,-
300,新北市,2008/04/20,林口,2.3,0.29,-,35.8,46,17,7.0,14.4,1.16,13.21,-,-,-,-,23.53,-,77.54,42.0,-
301,新北市,2008/04/20,萬里,2.0,0.23,-,44.9,57,18,7.0,7.8,1.29,6.5,-,-,-,-,24.0,-,82.13,49.0,-
302,新北市,2008/04/19,板橋,0.8,0.56,-,37.9,44,24,14.0,21.24,2.0,19.22,2.13,0.189,1.94,-,25.04,-,68.48,40.0,-
303,新北市,2008/04/19,三重,2.2,1.64,-,-,-,44,22.0,86.68,47.13,39.55,2.541,0.675,1.87,-,25.49,-,67.49,44.0,-
304,新北市,2008/04/19,菜寮,1.7,0.45,-,48.2,54,25,16.0,12.93,1.33,11.59,-,-,-,-,25.12,-,69.36,48.0,-
305,新北市,2008/04/19,永和,2.1,0.68,-,38.6,46,27,17.0,24.96,6.8,18.16,-,-,-,-,24.9,-,70.88,27.0,-
306,新北市,2008/04/19,新莊,1.6,0.43,-,48.8,55,24,15.0,15.87,1.55,14.32,-,-,-,-,24.35,-,71.17,49.0,-
307,新北市,2008/04/19,新店,1.4,0.35,-,46.6,51,18,9.0,9.46,1.28,8.17,-,-,-,-,25.59,-,72.07,45.0,-
308,新北市,2008/04/19,淡水,2.0,0.28,-,44.6,49,19,12.0,5.45,0.78,4.63,-,-,-,-,-,-,-,43.0,-
309,新北市,2008/04/19,汐止,2.8,0.32,-,43.5,49,30,12.0,14.25,1.12,13.11,-,-,-,-,24.36,-,80.38,44.0,-
310,新北市,2008/04/19,土城,1.9,0.52,-,44.5,49,24,13.0,16.37,1.57,14.8,2.211,0.237,1.97,-,25.39,-,69.25,45.0,-
311,新北市,2008/04/19,林口,1.8,0.26,-,49.7,55,24,14.0,9.14,1.21,7.93,-,-,-,-,22.53,-,77.15,50.0,-
312,新北市,2008/04/19,萬里,1.8,0.24,-,58.1,61,28,14.0,5.75,1.0,4.74,-,-,-,-,22.58,-,84.11,52.0,-
313,新北市,2008/04/18,板橋,3.0,0.62,-,50.4,57,53,31.0,21.23,1.79,19.45,2.109,0.175,1.93,-,22.82,-,63.2,52.0,-
314,新北市,2008/04/18,三重,5.9,1.64,-,-,-,70,42.0,90.46,43.42,47.04,2.52,0.641,1.88,-,23.4,-,61.97,60.0,-
315,新北市,2008/04/18,菜寮,4.2,0.53,-,60.7,65,57,34.0,16.06,1.48,14.56,-,-,-,-,23.11,-,63.0,57.0,-
316,新北市,2008/04/18,永和,2.4,0.74,-,51.6,59,58,35.0,25.17,6.57,18.6,-,-,-,-,22.74,-,65.5,54.0,-
317,新北市,2008/04/18,新莊,-,-,-,-,65,-,-,-,-,-,-,-,-,-,-,-,-,62.0,-
318,新北市,2008/04/18,新店,1.3,0.46,-,57.0,63,48,27.0,11.53,1.27,10.25,-,-,-,-,23.1,-,69.26,55.0,-
319,新北市,2008/04/18,淡水,3.7,0.43,-,51.0,57,44,31.0,10.0,1.05,8.91,-,-,-,-,-,-,-,52.0,-
320,新北市,2008/04/18,汐止,3.0,0.42,-,55.1,60,60,29.0,16.72,0.95,15.76,-,-,-,-,22.6,-,73.73,55.0,-
321,新北市,2008/04/18,土城,1.4,0.52,-,58.6,66,50,29.0,14.05,0.99,13.03,2.129,0.164,1.97,-,23.05,-,65.61,58.0,-
322,新北市,2008/04/18,林口,4.0,0.4,-,61.6,65,54,30.0,11.53,0.82,10.71,-,-,-,-,20.48,-,71.4,56.0,-
323,新北市,2008/04/18,萬里,2.0,0.33,-,-,75,63,28.0,4.86,1.19,3.67,-,-,-,-,22.04,-,69.64,64.0,-
324,新北市,2008/04/17,板橋,4.3,0.66,-,27.2,37,22,16.0,29.08,4.1,24.98,2.284,0.283,2.0,-,22.93,-,78.98,36.0,-
325,新北市,2008/04/17,三重,2.5,1.79,-,-,-,44,25.0,98.92,59.69,39.23,2.644,0.747,1.9,-,23.59,-,77.64,44.0,-
326,新北市,2008/04/17,菜寮,2.8,0.66,-,32.8,47,21,17.0,23.96,5.53,18.43,-,-,-,-,23.4,-,78.76,42.0,-
327,新北市,2008/04/17,永和,2.8,0.87,-,27.6,37,30,19.0,33.13,12.05,21.08,-,-,-,-,22.71,-,81.95,30.0,-
328,新北市,2008/04/17,新莊,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,41.0,-
329,新北市,2008/04/17,新店,1.5,0.41,-,36.2,48,16,9.0,13.28,1.31,11.97,-,-,-,-,22.99,-,84.78,43.0,-
330,新北市,2008/04/17,淡水,1.2,0.4,-,37.6,45,15,9.0,8.9,1.11,7.77,-,-,-,-,-,-,-,39.0,-
331,新北市,2008/04/17,汐止,3.2,0.43,-,32.8,38,29,14.0,21.19,1.96,19.24,-,-,-,-,22.37,-,92.16,37.0,-
332,新北市,2008/04/17,土城,2.0,0.52,-,29.3,47,20,10.0,21.18,2.8,18.38,2.23,0.225,2.01,-,22.94,-,82.1,41.0,-
333,新北市,2008/04/17,林口,1.6,0.35,-,36.6,44,21,11.0,13.7,1.18,12.51,-,-,-,-,20.58,-,86.88,40.0,-
334,新北市,2008/04/17,萬里,1.2,0.32,-,-,50,33,13.0,4.7,1.04,3.65,-,-,-,-,21.63,-,87.47,45.0,-
335,新北市,2008/04/16,板橋,7.8,1.03,-,24.6,57,68,45.0,57.16,17.34,39.82,3.036,0.745,2.29,-,26.53,-,69.75,75.0,-
336,新北市,2008/04/16,三重,6.0,1.96,-,-,-,75,45.0,121.6,71.58,50.03,2.766,0.828,1.94,-,26.63,-,69.34,62.0,-
337,新北市,2008/04/16,菜寮,5.7,0.95,-,32.8,69,57,41.0,41.45,9.41,32.04,-,-,-,-,26.72,-,69.35,82.0,-
338,新北市,2008/04/16,永和,5.3,1.53,-,24.6,52,64,43.0,60.84,22.12,38.72,-,-,-,-,26.42,-,70.83,57.0,-
339,新北市,2008/04/16,新莊,8.2,0.92,-,32.4,73,63,44.0,48.49,14.93,33.56,-,-,-,-,25.8,-,73.34,80.0,-
340,新北市,2008/04/16,新店,3.2,0.53,-,36.8,81,46,29.0,22.44,2.75,19.69,-,-,-,-,26.48,-,75.42,132.0,-
341,新北市,2008/04/16,淡水,3.4,0.71,-,24.3,52,52,36.0,30.48,6.87,23.61,-,-,-,-,-,-,-,60.0,-
342,新北市,2008/04/16,汐止,8.8,0.73,-,31.2,64,70,45.0,49.71,19.1,30.61,-,-,-,-,25.7,-,81.35,65.0,-
343,新北市,2008/04/16,土城,8.2,0.82,-,30.7,66,66,40.0,46.49,15.1,31.39,2.682,0.578,2.1,-,26.18,-,73.83,77.0,-
344,新北市,2008/04/16,林口,6.5,0.63,-,23.4,48,69,42.0,38.74,8.02,30.72,-,-,-,-,24.05,-,78.69,62.0,-
345,新北市,2008/04/16,萬里,3.7,0.38,-,46.8,83,55,37.0,12.9,1.75,11.15,-,-,-,-,23.54,-,87.41,75.0,-
346,新北市,2008/04/15,板橋,8.8,0.8,-,32.7,53,61,36.0,36.11,6.55,29.55,2.544,0.48,2.06,-,25.76,-,65.35,69.0,-
347,新北市,2008/04/15,三重,6.2,1.91,-,-,-,84,46.0,131.66,74.31,57.35,2.82,0.816,2.0,-,25.83,-,65.86,67.0,-
348,新北市,2008/04/15,菜寮,6.7,1.05,-,37.2,68,64,40.0,51.55,12.99,38.55,-,-,-,-,25.94,-,65.99,81.0,-
